,sector,stock_1,stock_2,stock_1_avg_iv,stock_2_avg_iv,avg_diff,avg_ratio,std_diff,std_dff_ratio,iv_correlation,price_correlation,p_val_diff,p_val_ratio
565,Health_Care,SUNPHARMA,PEL,19.670817117262967,36.63734900976742,16.966531892504452,1.913645220046053,5.279681079086321,0.3811081967336422,0.30558524703799533,0.3276734510390988,0.7638332304901465,1.6565826120382832
566,Health_Care,SUNPHARMA,SYNGENE,19.736259915295363,33.92371456302113,14.187454647725769,1.7558197889390876,4.8570740713365685,0.33229000425554195,0.19050556469387964,0.3273910343127329,9.63356152832669,2.2048101898779078
567,Health_Care,SUNPHARMA,TORNTPHARM,19.736259915295363,29.209430537786208,9.473170622490846,1.516541184388641,4.547599870988859,0.28543565675777516,0.07665247649268321,0.9516768603072413,1.000608576869962,1.349014384099258
568,Health_Care,SUNPHARMA,ZYDUSLIFE,19.736259915295363,32.58483919354127,12.848579278245909,1.6898369948198786,4.862419802095,0.3202813306408951,0.2881816664883594,0.9589855570714494,1.2058782527093184,1.7436053208194902
569,Health_Care,GLENMARK,ABBOTINDIA,37.336770856310935,23.837863413773327,-13.49890744253761,0.6453507095483333,4.934691680410508,0.10928367549428787,0.11475390228819954,0.7497934671341362,0.5823796089068596,0.03706177141189313
570,Health_Care,GLENMARK,ALKEM,37.336770856310935,33.63247048572815,-3.7043003705827853,0.9016233950171342,4.68612862469799,0.12132810837539665,0.6722307899568216,0.8386836128581524,0.014377202974127907,0.004089983004199695
571,Health_Care,GLENMARK,AUROPHARMA,36.573069322172515,37.49003749939867,0.9169681772261511,1.0270425159683845,4.837854778425229,0.13290979589347346,0.738803313417213,0.9653020347620507,4.5942367625675065,0.556108380347992
572,Health_Care,GLENMARK,BIOCON,37.08350766911726,40.87244388321786,3.7889362141005978,1.1110040971903972,4.963648105114002,0.139957812320443,0.6225839442650052,0.6583800807917607,6.914083883508438e-05,1.5308446987403955e-05
573,Health_Care,GLENMARK,CIPLA,37.336770856310935,25.025080712048354,-12.311690144262583,0.6773776282319532,4.306248174341106,0.08150545252513015,0.5008619831186853,0.8520306753940737,2.1627017996779982,0.20428211772037164
574,Health_Care,GLENMARK,GRANULES,37.336770856310935,33.824307583712,-3.5124632725989327,0.913891528739385,4.875480161281282,0.12286422248813796,0.5902943240107006,0.765596827256043,0.7708854434521653,0.0670910740530899
575,Health_Care,GLENMARK,IPCALAB,37.336770856310935,36.871031455419775,-0.4657394008911634,0.9935198554605308,3.760294962370011,0.10266887002924206,0.6669580156065505,0.7238954644913236,0.04465772504737952,0.001096581451012296
576,Health_Care,GLENMARK,LAURUSLABS,37.336770856310935,35.73352402170557,-1.6032468346053736,0.9674084160998145,5.408399487583376,0.13660684819524488,0.26218821166904693,0.8143768267482814,4.379210309788431,0.365856867381065
