,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.27060185,242.7,4,2.0,2025-01-03 13:59:35.358406
1,GUJGASLTD,4.587376623,516.05,1,0.5,46:39.9
2,PFC,5.050444766,470.7,6,3.0,2025-01-03 13:57:30.805473
3,UNITDSPR,13.36791592,1699.0,2,1.0,2025-01-03 14:31:19.663695
4,DLF,7.435128551,832.2,3,1.5,2025-01-03 14:07:13.669003
5,GAIL,1.959565658,192.4067742,0,0.0,46:38.5
6,TATAPOWER,3.614736148,398.7,4,2.0,2025-01-03 15:05:52.638191
7,ATUL,68.46528014,6940.85,1,0.5,2025-01-03 11:45:17.605048
8,AUROPHARMA,12.04895195,1328.1,2,1.0,2025-01-03 13:15:42.953537
9,BSOFT,6.264062071,556.0,4,2.0,2025-01-03 13:58:17.059433
10,SAIL,1.291590034,114.54,2,1.0,2025-01-03 14:19:25.913238
11,MFSL,10.82079481,1118.6,1,0.5,2025-01-03 13:31:11.511118
12,INDIANB,6.468470537,527.45,2,1.0,2025-01-03 10:49:37.249351
13,OBEROIRLTY,25.42369041,2268.5,1,0.5,2025-01-03 10:44:44.906277
14,LICHSGFIN,5.233188596,616.0,3,1.5,2025-01-03 14:00:27.111349
15,APOLLOTYRE,4.605363967,512.2,3,1.5,2025-01-03 15:05:48.703909
16,IRFC,2.077585744,153.7,3,1.5,2025-01-03 13:05:04.339764
17,SHRIRAMFIN,34.27362698,3071.491935,0,0.0,46:38.5
18,BRITANNIA,31.33338896,4868.7,2,1.0,2025-01-03 13:53:50.778548
19,POWERGRID,2.165906315,316.9,2,1.0,2025-01-03 14:44:33.216952
20,AXISBANK,8.312903888,1090.843548,0,0.0,46:38.5
21,ZYDUSLIFE,8.056084469,980.7,2,1.0,2025-01-03 15:25:06.854044
22,GRANULES,6.097983285,611.15,2,1.0,2025-01-03 11:59:13.896773
23,APOLLOHOSP,50.19264594,7341.45,2,1.0,2025-01-03 13:11:26.423269
24,ABFRL,3.035677073,281.15,3,1.5,2025-01-03 14:01:39.457494
25,JKCEMENT,46.73781368,4761.05,2,1.0,2025-01-03 11:16:26.631230
26,NMDC,0.758858304,68.06,2,1.0,2025-01-03 14:05:49.756620
27,ASIANPAINT,17.12311208,2351.45,2,1.0,2025-01-03 10:58:23.938848
28,AMBUJACEM,4.834919467,548.8,1,0.5,2025-01-03 14:10:22.480587
29,SUPREMEIND,57.67659918,4656.05,8,4.0,2025-01-03 14:38:40.669130
