,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.536219909,233.0345161,0,0.0,2025-01-08 09:14:12.543978
1,GUJGASLTD,4.86622731,503.75,3,1.5,2025-01-08 11:45:06.489925
2,PFC,5.535445396,436.4,2,1.0,2025-01-08 10:34:41.131411
3,UNITDSPR,13.94445713,1587.95,7,3.5,2025-01-08 12:54:17.883794
4,DLF,8.498910021,806.0,3,1.5,2025-01-08 13:56:52.319072
5,GAIL,2.209965808,191.8,2,1.0,2025-01-08 14:18:33.488790
6,TATAPOWER,3.917122174,376.65,3,1.5,2025-01-08 10:42:58.883745
7,ATUL,83.34057166,6856.0,1,0.5,2025-01-08 09:29:15.505083
8,AUROPHARMA,13.0360017,1292.55,3,1.5,2025-01-08 14:25:06.442830
9,BSOFT,6.754048526,543.6,3,1.5,2025-01-08 14:22:56.890903
10,SAIL,1.406960697,110.57,1,0.5,2025-01-08 09:22:06.915304
11,MFSL,12.05747128,1102.55,1,0.5,2025-01-08 11:52:47.025717
12,INDIANB,6.931122988,506.15,1,0.5,2025-01-08 11:42:28.494367
13,OBEROIRLTY,28.57914888,2276.85,2,1.0,2025-01-08 14:00:11.370122
14,LICHSGFIN,5.9875557,586.8,2,1.0,2025-01-08 14:14:08.368470
15,APOLLOTYRE,4.721997107,482.7,3,1.5,2025-01-08 11:52:47.025717
16,IRFC,2.201202819,142.6,3,1.5,2025-01-08 14:20:58.871307
17,SHRIRAMFIN,37.76473952,2888.0,6,3.0,2025-01-08 13:57:27.061641
18,BRITANNIA,35.35079288,4873.4,3,1.5,2025-01-08 14:56:30.399067
19,POWERGRID,2.609258443,308.95,1,0.5,2025-01-08 14:22:17.220223
20,AXISBANK,9.972611491,1081.95,3,1.5,2025-01-08 14:19:51.382305
21,ZYDUSLIFE,9.434341566,983.1,4,2.0,2025-01-08 12:33:14.977423
22,GRANULES,7.197433571,611.5,5,2.5,2025-01-08 14:09:20.623258
23,APOLLOHOSP,59.64161923,7160.45,5,2.5,2025-01-08 15:05:21.860116
24,ABFRL,3.04207247,268.8,5,2.5,2025-01-08 14:14:26.975631
25,JKCEMENT,56.04575268,4772.0,1,0.5,2025-01-08 09:29:51.153469
26,NMDC,0.830481666,66.35,2,1.0,2025-01-08 14:11:39.150091
27,ASIANPAINT,19.98969442,2342.9,4,2.0,2025-01-08 14:23:55.052353
28,AMBUJACEM,5.228151661,537.75,2,1.0,2025-01-08 09:54:35.402371
29,SUPREMEIND,63.9410205,4616.7,3,1.5,2025-01-08 14:34:26.158258
30,BANKINDIA,1.370761956,100.05,2,1.0,2025-01-08 14:16:11.210191
31,KPITTECH,20.95948118,1437.1,2,1.0,2025-01-08 09:45:25.674001
32,CUB,1.645753698,169.36,1,0.5,2025-01-08 10:22:38.403986
33,HDFCBANK,13.06520551,1693.65,2,1.0,2025-01-08 10:45:03.098407
34,CUMMINSIND,34.78625395,3175.35,2,1.0,2025-01-08 14:09:22.963640
35,BHARTIARTL,12.28846726,1607.0,5,2.5,2025-01-08 14:36:38.410366
36,GODREJCP,10.78746893,1157.3,4,2.0,2025-01-08 13:18:43.886382
37,BANDHANBNK,1.754319441,153.72,3,1.5,2025-01-08 14:46:55.937544
38,CIPLA,14.1448262,1501.5,2,1.0,2025-01-08 09:45:11.985103
39,GODREJPROP,32.39062928,2560.0,5,2.5,2025-01-08 14:20:54.732965
40,GLENMARK,17.81992325,1631.25,3,1.5,2025-01-08 14:18:36.313713
41,GNFC,5.797202071,556.15,2,1.0,2025-01-08 13:46:27.780760
42,MARUTI,82.66321558,11843.0,1,0.5,2025-01-08 09:27:43.745869
43,MARICO,5.700332468,640.45,5,2.5,2025-01-08 10:14:09.948389
44,ASTRAL,15.46306619,1556.65,4,2.0,2025-01-08 14:10:28.244693
45,LTIM,67.39341575,5909.4,4,2.0,2025-01-08 15:13:28.560345
46,INDIAMART,28.56562903,2306.6,2,1.0,2025-01-08 14:11:18.825149
47,ICICIGI,20.64174793,1858.0,3,1.5,2025-01-08 12:25:36.280833
48,MPHASIS,35.22673162,2919.8,2,1.0,2025-01-08 14:00:25.804338
49,M&M,31.01470461,3084.05,1,0.5,2025-01-08 12:57:49.878685
50,LAURUSLABS,7.506649348,614.8370968,0,0.0,2025-01-08 09:14:12.543978
51,WIPRO,3.850402657,295.3,2,1.0,2025-01-08 14:41:09.359707
52,VOLTAS,17.25983111,1753.55,6,3.0,2025-01-08 14:16:15.276766
53,LUPIN,21.04658097,2261.75,5,2.5,2025-01-08 13:11:04.218793
54,CESC,2.696300829,173.7,4,2.0,2025-01-08 09:36:09.053604
55,CDSL,22.26794422,1740.0,3,1.5,2025-01-08 14:18:02.676885
56,PVRINOX,14.81528801,1175.8,5,2.5,2025-01-08 12:33:56.120870
57,BHEL,2.971299283,223.16,3,1.5,2025-01-08 14:21:11.140371
58,ADANIENSOL,12.42664322,772.4,1,0.5,2025-01-08 09:24:14.515705
59,PNB,1.178226146,102.11,1,0.5,2025-01-08 10:45:09.119115
60,TRENT,84.81154656,6652.0,5,2.5,2025-01-08 12:16:27.624827
61,MRF,1008.199318,120699.95,3,1.5,2025-01-08 14:15:48.488328
62,COALINDIA,3.512198957,381.2290323,0,0.0,2025-01-08 09:14:12.543978
63,ALKEM,51.31737776,5520.6,1,0.5,2025-01-08 09:43:08.576848
64,HUDCO,3.780606589,240.33,4,2.0,2025-01-08 14:21:11.140371
65,BPCL,3.045834967,287.6,1,0.5,2025-01-08 10:30:21.122625
66,TATAMOTORS,8.573986539,795.8,4,2.0,2025-01-08 14:12:23.816250
67,HINDCOPPER,2.623731217,238.64,7,3.5,2025-01-08 15:28:09.210075
68,POLYCAB,84.56575883,6924.85,5,2.5,2025-01-08 14:05:10.379287
69,RECLTD,6.881154939,509.6,3,1.5,2025-01-08 14:21:17.390247
70,MOTHERSON,1.868101211,152.2,3,1.5,2025-01-08 12:08:20.939264
71,IPCALAB,17.91254321,1701.2,4,2.0,2025-01-08 14:15:27.734382
72,TATACHEM,11.30168636,1006.1,1,0.5,2025-01-08 09:22:58.003116
73,PAGEIND,423.1473571,47840.15,6,3.0,2025-01-08 14:45:50.206701
74,NTPC,2.793588126,327.5,5,2.5,2025-01-08 14:21:11.140371
75,JSWSTEEL,8.863448875,906.0,1,0.5,2025-01-08 10:43:13.252507
76,HAL,43.54092404,4139.0,1,0.5,2025-01-08 09:27:16.509199
77,PAYTM,15.23040279,911.5,5,2.5,2025-01-08 13:48:24.954196
78,TCS,39.99059171,4100.0,2,1.0,2025-01-08 15:13:53.476101
79,ESCORTS,33.65836571,3354.95,4,2.0,2025-01-08 14:15:23.512174
80,ICICIPRULI,7.592010433,658.0,1,0.5,2025-01-08 11:46:05.043126
81,HINDUNILVR,17.96918324,2396.6,2,1.0,2025-01-08 10:16:47.198517
82,ANGELONE,48.94543897,2652.0,6,3.0,2025-01-08 14:10:24.132665
83,HFCL,1.595171055,107.77,1,0.5,2025-01-08 09:24:21.691609
84,HCLTECH,18.62773583,1924.8,3,1.5,2025-01-08 14:40:54.968032
85,TVSMOTOR,25.36547806,2371.05,1,0.5,2025-01-08 11:39:50.940268
86,NHPC,0.978035894,79.03,2,1.0,2025-01-08 14:15:37.675930
87,POONAWALLA,3.996756493,320.35,7,3.5,2025-01-08 15:21:13.748367
88,ADANIPORTS,12.78136031,1164.4,3,1.5,2025-01-08 14:21:02.883046
89,ZOMATO,3.668365932,249.8,3,1.5,2025-01-08 14:17:01.282397
90,JUBLFOOD,8.468234425,754.4,3,1.5,2025-01-08 14:12:29.944272
91,IDEA,0.13828868,7.97,1,0.5,2025-01-08 09:48:05.030673
92,DELHIVERY,4.061792638,335.8,2,1.0,2025-01-08 14:07:11.952850
