,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.32184159171477,257.76,5,2.5,2024-12-13 13:00:02.243815
1,GUJGASLTD,5.008887816638369,508.75,2,1.0,2024-12-13 11:57:07.365417
2,PFC,5.474401713242785,503.2,5,2.5,2024-12-13 13:45:41.596273
3,UNITDSPR,10.630731738539897,1516.9,5,2.5,2024-12-13 15:04:31.125899
4,DLF,7.534142029711374,870.0,4,2.0,2024-12-13 13:39:34.776001
5,GAIL,1.7773761059847195,205.52,4,2.0,2024-12-13 14:43:12.411651
6,TATAPOWER,3.907435743972836,430.1,5,2.5,2024-12-13 15:05:53.679085
7,ATUL,70.3156287164686,7198.0,5,2.5,2024-12-13 13:30:10.415502
8,AUROPHARMA,10.08113899596774,1211.35,7,3.5,2024-12-13 15:07:13.416604
9,BSOFT,5.966626613327674,604.65,3,1.5,2024-12-13 12:16:32.858716
10,SAIL,1.5553199991511035,124.62,5,2.5,2024-12-13 13:09:20.199021
11,MFSL,12.290443899999998,1128.7,2,1.0,2024-12-13 14:35:00.243863
12,INDIANB,7.285583316765704,572.9,3,1.5,2024-12-13 13:43:16.975704
13,OBEROIRLTY,20.089313786078097,2128.65,4,2.0,2024-12-13 15:05:25.649606
14,LICHSGFIN,5.670727614346349,622.7,6,3.0,2024-12-13 13:02:10.716693
15,AXISBANK,8.152392895161293,1150.2,8,4.0,2024-12-13 15:07:38.938161
16,IRFC,2.2626652103904923,157.25,4,2.0,2024-12-13 11:49:28.525184
17,SHRIRAMFIN,32.16288605942275,3154.55,5,2.5,2024-12-13 11:59:02.503615
18,BRITANNIA,38.43908011358233,4836.3,2,1.0,2024-12-13 11:59:17.879582
19,POWERGRID,2.469914683870968,332.4,3,1.5,2024-12-13 11:59:16.039504
20,APOLLOTYRE,4.639318175721562,547.0,3,1.5,2024-12-13 14:43:12.411651
21,ABFRL,3.2525840765704594,301.95,3,1.5,2024-12-13 14:31:35.693494
22,ZYDUSLIFE,7.668310541256363,978.3,4,2.0,2024-12-13 13:35:15.484609
23,GRANULES,6.270053625636673,586.2,8,4.0,2024-12-13 14:16:50.129051
24,APOLLOHOSP,51.60945031171477,7257.064516129032,0,0.0,2024-12-13 09:04:17.238313
25,ASIANPAINT,16.472927271137515,2409.1,5,2.5,2024-12-13 14:27:43.842787
26,JKCEMENT,44.437143597962645,4759.3,2,1.0,2024-12-13 14:51:52.914883
27,SUPREMEIND,61.69112844821733,4789.25,1,0.5,2024-12-13 09:40:47.657550
28,AMBUJACEM,5.5234579509337856,574.15,2,1.0,2024-12-13 13:42:55.315739
29,NMDC,2.374651584337861,233.33,5,2.5,2024-12-13 11:56:12.298070
30,BANKINDIA,1.281170212903226,113.4,4,2.0,2024-12-13 14:12:09.220013
31,KPITTECH,17.732868435483873,1545.9,2,1.0,2024-12-13 12:54:14.348412
32,CUB,1.5816208149320878,183.32,2,1.0,2024-12-13 14:31:26.858984
33,HDFCBANK,10.485533431578949,1866.4,4,2.0,2024-12-13 13:40:03.754666
34,CUMMINSIND,35.55337012797113,3576.5,3,1.5,2024-12-13 10:02:56.390666
35,BHARTIARTL,10.703162279371815,1682.55,6,3.0,2024-12-13 14:27:55.515741
36,GODREJCP,9.6312563926146,1115.95,2,1.0,2024-12-13 11:50:38.000735
37,BANDHANBNK,1.7845855235823431,169.22,3,1.5,2024-12-13 13:02:10.716693
38,CIPLA,11.549476169439725,1454.25,4,2.0,2024-12-13 15:10:24.724202
39,GODREJPROP,32.00556756532257,2915.5,5,2.5,2024-12-13 15:00:34.629566
40,GLENMARK,15.075578560950763,1513.0,15,7.5,2024-12-13 15:19:20.004640
41,ASTRAL,13.152490274617994,1838.3,6,3.0,2024-12-13 14:58:42.896687
42,MARUTI,81.47688806472837,11280.7,3,1.5,2024-12-13 14:11:25.149374
43,MARICO,5.10969052631579,643.05,3,1.5,2024-12-13 13:30:31.997315
44,GNFC,5.881902751528014,619.1,4,2.0,2024-12-13 13:47:05.868004
45,LTIM,55.10916120191003,6736.5,1,0.5,2024-12-13 13:00:23.765036
46,INDIAMART,24.155491489303905,2371.75,3,1.5,2024-12-13 12:18:39.885232
47,MPHASIS,31.85390238947368,3184.2,5,2.5,2024-12-13 11:12:59.501504
48,ICICIGI,15.828194813242783,1977.45,3,1.5,2024-12-13 14:59:15.715643
49,M&M,28.98216547911715,3071.95,4,2.0,2024-12-13 11:55:41.330016
50,LAURUSLABS,5.755293193251274,571.65,3,1.5,2024-12-13 12:09:27.293760
51,WIPRO,2.610123063412564,310.3,2,1.0,2024-12-13 12:00:49.006819
52,VOLTAS,14.64886538505942,1807.9,5,2.5,2024-12-13 14:58:59.122558
53,LUPIN,17.30640521782683,2071.85,5,2.5,2024-12-13 11:24:14.353456
54,CESC,2.207936643208828,188.6,3,1.5,2024-12-13 12:16:32.858716
55,CDSL,24.215210165322578,1949.15,2,1.0,2024-12-13 12:53:04.090031
56,PVRINOX,15.639701061799656,1467.5,4,2.0,2024-12-13 12:24:13.274547
57,BHEL,3.169970893039048,241.75,3,1.5,2024-12-13 11:59:46.620498
58,ADANIENSOL,14.588459617741933,832.7,1,0.5,2024-12-13 14:49:33.185836
59,PNB,1.1796593453735142,108.25,4,2.0,2024-12-13 15:09:49.141592
60,TRENT,79.16914168590831,7028.0,2,1.0,2024-12-13 12:03:18.492848
61,MRF,968.6783290335312,133386.95,3,1.5,2024-12-13 12:00:35.902473
62,COALINDIA,3.3298451126910016,410.15,4,2.0,2024-12-13 13:32:58.316079
63,ALKEM,44.97794320882852,5397.85,3,1.5,2024-12-13 12:00:21.448948
64,HUDCO,3.272252220203736,244.9,3,1.5,2024-12-13 11:55:54.558759
65,BPCL,2.7248123748726663,302.65,4,2.0,2024-12-13 13:08:16.469455
66,TATAMOTORS,7.35013733073005,788.65,2,1.0,2024-12-13 12:00:36.670952
67,HINDCOPPER,3.343591472325976,289.0,6,3.0,2024-12-13 15:26:42.305434
68,POLYCAB,67.74716646146008,7586.9,3,1.5,2024-12-13 12:20:03.311872
69,RECLTD,5.788553083870968,555.85,5,2.5,2024-12-13 13:42:56.842170
70,MOTHERSON,1.793338636443124,163.19,3,1.5,2024-12-13 12:19:57.320109
71,IPCALAB,13.5758770778438,1548.0,3,1.5,2024-12-13 11:12:26.387939
72,TATACHEM,9.84586561629881,1092.95,5,2.5,2024-12-13 14:02:08.807124
73,PAGEIND,359.29250527258074,48593.25,3,1.5,2024-12-13 13:15:55.222483
74,NTPC,2.8646921483870966,357.25,4,2.0,2024-12-13 11:59:26.706493
75,JSWSTEEL,8.537545496052633,1004.4,7,3.5,2024-12-13 15:07:54.996794
76,HAL,42.583338638200345,4711.3,5,2.5,2024-12-13 11:12:15.544091
77,PAYTM,13.590379190577249,986.65,4,2.0,2024-12-13 15:15:07.027416
78,TCS,28.45877986926995,4486.5,7,3.5,2024-12-13 12:17:52.052351
79,ESCORTS,32.045355061120546,3448.8,2,1.0,2024-12-13 14:15:48.936854
80,ICICIPRULI,5.993291009465196,688.05,3,1.5,2024-12-13 12:28:30.010663
81,HINDUNILVR,15.802725663837013,2396.0,3,1.5,2024-12-13 14:18:23.115328
82,ANGELONE,49.39300766010186,3384.7,3,1.5,2024-12-13 13:32:55.445431
83,HFCL,1.6640817706281832,125.0,2,1.0,2024-12-13 15:05:52.192323
84,HCLTECH,12.548379163157891,1966.5,4,2.0,2024-12-13 12:59:22.259741
85,NHPC,0.926717532631579,85.05,4,2.0,2024-12-13 12:56:17.491714
86,TVSMOTOR,20.78439887096774,2528.0,4,2.0,2024-12-13 13:52:45.318639
87,POONAWALLA,4.814877172962648,347.1,4,2.0,2024-12-13 13:02:10.716693
88,ADANIPORTS,14.169826476485571,1264.0,3,1.5,2024-12-13 14:01:34.992958
89,ZOMATO,3.754868690322581,287.15,4,2.0,2024-12-13 10:20:07.663542
90,JUBLFOOD,6.719982408488962,681.9,7,3.5,2024-12-13 14:59:23.124654
91,IDEA,0.1278477090662139,8.01,3,1.5,2024-12-13 12:25:12.445483
92,DELHIVERY,4.709809999999998,389.6,4,2.0,2024-12-13 14:57:46.978223
93,IOC,1.2417105388115446,144.65,6,3.0,2024-12-13 13:48:52.916424
94,ATGL,12.05398332835314,712.25,1,0.5,2024-12-13 09:38:10.605932
95,BIOCON,3.5547047976655337,354.1,3,1.5,2024-12-13 12:18:13.901362
96,LT,26.74355537368421,3897.0,7,3.5,2024-12-13 13:52:40.803420
97,BOSCHLTD,277.3528824957556,36345.0,2,1.0,2024-12-13 12:59:10.222196
98,NCC,3.631455111290323,301.8,4,2.0,2024-12-13 12:16:51.288278
99,PIIND,37.10755803310696,4012.5,5,2.5,2024-12-13 14:10:41.478432
100,LTTS,46.66385282037353,5392.0,5,2.5,2024-12-13 12:19:51.447447
101,ABBOTINDIA,213.9134319534805,28778.7,2,1.0,2024-12-13 14:18:08.459198
102,PERSISTENT,63.04841795415957,6461.0,2,1.0,2024-12-13 11:59:06.772975
