,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.6575020732937182,224.23838709677412,0,0.0,2025-01-15 09:11:10.517479
1,GUJGASLTD,5.116024094227505,488.5758064516128,0,0.0,2025-01-15 09:11:10.517479
2,PFC,5.934564477079798,424.5,3,1.5,2025-01-15 14:11:37.061984
3,UNITDSPR,17.394110587903228,1410.008064516129,0,0.0,2025-01-15 09:11:10.517479
4,DLF,8.49229810186757,733.3,3,1.5,2025-01-15 13:19:02.294864
5,GAIL,2.1117053001697785,177.32,2,1.0,2025-01-15 13:37:29.605058
6,TATAPOWER,4.014068807724957,365.55,4,2.0,2025-01-15 13:32:01.635006
7,ATUL,80.53231356876059,6747.645161290323,0,0.0,2025-01-15 09:11:10.517479
8,AUROPHARMA,13.18867989728353,1150.0,2,1.0,2025-01-15 15:06:32.538625
9,BSOFT,7.798273118548384,535.2322580645161,0,0.0,2025-01-15 09:11:10.517479
10,SAIL,1.4472939737860775,104.66,3,1.5,2025-01-15 14:16:15.991215
11,MFSL,11.391985292020374,1030.85,2,1.0,2025-01-15 10:14:02.195687
12,INDIANB,6.946172067911713,504.55,2,1.0,2025-01-15 13:29:13.815533
13,OBEROIRLTY,30.15133204584041,2014.9,1,0.5,2025-01-15 10:49:58.987600
14,LICHSGFIN,6.076339975382003,553.25,2,1.0,2025-01-15 13:33:01.639457
15,APOLLOTYRE,4.86227707516978,455.75,1,0.5,2025-01-15 09:46:33.873351
16,IRFC,2.115589755857385,131.39,4,2.0,2025-01-15 09:21:31.553162
17,SHRIRAMFIN,7.54240440959253,535.8,1,0.5,2025-01-15 09:16:50.342618
18,BRITANNIA,41.49694964685908,4870.2,2,1.0,2025-01-15 12:38:36.391014
19,POWERGRID,2.689980518675721,300.3,5,2.5,2025-01-15 13:30:01.831768
20,AXISBANK,11.6709528098472,1030.8,4,2.0,2025-01-15 14:38:24.529210
21,ZYDUSLIFE,9.231004928989814,994.6,3,1.5,2025-01-15 10:38:29.485121
22,GRANULES,8.113963762733444,569.3,4,2.0,2025-01-15 14:30:52.728813
23,APOLLOHOSP,63.08153772058573,6739.75,2,1.0,2025-01-15 10:39:23.917588
24,ABFRL,3.965366314558573,266.7,5,2.5,2025-01-15 13:56:32.875082
25,JKCEMENT,57.921590432809815,4452.3,3,1.5,2025-01-15 13:43:50.323936
26,NMDC,0.8833978132427844,63.8,4,2.0,2025-01-15 13:30:06.107677
27,ASIANPAINT,18.389191997877752,2231.4,1,0.5,2025-01-15 10:01:57.711004
28,AMBUJACEM,6.031859489728354,522.8,1,0.5,2025-01-15 09:45:06.036388
29,SUPREMEIND,74.10170481481325,4389.05,2,1.0,2025-01-15 09:16:50.342618
30,BANKINDIA,1.223459756129032,96.13,1,0.5,2025-01-15 10:50:36.695470
31,KPITTECH,20.841330934634986,1350.65,3,1.5,2025-01-15 13:23:59.158011
32,CUB,1.822676835178268,169.85,1,0.5,2025-01-15 10:21:18.618215
33,HDFCBANK,13.007461477589134,1654.262903225807,0,0.0,2025-01-15 09:11:10.517479
34,CUMMINSIND,32.23921874074703,2887.95,4,2.0,2025-01-15 15:01:48.260788
35,BHARTIARTL,13.337068475042445,1616.75,1,0.5,2025-01-15 12:33:31.859564
36,GODREJCP,13.04322660106112,1132.4,1,0.5,2025-01-15 10:34:07.918166
37,BANDHANBNK,1.2756513919864174,148.67,5,2.5,2025-01-15 14:29:09.621308
38,CIPLA,14.599196719864176,1453.95,2,1.0,2025-01-15 10:49:00.613431
39,GODREJPROP,30.718609490662143,2319.45,4,2.0,2025-01-15 13:32:17.111120
40,GLENMARK,17.011434723684207,1469.6,7,3.5,2025-01-15 11:32:14.689074
41,GNFC,6.071894274193548,536.3,2,1.0,2025-01-15 13:30:06.107677
42,MARUTI,93.8792327908319,11893.0,9,4.5,2025-01-15 13:19:49.515144
43,MARICO,6.2435646823005095,662.2,2,1.0,2025-01-15 15:21:00.285893
44,ASTRAL,14.850036236332764,1482.75,3,1.5,2025-01-15 14:31:52.040884
45,LTIM,78.53155668586585,5825.0,3,1.5,2025-01-15 15:27:43.163535
46,INDIAMART,37.26277060186757,2225.25,1,0.5,2025-01-15 09:30:31.777377
47,ICICIGI,24.00894374605264,1911.1,5,2.5,2025-01-15 15:11:03.439521
48,MPHASIS,39.551247001570445,2788.0370967741933,0,0.0,2025-01-15 09:11:10.517479
49,M&M,30.442891596264847,2970.3,5,2.5,2025-01-15 12:05:50.439047
50,LAURUSLABS,7.874772425721561,552.75,6,3.0,2025-01-15 14:01:54.190320
51,WIPRO,4.126111143463498,293.0306451612903,0,0.0,2025-01-15 09:11:10.517479
52,VOLTAS,19.05958640615449,1622.15,1,0.5,2025-01-15 09:26:39.940779
53,LUPIN,20.2011361655348,2122.45,4,2.0,2025-01-15 12:25:21.891438
54,CESC,1.813180282563668,153.93,4,2.0,2025-01-15 13:31:09.925412
55,CDSL,21.036859467105263,1599.0,5,2.5,2025-01-15 13:53:16.777108
56,PVRINOX,14.541036276528011,1093.4,2,1.0,2025-01-15 13:04:42.195789
57,BHEL,3.2098183329626484,201.15,3,1.5,2025-01-15 14:16:05.096447
58,ADANIENSOL,13.574732472071307,787.0,1,0.5,2025-01-15 09:20:20.963061
59,PNB,1.324020697156197,98.95,2,1.0,2025-01-15 13:15:41.180059
60,TRENT,82.59695059855687,6442.25,7,3.5,2025-01-15 13:21:45.119211
61,MRF,978.4096906886248,114588.16290322582,0,0.0,2025-01-15 09:11:10.517479
62,COALINDIA,3.5194842866723257,373.8,7,3.5,2025-01-15 13:53:14.658061
63,ALKEM,50.57071523879458,5214.3,3,1.5,2025-01-15 10:49:30.010423
64,HUDCO,3.664737895891341,214.38,4,2.0,2025-01-15 13:30:29.725444
65,BPCL,3.401373782258064,267.75,3,1.5,2025-01-15 13:58:38.771118
66,TATAMOTORS,9.260411962563667,764.4,1,0.5,2025-01-15 13:26:45.193510
67,HINDCOPPER,4.457344157368423,222.17,3,1.5,2025-01-15 15:16:55.896514
68,POLYCAB,89.66449121451613,6475.55,2,1.0,2025-01-15 13:32:46.319065
69,RECLTD,6.942362660780985,477.3,2,1.0,2025-01-15 13:32:14.954477
70,MOTHERSON,1.779295766850594,149.8,4,2.0,2025-01-15 15:00:14.391450
71,IPCALAB,16.78703043565365,1563.5,5,2.5,2025-01-15 13:12:48.788912
72,TATACHEM,11.126324980390493,958.6,1,0.5,2025-01-15 13:29:21.095529
73,PAGEIND,430.9420755196944,45400.0,6,3.0,2025-01-15 15:15:02.293995
74,NTPC,3.195975681196944,322.0,3,1.5,2025-01-15 09:47:44.102031
75,JSWSTEEL,9.366013858870966,907.8870967741937,0,0.0,2025-01-15 09:11:10.517479
76,HAL,46.50173230666383,3838.1,2,1.0,2025-01-15 13:22:02.291576
77,PAYTM,15.551906325551778,869.75,5,2.5,2025-01-15 14:44:51.895046
78,TCS,30.68190001786926,4177.217741935484,0,0.0,2025-01-15 09:11:10.517479
79,ESCORTS,36.001007297113745,3480.85,1,0.5,2025-01-15 09:44:00.847829
80,ICICIPRULI,7.7898391789473695,637.2,1,0.5,2025-01-15 09:34:57.811441
81,HINDUNILVR,22.395265569906613,2376.25,2,1.0,2025-01-15 09:38:03.726160
82,ANGELONE,35.77498292444821,2385.0,7,3.5,2025-01-15 15:26:31.749510
83,HFCL,1.6250857273344652,98.37,4,2.0,2025-01-15 13:29:49.013899
84,HCLTECH,16.213791905517827,1809.85,3,1.5,2025-01-15 09:33:30.136813
85,TVSMOTOR,26.947211106112057,2246.029032258065,0,0.0,2025-01-15 09:11:10.517479
86,NHPC,0.9566648512224109,76.2,6,3.0,2025-01-15 14:16:02.925294
87,POONAWALLA,3.929333472580644,312.6,1,0.5,2025-01-15 12:32:58.166590
88,ADANIPORTS,14.297374462308998,1122.3,2,1.0,2025-01-15 13:30:14.808220
89,ZOMATO,3.697875895415958,246.0,3,1.5,2025-01-15 15:27:36.984469
90,JUBLFOOD,7.898143132894738,703.9,1,0.5,2025-01-15 09:31:57.293694
91,IDEA,0.1740234336842105,8.87,7,3.5,2025-01-15 13:19:47.416608
92,DELHIVERY,4.326084440619693,323.85,4,2.0,2025-01-15 15:10:25.596245
93,IOC,1.433558883972835,127.2,2,1.0,2025-01-15 13:19:47.416608
94,ATGL,13.874764666213922,640.15,2,1.0,2025-01-15 09:53:08.671309
95,BIOCON,5.17046517877759,383.1,1,0.5,2025-01-15 09:29:24.128562
96,LT,32.527608193803054,3513.0,1,0.5,2025-01-15 09:20:03.808749
97,BOSCHLTD,303.0818363578098,31406.5,1,0.5,2025-01-15 14:16:00.395603
98,NCC,3.3761411597623097,243.1,3,1.5,2025-01-15 13:22:26.006787
99,PIIND,36.16438842317488,3445.55,3,1.5,2025-01-15 13:21:01.449515
100,LTTS,75.49485629202036,4848.0,2,1.0,2025-01-15 12:16:46.000768
101,ABBOTINDIA,269.21915629202044,28014.1,1,0.5,2025-01-15 09:31:14.894681
102,PERSISTENT,95.00211464032256,6079.3,4,2.0,2025-01-15 14:16:33.292751
103,UNIONBANK,1.3967752716129034,105.9,3,1.5,2025-01-15 13:30:29.725444
104,ASHOKLEY,2.110461525432937,205.64,2,1.0,2025-01-15 13:18:42.324075
105,IGL,6.044710141129033,399.0,5,2.5,2025-01-15 13:29:13.815533
106,METROPOLIS,22.069739482130736,1876.0,2,1.0,2025-01-15 10:45:47.860313
107,JSL,8.447618562181665,618.3,3,1.5,2025-01-15 13:20:42.153804
108,BATAINDIA,12.787904997962643,1311.45,2,1.0,2025-01-15 10:03:51.371474
109,TATACOMM,21.51045087971137,1685.2,2,1.0,2025-01-15 14:03:25.003071
110,M&MFIN,3.592829214685909,266.75,4,2.0,2025-01-15 13:51:20.496649
111,PIDILITIND,28.467872275339563,2817.25,2,1.0,2025-01-15 09:19:39.559425
112,BEL,3.2754278373514425,267.0,3,1.5,2025-01-15 14:30:29.580796
113,LALPATHLAB,30.8716766339983,2774.0,3,1.5,2025-01-15 10:25:11.145874
114,SYNGENE,11.22935914329372,830.3,4,2.0,2025-01-15 10:49:19.637664
115,ITC,3.24977247279287,438.5,2,1.0,2025-01-15 14:49:40.083448
116,KALYANKJIL,11.13127798637521,547.25,10,5.0,2025-01-15 15:23:02.356040
117,BHARATFORG,12.326706496774191,1184.05,5,2.5,2025-01-15 13:15:26.063507
118,COLPAL,28.737797238327666,2651.6,4,2.0,2025-01-15 14:12:05.062866
119,ICICIBANK,10.751690396179969,1234.85,1,0.5,2025-01-15 13:30:16.999149
120,CROMPTON,4.0507667052631575,363.0,1,0.5,2025-01-15 10:38:54.803700
121,UBL,18.48901541052631,1948.05,1,0.5,2025-01-15 09:19:13.471448
122,NAUKRI,86.21468267572153,7491.2,2,1.0,2025-01-15 10:25:23.446106
123,BERGEPAINT,4.577801223174872,464.6193548387097,0,0.0,2025-01-15 09:11:10.517479
124,APLAPOLLO,19.749550632427844,1515.0,2,1.0,2025-01-15 10:02:47.257136
125,SUNTV,7.023372821731747,658.4532258064515,0,0.0,2025-01-15 09:11:10.517479
126,CANBK,1.1914223579286929,94.79,1,0.5,2025-01-15 09:15:26.944838
127,HINDPETRO,5.295091561290322,363.75,2,1.0,2025-01-15 13:29:59.675195
128,SIEMENS,67.75042609316637,5870.05806451613,0,0.0,2025-01-15 09:11:10.517479
129,ADANIGREEN,22.43030707164685,1026.35,5,2.5,2025-01-15 10:03:43.031599
130,CYIENT,31.46782928709677,1702.9080645161291,0,0.0,2025-01-15 09:11:10.517479
131,BAJAJFINSV,15.20295280475382,1674.0,5,2.5,2025-01-15 10:47:58.091233
