,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.647972938234296,229.37,4,2.0,2025-01-22 15:13:18.577019
1,GUJGASLTD,4.765260250424448,497.3,2,1.0,2025-01-22 15:15:01.454278
2,PFC,5.734683293505942,421.35,3,1.5,2025-01-22 14:57:58.708524
3,UNITDSPR,17.74477877563667,1451.4,3,1.5,2025-01-22 11:46:53.013059
4,DLF,9.746016095076405,713.65,5,2.5,2025-01-22 14:43:42.137384
5,GAIL,2.3148131496095075,175.15,4,2.0,2025-01-22 14:20:43.534680
6,TATAPOWER,3.838594697368421,357.95,4,2.0,2025-01-22 14:39:52.927108
7,ATUL,94.68973029609506,6736.512903225807,0,0.0,2025-01-22 09:15:08.607110
8,AUROPHARMA,13.15292942062818,1189.9,2,1.0,2025-01-22 14:37:43.688862
9,BSOFT,7.129269773089984,525.95,2,1.0,2025-01-22 10:45:17.451080
10,SAIL,1.419996087809847,106.22,4,2.0,2025-01-22 14:43:42.137384
11,MFSL,11.982668059252973,1031.25,2,1.0,2025-01-22 11:18:47.991547
12,INDIANB,7.367873743548387,515.25,1,0.5,2025-01-22 09:43:30.574340
13,OBEROIRLTY,23.803724335738547,1763.9,11,5.5,2025-01-22 15:13:11.982407
14,LICHSGFIN,5.527867964006791,554.85,3,1.5,2025-01-22 14:58:00.974657
15,APOLLOTYRE,4.856895233022071,438.35,4,2.0,2025-01-22 14:19:02.820767
16,IRFC,1.9924758256706283,136.41,3,1.5,2025-01-22 14:41:47.250457
17,SHRIRAMFIN,9.323928541468586,520.5548387096775,0,0.0,2025-01-22 09:15:08.607110
18,BRITANNIA,45.319620016298806,4944.3,3,1.5,2025-01-22 14:32:02.271538
19,POWERGRID,3.0067802567062816,299.55,1,0.5,2025-01-22 09:24:22.150165
20,AXISBANK,8.750751442572158,963.35,1,0.5,2025-01-22 12:22:15.466997
21,ZYDUSLIFE,9.282023458319186,978.6,3,1.5,2025-01-22 14:39:35.591894
22,GRANULES,9.14521917550934,589.65,2,1.0,2025-01-22 14:56:15.247478
23,APOLLOHOSP,64.2394342614601,6854.5,1,0.5,2025-01-22 09:37:56.585791
24,ABFRL,3.880926744567061,277.95,4,2.0,2025-01-22 14:59:56.186288
25,JKCEMENT,70.55768854414262,4557.993548387097,0,0.0,2025-01-22 09:15:08.607110
26,NMDC,0.9000436390747031,65.21,3,1.5,2025-01-22 14:20:58.478877
