,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.4794749049915112,255.03,3,1.5,2024-12-03 10:22:42.591202
1,GUJGASLTD,4.607706685568761,497.0,3,1.5,2024-12-03 13:23:00.333754
2,PFC,6.070600581494056,503.85,1,0.5,2024-12-03 09:41:20.030739
3,UNITDSPR,12.695759887096774,1538.5677419354838,0,0.0,2024-12-03 08:59:53.232265
4,DLF,8.386101971816636,853.8,4,2.0,2024-12-03 13:48:42.706476
5,GAIL,2.009017266646859,201.94,1,0.5,2024-12-03 09:20:15.355381
6,TATAPOWER,4.245450053989814,432.0,3,1.5,2024-12-03 15:15:18.842077
7,ATUL,68.15294655509335,7402.337096774194,0,0.0,2024-12-03 08:59:53.232265
8,AUROPHARMA,11.563525171222407,1277.25,3,1.5,2024-12-03 15:06:49.591025
9,BSOFT,7.010507326825128,608.65,1,0.5,2024-12-03 09:45:05.266251
10,SAIL,1.4217109459677424,123.3,2,1.0,2024-12-03 12:53:32.551781
11,MFSL,13.152926325,1135.8,1,0.5,2024-12-03 10:16:27.752493
12,INDIANB,8.2724601663837,578.55,1,0.5,2024-12-03 14:23:11.175732
13,OBEROIRLTY,24.12834773964347,2031.6,3,1.5,2024-12-03 10:17:16.009005
14,LICHSGFIN,6.249112343633276,643.0,2,1.0,2024-12-03 09:31:43.485659
15,POWERGRID,2.762962795585738,333.0,3,1.5,2024-12-03 14:17:45.312850
16,IRFC,2.1412613021222406,147.88,1,0.5,2024-12-03 11:27:00.744117
17,SHRIRAMFIN,34.09593288505941,3157.0,3,1.5,2024-12-03 11:27:38.781892
18,BRITANNIA,37.62427957105263,4941.677419354838,0,0.0,2024-12-03 08:59:53.232265
19,APOLLOTYRE,4.772572460526316,516.5,1,0.5,2024-12-03 14:10:00.350935
20,AXISBANK,8.478107112988113,1161.55,2,1.0,2024-12-03 11:40:27.601398
21,ABFRL,3.5495076337011886,319.95,3,1.5,2024-12-03 11:22:48.644636
22,ZYDUSLIFE,8.542678779371816,989.0,1,0.5,2024-12-03 09:59:26.277232
23,GRANULES,6.832316940449913,534.2,22,11.0,2024-12-03 15:24:18.307398
24,APOLLOHOSP,56.81825998650253,7150.0,1,0.5,2024-12-03 09:18:37.933584
25,ASIANPAINT,17.78697779312394,2495.532258064516,0,0.0,2024-12-03 08:59:53.232265
26,JKCEMENT,48.36363202037351,4654.5,3,1.5,2024-12-03 13:33:05.166770
27,SUPREMEIND,66.40327342003397,4801.388709677419,0,0.0,2024-12-03 08:59:53.232265
28,AMBUJACEM,5.608558126910016,569.8,5,2.5,2024-12-03 12:47:46.773974
29,NMDC,2.5488754295076395,235.8,1,0.5,2024-12-03 09:17:30.058714
30,BANKINDIA,1.4338208434634976,114.46,6,3.0,2024-12-03 10:21:01.628329
31,KPITTECH,16.846482644312395,1440.9,5,2.5,2024-12-03 13:08:07.093120
