,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
17,POWERGRID,2.757914601188455,0.9849695004244482,283.4,282.95,2,24,1.0,2025-02-05 11:28:31.310638,2025-02-05 15:07:06.299543
18,BRITANNIA,52.492487475509336,18.74731695553905,4982.55,4945.0,1,16,0.5,2025-02-05 09:19:23.625949,2025-02-05 14:25:50.450873
19,AXISBANK,7.704826948344649,2.751723910123089,1017.3612903225808,1018.0,0,14,0.0,2025-02-05 09:14:57.247890,2025-02-05 14:21:16.845026
20,SHRIRAMFIN,7.434050427334464,2.655018009762309,578.15,573.4,2,16,1.0,2025-02-05 11:42:14.084026,2025-02-05 15:02:46.595100
21,ZYDUSLIFE,11.986568796477078,4.280917427313242,977.35,981.6,4,37,2.0,2025-02-05 14:08:22.744143,2025-02-05 15:19:18.610464
22,GRANULES,7.67845682852292,2.7423060101867573,581.25,583.6,1,10,0.5,2025-02-05 09:27:53.410905,2025-02-05 15:02:36.164666
23,APOLLOHOSP,72.60042459015278,25.92872306791171,6967.4,6992.95,4,16,2.0,2025-02-05 15:02:38.656901,2025-02-05 15:25:00.826134
24,ABFRL,3.873741204753821,1.3834790016977931,287.15,285.7,2,9,1.0,2025-02-05 12:56:58.353563,2025-02-05 14:20:22.842867
25,JKCEMENT,55.96632551387946,19.98797339781409,4961.15,4935.55,5,23,2.5,2025-02-05 10:26:05.824243,2025-02-05 15:28:29.047771
26,NMDC,0.96176665147708,0.3434880898132428,65.27,65.39,1,13,0.5,2025-02-05 09:28:32.230333,2025-02-05 14:24:28.825381
27,ASIANPAINT,21.87827045021222,7.813668017932937,2300.2,2283.4,7,32,3.5,2025-02-05 12:19:46.142905,2025-02-05 15:04:26.455600
28,AMBUJACEM,5.383751857045841,1.9227685203735143,526.2,524.1,2,20,1.0,2025-02-05 13:02:05.221620,2025-02-05 15:06:12.772070
29,SUPREMEIND,59.2431335435484,21.15826197983872,4054.95,4028.6,1,17,0.5,2025-02-05 09:38:04.734329,2025-02-05 14:34:32.220667
30,BANKINDIA,1.4075043108998302,0.5026801110356537,109.12,108.33,3,16,1.5,2025-02-05 11:16:35.683080,2025-02-05 14:23:08.107853
31,KPITTECH,20.43241689881154,7.29729174957555,1427.45,1435.0,2,11,1.0,2025-02-05 14:46:52.168319,2025-02-05 14:52:25.872711
32,CUB,2.0176987464516127,0.7206066951612903,179.29,180.45,3,16,1.5,2025-02-05 13:37:15.326153,2025-02-05 14:57:27.069654
33,HDFCBANK,10.999020627843803,3.92822165280136,1746.5,1739.45,2,16,1.0,2025-02-05 14:38:45.277076,2025-02-05 15:29:11.831792
34,CUMMINSIND,46.26529798293718,16.52332070819185,2921.8,2923.0,2,24,1.0,2025-02-05 09:14:58.612553,2025-02-05 15:22:49.952866
35,BHARTIARTL,14.94641961099321,5.338007003926147,1665.8258064516128,1669.15,0,9,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:11:16.868673
36,GODREJCP,10.785980475254668,3.852135884019524,1129.0,1124.65,1,10,0.5,2025-02-05 09:19:19.736462,2025-02-05 15:00:33.307236
37,BANDHANBNK,1.8661329953820032,0.6664760697792869,155.65,154.57,2,13,1.0,2025-02-05 10:42:39.304036,2025-02-05 15:06:20.990741
38,CIPLA,12.722356992614602,4.543698925933786,1441.1,1443.7,1,12,0.5,2025-02-05 12:37:03.495352,2025-02-05 15:09:50.360958
39,GMRAIRPORT,0.9284416476061116,0.3315863027164684,75.65,75.75,1,7,0.5,2025-02-05 09:16:45.677904,2025-02-05 15:04:44.677827
40,GODREJPROP,33.08136506315788,11.814773236842102,2310.5,2302.0,10,42,5.0,2025-02-05 15:04:48.194275,2025-02-05 15:27:51.952005
41,GLENMARK,20.352083269439724,7.268601167657045,1500.45,1500.0,2,9,1.0,2025-02-05 15:14:01.372084,2025-02-05 15:13:55.961766
42,ASTRAL,15.137832039473684,5.406368585526316,1528.0,1527.55,1,23,0.5,2025-02-05 13:25:30.562642,2025-02-05 15:01:47.393110
43,GNFC,8.940525864219014,3.193044951506791,579.341935483871,582.55,0,3,0.0,2025-02-05 09:14:57.247890,2025-02-05 09:58:09.424414
44,MARICO,6.186604666468591,2.209501666595925,669.0,667.85,1,12,0.5,2025-02-05 09:16:30.756982,2025-02-05 15:01:32.134627
45,MARUTI,87.7396328064516,31.33558314516129,13162.8,13162.8,2,8,1.0,2025-02-05 13:56:58.198594,2025-02-05 13:56:58.198594
46,LTIM,62.295106527886254,22.24825233138795,6092.2,6040.8,5,28,2.5,2025-02-05 13:13:26.268053,2025-02-05 15:01:39.607005
47,INDIAMART,24.61557555483871,8.791276983870969,2211.95,2195.8,1,15,0.5,2025-02-05 10:26:05.824243,2025-02-05 14:49:02.120017
48,ICICIGI,17.51646134647708,6.255879052313243,1864.85,1858.5,1,17,0.5,2025-02-05 14:41:13.249865,2025-02-05 15:25:40.676396
49,MPHASIS,33.058882020161285,11.806743578629032,2855.0,2853.85,1,13,0.5,2025-02-05 12:22:41.392056,2025-02-05 14:14:31.016004
50,M&M,37.16494590492359,13.27319496604414,3190.1,3192.45,2,12,1.0,2025-02-05 10:56:26.146013,2025-02-05 14:45:26.669604
51,LAURUSLABS,8.141809992105264,2.907789282894737,631.4,631.95,2,11,1.0,2025-02-05 10:18:35.094493,2025-02-05 12:57:59.121907
52,WIPRO,3.030996078692699,1.082498599533107,318.05,318.2,2,21,1.0,2025-02-05 09:17:27.890225,2025-02-05 15:17:38.108636
53,LUPIN,27.14864906443124,9.695946094439726,2203.55,2189.15,3,12,1.5,2025-02-05 11:03:51.695462,2025-02-05 13:20:43.384675
54,VOLTAS,17.157386105857384,6.127637894949066,1409.5,1402.15,3,23,1.5,2025-02-05 13:27:27.276979,2025-02-05 15:00:33.307236
55,CDSL,18.29854236035653,6.535193700127333,1354.2,1349.9,3,28,1.5,2025-02-05 10:55:47.003546,2025-02-05 15:11:08.429972
56,PVRINOX,17.93943901129033,6.40694250403226,1131.6,1135.15,1,10,0.5,2025-02-05 09:41:48.636805,2025-02-05 14:25:17.841384
57,BHEL,2.992929294193547,1.0689033193548385,210.83,209.45,1,11,0.5,2025-02-05 13:54:37.755301,2025-02-05 15:03:25.464271
58,ADANIENSOL,11.411895036375212,4.075676798705433,779.55,777.7,2,21,1.0,2025-02-05 14:26:30.214737,2025-02-05 15:06:48.181536
59,PNB,1.2032670144312392,0.4297382194397283,100.8,100.56,1,10,0.5,2025-02-05 09:17:04.068836,2025-02-05 14:17:44.041902
60,TRENT,110.54433573853989,39.48011990662139,5762.1,5769.0,2,8,1.0,2025-02-05 14:52:36.458471,2025-02-05 14:52:22.897800
61,MRF,1207.3042209192276,431.18007889972415,115325.7629032258,115400.0,0,2,0.0,2025-02-05 09:14:57.247890,2025-02-05 10:01:06.119367
62,COALINDIA,3.540093085908319,1.264318959252971,385.5,383.75,2,14,1.0,2025-02-05 10:00:11.077707,2025-02-05 15:06:06.876278
63,ALKEM,67.09040520713071,23.960859002546684,5098.4,5100.0,2,16,1.0,2025-02-05 12:48:59.597075,2025-02-05 15:02:23.357850
64,HUDCO,3.3656600238709675,1.202021437096774,212.8,210.95,2,18,1.0,2025-02-05 09:39:13.227701,2025-02-05 15:01:49.626551
65,BPCL,2.8046542604838707,1.0016622358870968,264.5,262.85,2,23,1.0,2025-02-05 09:15:30.024600,2025-02-05 14:29:45.555842
66,TATAMOTORS,7.5786157589983025,2.706648485356537,721.4,719.65,1,16,0.5,2025-02-05 09:29:36.563425,2025-02-05 15:02:17.436942
67,HINDCOPPER,4.201580351612902,1.5005644112903225,244.47,246.28,1,10,0.5,2025-02-05 09:38:55.848927,2025-02-05 15:26:31.598442
68,SOLARINDS,184.6393389853989,65.94262106621392,9750.05,9740.0,4,32,2.0,2025-02-05 14:56:39.479617,2025-02-05 15:27:28.062610
69,POLYCAB,74.39009617266554,26.56789149023769,6089.0,6043.35,1,12,0.5,2025-02-05 09:37:15.505490,2025-02-05 15:05:51.846209
70,RECLTD,6.811907553565367,2.432824126273345,440.35,437.6,2,7,1.0,2025-02-05 13:09:29.193641,2025-02-05 14:17:15.526695
71,IPCALAB,20.69284971443124,7.390303469439729,1486.1,1491.05,1,13,0.5,2025-02-05 10:51:11.500978,2025-02-05 14:18:31.934032
72,MOTHERSON,2.0846687886672326,0.7445245673811545,138.69,137.69,2,13,1.0,2025-02-05 14:08:10.875648,2025-02-05 14:14:07.414618
73,TATACHEM,11.06381521629881,3.951362577249575,942.4,937.0,2,12,1.0,2025-02-05 14:38:47.706120,2025-02-05 15:01:34.870938
74,PAGEIND,587.497621748769,209.82057919598896,45879.95,45799.9,9,54,4.5,2025-02-05 14:46:11.517279,2025-02-05 15:17:56.045684
75,NTPC,3.020016886502547,1.0785774594651951,320.1,319.6,2,11,1.0,2025-02-05 11:53:39.116738,2025-02-05 15:08:23.648551
76,JSWSTEEL,8.834315460526316,3.1551126644736844,957.9,956.0,1,8,0.5,2025-02-05 09:39:55.102344,2025-02-05 11:24:30.810012
77,HAL,55.73653704601018,19.90590608786078,3797.5,3803.45,1,11,0.5,2025-02-05 09:19:46.521192,2025-02-05 15:03:04.430016
78,PAYTM,14.411750175254666,5.147053634019523,815.9,808.2,2,15,1.0,2025-02-05 12:25:32.197970,2025-02-05 15:15:12.456061
79,TCS,27.72292333191849,9.90104404711375,4093.0,4095.6,1,11,0.5,2025-02-05 12:49:11.763437,2025-02-05 11:20:18.346510
80,ESCORTS,49.42717881167233,17.652563861311545,3360.75,3336.3,1,5,0.5,2025-02-05 09:38:09.097919,2025-02-05 13:50:20.457906
81,ICICIPRULI,5.954851641765704,2.126732729202037,606.4,607.1,1,16,0.5,2025-02-05 12:39:05.401578,2025-02-05 15:04:40.082862
82,ANGELONE,37.07884534634975,13.24244476655348,2461.75,2460.0,6,48,3.0,2025-02-05 15:06:24.032414,2025-02-05 15:06:42.356802
83,HFCL,1.5954135117741934,0.5697905399193548,102.63,102.08,3,23,1.5,2025-02-05 12:03:02.129612,2025-02-05 15:08:23.648551
84,HINDUNILVR,16.5031801991511,5.89399292826825,2410.65,2406.0,2,16,1.0,2025-02-05 14:18:31.934032,2025-02-05 15:21:44.008529
85,NHPC,1.1942881116977924,0.4265314684634973,78.31451612903226,78.75,0,9,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:08:51.004115
86,TVSMOTOR,28.035784955517823,10.012780341256368,2621.45,2630.7,1,13,0.5,2025-02-05 09:58:09.424414,2025-02-05 15:25:02.755250
87,POONAWALLA,4.265494840407471,1.5233910144312397,313.35,316.0,4,22,2.0,2025-02-05 09:16:35.834457,2025-02-05 14:06:04.291721
88,HCLTECH,13.025896005517826,4.652105716256367,1725.55,1720.05,3,16,1.5,2025-02-05 11:16:22.648742,2025-02-05 15:05:24.766684
89,ADANIPORTS,12.969116783404072,4.631827422644312,1155.5,1146.0,4,12,2.0,2025-02-05 14:38:08.259234,2025-02-05 15:06:02.040958
90,ZOMATO,3.4644524125806457,1.2373044330645164,232.11,231.64,3,17,1.5,2025-02-05 15:00:50.133638,2025-02-05 15:01:17.501513
91,JUBLFOOD,10.848243307512735,3.874372609825977,728.05,727.4,2,12,1.0,2025-02-05 09:58:09.424414,2025-02-05 14:23:08.107853
92,IDEA,0.251036600220713,0.0896559286502546,9.7,9.61,1,6,0.5,2025-02-05 09:24:17.560396,2025-02-05 15:05:54.255169
93,DELHIVERY,4.808548793548387,1.7173388548387098,325.9177419354838,323.5,0,21,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:22:49.952866
94,IOC,1.28322286901528,0.4582938817911715,127.23,126.84,4,18,2.0,2025-02-05 12:36:16.643494,2025-02-05 15:05:35.362256
95,ATGL,9.116769993887944,3.255989283531409,634.5,633.35,2,13,1.0,2025-02-05 14:00:46.707133,2025-02-05 15:06:39.911552
96,BIOCON,4.685648876061121,1.673446027164686,392.25,391.7,4,22,2.0,2025-02-05 11:15:52.582769,2025-02-05 14:29:45.555842
97,LT,28.479398978353142,10.17121392084041,3418.65,3403.25,1,6,0.5,2025-02-05 12:51:42.632545,2025-02-05 14:22:49.425430
98,BOSCHLTD,261.15932460305606,93.27118735823431,28458.3,28562.1,1,11,0.5,2025-02-05 15:07:57.998379,2025-02-05 15:25:25.714561
99,NCC,4.173893214770798,1.490676148132428,240.55,238.2,6,22,3.0,2025-02-05 13:41:31.464728,2025-02-05 14:29:02.331346
100,PIIND,49.55093816990662,17.69676363210951,3588.164516129032,3610.0,0,17,0.0,2025-02-05 09:14:57.247890,2025-02-05 14:46:49.613754
101,LTTS,63.25838855921052,22.59228162828948,5618.7,5640.9,1,14,0.5,2025-02-05 10:31:15.359528,2025-02-05 13:30:48.320489
102,ABBOTINDIA,322.04764704499144,115.01701680178265,27984.95,27883.3,5,46,2.5,2025-02-05 15:22:41.505666,2025-02-05 15:18:29.990736
103,PERSISTENT,79.36026985674873,28.34295352026741,6210.95,6190.3,1,16,0.5,2025-02-05 09:15:16.044108,2025-02-05 14:55:55.714990
104,UNIONBANK,1.4176350542444818,0.5062982336587435,118.69,118.63,5,32,2.5,2025-02-05 12:15:38.623837,2025-02-05 15:01:34.870938
105,ASHOKLEY,2.610011985356537,0.9321471376273344,211.74129032258068,212.1,0,6,0.0,2025-02-05 09:14:57.247890,2025-02-05 14:24:52.269967
106,IGL,2.6487299732597616,0.945974990449915,202.12,201.9,4,20,2.0,2025-02-05 10:13:50.297015,2025-02-05 13:39:56.096978
107,METROPOLIS,23.37862360033955,8.349508428692697,1800.05,1788.7,9,42,4.5,2025-02-05 13:23:57.420577,2025-02-05 14:35:18.714924
108,JSL,8.199646522920203,2.9284451867572154,641.4,637.15,2,18,1.0,2025-02-05 11:47:42.659622,2025-02-05 15:12:58.123209
109,BATAINDIA,17.04832378331918,6.088687065471136,1372.7403225806454,1376.35,0,8,0.0,2025-02-05 09:14:57.247890,2025-02-05 09:49:21.113466
110,TATACOMM,16.084699925297112,5.744535687606112,1610.55,1616.5,3,18,1.5,2025-02-05 15:06:09.760119,2025-02-05 15:26:40.320407
111,M&MFIN,3.603851435483871,1.2870897983870968,297.75,298.6,2,15,1.0,2025-02-05 15:29:11.831792,2025-02-05 15:06:20.990741
112,PIDILITIND,27.35463274342105,9.769511694078949,2905.05,2905.05,3,16,1.5,2025-02-05 14:53:14.729998,2025-02-05 14:53:14.729998
113,BEL,3.4989998910441424,1.249642818230051,291.7,288.4,2,13,1.0,2025-02-05 10:35:03.163462,2025-02-05 15:08:08.684007
114,LALPATHLAB,30.96562066196944,11.059150236417658,2805.4,2796.45,1,17,0.5,2025-02-05 09:59:22.799579,2025-02-05 14:33:18.781268
115,SYNGENE,8.090631828310697,2.8895113672538204,751.45,749.35,1,17,0.5,2025-02-05 09:33:35.424666,2025-02-05 15:01:22.587311
116,ITC,3.9738780412139216,1.4192421575764007,443.65,443.95,2,10,1.0,2025-02-05 13:41:51.329246,2025-02-05 13:32:32.081043
117,KALYANKJIL,10.867648500424448,3.881303035865875,563.6,562.15,3,37,1.5,2025-02-05 14:18:29.704795,2025-02-05 15:27:40.967903
118,BHARATFORG,16.625307932258067,5.937609975806453,1161.0,1160.5,1,15,0.5,2025-02-05 11:55:39.637765,2025-02-05 15:06:15.445213
119,ICICIBANK,9.04784561014431,3.231373432194397,1280.45,1273.75,1,13,0.5,2025-02-05 13:16:02.272633,2025-02-05 14:18:31.934032
120,COLPAL,26.122628777546687,9.329510277695244,2731.748387096775,2714.5,0,10,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:01:37.417094
121,CROMPTON,4.95837366434635,1.770847737266554,368.25,367.25,1,7,0.5,2025-02-05 09:53:56.461065,2025-02-05 12:35:24.132874
122,UBL,30.44047606859084,10.8715985959253,2072.05,2069.0,2,20,1.0,2025-02-05 13:08:13.871726,2025-02-05 14:54:19.612409
123,NAUKRI,111.71764097860785,39.89915749235994,7964.95,7963.8,4,41,2.0,2025-02-05 14:42:56.485715,2025-02-05 15:11:06.645950
124,APLAPOLLO,18.89376509643464,6.747773248726657,1443.9,1441.95,2,14,1.0,2025-02-05 10:48:00.859801,2025-02-05 15:29:11.831792
125,BERGEPAINT,5.734208411842105,2.047931575657895,478.05,479.05,2,28,1.0,2025-02-05 09:15:06.420067,2025-02-05 13:50:26.354806
126,SUNTV,9.998467627758911,3.570881295628183,632.0870967741936,632.8,0,6,0.0,2025-02-05 09:14:57.247890,2025-02-05 12:47:48.355761
127,CANBK,1.0930602403225804,0.3903786572580645,96.72,95.99,3,20,1.5,2025-02-05 10:52:37.932988,2025-02-05 15:06:06.876278
128,HINDPETRO,4.294160980135824,1.53362892147708,347.0,345.15,3,22,1.5,2025-02-05 09:18:51.009572,2025-02-05 14:52:49.449703
129,SIEMENS,83.2499895387097,29.73213912096775,5618.55,5584.0,2,12,1.0,2025-02-05 10:52:15.570135,2025-02-05 15:08:10.655902
130,ADANIGREEN,17.054833841256364,6.091012086162988,1020.15,1021.1,2,11,1.0,2025-02-05 14:35:31.333582,2025-02-05 15:01:02.530184
131,BAJAJFINSV,15.772700152631575,5.633107197368421,1801.3,1804.6,1,16,0.5,2025-02-05 09:46:26.597793,2025-02-05 13:14:55.217610
132,CYIENT,20.867455216298804,7.452662577249573,1516.5,1512.0,3,31,1.5,2025-02-05 11:34:26.072820,2025-02-05 15:03:34.644645
133,VBL,8.826060017657044,3.152164292020373,589.2370967741934,586.65,0,5,0.0,2025-02-05 09:14:57.247890,2025-02-05 11:19:12.636120
134,DALBHARAT,20.102420788709672,7.179435995967741,1904.15,1888.5,4,22,2.0,2025-02-05 12:51:39.847596,2025-02-05 14:44:29.703914
135,HINDALCO,7.357754743208829,2.6277695511460104,601.7,602.6,2,12,1.0,2025-02-05 11:05:42.452459,2025-02-05 14:12:14.229158
136,CANFINHOME,7.444098335780986,2.658606548493209,681.85,676.8,2,13,1.0,2025-02-05 09:58:09.424414,2025-02-05 15:02:06.774868
137,CHOLAFIN,16.298121847962648,5.8207578028438025,1394.7,1385.1,2,15,1.0,2025-02-05 13:52:58.267377,2025-02-05 15:29:40.772428
138,COFORGE,91.01834469588286,32.50655167710102,8576.85,8537.75,3,18,1.5,2025-02-05 10:24:12.631006,2025-02-05 14:43:17.326152
139,INDIGO,45.73405493786078,16.333591049235995,4414.55,4431.6,1,12,0.5,2025-02-05 09:15:13.644105,2025-02-05 12:24:53.742473
140,DIXON,216.8377453629032,77.44205191532258,15145.0,15035.65,1,15,0.5,2025-02-05 09:36:19.754578,2025-02-05 15:01:34.870938
141,IRB,0.8245151075891338,0.2944696812818335,54.45645161290324,54.6,0,6,0.0,2025-02-05 09:14:57.247890,2025-02-05 10:59:03.503466
142,NYKAA,2.8826937874023764,1.0295334955008488,175.51,174.83,1,9,0.5,2025-02-05 10:59:18.445497,2025-02-05 13:05:51.810159
143,LTF,1.9450861898132423,0.6946736392190153,153.7,153.09,3,20,1.5,2025-02-05 13:51:16.295019,2025-02-05 15:10:59.278309
144,DIVISLAB,60.16847507988116,21.48874109995756,6135.25,6150.5,4,19,2.0,2025-02-05 14:22:07.336178,2025-02-05 15:10:46.485058
145,ACC,21.054858339219013,7.519592264006791,2058.0,2052.6,1,20,0.5,2025-02-05 09:46:28.778488,2025-02-05 15:07:31.143617
146,IEX,2.247886934702886,0.802816762393888,180.8,180.07,5,43,2.5,2025-02-05 13:17:56.238579,2025-02-05 15:04:48.194275
147,ABB,86.8591549344652,31.021126762309,5824.15,5773.55,2,21,1.0,2025-02-05 13:21:45.929941,2025-02-05 13:44:08.138237
148,KEI,55.80896122028863,19.9317718643888,3887.4,3887.4,2,14,1.0,2025-02-05 15:29:53.788994,2025-02-05 15:29:53.788994
149,ULTRACEMCO,101.14407005220713,36.12288216150255,11645.4,11627.9,1,16,0.5,2025-02-05 13:02:38.016695,2025-02-05 15:10:25.867907
150,TIINDIA,38.73054053497452,13.832335905348044,3023.65,2988.0,2,21,1.0,2025-02-05 11:05:42.452459,2025-02-05 15:28:12.297394
151,TORNTPHARM,31.95325447661289,11.411876598790322,3123.9,3129.1,2,17,1.0,2025-02-05 09:27:30.430129,2025-02-05 14:58:15.779572
152,GRASIM,23.49789644108659,8.39210587181664,2491.937096774194,2493.6,0,12,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:28:30.714196
153,ADANIENT,29.51026362088285,10.53937986460102,2343.75,2332.8,1,10,0.5,2025-02-05 09:38:00.365890,2025-02-05 15:05:59.612314
154,AARTIIND,5.920593677419353,2.114497741935484,470.5,467.75,2,10,1.0,2025-02-05 14:50:18.754800,2025-02-05 15:02:49.148381
155,OFSS,127.9143897250424,45.68371061608658,9361.35,9305.95,1,19,0.5,2025-02-05 09:15:21.573903,2025-02-05 15:02:46.595100
156,INDHOTEL,8.15004687606112,2.910731027164686,821.3,821.5,1,16,0.5,2025-02-05 13:42:35.402920,2025-02-05 15:22:55.628414
157,IRCTC,9.969564997962651,3.560558927843804,793.95,792.6,1,4,0.5,2025-02-05 11:24:40.600428,2025-02-05 14:45:37.704001
158,PEL,12.661862988455011,4.52209392444822,1050.75,1055.5,2,9,1.0,2025-02-05 15:08:04.038740,2025-02-05 15:14:47.138172
159,INFY,13.510789397368418,4.825281927631579,1916.0,1909.9,1,18,0.5,2025-02-05 09:15:02.138759,2025-02-05 15:27:38.433185
160,CONCOR,8.073522971137521,2.8834010611205434,741.2,738.55,1,8,0.5,2025-02-05 09:50:57.740840,2025-02-05 15:07:34.297722
161,SUNPHARMA,12.946325230263158,4.623687582236842,1747.5,1749.5,3,16,1.5,2025-02-05 13:23:11.130932,2025-02-05 15:20:17.681317
162,EICHERMOT,56.70471948438029,20.251685530135816,5413.0,5450.0,1,11,0.5,2025-02-05 09:25:46.789148,2025-02-05 13:01:48.062666
163,HDFCAMC,41.54404540292868,14.83715907247453,4013.7,4007.4,7,32,3.5,2025-02-05 15:06:15.445213,2025-02-05 15:20:42.382690
164,INDUSTOWER,4.716429545840407,1.6844391235144311,358.7,358.2,2,8,1.0,2025-02-05 15:06:39.911552,2025-02-05 15:07:12.115634
165,ABCAPITAL,2.06497935,0.7374926250000001,172.75,172.39,4,17,2.0,2025-02-05 10:55:54.542592,2025-02-05 15:09:04.407918
166,PHOENIXLTD,30.22633334974533,10.795119053480477,1699.75,1705.35,3,11,1.5,2025-02-05 15:03:28.779723,2025-02-05 15:13:12.116059
167,DEEPAKNTR,32.08901268251273,11.460361672325975,2350.3096774193546,2360.0,0,7,0.0,2025-02-05 09:14:57.247890,2025-02-05 11:41:48.529542
168,TATACONSUM,9.12166543230051,3.2577376543930394,1025.9,1019.25,3,14,1.5,2025-02-05 11:24:21.707985,2025-02-05 15:12:50.449751
169,KOTAKBANK,15.300579140237687,5.46449255008489,1921.55,1913.8,1,10,0.5,2025-02-05 15:15:06.834037,2025-02-05 15:27:43.334289
170,DRREDDY,10.244941262648556,3.658907593803056,1221.0467741935483,1226.0,0,17,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:17:26.608631
171,RELIANCE,8.255323073005092,2.9483296689303904,1287.774193548387,1284.8,0,11,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:01:29.668002
172,BAJAJ-AUTO,81.32870110568759,29.04596468060271,8961.925806451613,8962.7,0,8,0.0,2025-02-05 09:14:57.247890,2025-02-05 13:46:01.441844
173,NIFTY,111.21397172920202,39.71927561757215,23784.51451612903,23782.0,0,2,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:01:37.417094
174,MANAPPURAM,3.5201640882852283,1.2572014601018673,205.7529032258064,205.87,0,8,0.0,2025-02-05 09:14:57.247890,2025-02-05 15:03:12.535332
175,BAJFINANCE,76.31919400861631,27.25685500307725,8481.75,8514.2,2,15,1.0,2025-02-05 09:34:55.784165,2025-02-05 15:29:11.831792
176,NATIONALUM,3.11098275983871,1.111065271370968,197.21,198.0,3,12,1.5,2025-02-05 11:54:33.479636,2025-02-05 11:46:32.349091
177,DMART,42.37751348870968,15.13482624596774,3854.35,3868.75,4,23,2.0,2025-02-05 15:29:26.073194,2025-02-05 15:28:54.730940
178,PRESTIGE,20.72695874872665,7.402485267402376,1398.95,1384.75,1,15,0.5,2025-02-05 11:43:36.095684,2025-02-05 14:29:32.549000
179,LICI,9.997528325806451,3.570545830645161,849.0,845.2,1,8,0.5,2025-02-05 09:50:33.673826,2025-02-05 12:51:15.093085
180,CGPOWER,8.829864762478778,3.1535231294567065,625.5,629.65,2,17,1.0,2025-02-05 13:57:36.123276,2025-02-05 14:35:24.392960
181,EXIDEIND,4.583808885823429,1.6370746020797962,385.95,385.65,1,7,0.5,2025-02-05 10:51:49.691821,2025-02-05 15:02:14.040780
182,CHAMBLFERT,8.03321598590832,2.869005709252972,518.35,518.0,1,11,0.5,2025-02-05 09:37:15.505490,2025-02-05 15:26:58.691167
183,TECHM,15.208061019100167,5.431450363964346,1665.7951612903223,1666.75,0,12,0.0,2025-02-05 09:14:57.247890,2025-02-05 12:22:57.006463
184,RAMCOCEM,10.765735898556876,3.844905678056028,909.55,902.85,2,21,1.0,2025-02-05 13:01:43.310601,2025-02-05 15:24:07.768653
