,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
0,BANKBARODA,2.6406472499830222,0.9430883035653652,212.45,213.4,3.0,10.0,1.5,2025-02-04 10:42:50.182032,2025-02-04 14:40:10.035270
1,GUJGASLTD,6.765212507385398,2.416147324066213,469.5,468.25,1.0,12.0,0.5,2025-02-04 14:39:20.880196,2025-02-04 14:06:38.284265
2,PFC,6.785711642826825,2.423468443866723,401.95,405.75,3.0,15.0,1.5,2025-02-04 11:02:05.603956,2025-02-04 15:04:51.886058
3,UNITDSPR,14.872207054966044,5.31150251963073,1485.35,1486.6,10.0,32.0,5.0,2025-02-04 12:36:50.896698,2025-02-04 12:53:55.640536
4,DLF,8.566930632342952,3.059618082979626,759.0,764.3,3.0,21.0,1.5,2025-02-04 10:37:24.220293,2025-02-04 14:59:58.697440
5,GAIL,2.071617298471986,0.7398633208828522,177.34,178.25,1.0,16.0,0.5,2025-02-04 09:26:17.511343,2025-02-04 12:32:18.277157
6,TATAPOWER,4.81338236901528,1.7190651317911714,360.5,363.9,3.0,13.0,1.5,2025-02-04 13:21:13.699480,2025-02-04 15:13:56.104400
7,ATUL,74.02491558641763,26.43746985229201,6215.8,6249.15,2.0,19.0,1.0,2025-02-04 12:20:06.620601,2025-02-04 15:21:01.911226
8,AUROPHARMA,15.503631417402376,5.53701122050085,1179.9,1175.15,3.0,23.0,1.5,2025-02-04 11:54:34.579547,2025-02-04 13:18:47.727281
9,BSOFT,7.324282119142613,2.615815042550933,526.55,528.3,1.0,10.0,0.5,2025-02-04 11:37:25.465342,2025-02-04 14:54:54.196015
10,SAIL,1.6616805590831918,0.5934573425297113,106.67,106.65,3.0,26.0,1.5,2025-02-04 13:08:36.731374,2025-02-04 15:23:15.715981
11,MFSL,16.020031683573855,5.721439886990662,1100.75,1102.25,1.0,23.0,0.5,2025-02-04 09:17:27.138203,2025-02-04 15:11:04.180383
12,INDIANB,7.069625785229202,2.524866351867572,538.15,542.65,4.0,24.0,2.0,2025-02-04 13:00:11.166329,2025-02-04 15:08:24.062576
