,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.610912582,234.09,2,1.0,39:13.7
1,GUJGASLTD,4.865199518,498.3,2,1.0,51:23.8
2,PFC,5.552232095,440.55,1,0.5,33:54.5
3,UNITDSPR,18.79130314,1469.0,2,1.0,48:19.0
4,DLF,9.224652597,760.95,1,0.5,12:18.1
5,GAIL,2.141454653,181.5080645,0,0.0,02:58.1
6,TATAPOWER,3.817642673,374.2790323,0,0.0,02:58.1
7,ATUL,88.75086091,6715.73871,0,0.0,02:58.1
8,AUROPHARMA,13.14495077,1205.0,2,1.0,49:37.3
9,BSOFT,7.643147959,533.05,0,0.0,02:58.1
10,SAIL,1.396124834,109.1422581,0,0.0,02:58.1
11,MFSL,12.36200459,1074.8,5,2.5,11:36.8
12,INDIANB,7.023691621,529.7,1,0.5,40:40.2
13,OBEROIRLTY,31.27057305,2006.3,1,0.5,34:57.6
14,LICHSGFIN,5.877359747,575.25,2,1.0,15:11.8
15,APOLLOTYRE,4.70409157,453.7,2,1.0,37:59.9
16,IRFC,2.389086594,141.76,2,1.0,09:53.6
17,SHRIRAMFIN,8.99126215,515.5,5,2.5,25:50.6
18,BRITANNIA,43.12567831,4870.351613,0,0.0,02:58.1
19,POWERGRID,2.581519939,306.0,3,1.5,09:55.7
20,AXISBANK,8.47324725,994.0,2,1.0,12:37.8
21,ZYDUSLIFE,8.733411372,998.1,2,1.0,19:54.2
22,GRANULES,8.352725545,598.7,2,1.0,12:59.1
23,APOLLOHOSP,53.32786557,6775.6,1,0.5,27:44.9
24,ABFRL,3.440243153,281.5,4,2.0,35:28.7
25,JKCEMENT,66.2413752,4538.272581,0,0.0,02:58.1
26,NMDC,0.872272075,67.78,3,1.5,30:53.6
27,ASIANPAINT,16.82613357,2286.85,1,0.5,39:56.4
28,AMBUJACEM,5.63532457,536.8,2,1.0,32:30.7
29,SUPREMEIND,96.04114476,4107.5,1,0.5,58:18.9
30,BANKINDIA,1.42695599,102.17,1,0.5,32:39.2
31,KPITTECH,20.63202729,1337.5,1,0.5,39:19.5
32,CUB,1.828903365,174.65,1,0.5,40:09.9
33,HDFCBANK,14.51281614,1654.3,1,0.5,18:14.8
34,CUMMINSIND,32.82181684,2936.109677,0,0.0,02:58.1
35,BHARTIARTL,12.56963322,1641.5,3,1.5,13:29.2
36,GODREJCP,14.38705485,1173.45,1,0.5,52:45.5
37,BANDHANBNK,1.927562599,151.9541935,0,0.0,02:58.1
38,CIPLA,15.21786939,1447.1,2,1.0,53:55.9
39,GODREJPROP,30.9455005,2439.6,1,0.5,04:30.0
40,GLENMARK,15.89163037,1507.35,4,2.0,21:01.5
41,GMRAIRPORT,1.0,76.85,0,0.0,45:34.5
42,GNFC,6.212998796,565.45,2,1.0,20:21.9
43,MARUTI,101.3615584,12081.0,2,1.0,58:47.1
44,MARICO,5.997246592,659.0,3,1.5,43:40.4
45,ASTRAL,14.81081535,1492.0,1,0.5,27:04.1
46,LTIM,54.45250739,5856.0,3,1.5,27:47.0
47,INDIAMART,37.99230517,2255.2,3,1.5,26:20.9
48,ICICIGI,28.99878961,1935.1,3,1.5,22:22.0
49,MPHASIS,40.66028898,2816.05,2,1.0,18:48.4
