,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.5728083841086584,262.65,1,0.5,2024-12-09 09:29:27.911032
1,GUJGASLTD,5.131688394736842,505.55,4,2.0,2024-12-09 14:30:48.587311
2,PFC,6.064345629881153,516.45,0,0.0,2024-12-09 09:04:26.969827
3,UNITDSPR,11.082946863115447,1513.0,3,1.5,2024-12-09 14:30:48.587311
4,DLF,8.014064825551783,867.5,3,1.5,2024-12-09 09:54:46.603968
5,GAIL,1.9332594604414253,209.57,1,0.5,2024-12-09 14:31:10.892345
6,TATAPOWER,4.145775486417658,440.2,2,1.0,2024-12-09 12:39:19.199909
7,ATUL,67.98280569779287,7313.55,3,1.5,2024-12-09 12:39:19.199909
8,AUROPHARMA,11.247563176910017,1250.6693548387098,0,0.0,2024-12-09 09:04:26.969827
9,BSOFT,6.099227365237691,611.3322580645162,0,0.0,2024-12-09 09:04:26.969827
10,SAIL,1.4508771460271648,126.05,3,1.5,2024-12-09 14:30:48.587311
11,MFSL,12.539031920543293,1182.75,1,0.5,2024-12-09 14:30:48.587311
12,INDIANB,8.144677716511035,597.2274193548387,0,0.0,2024-12-09 09:04:26.969827
13,OBEROIRLTY,23.17279252432088,2144.4,2,1.0,2024-12-09 10:02:48.144135
14,LICHSGFIN,6.301726441256367,636.25,1,0.5,2024-12-09 10:09:09.177794
15,AXISBANK,8.17769715178268,1169.4,3,1.5,2024-12-09 14:30:48.587311
16,IRFC,2.2557058679117152,158.6861290322581,0,0.0,2024-12-09 09:04:26.969827
17,SHRIRAMFIN,34.34136669609507,3133.3,0,0.0,2024-12-09 09:04:26.969827
18,BRITANNIA,35.99130962635824,4787.9,3,1.5,2024-12-09 09:20:47.096725
19,POWERGRID,2.57387993442275,330.5967741935484,0,0.0,2024-12-09 09:04:26.969827
20,APOLLOTYRE,4.7813992837436325,550.0,4,2.0,2024-12-09 12:39:19.199909
21,ABFRL,3.390102247071307,308.35,2,1.0,2024-12-09 14:32:07.080632
22,ZYDUSLIFE,8.311223380645162,984.75,1,0.5,2024-12-09 14:30:48.587311
23,GRANULES,4.733795036502548,582.0,1,0.5,2024-12-09 14:30:48.587311
24,APOLLOHOSP,52.50963815619696,7210.65,1,0.5,2024-12-09 09:15:10.841424
25,ASIANPAINT,17.38065021778438,2406.2,2,1.0,2024-12-09 09:57:23.606212
26,JKCEMENT,42.883745963412565,4574.55,1,0.5,2024-12-09 09:19:56.809216
27,SUPREMEIND,62.04578834524617,5027.65,4,2.0,2024-12-09 14:33:09.886740
28,AMBUJACEM,5.055863143293719,573.65,1,0.5,2024-12-09 10:56:35.490268
29,NMDC,2.3697266636842103,239.95,2,1.0,2024-12-09 14:30:48.587311
30,BANKINDIA,1.5083569271307302,116.79,1,0.5,2024-12-09 12:39:19.199909
31,KPITTECH,17.978680618208827,1544.0,3,1.5,2024-12-09 10:23:44.812611
32,CUB,1.7194154775891342,185.89935483870968,0,0.0,2024-12-09 09:04:26.969827
33,HDFCBANK,11.17334430959253,1873.5,1,0.5,2024-12-09 09:18:54.790267
34,CUMMINSIND,35.730512945331064,3482.1725806451605,0,0.0,2024-12-09 09:04:26.969827
35,BHARTIARTL,11.67290804057725,1605.516129032258,0,0.0,2024-12-09 09:04:26.969827
36,GODREJCP,9.837191645331073,1124.3,16,8.0,2024-12-09 10:45:43.659260
37,BANDHANBNK,1.828763417657046,174.95,1,0.5,2024-12-09 14:30:48.587311
38,CIPLA,12.332252834465192,1471.9,1,0.5,2024-12-09 10:10:30.024811
39,GODREJPROP,34.182012191383706,2854.045161290323,0,0.0,2024-12-09 09:04:26.969827
40,GLENMARK,15.003342043421046,1520.45,1,0.5,2024-12-09 09:19:36.890588
41,ASTRAL,14.310357836502549,1848.2290322580648,0,0.0,2024-12-09 09:04:26.969827
42,MARUTI,80.06402301430393,11368.432258064517,0,0.0,2024-12-09 09:04:26.969827
43,MARICO,4.956785637096773,607.0,5,2.5,2024-12-09 09:53:30.063702
44,GNFC,6.604943405135822,622.6,2,1.0,2024-12-09 14:30:48.587311
45,LTIM,48.65774752631579,6394.2,2,1.0,2024-12-09 09:52:56.793803
46,INDIAMART,22.751576774363325,2365.4274193548385,0,0.0,2024-12-09 09:04:26.969827
47,MPHASIS,29.70723178268252,3090.0,1,0.5,2024-12-09 09:22:31.459326
48,ICICIGI,15.82457231443124,1975.0,1,0.5,2024-12-09 11:09:00.951130
49,M&M,29.193078805008486,3058.15,1,0.5,2024-12-09 09:18:38.475692
50,LAURUSLABS,6.731064211884552,568.9,5,2.5,2024-12-09 10:38:41.994306
51,WIPRO,2.362843153904924,300.65,3,1.5,2024-12-09 14:34:50.608362
52,VOLTAS,15.368697105263156,1754.4,2,1.0,2024-12-09 09:21:27.481076
53,LUPIN,17.448053795373514,2121.0,1,0.5,2024-12-09 11:09:29.851206
54,CESC,2.735509760492359,201.89,1,0.5,2024-12-09 09:43:14.275549
55,CDSL,25.948374493548386,1915.8,1,0.5,2024-12-09 09:35:02.959520
56,PVRINOX,17.263093354838713,1497.1,3,1.5,2024-12-09 10:15:45.952612
57,BHEL,3.0663683556876067,250.35,2,1.0,2024-12-09 10:35:15.394410
58,ADANIENSOL,15.26083396859083,812.3096774193547,0,0.0,2024-12-09 09:04:26.969827
59,PNB,1.2326517203225806,109.17,1,0.5,2024-12-09 10:14:54.117328
60,TRENT,85.12283551697793,6928.35,1,0.5,2024-12-09 09:49:58.701350
61,MRF,937.8477826825126,133250.0,2,1.0,2024-12-09 10:12:19.455874
62,COALINDIA,3.705770046179966,414.4,1,0.5,2024-12-09 14:30:48.587311
63,ALKEM,47.94851853378609,5533.680645161289,0,0.0,2024-12-09 09:04:26.969827
64,HUDCO,3.463187368421053,248.41,2,1.0,2024-12-09 10:04:41.420225
65,BPCL,2.8900007024617995,303.85,1,0.5,2024-12-09 14:35:10.108525
66,TATAMOTORS,7.250451851655347,803.1,2,1.0,2024-12-09 14:30:48.587311
67,HINDCOPPER,3.5344517799660444,293.25,3,1.5,2024-12-09 14:30:48.587311
68,POLYCAB,66.70095788073004,7422.7,1,0.5,2024-12-09 09:27:05.225109
69,RECLTD,6.215563378268251,566.9,1,0.5,2024-12-09 09:48:01.689733
70,MOTHERSON,2.044219291044142,166.33,4,2.0,2024-12-09 14:30:48.587311
71,IPCALAB,13.548492959592537,1516.4,2,1.0,2024-12-09 09:53:03.968991
72,TATACHEM,10.98900236867572,1113.6,1,0.5,2024-12-09 09:33:45.162177
73,PAGEIND,393.08229955033966,46300.325806451605,0,0.0,2024-12-09 09:04:26.969827
74,NTPC,2.5934302406621392,370.0,2,1.0,2024-12-09 12:39:19.199909
75,JSWSTEEL,8.593536755857388,1012.9,3,1.5,2024-12-09 14:30:48.587311
76,HAL,45.091622858234274,4614.75,1,0.5,2024-12-09 09:22:05.243485
