,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.5232388812818334,250.05,5,2.5,2024-11-28 15:23:49.450759
1,GUJGASLTD,5.033910430220714,473.7,2,1.0,2024-11-28 12:06:07.137616
2,PFC,5.92416206409168,491.85,5,2.5,2024-11-28 14:20:49.470965
3,UNITDSPR,11.99809255806452,1506.4499999999998,0,0.0,2024-11-28 12:06:05.842303
4,PIDILITIND,22.083147314516125,3040.0,3,1.5,2024-11-28 14:28:19.542656
5,DLF,8.04743872852292,816.5,1,0.5,2024-11-28 12:06:07.137616
6,BEL,3.2532408839558578,307.5,8,4.0,2024-11-28 12:06:07.137616
7,LALPATHLAB,30.572352631578937,2972.35,3,1.5,2024-11-28 14:59:41.982175
8,TATAPOWER,4.525997824787777,416.233870967742,0,0.0,2024-11-28 12:06:05.842303
9,GAIL,2.1154300338030554,197.7,2,1.0,2024-11-28 12:06:07.137616
10,TATACOMM,15.945507589813245,1749.65,2,1.0,2024-11-28 15:17:46.265598
11,ATUL,75.83154526315786,7235.75,1,0.5,2024-11-28 12:36:30.748031
12,SYNGENE,7.947904484210531,919.9,6,3.0,2024-11-28 14:51:49.281348
13,ITC,2.9539515392614595,473.65,1,0.5,2024-11-28 12:37:28.927698
14,AUROPHARMA,12.298270208404077,1245.0,1,0.5,2024-11-28 15:29:32.765491
15,M&MFIN,2.902324926230901,270.15,6,3.0,2024-11-28 13:55:40.045901
16,BHARATFORG,13.285575721561964,1323.45,2,1.0,2024-11-28 15:00:02.354815
17,ICICIBANK,9.316895992359935,1287.15,2,1.0,2024-11-28 13:02:14.716436
18,CROMPTON,4.039336708319186,407.15,3,1.5,2024-11-28 12:06:07.137616
19,COLPAL,24.30923913989813,3005.5,13,6.5,2024-11-28 14:13:42.500920
20,SAIL,1.5807556650254668,116.88,2,1.0,2024-11-28 12:06:07.137616
21,BSOFT,6.427946090322579,592.45,4,2.0,2024-11-28 12:06:07.137616
22,UBL,9999999.0,1864.3370967741928,0,0.0,2024-11-28 12:06:05.842303
23,MFSL,13.441868331494057,1141.35,14,7.0,2024-11-28 14:56:00.851687
24,NAUKRI,88.00603239117149,8230.25,2,1.0,2024-11-28 12:06:07.137616
25,BERGEPAINT,4.392642265789474,490.4,3,1.5,2024-11-28 14:47:52.661112
26,SUNTV,8.117259707979626,747.0,3,1.5,2024-11-28 12:06:07.137616
