,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.437748484482174,226.8,4,2.0,2025-01-10 14:06:34.281456
1,GUJGASLTD,5.066335098132427,487.25,2,1.0,2025-01-10 15:02:39.247542
2,PFC,5.4563130286927,406.4,5,2.5,2025-01-10 14:05:32.256442
3,UNITDSPR,13.748239390492362,1539.25,3,1.5,2025-01-10 14:26:13.865840
4,DLF,8.426510050594226,756.85,7,3.5,2025-01-10 14:37:20.239586
5,GAIL,2.1618888306366726,181.3,3,1.5,2025-01-10 11:06:38.827404
6,TATAPOWER,3.643717574617997,356.15,9,4.5,2025-01-10 14:50:05.581680
7,ATUL,86.89433627903229,6835.55,3,1.5,2025-01-10 14:24:32.600156
8,AUROPHARMA,12.608359716129032,1202.0,6,3.0,2025-01-10 13:59:07.105410
9,BSOFT,6.87288205008489,553.3,3,1.5,2025-01-10 10:52:11.817446
10,SAIL,1.3773875363327674,107.35,5,2.5,2025-01-10 13:54:31.367682
11,MFSL,10.562451580008483,1082.1,1,0.5,2025-01-10 09:35:15.030940
12,INDIANB,6.314424771646859,487.45,2,1.0,2025-01-10 14:21:11.264034
13,OBEROIRLTY,28.82480262474533,2149.1,3,1.5,2025-01-10 14:24:36.706933
14,LICHSGFIN,5.696361362988117,557.45,5,2.5,2025-01-10 14:14:52.511381
15,APOLLOTYRE,4.345074422410865,463.3,5,2.5,2025-01-10 14:13:05.584509
16,IRFC,1.8710980818336165,132.51,7,3.5,2025-01-10 15:20:56.276891
17,SHRIRAMFIN,36.53105719367572,565.05,62,31.0,2025-01-10 09:15:02.905320
18,BRITANNIA,38.61102233620543,4934.43064516129,0,0.0,2025-01-10 09:14:53.442453
19,POWERGRID,2.4596931240237687,301.6,4,2.0,2025-01-10 14:20:40.200423
20,AXISBANK,10.226895591256367,1046.75,2,1.0,2025-01-10 14:11:36.410258
21,ZYDUSLIFE,8.787131898132426,1004.0,3,1.5,2025-01-10 14:39:12.190429
22,GRANULES,7.428246122410864,594.4,4,2.0,2025-01-10 12:01:02.486989
23,APOLLOHOSP,58.68663483837011,7050.8,5,2.5,2025-01-10 12:09:23.967447
24,ABFRL,3.288839308488965,273.0,11,5.5,2025-01-10 14:30:26.781761
25,JKCEMENT,58.82152836392192,4541.7,5,2.5,2025-01-10 10:26:39.598992
26,NMDC,0.8003261045161292,63.45,4,2.0,2025-01-10 14:15:27.433561
27,ASIANPAINT,16.404128179966047,2314.45,2,1.0,2025-01-10 15:05:26.576788
28,AMBUJACEM,5.421644473344651,510.1,3,1.5,2025-01-10 14:31:01.877748
29,SUPREMEIND,69.50738603213071,4600.0,1,0.5,2025-01-10 09:50:42.937357
30,BANKINDIA,1.2134922009677418,94.2,5,2.5,2025-01-10 14:19:06.885303
31,KPITTECH,20.33113410471137,1375.85,3,1.5,2025-01-10 09:15:24.216400
32,CUB,1.6036131685059425,165.98,4,2.0,2025-01-10 14:17:11.859565
33,HDFCBANK,12.576415217317487,1663.25,1,0.5,2025-01-10 14:25:26.414757
34,CUMMINSIND,33.26271522249575,3022.7,3,1.5,2025-01-10 14:14:46.550012
35,BHARTIARTL,11.496901863667231,1625.75,5,2.5,2025-01-10 13:55:12.286855
36,GODREJCP,12.2648773614601,1174.7,3,1.5,2025-01-10 13:38:31.906145
37,BANDHANBNK,1.441863921901528,145.7,13,6.5,2025-01-10 14:39:34.773318
38,CIPLA,13.40685411073854,1479.05,3,1.5,2025-01-10 12:10:19.149266
39,GODREJPROP,31.17847918981324,2415.0,3,1.5,2025-01-10 14:11:32.327588
40,GLENMARK,16.21525541358234,1547.5,3,1.5,2025-01-10 14:12:02.880495
41,GNFC,6.163376544779287,543.9,6,3.0,2025-01-10 14:14:52.511381
42,MARUTI,81.77489509558573,11603.7,2,1.0,2025-01-10 11:55:13.311094
43,MARICO,6.0357617740237695,675.0,1,0.5,2025-01-10 10:19:55.957813
44,ASTRAL,13.840572948132426,1570.65,1,0.5,2025-01-10 10:24:14.453367
45,LTIM,67.41328994978778,6161.0,6,3.0,2025-01-10 11:53:38.584203
46,INDIAMART,27.475625935186763,2305.35,1,0.5,2025-01-10 09:52:21.815521
47,ICICIGI,19.36425524490662,1894.1,2,1.0,2025-01-10 12:57:18.570886
48,MPHASIS,35.65015334465195,2944.0,4,2.0,2025-01-10 11:11:15.434991
49,M&M,29.62311140882852,3108.85,5,2.5,2025-01-10 11:09:37.180117
50,LAURUSLABS,7.365854463412562,591.35,3,1.5,2025-01-10 12:22:41.568002
51,WIPRO,3.779784424066213,302.5,3,1.5,2025-01-10 11:16:50.235359
52,VOLTAS,18.24411173480475,1660.65,3,1.5,2025-01-10 14:13:25.594294
53,LUPIN,20.259917024872667,2197.65,5,2.5,2025-01-10 14:13:30.271507
54,CESC,2.6193275866044137,164.75,6,3.0,2025-01-10 14:35:40.545276
55,CDSL,20.67486425967742,1598.25,6,3.0,2025-01-10 14:53:08.104713
56,PVRINOX,14.392452475721562,1135.7,4,2.0,2025-01-10 14:14:58.664621
57,BHEL,2.7119948900424444,203.65,7,3.5,2025-01-10 15:28:53.351629
58,ADANIENSOL,10.565442182342956,729.95,4,2.0,2025-01-10 15:01:21.503281
59,PNB,1.1379425886672323,99.74,4,2.0,2025-01-10 12:10:27.281286
60,TRENT,78.36535460615451,6570.15,3,1.5,2025-01-10 12:07:42.202186
61,MRF,986.121817136842,117244.05,2,1.0,2025-01-10 14:14:21.885884
62,COALINDIA,3.316049196264855,370.6,5,2.5,2025-01-10 14:03:29.919718
63,ALKEM,49.72485657512732,5342.65,4,2.0,2025-01-10 13:19:37.645003
64,HUDCO,3.396985558140916,217.1,3,1.5,2025-01-10 14:06:50.507441
65,BPCL,2.9084230831918507,278.65,5,2.5,2025-01-10 14:31:12.086977
66,TATAMOTORS,8.474293072368422,775.4,3,1.5,2025-01-10 14:40:14.136930
67,HINDCOPPER,2.0751184412903223,232.75,21,10.5,2025-01-10 15:28:10.609590
68,POLYCAB,85.4119389109083,6602.2,2,1.0,2025-01-10 14:07:09.439487
69,RECLTD,6.79317705606961,458.0,5,2.5,2025-01-10 14:31:14.185927
70,MOTHERSON,1.658172391426146,145.88,4,2.0,2025-01-10 14:05:14.480921
71,IPCALAB,16.4523515959253,1625.25,2,1.0,2025-01-10 12:39:18.124897
72,TATACHEM,11.004245575212224,982.5,3,1.5,2025-01-10 09:58:18.125620
73,PAGEIND,410.1165025604838,46850.0,6,3.0,2025-01-10 13:28:22.038795
74,NTPC,2.6873556244482173,310.15,6,3.0,2025-01-10 14:37:39.100616
75,JSWSTEEL,8.569588915025466,905.45,3,1.5,2025-01-10 13:20:28.408148
76,HAL,43.96049206196945,4017.65,4,2.0,2025-01-10 14:12:07.014096
77,PAYTM,14.466552299660435,853.85,7,3.5,2025-01-10 13:37:05.959576
78,TCS,37.91123653650255,4235.8,8,4.0,2025-01-10 13:51:53.593844
79,ESCORTS,32.685288366553486,3405.85,4,2.0,2025-01-10 11:44:40.695670
80,ICICIPRULI,7.119339618845501,649.75,2,1.0,2025-01-10 11:12:21.502287
81,HINDUNILVR,17.673312820543288,2446.05,4,2.0,2025-01-10 10:48:08.251790
82,ANGELONE,44.95799940780984,2502.05,4,2.0,2025-01-10 15:02:57.667947
83,HFCL,1.4720486982003391,100.69,5,2.5,2025-01-10 15:02:20.962001
84,HCLTECH,18.240173156578948,1983.9,5,2.5,2025-01-10 15:00:02.657867
85,TVSMOTOR,24.46576960067912,2289.35,2,1.0,2025-01-10 14:11:38.432634
86,NHPC,0.829047143140917,76.08,6,3.0,2025-01-10 15:05:30.623646
87,POONAWALLA,4.0707747803056025,304.95,4,2.0,2025-01-10 15:01:58.567903
88,ADANIPORTS,12.418699664261457,1112.1,4,2.0,2025-01-10 15:05:59.407029
89,ZOMATO,3.372437777079795,243.35,5,2.5,2025-01-10 14:04:15.146504
90,JUBLFOOD,8.056962855432939,740.7,1,0.5,2025-01-10 09:32:13.219332
91,IDEA,0.1375690942529711,7.83,1,0.5,2025-01-10 09:29:11.752202
92,DELHIVERY,3.8117000909592527,333.2,4,2.0,2025-01-10 14:39:51.399583
93,IOC,1.3202466240407464,131.2,3,1.5,2025-01-10 14:20:40.200423
94,ATGL,10.142083558573855,654.2,6,3.0,2025-01-10 14:58:59.726584
95,BIOCON,4.03437494312394,359.7,5,2.5,2025-01-10 14:11:38.432634
96,LT,29.94484375212224,3546.4,4,2.0,2025-01-10 11:14:42.469786
97,BOSCHLTD,303.7084881900679,32050.5,7,3.5,2025-01-10 14:26:28.858356
98,NCC,3.3389313952461808,251.3,4,2.0,2025-01-10 14:24:34.695377
99,PIIND,36.1867652569185,3633.1,1,0.5,2025-01-10 09:29:51.772276
100,LTTS,62.60956678331918,4955.0,7,3.5,2025-01-10 12:18:42.507443
101,ABBOTINDIA,273.8434000316213,28955.85,3,1.5,2025-01-10 14:03:36.027649
102,PERSISTENT,84.07790693200342,6324.0,4,2.0,2025-01-10 11:21:26.796951
103,UNIONBANK,1.2912679850594229,104.08,3,1.5,2025-01-10 13:55:16.337281
104,ASHOKLEY,2.1122186745246165,210.16,4,2.0,2025-01-10 11:13:43.073824
105,IGL,6.194380089983021,413.75,7,3.5,2025-01-10 13:22:29.136604
106,JSL,7.689810056621393,625.95,1,0.5,2025-01-10 15:28:34.901743
107,METROPOLIS,24.52532686162988,1951.0,2,1.0,2025-01-10 13:38:50.272009
108,BATAINDIA,11.814789458743633,1434.0,4,2.0,2025-01-10 12:15:18.414024
109,TATACOMM,19.523520483870968,1729.65,3,1.5,2025-01-10 11:57:06.048260
110,M&MFIN,3.402345195670628,275.55,5,2.5,2025-01-10 14:13:32.328008
111,PIDILITIND,29.99426029074701,2913.95,2,1.0,2025-01-10 14:58:59.726584
112,BEL,3.161095061205433,273.0,5,2.5,2025-01-10 14:16:36.901843
113,LALPATHLAB,30.620930268930387,2947.2,2,1.0,2025-01-10 11:08:26.174295
114,SYNGENE,9.526670569185058,862.35,6,3.0,2025-01-10 14:16:24.506712
115,ITC,3.0752024887945666,446.1,4,2.0,2025-01-10 12:34:15.797881
116,KALYANKJIL,11.437135682130732,626.8,5,2.5,2025-01-10 15:05:10.239571
117,BHARATFORG,11.817635362818336,1219.0,3,1.5,2025-01-10 11:00:39.085092
118,COLPAL,29.62466057419355,2829.0,2,1.0,2025-01-10 13:24:51.398860
119,ICICIBANK,10.106114879796264,1248.0,2,1.0,2025-01-10 14:25:44.996675
120,CROMPTON,3.876698857470288,362.35,4,2.0,2025-01-10 13:42:48.297478
121,UBL,19.94878027911714,1990.95,2,1.0,2025-01-10 11:04:06.697801
122,NAUKRI,92.08499851680811,7906.75,3,1.5,2025-01-10 14:10:12.719653
123,BERGEPAINT,4.2475171572580654,461.45,4,2.0,2025-01-10 15:02:18.932790
124,APLAPOLLO,16.553517818633278,1519.35,2,1.0,2025-01-10 14:36:39.020302
125,SUNTV,7.306284766468591,667.0,2,1.0,2025-01-10 11:23:17.418042
126,CANBK,1.08161076311545,92.92,5,2.5,2025-01-10 14:25:30.533622
127,HINDPETRO,4.871606440152801,391.55,5,2.5,2025-01-10 11:15:48.292319
