,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
0,BANKBARODA,2.3591416785738537,0.842550599490662,214.08,213.37,5,23,2.5,2025-02-12 12:02:31.071339,2025-02-12 15:05:48.677011
1,GUJGASLTD,4.753222306451613,1.6975793951612903,407.35,408.0,5,40,2.5,2025-02-12 14:56:05.687175,2025-02-12 14:48:08.208035
2,PFC,6.532570436332766,2.333060870118845,373.55,376.2,6,43,3.0,2025-02-12 13:51:39.820342,2025-02-12 15:27:11.178231
3,GAIL,1.977292321349745,0.7061758290534804,160.18,160.3,3,34,1.5,2025-02-12 10:39:49.611002,2025-02-12 15:03:08.427763
4,DLF,8.413004321901527,3.004644400679117,686.15,682.5,7,38,3.5,2025-02-12 13:59:36.000230,2025-02-12 14:56:05.687175
5,UNITDSPR,14.246788245967748,5.088138659274196,1394.85,1400.0,4,23,2.0,2025-02-12 14:09:15.633040,2025-02-12 14:21:31.031813
6,TATAPOWER,3.986411935483871,1.423718548387097,349.4,349.55,4,38,2.0,2025-02-12 11:55:43.833946,2025-02-12 15:15:43.797402
7,ATUL,58.8739377032258,21.026406322580645,5680.15,5687.65,6,34,3.0,2025-02-12 11:09:05.071060,2025-02-12 13:33:27.359152
8,AUROPHARMA,12.746787444821727,4.552424087436332,1142.3,1145.5,5,25,2.5,2025-02-12 14:09:54.460044,2025-02-12 14:43:06.323312
9,BSOFT,7.502932748387096,2.6796188387096773,502.4,504.35,13,62,6.5,2025-02-12 13:35:06.443906,2025-02-12 15:11:04.935749
10,SAIL,1.625242061460102,0.5804435933786078,106.04,105.9,8,30,4.0,2025-02-12 13:35:11.814414,2025-02-12 14:58:18.426822
11,MFSL,11.074637005348048,3.955227501910018,1088.45,1090.0,12,60,6.0,2025-02-12 14:15:19.412981,2025-02-12 14:54:22.422759
12,INDIANB,6.924363072325975,2.472986811544991,515.05,519.4,4,21,2.0,2025-02-12 14:37:20.221452,2025-02-12 15:10:01.819763
13,OBEROIRLTY,22.146160836162988,7.909343155772496,1632.25,1633.6,5,36,2.5,2025-02-12 14:38:36.093613,2025-02-12 15:01:04.964565
14,LICHSGFIN,6.280441733786079,2.2430149049236,543.95,545.85,5,38,2.5,2025-02-12 12:52:11.033578,2025-02-12 15:13:33.059817
15,APOLLOTYRE,4.362146542359931,1.5579094794142612,411.3,413.0,3,27,1.5,2025-02-12 14:48:08.208035,2025-02-12 15:01:49.514247
16,IRFC,1.8350193574702884,0.6553640562393888,121.95,122.53,6,35,3.0,2025-02-12 14:23:36.815700,2025-02-12 15:23:05.411943
17,POWERGRID,2.733721730050934,0.976329189303905,257.0,258.0,4,29,2.0,2025-02-12 14:07:49.318970,2025-02-12 15:04:58.103036
18,BRITANNIA,38.49294711375212,13.747481112054327,4915.0,4928.95,2,27,1.0,2025-02-12 11:31:04.974756,2025-02-12 14:42:29.676002
19,AXISBANK,7.095167914685908,2.533988540959253,1009.45,1007.75,8,37,4.0,2025-02-12 15:14:55.180967,2025-02-12 15:27:56.629507
20,SHRIRAMFIN,7.282226355942275,2.600795127122241,547.75,548.85,3,33,1.5,2025-02-12 11:42:58.490946,2025-02-12 15:14:23.589619
21,ZYDUSLIFE,8.880862076994905,3.171736456069609,937.75,938.25,3,24,1.5,2025-02-12 10:40:05.859525,2025-02-12 15:05:48.677011
22,GRANULES,7.66228621706282,2.73653079180815,541.75,541.55,3,31,1.5,2025-02-12 10:49:15.062139,2025-02-12 15:16:12.219636
23,APOLLOHOSP,61.85250938667232,22.090181923811546,6400.05,6385.85,5,36,2.5,2025-02-12 13:54:41.032043,2025-02-12 14:06:04.382759
24,ABFRL,4.047032416808149,1.4453687202886247,255.85,258.15,4,24,2.0,2025-02-12 11:14:04.719855,2025-02-12 15:05:54.945242
25,JKCEMENT,54.15591809847199,19.341399320882854,4766.1,4757.95,2,29,1.0,2025-02-12 11:24:43.648436,2025-02-12 14:07:40.356498
26,NMDC,0.896612509745331,0.3202187534804754,62.6,63.02,5,22,2.5,2025-02-12 14:48:18.363364,2025-02-12 15:02:05.469424
27,ASIANPAINT,17.470485785908316,6.23945920925297,2241.7,2235.1,4,30,2.0,2025-02-12 12:01:14.665314,2025-02-12 14:21:34.936937
28,AMBUJACEM,5.446372773174873,1.9451331332767403,503.2,501.75,6,30,3.0,2025-02-12 13:07:38.835357,2025-02-12 15:05:10.848061
29,SUPREMEIND,54.20466674023768,19.358809550084885,3886.95,3886.4,4,27,2.0,2025-02-12 10:46:58.010346,2025-02-12 15:04:42.331198
30,BANKINDIA,1.3090942394312393,0.4675336569397283,102.96,102.87,5,30,2.5,2025-02-12 12:51:08.587992,2025-02-12 15:06:04.756888
31,KPITTECH,18.688925415322576,6.674616219758063,1340.4,1353.0,2,31,1.0,2025-02-12 09:53:59.002660,2025-02-12 15:06:20.117675
32,CUB,1.7183266591426145,0.6136880925509339,166.44,167.5,4,23,2.0,2025-02-12 11:58:25.555031,2025-02-12 15:18:12.179273
33,HDFCBANK,10.317494941680811,3.684819622028862,1708.0,1715.45,2,30,1.0,2025-02-12 12:34:20.811642,2025-02-12 15:24:16.459350
34,CUMMINSIND,35.51410846587435,12.683610166383698,2786.65,2795.75,3,31,1.5,2025-02-12 11:40:32.654488,2025-02-12 14:06:04.382759
35,BHARTIARTL,10.809128256791173,3.860402948853991,1709.65,1710.75,3,23,1.5,2025-02-12 13:25:58.586794,2025-02-12 14:44:26.942434
36,GODREJCP,9.543456685059422,3.408377387521222,1076.15,1076.95,4,27,2.0,2025-02-12 13:55:51.054638,2025-02-12 15:01:20.272929
37,BANDHANBNK,1.7878942730050933,0.6385336689303905,143.21,143.0,7,36,3.5,2025-02-12 13:56:16.094479,2025-02-12 15:05:39.328166
38,CIPLA,12.110978989813242,4.325349639219016,1441.45,1448.7,3,27,1.5,2025-02-12 14:09:08.311073,2025-02-12 14:43:12.859677
39,GMRAIRPORT,0.9333654038709676,0.3333447870967742,72.19,72.12,4,33,2.0,2025-02-12 11:45:28.358663,2025-02-12 15:00:23.012826
40,GODREJPROP,27.55909744380305,9.842534801358234,1947.65,1934.45,9,46,4.5,2025-02-12 14:31:13.898814,2025-02-12 14:47:10.669455
41,GLENMARK,22.79427900509338,8.140813930390493,1412.0,1408.95,4,18,2.0,2025-02-12 13:59:40.328866,2025-02-12 14:42:59.757806
42,ASTRAL,13.700401216977928,4.893000434634974,1405.1,1400.0,5,45,2.5,2025-02-12 13:50:19.767590,2025-02-12 14:42:29.676002
43,GNFC,8.588243309210528,3.067229753289474,561.0,559.2,6,43,3.0,2025-02-12 12:04:16.642694,2025-02-12 14:57:11.791189
44,MARICO,5.586018358064515,1.9950065564516124,630.0,634.35,3,26,1.5,2025-02-12 10:40:33.361367,2025-02-12 15:07:10.860281
45,MARUTI,81.6129315473684,29.147475552631576,12696.75,12692.4,3,27,1.5,2025-02-12 14:15:19.412981,2025-02-12 14:32:20.125032
46,LTIM,64.80578745670627,23.14492409168081,5679.195161290323,5694.6,0,17,0.0,2025-02-12 09:13:17.766193,2025-02-12 14:17:49.039513
47,INDIAMART,24.03935611332768,8.585484326188455,2168.55,2181.55,3,32,1.5,2025-02-12 11:54:45.883116,2025-02-12 15:27:59.376382
48,ICICIGI,17.45399542003396,6.233569792869271,1761.35,1769.05,6,22,3.0,2025-02-12 14:34:20.709935,2025-02-12 15:05:07.991015
49,MPHASIS,33.04493942105263,11.80176407894737,2686.75,2692.1,1,33,0.5,2025-02-12 12:27:57.091988,2025-02-12 15:27:02.267772
50,M&M,33.012318975382,11.790113919779287,2990.0,2997.75,5,40,2.5,2025-02-12 13:59:46.746154,2025-02-12 15:15:23.596600
51,LAURUSLABS,7.673025056409167,2.740366091574703,604.45,605.7,7,44,3.5,2025-02-12 15:25:19.115783,2025-02-12 15:25:54.593990
52,WIPRO,3.0273142492359937,1.0811836604414264,312.45,311.6,2,15,1.0,2025-02-12 10:42:04.211328,2025-02-12 13:55:51.054638
53,LUPIN,28.4976970101443,10.177748932194394,2017.35,2032.6,8,43,4.0,2025-02-12 14:26:16.283694,2025-02-12 15:26:42.672576
54,VOLTAS,16.650408407470287,5.946574431239389,1298.55,1298.55,6,39,3.0,2025-02-12 15:05:36.562282,2025-02-12 15:05:36.562282
