,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.132469506179965,244.2,5,2.5,2024-12-30 14:59:45.183705
1,GUJGASLTD,4.295267337860782,501.5,3,1.5,2024-12-30 13:27:28.581737
2,PFC,4.837987143208828,446.25,4,2.0,2024-12-30 15:26:22.653433
3,UNITDSPR,12.017738668930388,1613.3,6,3.0,2024-12-30 15:28:47.147349
4,DLF,7.109811730475382,832.25,1,0.5,2024-12-30 12:30:46.923764
5,GAIL,1.8949288684634975,191.8,3,1.5,2024-12-30 15:29:01.772810
6,TATAPOWER,3.676146279711375,394.3,2,1.0,2024-12-30 13:33:05.385270
7,ATUL,67.8486217589134,6900.05,3,1.5,2024-12-30 14:28:51.649538
8,AUROPHARMA,10.50824976443124,1312.2,3,1.5,2024-12-30 15:18:22.201381
9,BSOFT,5.764042431748725,579.0,2,1.0,2024-12-30 14:45:46.425790
10,SAIL,1.2597236889643464,112.31,3,1.5,2024-12-30 15:12:20.387286
11,MFSL,9.858559562181666,1114.1290322580646,0,0.0,2024-12-30 08:50:15.350669
12,INDIANB,5.519653105687607,535.3,8,4.0,2024-12-30 15:01:40.994494
13,OBEROIRLTY,24.954009975382,2277.95,2,1.0,2024-12-30 15:08:05.153565
14,LICHSGFIN,4.931779174617995,594.05,3,1.5,2024-12-30 13:53:57.382320
15,APOLLOTYRE,4.32911992614601,534.75,5,2.5,2024-12-30 13:00:18.421321
16,IRFC,1.9285717660441424,141.0,4,2.0,2024-12-30 15:23:22.841841
17,SHRIRAMFIN,30.36081936298812,2948.75,3,1.5,2024-12-30 12:30:30.999640
18,BRITANNIA,32.96754929435484,4826.95,3,1.5,2024-12-30 15:03:51.152942
19,POWERGRID,2.216758245840407,311.25,4,2.0,2024-12-30 15:24:40.501169
20,AXISBANK,7.573263966044145,1078.1,5,2.5,2024-12-30 13:34:21.069260
21,ZYDUSLIFE,7.403401680814939,971.0,3,1.5,2024-12-30 15:25:04.593595
22,GRANULES,5.531330546689303,584.5,1,0.5,2024-12-30 13:21:48.055673
23,APOLLOHOSP,47.4867467385399,7348.5,1,0.5,2024-12-30 10:15:58.699984
24,ABFRL,2.632511585016978,281.35,5,2.5,2024-12-30 12:32:02.323624
25,JKCEMENT,41.374949475382,4598.25,2,1.0,2024-12-30 13:44:40.533127
26,NMDC,0.7555212351188454,67.71,4,2.0,2024-12-30 15:20:12.906793
27,ASIANPAINT,17.109390750848895,2299.75,1,0.5,2024-12-30 15:15:45.643601
28,AMBUJACEM,4.679651907427844,550.65,4,2.0,2024-12-30 13:53:37.756126
29,SUPREMEIND,52.00167558870967,4755.95,6,3.0,2024-12-30 15:26:16.968401
30,BANKINDIA,1.041020170033956,101.3,4,2.0,2024-12-30 14:23:14.975825
31,KPITTECH,14.072011757215618,1471.8,4,2.0,2024-12-30 15:00:45.167188
32,CUB,1.3856074979966042,174.07,2,1.0,2024-12-30 13:26:36.655936
33,HDFCBANK,10.57061733106961,1798.2,7,3.5,2024-12-30 15:21:18.827824
34,CUMMINSIND,32.51073837355688,3253.6,2,1.0,2024-12-30 12:27:27.368533
35,BHARTIARTL,10.31665325466893,1601.25,1,0.5,2024-12-30 15:09:29.585749
36,GODREJCP,8.124884522750424,1074.5725806451612,0,0.0,2024-12-30 08:50:15.350669
37,BANDHANBNK,1.8058472831748729,159.8,1,0.5,2024-12-30 13:32:45.059590
38,CIPLA,10.631197470288624,1535.5,2,1.0,2024-12-30 14:58:14.073646
39,GODREJPROP,29.79135301697793,2844.7,6,3.0,2024-12-30 14:58:37.987040
40,GLENMARK,14.968021288624788,1593.0,4,2.0,2024-12-30 12:30:45.537879
41,GNFC,5.29439427483022,562.15,4,2.0,2024-12-30 14:01:18.623019
42,MARUTI,77.41243305942275,10920.0,3,1.5,2024-12-30 13:53:54.337218
43,MARICO,4.759987644821731,647.3,6,3.0,2024-12-30 15:02:56.026974
44,ASTRAL,13.96001363735144,1677.3,3,1.5,2024-12-30 14:45:27.216299
45,LTIM,52.82769004210526,5667.85,3,1.5,2024-12-30 15:00:42.899147
46,ICICIGI,15.621323042826829,1825.75,5,2.5,2024-12-30 15:00:18.649890
47,INDIAMART,23.96075350135824,2294.0,1,0.5,2024-12-30 15:00:18.649890
48,MPHASIS,28.98280475768252,2903.3,6,3.0,2024-12-30 15:25:49.172573
49,M&M,26.020214316086587,3040.7,3,1.5,2024-12-30 14:10:23.153521
50,LAURUSLABS,6.246700610101867,589.3,2,1.0,2024-12-30 13:54:42.832513
51,WIPRO,2.916848044906622,307.65,3,1.5,2024-12-30 14:50:40.898639
52,VOLTAS,14.459583114219011,1708.95,10,5.0,2024-12-30 15:27:08.968408
53,LUPIN,17.883883446519526,2318.0,8,4.0,2024-12-30 14:58:35.248258
54,CESC,2.115593970415959,184.44,2,1.0,2024-12-30 13:41:02.781238
55,CDSL,20.465092015789477,1763.7,1,0.5,2024-12-30 12:37:03.031603
56,PVRINOX,14.143525915747029,1331.1,1,0.5,2024-12-30 12:25:16.818576
