,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
144,ACC,18.768785929966043,2079.9,4,2.0,2024-12-31 14:05:18.575236
145,IEX,1.9370589957894733,182.42,1,0.5,2024-12-31 13:47:40.843035
146,ABB,64.82488553471987,6971.0,3,1.5,2024-12-31 14:20:44.651437
147,KEI,49.408021812733445,4493.85,4,2.0,2024-12-31 13:54:51.074844
148,ULTRACEMCO,87.0134592639219,11485.0,3,1.5,2024-12-31 14:07:23.523170
149,TIINDIA,36.74020742368421,3582.05,6,3.0,2024-12-31 15:22:32.936369
150,TORNTPHARM,28.90622660067912,3375.95,3,1.5,2024-12-31 11:00:38.517306
151,GRASIM,17.731638049999997,2449.35,5,2.5,2024-12-31 14:03:41.460037
152,ADANIENT,31.21968543081495,2536.75,2,1.0,2024-12-31 10:28:07.264514
153,AARTIIND,3.782587202079797,415.6,1,0.5,2024-12-31 13:40:53.661002
154,OFSS,154.59213054252973,12699.0,6,3.0,2024-12-31 14:03:34.670131
155,INDHOTEL,8.009074533276738,878.55,5,2.5,2024-12-31 13:33:25.303070
156,IRCTC,6.443023428947368,789.45,2,1.0,2024-12-31 13:18:47.450198
157,PEL,12.272077822920206,1112.4,2,1.0,2024-12-31 10:41:19.416257
158,INFY,15.642148310526316,1896.95,5,2.5,2024-12-31 14:09:59.828377
159,CONCOR,7.054442757894735,792.0,3,1.5,2024-12-31 13:25:38.119391
160,EICHERMOT,36.36535475382003,4862.0,5,2.5,2024-12-31 14:20:33.216840
161,SUNPHARMA,10.942240470713072,1899.0,5,2.5,2024-12-31 15:00:38.606233
162,HDFCAMC,41.78744570772495,4240.75,1,0.5,2024-12-31 09:15:14.785588
163,INDUSTOWER,3.5369886631578944,342.75,2,1.0,2024-12-31 11:11:37.202870
164,ABCAPITAL,1.6825400290322583,179.8,1,0.5,2024-12-31 09:23:16.459047
165,DEEPAKNTR,22.40839138815789,2507.45,1,0.5,2024-12-31 15:20:35.844174
166,TATACONSUM,6.897448263073006,919.8,5,2.5,2024-12-31 14:32:39.561751
167,KOTAKBANK,11.874268903820033,1802.45,6,3.0,2024-12-31 13:03:45.106191
168,DRREDDY,10.854905382809845,1396.0,3,1.5,2024-12-31 11:26:27.800306
169,RELIANCE,8.978053598684209,1220.077419354839,0,0.0,2024-12-31 09:05:59.608929
170,BAJAJ-AUTO,80.38359909881154,8862.587096774194,0,0.0,2024-12-31 09:05:59.608929
171,NIFTY,116.55310065534805,23820.0,2,1.0,2024-12-31 13:40:09.361857
172,MANAPPURAM,2.42930810131579,190.46,2,1.0,2024-12-31 13:06:43.604700
173,BAJFINANCE,57.40231428170628,6872.4,1,0.5,2024-12-31 09:24:20.561118
174,NATIONALUM,2.5616237319949064,213.6,1,0.5,2024-12-31 13:47:48.029815
175,DMART,34.92109646587437,3573.95,3,1.5,2024-12-31 15:00:03.856183
176,PRESTIGE,22.70381700382003,1713.6,3,1.5,2024-12-31 15:21:19.875418
177,LICI,7.282075794142611,889.75,1,0.5,2024-12-31 09:15:27.944839
178,RAMCOCEM,8.394802529711377,972.8,1,0.5,2024-12-31 14:03:09.166351
179,UPL,4.347980846179967,504.55,6,3.0,2024-12-31 15:22:48.444986
180,EXIDEIND,4.212148491086587,420.0,3,1.5,2024-12-31 14:03:15.775453
181,CHAMBLFERT,5.07086821048387,493.6,2,1.0,2024-12-31 12:33:41.277613
182,TECHM,14.089866217487264,1713.9,4,2.0,2024-12-31 14:04:34.831783
183,CGPOWER,8.271507273259763,732.9,1,0.5,2024-12-31 12:15:55.854301
184,JSWENERGY,8.12030869673175,647.2,5,2.5,2024-12-31 13:55:59.808607
185,YESBANK,0.2204913119185059,19.73,2,1.0,2024-12-31 13:31:12.097638
186,RBLBANK,2.228256531290322,157.41451612903228,0,0.0,2024-12-31 09:05:59.608929
187,LODHA,19.62442328671477,1405.15,6,3.0,2024-12-31 14:45:24.006259
188,IDFCFIRSTB,0.589693377368421,63.39,5,2.5,2024-12-31 15:01:09.788176
189,BALKRISIND,26.75193606634125,2918.9,4,2.0,2024-12-31 13:38:44.087373
190,SHREECEM,206.46189121086584,25809.55,4,2.0,2024-12-31 14:13:44.683017
191,FEDERALBNK,1.7465654149405772,199.56,5,2.5,2024-12-31 12:33:32.054318
192,JINDALSTEL,8.664300610356536,935.8,1,0.5,2024-12-31 11:44:19.070353
193,SBICARD,5.097729772495756,669.6,1,0.5,2024-12-31 10:10:33.654834
194,MUTHOOTFIN,17.795763119354838,2155.9,2,1.0,2024-12-31 11:40:56.786647
195,HAVELLS,14.408663216256368,1691.65,6,3.0,2024-12-31 13:35:17.600062
196,MCX,76.00039096774194,6298.0,1,0.5,2024-12-31 09:23:05.017307
197,TATAELXSI,67.36176955135821,6793.65,4,2.0,2024-12-31 11:13:51.204410
198,SONACOMS,6.551436315789472,601.65,4,2.0,2024-12-31 14:10:25.273033
199,MGL,14.59299071803905,1301.05,6,3.0,2024-12-31 13:46:37.392071
200,DABUR,3.5087857870543298,510.2,2,1.0,2024-12-31 12:51:08.525535
201,MAXHEALTH,13.942831355348046,1144.45,1,0.5,2024-12-31 10:09:56.073044
202,INDUSINDBK,9.115150751273346,958.4,1,0.5,2024-12-31 09:32:08.214718
203,CAMS,57.4277909549236,5063.65,8,4.0,2024-12-31 13:53:44.043028
204,ONGC,2.010043,239.05,2,1.0,2024-12-31 12:18:31.304337
205,VEDL,4.715450719736844,449.0,1,0.5,2024-12-31 14:01:49.392518
206,JIOFIN,2.8800058433786075,300.45,4,2.0,2024-12-31 10:57:55.091016
207,OIL,5.155299029286926,434.55,4,2.0,2024-12-31 15:02:17.688658
208,POLICYBZR,27.2291904565365,2114.9,4,2.0,2024-12-31 14:05:25.090952
209,AUBANK,5.540414891765705,548.5,7,3.5,2024-12-31 15:01:10.779497
210,SRF,19.64973506417657,2256.0,4,2.0,2024-12-31 14:56:21.644132
211,SJVN,1.2684155581239387,104.5,2,1.0,2024-12-31 11:54:13.071441
212,TITAN,24.20162309193548,3290.9,2,1.0,2024-12-31 13:40:23.247140
213,BSE,76.70926836863327,5321.032258064517,0,0.0,2024-12-31 09:05:59.608929
214,TATASTEEL,1.2529181035653654,139.49,1,0.5,2024-12-31 14:03:35.598327
215,SBILIFE,11.42315051375212,1397.7,1,0.5,2024-12-31 09:16:11.531633
216,SBIN,6.343946203522921,802.3,1,0.5,2024-12-31 12:43:36.190778
217,NESTLEIND,12.328715445967742,2177.4,2,1.0,2024-12-31 14:55:06.527175
218,COROMANDEL,17.324972298005093,1887.5,3,1.5,2024-12-31 13:37:31.285085
219,PETRONET,2.5569891391341257,348.8,4,2.0,2024-12-31 12:29:58.385381
220,HDFCLIFE,4.8044934118845495,621.25,2,1.0,2024-12-31 12:15:01.415888
221,NAVINFLUOR,31.061380259974523,3272.1,3,1.5,2024-12-31 13:18:32.629916
222,HEROMOTOCO,36.269665609507626,4187.1,1,0.5,2024-12-31 10:09:42.260343
