,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
30,BANKINDIA,1.4033594042869273,112.95,1,0.5,2024-12-12 10:28:21.123099
31,KPITTECH,18.44539353310696,1553.109677419355,0,0.0,2024-12-12 09:08:54.910182
32,CUB,1.7112444137181664,184.48,1,0.5,2024-12-12 11:42:05.255373
33,HDFCBANK,10.654322782894736,1867.7,2,1.0,2024-12-12 15:15:04.315986
34,CUMMINSIND,35.350914627546686,3611.4,2,1.0,2024-12-12 12:02:27.737587
35,BHARTIARTL,10.703175889855686,1614.75,4,2.0,2024-12-12 13:46:12.115704
36,GODREJCP,9.559321239940576,1116.75,2,1.0,2024-12-12 14:42:04.070711
37,BANDHANBNK,1.8033052614601015,171.07,2,1.0,2024-12-12 13:28:30.304767
38,CIPLA,11.625661656451612,1448.15,1,0.5,2024-12-12 11:01:55.711389
39,GODREJPROP,33.21132487521222,2887.25,3,1.5,2024-12-12 15:14:17.119050
40,GLENMARK,15.70444499562818,1535.45,2,1.0,2024-12-12 09:15:07.699405
41,ASTRAL,14.01746951612903,1846.3,1,0.5,2024-12-12 13:16:38.082227
42,MARUTI,81.19281924342106,11148.55,2,1.0,2024-12-12 11:10:20.574247
43,MARICO,5.255450730050934,634.55,4,2.0,2024-12-12 13:11:13.446780
44,GNFC,6.225822589558573,619.9,1,0.5,2024-12-12 09:43:15.739156
45,LTIM,55.14003164074705,6666.9,3,1.5,2024-12-12 11:03:37.940040
46,INDIAMART,26.236587136587428,2349.0,2,1.0,2024-12-12 15:01:02.961364
47,MPHASIS,31.16295248773345,3218.85,1,0.5,2024-12-12 09:15:21.780287
48,ICICIGI,16.110585292741934,1970.0,1,0.5,2024-12-12 15:27:29.514939
49,M&M,29.97361993089983,3053.1,1,0.5,2024-12-12 13:50:59.762846
50,LAURUSLABS,6.08904078310696,568.95,1,0.5,2024-12-12 10:20:18.921696
51,WIPRO,2.59124462139219,312.1,1,0.5,2024-12-12 09:20:13.571505
52,VOLTAS,15.417221460016975,1795.8370967741937,0,0.0,2024-12-12 09:08:54.910182
53,LUPIN,17.880461557130733,2135.0,1,0.5,2024-12-12 12:21:52.726405
54,CESC,2.6067960192699484,191.27,3,1.5,2024-12-12 13:51:34.816635
55,CDSL,25.011419625636663,1956.5,3,1.5,2024-12-12 13:42:17.666548
56,PVRINOX,16.141979362478775,1470.0,1,0.5,2024-12-12 09:39:44.372506
57,BHEL,3.1369774614601016,244.55,3,1.5,2024-12-12 15:29:28.703521
58,ADANIENSOL,11.731728616298811,819.2,8,4.0,2024-12-12 13:57:16.582639
59,PNB,1.2555851408828524,107.65,1,0.5,2024-12-12 12:24:07.967796
60,TRENT,81.18842220203736,7062.012903225808,0,0.0,2024-12-12 09:08:54.910182
61,MRF,964.5739735008484,132008.55,1,0.5,2024-12-12 11:02:05.001867
62,COALINDIA,3.6244480263157888,410.85,2,1.0,2024-12-12 10:32:46.193135
63,ALKEM,44.63662689363328,5420.3,2,1.0,2024-12-12 12:56:14.941661
64,HUDCO,3.540740154499151,249.7,3,1.5,2024-12-12 12:35:37.284700
65,BPCL,2.774049159677419,304.3,1,0.5,2024-12-12 09:17:36.646264
66,TATAMOTORS,7.32408898064516,787.45,2,1.0,2024-12-12 11:02:13.667917
67,HINDCOPPER,3.367952439728353,291.7,2,1.0,2024-12-12 15:15:18.565217
68,POLYCAB,67.79228842105263,7498.0,1,0.5,2024-12-12 12:55:21.287482
69,RECLTD,5.968721960526315,564.55,1,0.5,2024-12-12 12:17:54.570976
70,MOTHERSON,1.975196731409168,165.56,1,0.5,2024-12-12 12:14:06.120141
71,IPCALAB,14.589594154032254,1570.0,1,0.5,2024-12-12 09:51:03.914537
72,TATACHEM,10.245751537011884,1098.9,3,1.5,2024-12-12 14:49:13.252357
73,PAGEIND,372.0507755572156,47557.0,3,1.5,2024-12-12 15:14:47.629311
74,NTPC,2.6763493393463498,356.2,4,2.0,2024-12-12 13:20:44.524253
75,JSWSTEEL,8.735959285611205,1013.85,3,1.5,2024-12-12 12:55:47.386801
76,HAL,44.307326869949065,4665.0,2,1.0,2024-12-12 14:53:19.452113
77,PAYTM,13.894763735144313,959.65,2,1.0,2024-12-12 10:02:39.060363
78,TCS,29.190153676146007,4465.0,1,0.5,2024-12-12 09:16:45.145559
79,ESCORTS,33.1128190036927,3472.1,1,0.5,2024-12-12 09:40:14.787868
80,ICICIPRULI,5.953344794312392,692.1,1,0.5,2024-12-12 09:39:28.516874
81,HINDUNILVR,15.576571934380306,2341.2,4,2.0,2024-12-12 13:27:19.486681
82,ANGELONE,48.74590048013583,3464.95,3,1.5,2024-12-12 13:12:25.409335
83,HFCL,1.7534283516129034,125.2,1,0.5,2024-12-12 11:52:42.327766
84,HCLTECH,12.82760084634975,1947.9,1,0.5,2024-12-12 09:44:14.925941
85,NHPC,1.0431841161629882,85.38,1,0.5,2024-12-12 11:52:06.593100
86,TVSMOTOR,22.62586214380306,2513.0,1,0.5,2024-12-12 10:30:00.999236
87,POONAWALLA,5.152076593548386,359.75,1,0.5,2024-12-12 12:07:43.230718
88,ADANIPORTS,14.177180555263156,1254.05,3,1.5,2024-12-12 14:32:40.219614
89,ZOMATO,3.954561659168081,284.85,2,1.0,2024-12-12 14:39:00.262634
90,JUBLFOOD,6.999791207767402,677.95,4,2.0,2024-12-12 11:58:50.445076
91,IDEA,0.1368294072241086,7.89,1,0.5,2024-12-12 09:42:58.343089
92,DELHIVERY,4.578498257385398,375.6,4,2.0,2024-12-12 09:30:04.053305
93,IOC,1.2711739167402374,141.1,2,1.0,2024-12-12 14:56:04.203268
94,ATGL,10.926653836332768,722.0,4,2.0,2024-12-12 14:49:21.578867
95,BIOCON,3.823359006324278,357.0,3,1.5,2024-12-12 14:49:10.911636
96,LT,27.229526848726657,3875.2,2,1.0,2024-12-12 12:59:05.734298
97,BOSCHLTD,266.7742212020373,36349.9,2,1.0,2024-12-12 12:45:48.777297
98,NCC,3.9517508079796255,302.9,1,0.5,2024-12-12 12:04:36.601797
99,PIIND,38.1592508672326,4031.45,2,1.0,2024-12-12 09:45:06.294136
100,LTTS,48.83643354151104,5427.0,1,0.5,2024-12-12 09:20:13.571505
101,ABBOTINDIA,218.5348201265704,28760.25,1,0.5,2024-12-12 11:02:31.556263
102,PERSISTENT,59.78459040152801,6494.0,4,2.0,2024-12-12 12:13:16.146654
103,UNIONBANK,1.4376510817741932,129.23806451612904,0,0.0,2024-12-12 09:08:54.910182
104,ASHOKLEY,1.8367440380305604,230.23,1,0.5,2024-12-12 09:49:13.532805
105,IGL,4.9151505180390505,389.1,1,0.5,2024-12-12 10:15:23.065255
106,METROPOLIS,22.873409548387095,2223.0,2,1.0,2024-12-12 11:54:47.998807
107,JSL,8.770577264770798,749.35,2,1.0,2024-12-12 10:03:41.077495
108,BATAINDIA,10.78555075755518,1430.8,4,2.0,2024-12-12 14:32:13.847207
109,TATACOMM,17.638211886247884,1843.05,2,1.0,2024-12-12 11:56:19.841821
110,PIDILITIND,21.890556682640064,3204.0,2,1.0,2024-12-12 12:46:12.179145
111,M&MFIN,2.73369113327674,278.0,4,2.0,2024-12-12 11:19:02.167471
112,BEL,3.1828868895585734,315.50967741935483,0,0.0,2024-12-12 09:08:54.910182
113,LALPATHLAB,28.093893733446524,3044.55,4,2.0,2024-12-12 15:03:12.435510
114,SYNGENE,9.114612155348048,870.3,4,2.0,2024-12-12 14:55:18.180559
115,ITC,2.875102150254668,460.9,2,1.0,2024-12-12 14:55:21.167325
116,KALYANKJIL,9.881216600042444,757.05,3,1.5,2024-12-12 13:18:45.498386
117,BHARATFORG,13.926578170628186,1356.15,2,1.0,2024-12-12 14:47:27.985874
118,ICICIBANK,8.164065401697792,1331.05,2,1.0,2024-12-12 12:13:20.600649
119,CROMPTON,3.855723780560272,407.05,2,1.0,2024-12-12 15:03:00.633662
120,COLPAL,24.45297996842105,2848.6,2,1.0,2024-12-12 10:25:07.722423
121,UBL,14.88573808319185,1975.05,3,1.5,2024-12-12 11:51:50.892645
122,NAUKRI,81.56403441765703,8663.15,3,1.5,2024-12-12 11:46:46.697904
123,BERGEPAINT,3.638239297368421,474.7,1,0.5,2024-12-12 09:34:59.026107
124,APLAPOLLO,16.435126602631577,1618.9,3,1.5,2024-12-12 12:55:45.923815
125,SUNTV,6.256147400679118,718.0,5,2.5,2024-12-12 15:27:46.009899
126,CANBK,1.089372071409168,107.85,1,0.5,2024-12-12 09:44:30.953976
127,HINDPETRO,4.376452767402376,410.22096774193545,0,0.0,2024-12-12 09:08:54.910182
128,SIEMENS,72.5814649926995,7978.0,1,0.5,2024-12-12 12:47:18.347545
129,ADANIGREEN,23.61678928641765,1220.75,7,3.5,2024-12-12 14:46:49.603537
130,CYIENT,25.36440539898132,2087.9274193548385,0,0.0,2024-12-12 09:08:54.910182
131,BAJAJFINSV,11.809668342529712,1688.633870967742,0,0.0,2024-12-12 09:08:54.910182
132,DALBHARAT,19.74809767041596,1932.7,2,1.0,2024-12-12 12:02:30.235514
133,VBL,6.709263769609508,647.0,2,1.0,2024-12-12 11:57:08.225536
134,HINDALCO,5.926693446519525,667.1,3,1.5,2024-12-12 10:45:45.722955
135,CANFINHOME,8.176894056876058,813.6,1,0.5,2024-12-12 12:14:26.134642
136,CHOLAFIN,13.250161069609508,1340.15,3,1.5,2024-12-12 12:13:55.825073
137,COFORGE,75.99286508828521,9254.25,5,2.5,2024-12-12 11:29:35.354592
138,INDIGO,36.48181475093378,4480.0,2,1.0,2024-12-12 11:30:04.784147
139,DIXON,207.97727786434635,17790.0,1,0.5,2024-12-12 09:35:07.661917
140,IRB,0.733543861663837,58.44,1,0.5,2024-12-12 11:10:29.453288
141,NYKAA,2.214828941256367,170.04483870967746,0,0.0,2024-12-12 09:08:54.910182
142,LTF,1.5153458648132427,148.7,1,0.5,2024-12-12 09:40:26.206227
143,DIVISLAB,49.129498050933776,6004.15,3,1.5,2024-12-12 10:17:45.204949
144,ACC,20.11036609651952,2244.15,3,1.5,2024-12-12 13:52:58.891905
145,IEX,2.013035598641766,188.54,1,0.5,2024-12-12 12:04:40.831254
146,ABB,70.8923999870543,7671.5,1,0.5,2024-12-12 09:45:58.428457
147,KEI,58.17525125976231,4522.4,1,0.5,2024-12-12 09:48:00.059856
148,ULTRACEMCO,91.24212932317484,11855.1,1,0.5,2024-12-12 09:15:37.680879
149,TIINDIA,47.47635789473683,3657.5,1,0.5,2024-12-12 12:11:55.997591
150,TORNTPHARM,27.381211618336163,3334.3,2,1.0,2024-12-12 15:28:18.339949
151,GRASIM,19.79814381774193,2661.15,1,0.5,2024-12-12 09:40:14.787868
152,OFSS,146.9273332076825,12125.75,1,0.5,2024-12-12 14:44:19.270369
153,ADANIENT,31.94349457003395,2531.95,2,1.0,2024-12-12 12:45:46.852654
154,AARTIIND,4.593050641171477,438.35,2,1.0,2024-12-12 12:19:11.996666
155,INDHOTEL,7.053228342572156,839.3354838709679,0,0.0,2024-12-12 09:08:54.910182
156,IRCTC,7.163387478947366,842.25,2,1.0,2024-12-12 11:41:40.141134
157,PEL,13.1499324942275,1257.4,1,0.5,2024-12-12 10:58:14.730075
158,INFY,12.770851833870967,1991.05,1,0.5,2024-12-12 09:40:13.259085
159,CONCOR,7.235159332258066,822.8,5,2.5,2024-12-12 13:04:07.983029
160,SUNPHARMA,8.905906313921903,1809.5,1,0.5,2024-12-12 11:29:09.964123
161,HDFCAMC,40.29169266553481,4551.8,2,1.0,2024-12-12 13:15:47.447593
162,EICHERMOT,36.46943266366722,4821.617741935484,0,0.0,2024-12-12 09:08:54.910182
163,INDUSTOWER,3.633956853947369,345.85,4,2.0,2024-12-12 14:48:52.804132
164,ABCAPITAL,2.049357794770798,197.81,2,1.0,2024-12-12 12:02:34.391974
165,DEEPAKNTR,27.43436971519525,2681.35,2,1.0,2024-12-12 10:41:06.419722
166,TATACONSUM,7.476743425254669,921.6,2,1.0,2024-12-12 10:30:02.478218
167,KOTAKBANK,11.541386464940576,1776.0,2,1.0,2024-12-12 14:42:27.677856
168,DRREDDY,8.484275778310696,1248.65,3,1.5,2024-12-12 15:12:46.301460
169,RELIANCE,9.08374824023769,1267.25,2,1.0,2024-12-12 12:11:23.070707
170,BAJAJ-AUTO,78.54862985016976,9014.9,1,0.5,2024-12-12 11:01:38.226190
171,NIFTY,109.89987686417656,24733.67580645161,0,0.0,2024-12-12 09:08:54.910182
172,MANAPPURAM,2.281030175551783,180.59,1,0.5,2024-12-12 10:04:54.025588
173,BAJFINANCE,55.95203172988117,7129.38870967742,0,0.0,2024-12-12 09:08:54.910182
174,NATIONALUM,3.381836921188455,229.5,6,3.0,2024-12-12 14:48:09.695158
175,DMART,38.25633964431239,3717.5725806451615,0,0.0,2024-12-12 09:08:54.910182
176,PRESTIGE,23.97514013429542,1749.774193548387,0,0.0,2024-12-12 09:08:54.910182
177,CGPOWER,8.742554329371815,785.6,2,1.0,2024-12-12 14:56:28.971975
178,RAMCOCEM,8.872187210526315,1003.0,4,2.0,2024-12-12 10:52:11.373637
179,LICI,8.966715061375213,933.05,1,0.5,2024-12-12 13:06:54.217299
180,CHAMBLFERT,5.921016114940578,528.95,3,1.5,2024-12-12 13:25:45.811938
181,UPL,5.039819498047539,547.8,1,0.5,2024-12-12 09:20:22.721515
182,TECHM,13.484973847198642,1793.1,6,3.0,2024-12-12 10:32:44.577170
183,JSWENERGY,8.538528393208827,688.55,1,0.5,2024-12-12 13:54:19.485962
184,EXIDEIND,4.841616961714771,465.25,1,0.5,2024-12-12 12:04:23.615414
185,YESBANK,0.2809162031409168,21.4,1,0.5,2024-12-12 11:00:18.983203
186,RBLBANK,2.170714953140917,174.16,2,1.0,2024-12-12 15:12:29.017912
187,LODHA,17.71358866349745,1434.0,3,1.5,2024-12-12 11:33:31.610197
188,IDFCFIRSTB,0.5228339671222412,64.38,2,1.0,2024-12-12 12:15:02.411471
189,BALKRISIND,25.374623057724957,2808.25,1,0.5,2024-12-12 09:42:33.798933
190,SHREECEM,208.01975610369269,27259.50483870968,0,0.0,2024-12-12 09:08:54.910182
191,FEDERALBNK,1.77638893942275,213.86,1,0.5,2024-12-12 12:02:38.711112
192,JINDALSTEL,9.603354157894737,1006.5,1,0.5,2024-12-12 13:37:26.268686
193,SBICARD,5.155896810271646,729.0,1,0.5,2024-12-12 12:07:48.741908
194,MUTHOOTFIN,17.26380509974533,2123.8,3,1.5,2024-12-12 14:21:57.643690
195,HAVELLS,14.212324821222406,1756.9,2,1.0,2024-12-12 11:51:16.397920
196,MCX,86.36500520848898,6732.25,2,1.0,2024-12-12 11:48:46.961236
197,TATAELXSI,76.69264009057724,7383.4,2,1.0,2024-12-12 10:51:22.179328
198,SONACOMS,8.140522461247876,634.95,3,1.5,2024-12-12 14:40:01.903869
199,MGL,16.048488934804755,1288.35,1,0.5,2024-12-12 09:20:25.346412
200,DABUR,3.441910161290321,506.6,1,0.5,2024-12-12 13:15:05.225668
201,MAXHEALTH,14.17223544032258,1164.7,2,1.0,2024-12-12 09:52:32.746737
202,INDUSINDBK,8.562335856112055,1007.35,4,2.0,2024-12-12 13:38:59.599603
203,CAMS,68.54845405454158,5312.25,3,1.5,2024-12-12 10:33:40.124096
204,ONGC,1.924810189473684,255.45,1,0.5,2024-12-12 12:18:23.543313
205,VEDL,5.558888114898132,516.65,2,1.0,2024-12-12 12:07:05.002635
206,JIOFIN,3.1952974860780983,340.95,1,0.5,2024-12-12 11:53:51.604141
207,OIL,6.234767545797963,471.6564516129032,0,0.0,2024-12-12 09:08:54.910182
208,POLICYBZR,29.919166110865863,2161.8,2,1.0,2024-12-12 10:55:29.618955
209,AUBANK,5.402284372495757,585.9,1,0.5,2024-12-12 13:51:53.094448
210,SRF,19.294989736842105,2305.0,4,2.0,2024-12-12 14:22:46.675764
211,SJVN,1.5428704346774191,118.58,1,0.5,2024-12-12 09:42:11.834023
212,TITAN,24.539069690959256,3456.0,3,1.5,2024-12-12 11:09:53.737684
213,BSE,83.1855810983022,5654.85,1,0.5,2024-12-12 09:16:29.509748
214,TATASTEEL,1.2651393922750422,151.33,2,1.0,2024-12-12 12:45:44.413885
215,SBIN,6.447089586926995,858.85,1,0.5,2024-12-12 09:49:00.302527
216,SBILIFE,11.485906791935482,1437.5,4,2.0,2024-12-12 14:17:06.563442
217,NESTLEIND,14.034545779923596,2225.35,1,0.5,2024-12-12 11:48:57.029399
218,COROMANDEL,17.139541182640073,1790.0,1,0.5,2024-12-12 11:25:38.515367
219,PETRONET,2.6729526621392194,341.8,2,1.0,2024-12-12 12:18:13.119406
220,HDFCLIFE,5.220885789855688,625.2,2,1.0,2024-12-12 13:56:54.236476
221,NAVINFLUOR,35.927462485229206,3570.25,1,0.5,2024-12-12 13:02:44.790108
222,HEROMOTOCO,39.43363550594228,4577.55,2,1.0,2024-12-12 12:02:24.538181
