,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
30,BANKINDIA,1.1277548952122238,0.4027696054329371,98.87,99.25,8,37,4.0,2025-02-17 13:43:09.817684,2025-02-17 14:58:11.351220
31,KPITTECH,16.674050334040746,5.955017976443124,1303.45,1314.2,4,34,2.0,2025-02-17 11:13:15.872208,2025-02-17 15:16:58.687247
32,CUB,1.5837721353310692,0.565632905475382,160.42,161.21,6,30,3.0,2025-02-17 13:33:39.889019,2025-02-17 15:01:53.527821
33,HDFCBANK,9.80183491213922,3.500655325764007,1718.85,1723.15,4,28,2.0,2025-02-17 13:43:59.101134,2025-02-17 15:25:51.309428
34,CUMMINSIND,30.80898737011884,11.003209775042444,2734.0,2731.2,8,58,4.0,2025-02-17 13:34:51.469323,2025-02-17 14:15:01.873818
35,BHARTIARTL,9.775928243123936,3.491402943972835,1676.6,1681.85,4,35,2.0,2025-02-17 14:43:46.470913,2025-02-17 15:10:46.248367
36,GODREJCP,9.228942556960952,3.2960509132003404,1038.65,1039.75,4,24,2.0,2025-02-17 12:07:16.742302,2025-02-17 12:35:19.325772
37,BANDHANBNK,1.641212607096774,0.5861473596774193,133.22,133.15,8,44,4.0,2025-02-17 13:35:01.827139,2025-02-17 14:41:36.456427
38,CIPLA,11.922687087351443,4.258102531196944,1484.45,1480.1,4,26,2.0,2025-02-17 10:48:46.239396,2025-02-17 14:16:55.225141
39,GMRAIRPORT,0.8756880265534803,0.3127457237691001,70.11,70.33,8,39,4.0,2025-02-17 13:34:39.273390,2025-02-17 15:13:55.112018
40,GODREJPROP,27.557912682512736,9.842111672325975,1969.7,1982.0,8,48,4.0,2025-02-17 13:32:49.443654,2025-02-17 15:01:12.514591
41,GLENMARK,23.962706565534805,8.558109487691002,1374.75,1375.35,6,45,3.0,2025-02-17 11:17:37.050744,2025-02-17 15:08:04.196678
42,ASTRAL,13.349400477546688,4.767643027695246,1382.95,1388.85,9,47,4.5,2025-02-17 14:59:58.531895,2025-02-17 15:09:43.601782
43,GNFC,8.813050350976228,3.1475179824915105,555.0,556.7,10,34,5.0,2025-02-17 13:41:18.754438,2025-02-17 14:38:37.654225
44,MARICO,5.249311658446517,1.8747541637308995,627.35,625.75,6,33,3.0,2025-02-17 13:35:14.642521,2025-02-17 14:16:16.056009
45,MARUTI,76.29649398225807,27.248747850806456,12784.8,12799.0,3,21,1.5,2025-02-17 14:58:14.428698,2025-02-17 15:14:28.358515
46,LTIM,57.665860267402365,20.594950095500845,5517.05,5500.0,4,29,2.0,2025-02-17 14:29:31.600893,2025-02-17 14:19:22.689665
47,INDIAMART,24.72625834736841,8.830806552631579,2098.95,2108.55,3,26,1.5,2025-02-17 11:21:15.872532,2025-02-17 15:13:39.527572
48,ICICIGI,15.432912874235992,5.511754597941426,1723.15,1728.5,3,36,1.5,2025-02-17 09:37:26.924171,2025-02-17 15:05:12.361348
49,MPHASIS,28.45052469558573,10.160901676994907,2585.6,2592.9,5,27,2.5,2025-02-17 13:34:51.469323,2025-02-17 14:59:29.508356
50,M&M,30.670595068675727,10.953783953098474,2828.7,2837.55,9,66,4.5,2025-02-17 09:42:40.851591,2025-02-17 15:19:02.103252
51,LAURUSLABS,8.454852747538203,3.019590266977929,556.5,555.35,5,44,2.5,2025-02-17 14:57:58.080636,2025-02-17 14:19:40.163007
52,WIPRO,2.8574289225382,1.0205103294779287,306.2,306.9,3,20,1.5,2025-02-17 13:41:18.754438,2025-02-17 15:22:48.284455
53,LUPIN,22.47794682427844,8.027838151528014,2016.0,2025.4,4,36,2.0,2025-02-17 14:22:31.783290,2025-02-17 15:09:50.431007
54,VOLTAS,15.752156474193542,5.625770169354837,1233.0,1243.5,7,38,3.5,2025-02-17 13:33:51.280661,2025-02-17 15:13:16.990924
55,CDSL,16.222474622028862,5.79374093643888,1201.3,1205.85,6,50,3.0,2025-02-17 09:30:56.402310,2025-02-17 15:16:24.427351
56,PVRINOX,12.737938379371816,4.549263706918506,1006.3,1012.1,5,37,2.5,2025-02-17 11:30:02.352075,2025-02-17 14:58:01.120356
57,BHEL,2.7822222345331067,0.993650798047538,193.96,193.49,4,39,2.0,2025-02-17 13:42:12.324335,2025-02-17 14:58:11.351220
58,ADANIENSOL,12.53060544651952,4.47521623089983,706.9,702.25,6,40,3.0,2025-02-17 15:05:55.141817,2025-02-17 15:19:34.409201
59,PNB,1.0690500483870968,0.3818035887096774,93.46,93.25,3,27,1.5,2025-02-17 15:18:41.567422,2025-02-17 15:01:24.944235
60,TRENT,64.7040293174448,23.10858189908743,5129.95,5102.55,6,26,3.0,2025-02-17 13:43:59.101134,2025-02-17 13:46:15.709689
61,MRF,794.4507727614603,283.7324188433787,110388.7,110230.25,11,56,5.5,2025-02-17 13:34:39.273390,2025-02-17 13:46:12.027671
62,COALINDIA,3.21651699966044,1.1487560713073002,360.55,360.55,4,34,2.0,2025-02-17 13:34:23.343625,2025-02-17 14:58:01.120356
63,ALKEM,45.64168787470289,16.30060281239389,4746.6,4759.0,2,34,1.0,2025-02-17 11:27:19.536288,2025-02-17 14:46:03.762658
64,HUDCO,2.9835288196095084,1.065546007003396,183.4,183.47,6,42,3.0,2025-02-17 13:40:30.274282,2025-02-17 14:57:48.544103
65,BPCL,2.6482442261460104,0.945801509337861,251.8,253.45,4,32,2.0,2025-02-17 13:41:12.882467,2025-02-17 15:14:28.358515
66,TATAMOTORS,7.015564811078098,2.505558861099321,688.95,688.4,3,31,1.5,2025-02-17 09:24:56.406911,2025-02-17 14:48:36.756795
67,HINDCOPPER,3.36759704556876,1.2027132305602717,215.1,215.41,6,44,3.0,2025-02-17 13:33:55.415047,2025-02-17 15:27:37.113873
68,SOLARINDS,113.95746425297112,40.69909437606112,8585.05,8642.65,2,23,1.0,2025-02-17 12:37:55.814853,2025-02-17 15:01:21.317563
69,POLYCAB,67.34258689011035,24.05092388932513,5421.95,5435.5,6,38,3.0,2025-02-17 13:34:48.524893,2025-02-17 15:01:56.516738
70,RECLTD,5.853174401528013,2.0904194291171474,386.3,389.75,5,45,2.5,2025-02-17 11:16:33.649280,2025-02-17 14:18:52.332781
71,IPCALAB,17.81241162580645,6.361575580645162,1470.55,1474.0,4,28,2.0,2025-02-17 13:05:25.021334,2025-02-17 14:54:28.538067
72,MOTHERSON,2.0970208736842104,0.7489360263157895,124.15,125.47,5,37,2.5,2025-02-17 09:26:16.008947,2025-02-17 15:20:47.051320
73,TATACHEM,8.759354032258063,3.128340725806451,857.55,856.2,5,36,2.5,2025-02-17 13:35:26.987181,2025-02-17 14:59:51.916561
74,PAGEIND,371.6893178814516,132.74618495766128,41009.15,40917.8,4,48,2.0,2025-02-17 12:47:09.357351,2025-02-17 15:05:49.026080
75,NTPC,2.847957222835313,1.0171275795840404,303.15,303.0,5,40,2.5,2025-02-17 13:33:51.280661,2025-02-17 14:48:27.538043
76,JSWSTEEL,9.06463613310696,3.2373700475382,974.15,974.5,3,19,1.5,2025-02-17 15:09:24.147275,2025-02-17 15:09:46.678817
77,HAL,47.945536676994905,17.12340595606961,3433.95,3464.75,7,38,3.5,2025-02-17 12:39:18.512717,2025-02-17 15:23:04.266734
78,PAYTM,12.596770602886243,4.498846643887945,727.0,734.0,4,36,2.0,2025-02-17 12:24:59.174680,2025-02-17 14:58:01.120356
79,TCS,26.3996466631579,9.428445236842109,3919.75,3917.15,5,33,2.5,2025-02-17 10:00:14.418002,2025-02-17 15:02:12.905338
80,ESCORTS,31.879291824448213,11.385461365874365,2990.0,2983.85,3,25,1.5,2025-02-17 10:37:35.160586,2025-02-17 13:53:46.406332
81,ICICIPRULI,5.348589666808151,1.9102105952886248,575.3,576.05,7,42,3.5,2025-02-17 11:55:04.472644,2025-02-17 14:58:04.610259
82,ANGELONE,37.58233089983022,13.42226103565365,2224.0,2211.9,7,43,3.5,2025-02-17 10:23:48.656067,2025-02-17 13:53:46.406332
83,HFCL,1.3662728551612902,0.4879545911290322,87.6,87.42,7,35,3.5,2025-02-17 13:43:03.133779,2025-02-17 14:57:52.008986
84,HINDUNILVR,15.732148802037347,5.618624572156197,2326.0,2327.5,2,31,1.0,2025-02-17 13:16:32.680583,2025-02-17 14:16:22.444805
85,NHPC,0.9097887915789472,0.3249245684210526,73.88,73.55,8,41,4.0,2025-02-17 14:58:04.610259,2025-02-17 15:06:41.770733
86,TVSMOTOR,24.495551559422747,8.74841127122241,2369.65,2375.0,6,39,3.0,2025-02-17 11:48:17.404206,2025-02-17 15:21:55.800246
87,POONAWALLA,4.041643417487267,1.4434440776740238,286.95,285.8,6,35,3.0,2025-02-17 11:36:53.259862,2025-02-17 15:01:24.944235
88,HCLTECH,12.703926629032251,4.537116653225805,1713.0,1710.5,2,25,1.0,2025-02-17 10:01:46.158279,2025-02-17 13:55:53.366887
89,ADANIPORTS,13.865969612478777,4.952132004456706,1080.0,1085.3,3,31,1.5,2025-02-17 13:41:18.754438,2025-02-17 15:15:44.583119
90,ZOMATO,3.05642136786927,1.0915790599533108,219.63,218.49,3,28,1.5,2025-02-17 10:37:05.235801,2025-02-17 14:57:10.151851
91,JUBLFOOD,7.905580254668929,2.823421519524618,684.2,681.9,8,44,4.0,2025-02-17 13:34:04.096340,2025-02-17 13:46:15.709689
92,IDEA,0.2122174882852292,0.0757919601018675,8.28,8.3,2,13,1.0,2025-02-17 09:19:37.821937,2025-02-17 13:40:50.271858
93,DELHIVERY,3.929327470288624,1.4033312393887944,267.5,267.95,6,39,3.0,2025-02-17 13:41:53.565692,2025-02-17 15:00:43.295276
94,IOC,1.2174113330390492,0.4347897617996604,117.8,118.6,6,43,3.0,2025-02-17 14:20:07.332054,2025-02-17 15:03:18.641085
95,ATGL,9.488207264516127,3.3886454516129025,569.95,572.65,6,35,3.0,2025-02-17 13:39:45.719404,2025-02-17 14:58:04.610259
96,BIOCON,4.675877240025467,1.6699561571519526,346.2,347.55,7,39,3.5,2025-02-17 11:12:43.322482,2025-02-17 13:53:36.608431
97,LT,24.5182471008489,8.75651682173175,3220.65,3231.15,3,26,1.5,2025-02-17 09:42:17.565095,2025-02-17 13:54:41.949535
98,BOSCHLTD,235.8524879590408,84.23303141394312,26839.8,27025.0,7,43,3.5,2025-02-17 10:36:48.386402,2025-02-17 15:20:10.800918
99,NCC,2.9278184787775885,1.0456494567062815,192.35,191.2,5,41,2.5,2025-02-17 15:01:24.944235,2025-02-17 15:08:14.514364
100,PIIND,32.851816140280135,11.732791478671478,3131.0,3133.6,5,38,2.5,2025-02-17 11:05:41.598566,2025-02-17 15:15:18.217906
101,LTTS,52.53543736362479,18.76265620129457,4869.3,4833.65,8,38,4.0,2025-02-17 13:42:06.362436,2025-02-17 14:07:03.098806
102,ABBOTINDIA,233.4225981048387,83.36521360887097,28662.9,28690.95,7,40,3.5,2025-02-17 15:12:19.251020,2025-02-17 15:23:58.437342
103,PERSISTENT,67.75021397623088,24.19650499151103,5506.8,5567.15,5,41,2.5,2025-02-17 10:37:15.523128,2025-02-17 15:27:48.042513
104,UNIONBANK,1.2888345578268248,0.4602980563667232,108.35,108.94,7,35,3.5,2025-02-17 13:43:28.012220,2025-02-17 15:00:36.795746
105,ASHOKLEY,2.2591474914770795,0.8068383898132427,223.23,222.8,10,57,5.0,2025-02-17 15:17:15.613630,2025-02-17 15:09:04.339612
106,IGL,2.4747584821901527,0.8838423150679118,189.56,190.49,6,42,3.0,2025-02-17 13:42:34.803632,2025-02-17 15:10:23.620308
107,METROPOLIS,18.66437820127334,6.665849357597622,1670.85,1672.85,6,45,3.0,2025-02-17 10:44:59.236886,2025-02-17 13:42:09.454642
108,JSL,7.347778970713072,2.6242067752546685,590.35,591.1,10,53,5.0,2025-02-17 12:51:17.140258,2025-02-17 14:30:58.568637
109,BATAINDIA,11.019658617911713,3.9355923635398975,1293.95,1300.9,8,45,4.0,2025-02-17 12:31:11.886305,2025-02-17 15:03:24.621945
110,TATACOMM,16.148741703565367,5.767407751273345,1506.5,1515.9,6,40,3.0,2025-02-17 11:11:49.721316,2025-02-17 15:14:58.627117
111,M&MFIN,3.4227383836162986,1.2224065655772496,279.3,276.6,8,38,4.0,2025-02-17 12:46:52.850236,2025-02-17 14:34:55.841405
112,PIDILITIND,20.7917497278438,7.425624902801358,2797.45,2800.0,5,35,2.5,2025-02-17 10:53:06.590054,2025-02-17 15:27:57.263835
113,BEL,3.31296733573854,1.1832026199066217,248.55,249.25,5,36,2.5,2025-02-17 10:36:05.597608,2025-02-17 14:57:45.468292
114,LALPATHLAB,24.80209181578947,8.857889934210526,2618.8,2632.0,2,39,1.0,2025-02-17 09:18:28.856801,2025-02-17 14:54:16.050963
115,SYNGENE,7.529379323599321,2.689064044142615,697.45,703.2,5,30,2.5,2025-02-17 10:38:17.209153,2025-02-17 14:57:58.080636
116,ITC,2.7607626914261463,0.985986675509338,408.25,409.3,1,15,0.5,2025-02-17 13:13:12.176546,2025-02-17 15:16:10.309060
117,KALYANKJIL,9.157636181663838,3.270584350594228,499.0,498.7,4,39,2.0,2025-02-17 13:43:59.101134,2025-02-17 15:18:51.570334
118,BHARATFORG,13.179239215959251,4.706871148556876,1075.0,1080.9,6,35,3.0,2025-02-17 11:05:34.255834,2025-02-17 13:34:51.469323
119,ICICIBANK,8.050794370458403,2.8752837037351444,1255.8,1253.5,5,24,2.5,2025-02-17 15:21:26.019879,2025-02-17 14:57:29.398670
120,COLPAL,21.622483653438035,7.722315590513583,2464.85,2468.7,5,52,2.5,2025-02-17 10:58:24.621444,2025-02-17 14:28:33.394104
121,CROMPTON,3.8401790291171474,1.3714925103989812,334.45,333.55,7,30,3.5,2025-02-17 14:02:00.466480,2025-02-17 15:16:44.897259
122,UBL,24.152573119482167,8.625918971243632,2020.0,2024.6,3,21,1.5,2025-02-17 12:10:29.639346,2025-02-17 11:13:15.872208
123,NAUKRI,79.72897480394738,28.47463385855264,7400.0,7381.65,7,53,3.5,2025-02-17 12:53:23.466236,2025-02-17 15:26:01.988306
124,APLAPOLLO,15.910382974957562,5.682279633913415,1329.5,1337.7,7,46,3.5,2025-02-17 14:23:44.941929,2025-02-17 15:10:36.415893
125,BERGEPAINT,3.9731688101867566,1.4189888607809846,483.95,485.55,3,20,1.5,2025-02-17 12:46:37.384743,2025-02-17 15:01:12.514591
126,SUNTV,6.169946809847198,2.203552432088285,585.55,586.4,2,21,1.0,2025-02-17 13:39:42.813464,2025-02-17 14:58:27.113042
127,CANBK,1.0005057881154498,0.3573234957555178,84.88,85.74,7,35,3.5,2025-02-17 13:33:39.889019,2025-02-17 15:25:37.838270
128,HINDPETRO,4.181230634974533,1.4932966553480471,319.75,319.15,6,38,3.0,2025-02-17 15:23:51.352482,2025-02-17 15:04:17.753010
129,SIEMENS,64.78177481536504,23.13634814834466,4858.4,4860.95,6,39,3.0,2025-02-17 11:14:50.496734,2025-02-17 13:56:25.541362
130,ADANIGREEN,15.407007076655344,5.50250252737691,865.0,864.4,6,48,3.0,2025-02-17 15:14:28.358515,2025-02-17 15:14:21.527352
131,BAJAJFINSV,14.490011347665533,5.17500405273769,1885.9,1896.0,5,34,2.5,2025-02-17 14:54:57.341196,2025-02-17 15:00:17.561289
132,CYIENT,19.86717900560272,7.095421073429542,1442.5,1444.9,7,43,3.5,2025-02-17 13:44:02.906399,2025-02-17 15:01:24.944235
133,VBL,6.8889036298811535,2.460322724957555,474.05,476.55,4,19,2.0,2025-02-17 12:38:45.272274,2025-02-17 14:00:57.350417
134,DALBHARAT,18.361394136842105,6.557640763157895,1801.0,1812.6,5,35,2.5,2025-02-17 12:59:19.186688,2025-02-17 14:15:51.900787
135,HINDALCO,6.216776745670629,2.220277409168082,606.35,610.6,4,22,2.0,2025-02-17 13:35:20.455444,2025-02-17 14:43:27.333747
136,CANFINHOME,7.053449896434634,2.519089248726655,607.15,608.15,6,43,3.0,2025-02-17 10:37:57.839206,2025-02-17 14:01:42.571955
137,CHOLAFIN,15.888637899830222,5.674513535653651,1369.0,1362.0,4,43,2.0,2025-02-17 10:36:18.615808,2025-02-17 15:00:24.167224
138,COFORGE,91.81199508573852,32.78999824490662,7678.9,7709.5,3,34,1.5,2025-02-17 10:37:38.672941,2025-02-17 14:19:02.092963
139,INDIGO,43.91320198370119,15.683286422750424,4304.0,4313.9,6,29,3.0,2025-02-17 14:55:36.959785,2025-02-17 14:58:11.351220
140,DIXON,220.04621379138368,78.58793349692274,14210.0,14198.9,5,44,2.5,2025-02-17 13:42:37.725927,2025-02-17 14:50:04.386379
141,IRB,0.7141056213242784,0.255037721901528,48.1,48.1,8,50,4.0,2025-02-17 15:27:16.825904,2025-02-17 15:27:16.825904
142,NYKAA,2.0284604069864174,0.724450145352292,173.1,174.0,6,29,3.0,2025-02-17 14:40:50.778377,2025-02-17 15:04:33.531176
143,LTF,1.7462571466468586,0.6236632666595923,136.5,136.09,4,45,2.0,2025-02-17 10:36:51.525317,2025-02-17 15:27:00.952821
144,DIVISLAB,54.99044983573855,19.639446369906626,5906.1,5949.9,3,24,1.5,2025-02-17 10:38:14.026127,2025-02-17 15:00:46.967610
145,ACC,18.99253410110356,6.783047893251272,1916.2,1917.0,4,30,2.0,2025-02-17 14:57:55.122449,2025-02-17 14:57:58.080636
146,IEX,2.152943982427844,0.7689085651528013,166.5,167.77,5,32,2.5,2025-02-17 13:03:12.096514,2025-02-17 14:58:04.610259
147,ABB,89.96910952461798,32.13182483022071,5280.0,5287.6,2,21,1.0,2025-02-17 15:26:38.109867,2025-02-17 15:27:40.178932
148,KEI,46.56681577674023,16.631005634550082,3435.75,3447.7,5,27,2.5,2025-02-17 12:32:16.734251,2025-02-17 15:06:05.036919
149,ULTRACEMCO,98.97772100203734,35.34918607215619,11459.95,11505.55,4,41,2.0,2025-02-17 13:41:46.980321,2025-02-17 14:57:22.744170
150,TIINDIA,36.75818638501697,13.127923708934633,2622.85,2604.75,3,43,1.5,2025-02-17 15:04:53.579074,2025-02-17 15:20:13.918315
151,TORNTPHARM,28.64871983467742,10.231685655241936,3076.0,3080.25,4,20,2.0,2025-02-17 13:54:58.255177,2025-02-17 14:58:01.120356
152,GRASIM,20.120741453140912,7.18597909040747,2478.1,2474.25,4,29,2.0,2025-02-17 14:44:08.686794,2025-02-17 14:42:48.525961
153,ADANIENT,34.23818880263158,12.227924572368424,2226.5,2233.3,4,26,2.0,2025-02-17 15:09:46.678817,2025-02-17 15:18:54.387246
154,AARTIIND,5.145172147707981,1.8375614813242789,419.9,419.0,3,36,1.5,2025-02-17 13:34:19.913068,2025-02-17 14:19:43.124673
155,OFSS,115.21248765704584,41.14731702037351,8783.55,8822.2,5,45,2.5,2025-02-17 09:31:11.649288,2025-02-17 14:03:21.565248
156,INDHOTEL,7.806239276612901,2.787942598790322,725.0,722.2,8,56,4.0,2025-02-17 15:15:34.006609,2025-02-17 15:18:41.567422
157,IRCTC,7.261688392487266,2.593460140174024,723.45,724.0,5,54,2.5,2025-02-17 09:30:44.794572,2025-02-17 15:00:59.572151
158,PEL,12.3694555573854,4.417662699066215,927.0,928.5,8,49,4.0,2025-02-17 13:00:58.713314,2025-02-17 14:57:45.468292
159,INFY,12.846028791426145,4.587867425509337,1844.15,1842.7,3,36,1.5,2025-02-17 10:03:05.059211,2025-02-17 15:09:37.488593
160,CONCOR,6.917693928692699,2.470604974533107,701.4,704.55,10,58,5.0,2025-02-17 14:52:40.625655,2025-02-17 15:00:36.795746
161,SUNPHARMA,12.221037891001696,4.364656389643463,1719.05,1720.0,3,31,1.5,2025-02-17 11:41:58.641447,2025-02-17 14:56:05.965188
162,EICHERMOT,41.34459270432937,14.76592596583192,4749.75,4749.55,9,38,4.5,2025-02-17 15:01:18.226209,2025-02-17 15:01:12.514591
163,HDFCAMC,40.55605715831919,14.48430612797114,3753.05,3738.0,8,47,4.0,2025-02-17 13:41:18.754438,2025-02-17 14:58:20.981457
164,INDUSTOWER,4.520507869482173,1.6144670962436332,341.05,340.55,5,34,2.5,2025-02-17 15:25:37.838270,2025-02-17 15:03:38.077143
165,ABCAPITAL,1.903700681663837,0.6798931005942277,154.57,154.5,8,44,4.0,2025-02-17 13:35:24.023549,2025-02-17 14:58:30.179619
166,PHOENIXLTD,23.2659871113752,8.30928111120543,1559.85,1559.85,8,51,4.0,2025-02-17 15:28:20.800631,2025-02-17 15:28:20.800631
167,DEEPAKNTR,26.11863715025467,9.328084696519523,1893.05,1893.8,8,66,4.0,2025-02-17 13:22:46.824696,2025-02-17 14:01:48.742968
168,TATACONSUM,8.182057720967743,2.922163471774194,1025.75,1024.15,6,27,3.0,2025-02-17 14:46:06.700691,2025-02-17 14:59:03.514839
169,KOTAKBANK,13.522699363752125,4.82953548705433,1944.7,1948.15,1,30,0.5,2025-02-17 09:15:56.253796,2025-02-17 14:57:22.744170
170,DRREDDY,9.867908672750422,3.524253097410865,1190.391935483871,1197.15,0,22,0.0,2025-02-17 09:13:33.451055,2025-02-17 15:00:14.575657
171,RELIANCE,8.683989234932085,3.101424726761459,1228.75,1225.15,3,19,1.5,2025-02-17 13:41:25.343446,2025-02-17 13:55:53.366887
172,BAJAJ-AUTO,70.99415747028861,25.35505623938879,8525.0,8566.8,4,25,2.0,2025-02-17 10:44:12.134887,2025-02-17 14:28:23.248735
173,NIFTY,111.48065586332766,39.81451995118845,22998.7,23037.7,4,21,2.0,2025-02-17 13:34:48.524893,2025-02-17 15:14:31.679480
174,MANAPPURAM,5.879630605602714,2.099868073429541,191.39,192.65,2,19,1.0,2025-02-17 09:22:18.260536,2025-02-17 14:01:23.754676
175,BAJFINANCE,71.16475974435484,25.415985622983875,8438.55,8429.9,4,37,2.0,2025-02-17 09:20:50.395283,2025-02-17 14:04:13.714193
176,NATIONALUM,2.584483410526316,0.923029789473684,179.58,181.62,5,43,2.5,2025-02-17 11:18:47.107721,2025-02-17 15:00:52.854523
177,DMART,36.84446270628183,13.158736680814942,3642.35,3647.05,3,20,1.5,2025-02-17 09:50:46.293569,2025-02-17 15:23:11.272749
178,PRESTIGE,16.58805163497453,5.924304155348047,1239.45,1242.95,5,36,2.5,2025-02-17 12:10:32.798964,2025-02-17 14:28:23.248735
179,LICI,7.240744236205431,2.585980084359083,763.4,767.25,7,47,3.5,2025-02-17 13:42:53.152737,2025-02-17 14:58:46.656540
180,CGPOWER,8.596023755730048,3.0700084841893034,579.0,586.95,5,40,2.5,2025-02-17 13:42:31.386358,2025-02-17 15:25:51.309428
181,EXIDEIND,4.07534450360781,1.4554801798599322,359.45,362.0,10,49,5.0,2025-02-17 13:56:42.629003,2025-02-17 14:43:43.534182
182,CHAMBLFERT,6.237214822156195,2.2275767221986413,536.9,537.2,8,45,4.0,2025-02-17 14:58:20.981457,2025-02-17 14:58:53.216987
183,TECHM,14.921663839728357,5.329165657045842,1662.15,1669.4,2,23,1.0,2025-02-17 12:46:56.179969,2025-02-17 14:44:21.445061
184,RAMCOCEM,8.920091616638368,3.185747005942275,857.1,862.85,5,39,2.5,2025-02-17 13:34:07.634694,2025-02-17 14:57:42.578362
185,NBCC,1.3916458838709682,0.4970163870967743,81.41,81.7,6,39,3.0,2025-02-17 13:36:17.395599,2025-02-17 14:58:04.610259
