,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
74,NTPC,3.677695075466892,1.3134625269524616,322.85,322.55,4,18,2.0,2025-01-24 13:06:11.035126,2025-01-24 15:10:15.231959
75,JSWSTEEL,9.6876998167657,3.459892791702036,937.9,933.15,6,27,3.0,2025-01-24 15:22:02.448544,2025-01-24 15:25:07.793558
76,HAL,63.01085516502546,22.503876844651952,3887.3,3857.9,1,12,0.5,2025-01-24 09:52:31.019102,2025-01-24 15:10:07.232087
77,PAYTM,14.04792229830221,5.017115106536503,811.8,807.0,9,59,4.5,2025-01-24 13:37:30.254643,2025-01-24 15:03:54.510849
78,TCS,30.643234742699487,10.94401240810696,4176.6,4155.15,2,19,1.0,2025-01-24 11:35:44.611890,2025-01-24 15:12:00.128075
79,ESCORTS,46.33754246757216,16.549122309847203,3470.55,3472.55,3,12,1.5,2025-01-24 14:41:43.943959,2025-01-24 14:38:58.194569
80,ICICIPRULI,6.601991003310696,2.35785392975382,590.6,590.6,3,12,1.5,2025-01-24 14:20:32.433725,2025-01-24 14:20:32.433725
81,HINDUNILVR,17.4223137602292,6.222254914367572,2373.75,2366.5,4,23,2.0,2025-01-24 14:05:14.979978,2025-01-24 14:14:42.823318
82,ANGELONE,38.72012317894735,13.828615421052625,2315.2,2325.45,4,24,2.0,2025-01-24 14:42:45.312951,2025-01-24 15:12:32.655520
83,HFCL,1.909605878098472,0.682002099320883,99.78,99.01,1,13,0.5,2025-01-24 10:14:28.223393,2025-01-24 14:39:13.444797
84,HCLTECH,16.065418966044138,5.73764963073005,1805.6,1798.6,3,16,1.5,2025-01-24 13:08:28.415617,2025-01-24 14:42:51.239896
85,TVSMOTOR,25.537762165025462,9.120629344651952,2258.2,2268.0,2,16,1.0,2025-01-24 14:43:08.811156,2025-01-24 14:59:27.131802
86,NHPC,1.0577278098471985,0.3777599320882852,77.38,76.76,4,13,2.0,2025-01-24 13:06:17.231831,2025-01-24 14:46:39.020987
87,POONAWALLA,5.087222641765707,1.8168652292020384,318.15,317.1,4,17,2.0,2025-01-24 14:37:58.389070,2025-01-24 14:46:08.163629
88,ADANIPORTS,15.469961189516129,5.524986139112903,1097.25,1095.95,3,15,1.5,2025-01-24 14:01:40.941344,2025-01-24 15:00:14.879821
89,ZOMATO,3.64567009983022,1.30202503565365,219.2,216.2,3,11,1.5,2025-01-24 11:30:52.381827,2025-01-24 15:03:02.816278
90,JUBLFOOD,8.337052063837014,2.977518594227505,671.75,671.75,2,19,1.0,2025-01-24 14:38:21.775715,2025-01-24 14:38:21.775715
91,IDEA,0.2661319933786077,0.0950471404923599,9.602258064516132,9.4,0,4,0.0,2025-01-24 09:05:28.128539,2025-01-24 14:47:02.055701
92,DELHIVERY,5.221120357894736,1.864685842105263,321.65,319.55,2,16,1.0,2025-01-24 14:38:13.916899,2025-01-24 15:23:55.927230
93,IOC,1.57976196,0.5642007,128.81,128.85,3,16,1.5,2025-01-24 13:05:37.607222,2025-01-24 15:29:30.295713
94,ATGL,11.705853837690997,4.180662084889642,641.65,637.0,3,13,1.5,2025-01-24 09:53:43.145508,2025-01-24 14:53:38.621994
95,BIOCON,6.1479617924872665,2.195700640174024,387.15,389.05,2,10,1.0,2025-01-24 14:42:27.791048,2025-01-24 15:20:33.760662
96,LT,35.30847902580644,12.61017108064516,3458.5,3452.0,2,10,1.0,2025-01-24 14:39:05.823358,2025-01-24 14:40:44.958974
97,BOSCHLTD,282.67523728387096,100.95544188709675,30570.0,30450.3,2,20,1.0,2025-01-24 13:22:01.865729,2025-01-24 15:10:01.663931
98,NCC,3.586133894736843,1.2807621052631584,235.45,235.75,3,14,1.5,2025-01-24 14:39:35.958553,2025-01-24 14:37:25.744569
99,PIIND,42.36967701188457,15.13202750424449,3503.85,3508.45,3,18,1.5,2025-01-24 12:37:28.946198,2025-01-24 14:15:21.623950
100,LTTS,60.77559712903227,21.705570403225813,5476.9,5446.65,2,17,1.0,2025-01-24 11:50:59.742536,2025-01-24 14:59:40.342876
101,ABBOTINDIA,261.5602399421052,93.4143714078947,27471.15,27329.9,4,18,2.0,2025-01-24 12:40:15.456874,2025-01-24 15:27:21.764464
102,PERSISTENT,76.15611330140067,27.19861189335738,6356.15,6364.4,3,32,1.5,2025-01-24 13:48:34.159863,2025-01-24 15:01:36.680642
103,UNIONBANK,1.4933821444482176,0.5333507658743635,107.93,107.55,1,9,0.5,2025-01-24 09:51:33.144730,2025-01-24 15:21:34.143576
104,ASHOKLEY,2.7533695948981323,0.9833462838921904,204.08,201.75,1,17,0.5,2025-01-24 09:57:55.533126,2025-01-24 15:29:30.295713
105,IGL,5.599448925297114,1.9998031876061124,386.85,383.1,2,13,1.0,2025-01-24 09:58:28.303069,2025-01-24 15:28:58.194432
106,METROPOLIS,9999999.0,2499999.75,1882.790322580645,1882.790322580645,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
107,JSL,9999999.0,2499999.75,643.5403225806449,643.5403225806449,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
108,BATAINDIA,14.071995154499152,5.02571255517827,1280.35,1281.5,3,13,1.5,2025-01-24 14:42:49.036510,2025-01-24 15:03:24.063921
109,TATACOMM,18.24709247266553,6.516818740237691,1639.0,1632.5,5,35,2.5,2025-01-24 14:13:07.270278,2025-01-24 15:02:49.542086
110,M&MFIN,3.729933434719865,1.3321190838285233,269.65,268.05,3,20,1.5,2025-01-24 13:58:30.481187,2025-01-24 14:08:30.778397
111,PIDILITIND,24.08147330687606,8.600526181027165,2860.2,2855.0,5,35,2.5,2025-01-24 12:36:46.640950,2025-01-24 15:17:09.281625
112,BEL,3.9126056290322575,1.3973591532258067,271.55,269.85,1,8,0.5,2025-01-24 09:49:40.472825,2025-01-24 14:23:53.253734
113,LALPATHLAB,34.40456312393888,12.287343972835314,2818.6,2830.45,2,13,1.0,2025-01-24 10:51:51.525863,2025-01-24 15:15:19.106929
114,SYNGENE,10.09947708047538,3.606956100169779,803.0,796.0,8,73,4.0,2025-01-24 10:46:38.014184,2025-01-24 13:40:30.055025
115,ITC,4.23783383204584,1.5135120828735142,443.1,441.65,1,12,0.5,2025-01-24 11:14:36.999843,2025-01-24 14:42:43.263828
116,KALYANKJIL,11.55284917945671,4.126017564091682,465.3,460.5,1,18,0.5,2025-01-24 10:32:47.700517,2025-01-24 14:46:06.680530
117,BHARATFORG,14.383714578947366,5.137040921052631,1220.0,1213.4,1,16,0.5,2025-01-24 14:15:14.144172,2025-01-24 14:42:18.164724
118,COLPAL,31.09940238221561,11.106929422219864,2741.95,2747.2,2,18,1.0,2025-01-24 10:58:02.971650,2025-01-24 14:14:24.360460
119,ICICIBANK,11.774187892359931,4.205067104414262,1211.906451612903,1214.7,0,20,0.0,2025-01-24 09:05:28.128539,2025-01-24 15:28:22.279449
120,CROMPTON,4.635589793887945,1.655567783531409,340.05,340.1,3,17,1.5,2025-01-24 14:39:19.161933,2025-01-24 14:38:39.311808
121,UBL,24.015346286842107,8.576909388157896,2069.396774193549,2075.95,0,12,0.0,2025-01-24 09:05:28.128539,2025-01-24 15:29:37.679448
122,NAUKRI,102.95953553480476,36.7712626910017,7449.05,7464.35,4,16,2.0,2025-01-24 14:42:43.263828,2025-01-24 13:59:02.111847
123,BERGEPAINT,4.827330554159594,1.7240466264855692,484.5,482.0,2,9,1.0,2025-01-24 10:57:46.755942,2025-01-24 14:43:00.543888
124,APLAPOLLO,20.34994526027164,7.267837592954159,1573.4,1564.05,3,18,1.5,2025-01-24 13:29:11.497281,2025-01-24 14:41:28.615792
125,SUNTV,7.174539976400681,2.562335705857386,641.15,642.0,4,18,2.0,2025-01-24 14:43:55.359874,2025-01-24 14:37:25.744569
126,CANBK,1.3501989195246178,0.4822138998302207,97.59,96.95,1,10,0.5,2025-01-24 09:39:06.076153,2025-01-24 14:15:25.156105
127,HINDPETRO,5.239483516129033,1.8712441129032265,353.15,352.25,6,31,3.0,2025-01-24 14:36:53.101345,2025-01-24 14:38:42.863950
128,SIEMENS,78.82770104999999,28.152750375,5853.0,5886.55,3,13,1.5,2025-01-24 14:39:24.512350,2025-01-24 15:18:42.159015
129,ADANIGREEN,23.144924150764,8.266044339558572,1020.35,1010.8,2,38,1.0,2025-01-24 09:32:51.218135,2025-01-24 14:43:10.759012
130,CYIENT,28.19954136298812,10.071264772495756,1346.05,1361.15,14,70,7.0,2025-01-24 15:04:03.736071,2025-01-24 15:23:48.596878
131,BAJAJFINSV,17.63477497597623,6.298133919991512,1737.05,1729.95,1,16,0.5,2025-01-24 09:29:54.510738,2025-01-24 14:38:39.311808
132,VBL,9.044455205602716,3.230162573429542,545.0387096774194,541.35,0,11,0.0,2025-01-24 09:05:28.128539,2025-01-24 13:45:10.065004
133,DALBHARAT,20.29338886247878,7.247638879456707,1804.0,1810.0,3,21,1.5,2025-01-24 14:17:21.059449,2025-01-24 15:28:29.996869
134,HINDALCO,7.315876734550084,2.612813119482173,613.4,607.6,2,14,1.0,2025-01-24 11:54:14.144058,2025-01-24 14:47:26.559061
135,CANFINHOME,9999999.0,2499999.75,0.0,0.0,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
136,CHOLAFIN,15.6388606672326,5.5853073811545,1222.6,1221.6,2,16,1.0,2025-01-24 14:38:29.460449,2025-01-24 15:17:01.621876
137,COFORGE,107.57087837096772,38.41817084677419,9280.05,9223.4,3,33,1.5,2025-01-24 12:45:36.529068,2025-01-24 14:37:41.511244
138,INDIGO,57.58078133684212,20.5645647631579,4168.85,4162.95,2,28,1.0,2025-01-24 10:20:38.748558,2025-01-24 15:21:28.637579
139,DIXON,231.91992627334463,82.8285450976231,15344.0,15332.0,2,11,1.0,2025-01-24 11:09:37.284064,2025-01-24 11:09:16.314031
140,IRB,0.9004977537351444,0.3216063406196944,52.42,51.83,1,9,0.5,2025-01-24 09:49:18.625192,2025-01-24 14:17:28.465622
141,NYKAA,2.9402600234974536,1.050092865534805,169.25,166.81,2,11,1.0,2025-01-24 10:13:56.629033,2025-01-24 14:43:20.420979
142,LTF,9999999.0,2499999.75,138.5,138.5,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
143,DIVISLAB,62.58736215789472,22.35262934210526,5765.85,5784.1,2,13,1.0,2025-01-24 12:50:14.543029,2025-01-24 15:04:03.736071
144,ACC,24.44984870649405,8.732088823747876,2061.85,2055.45,2,15,1.0,2025-01-24 09:19:39.485052,2025-01-24 14:57:17.880746
145,IEX,2.2846988880305603,0.815963888582343,170.69,170.0,5,46,2.5,2025-01-24 14:15:25.156105,2025-01-24 15:19:06.714411
146,ABB,85.2993451697793,30.464051846349754,6205.1,6178.9,2,15,1.0,2025-01-24 14:01:48.263901,2025-01-24 14:42:51.239896
147,KEI,56.76783011587436,20.2742250413837,4234.15,4230.0,4,21,2.0,2025-01-24 14:49:38.807370,2025-01-24 15:26:14.020770
148,ULTRACEMCO,108.49195837741937,38.747127991935486,11347.65,11297.9,9,37,4.5,2025-01-24 10:20:26.005389,2025-01-24 14:34:14.558300
149,TIINDIA,9999999.0,2499999.75,3383.627419354839,3383.627419354839,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
150,TORNTPHARM,9999999.0,2499999.75,3264.4983870967744,3264.4983870967744,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
151,GRASIM,24.27808168590832,8.670743459252973,2476.2,2492.25,4,20,2.0,2025-01-24 14:53:59.582774,2025-01-24 15:23:04.966208
152,ADANIENT,35.79121034019524,12.782575121498304,2334.05,2317.6,2,17,1.0,2025-01-24 13:04:44.665788,2025-01-24 14:42:45.312951
153,AARTIIND,6.83868940441426,2.442389073005093,438.0,438.0,4,11,2.0,2025-01-24 14:38:25.622346,2025-01-24 14:38:25.622346
154,OFSS,134.87264980237688,48.16880350084889,9807.25,9841.25,4,22,2.0,2025-01-24 14:47:21.265512,2025-01-24 15:10:01.663931
155,INDHOTEL,8.374037689303904,2.990727746179966,779.35,778.2,2,20,1.0,2025-01-24 14:43:24.065742,2025-01-24 15:29:37.679448
156,IRCTC,10.083744826188454,3.601337437924448,789.35,789.35,1,7,0.5,2025-01-24 14:16:09.487823,2025-01-24 14:16:09.487823
157,PEL,15.287998194736836,5.459999355263156,997.35,990.85,1,14,0.5,2025-01-24 09:53:21.018106,2025-01-24 14:54:42.949774
158,INFY,15.332651876910017,5.475947098896435,1878.1129032258063,1873.6,0,13,0.0,2025-01-24 09:05:28.128539,2025-01-24 15:12:09.713935
159,CONCOR,9.475677930050932,3.384170689303905,754.45,758.85,4,16,2.0,2025-01-24 14:42:41.296697,2025-01-24 15:29:35.621806
160,EICHERMOT,54.02564988115449,19.294874957555177,5202.5,5192.9,1,18,0.5,2025-01-24 11:29:48.818476,2025-01-24 13:32:18.544614
161,SUNPHARMA,16.74299433947368,5.979640835526315,1815.55,1818.65,3,24,1.5,2025-01-24 14:42:49.036510,2025-01-24 14:38:16.194947
162,HDFCAMC,48.52962147597624,17.332007669991516,3886.5,3865.6,3,19,1.5,2025-01-24 14:37:52.681687,2025-01-24 15:14:58.004521
163,INDUSTOWER,5.068049921052632,1.8100178289473687,369.3870967741936,367.6,0,23,0.0,2025-01-24 09:05:28.128539,2025-01-24 14:13:29.360303
164,ABCAPITAL,2.296375670806452,0.8201341681451613,170.8,170.52,2,15,1.0,2025-01-24 14:37:07.055718,2025-01-24 14:58:18.827984
165,DEEPAKNTR,28.53319987606112,10.190428527164684,2288.0,2297.45,5,13,2.5,2025-01-24 14:42:31.559488,2025-01-24 14:19:33.653662
166,TATACONSUM,11.203012425636672,4.001075866298812,991.4032258064516,994.35,0,16,0.0,2025-01-24 09:05:28.128539,2025-01-24 14:43:37.842810
167,KOTAKBANK,15.885216073132424,5.673291454690152,1891.65,1887.65,3,20,1.5,2025-01-24 14:10:22.344414,2025-01-24 14:16:37.094043
168,DRREDDY,14.308099640067912,5.11003558573854,1218.4,1221.5,9,47,4.5,2025-01-24 12:48:23.222073,2025-01-24 14:54:54.981215
169,RELIANCE,10.63666647640068,3.7988094558573855,1252.65,1245.4,2,11,1.0,2025-01-24 14:00:17.620307,2025-01-24 15:25:51.111583
170,BAJAJ-AUTO,99.49642109146858,35.534436104095924,8470.5,8392.4,2,10,1.0,2025-01-24 11:34:30.646351,2025-01-24 14:48:51.195210
171,NIFTY,138.12934507372665,49.33190895490237,23121.3,23107.2,4,15,2.0,2025-01-24 14:42:33.559749,2025-01-24 14:42:43.263828
172,MANAPPURAM,9999999.0,2499999.75,198.8951612903226,198.8951612903226,0,0,0.0,2025-01-24 09:05:28.128539,2025-01-24 09:05:28.128539
173,BAJFINANCE,76.8030613089134,27.42966475318336,7416.25,7418.7,3,19,1.5,2025-01-24 14:43:18.465105,2025-01-24 14:43:02.581856
174,NATIONALUM,3.139947371901528,1.1214097756791173,203.0,202.62,3,13,1.5,2025-01-24 14:43:28.132236,2025-01-24 14:50:48.960110
175,DMART,40.13520244762309,14.334000874151103,3576.2,3579.55,3,17,1.5,2025-01-24 12:41:33.726074,2025-01-24 14:59:19.543146
176,PRESTIGE,20.93509231578946,7.476818684210523,1256.15,1249.55,4,29,2.0,2025-01-24 14:30:41.591468,2025-01-24 15:27:59.762327
177,LICI,9.240152524533109,3.300054473047539,823.9,820.0,2,8,1.0,2025-01-24 14:00:54.744197,2025-01-24 14:43:04.663934
178,RAMCOCEM,9.831242634719864,3.511158083828523,892.75,890.5,4,18,2.0,2025-01-24 14:37:22.423495,2025-01-24 14:40:22.033860
179,UPL,6.769861096859082,2.4178075345925296,553.6,551.2,1,5,0.5,2025-01-24 09:49:18.625192,2025-01-24 14:39:19.161933
180,CHAMBLFERT,7.1228854492359925,2.543887660441426,497.3,495.25,2,10,1.0,2025-01-24 14:15:01.242859,2025-01-24 14:44:29.864110
181,JSWENERGY,8.945888860441425,3.194960307300509,537.8,544.5,2,18,1.0,2025-01-24 14:46:20.211464,2025-01-24 14:55:00.592641
182,EXIDEIND,5.111964575551783,1.825701634125637,370.3,370.0,3,12,1.5,2025-01-24 14:37:01.195818,2025-01-24 14:38:54.327316
183,TECHM,15.62198961901528,5.579282006791171,1724.15,1716.0,2,14,1.0,2025-01-24 11:42:31.826304,2025-01-24 14:16:44.011122
184,CGPOWER,11.074424397877754,3.955151570670627,619.05,620.4,1,10,0.5,2025-01-24 13:38:48.191753,2025-01-24 13:32:46.680651
