,symbol,long_move_val,long_move_val_track,fut_benchmark,fut_benchmark_track,long_moves,long_moves_track,days_theta,idv_updated_time,idv_updated_time_track
27,ASIANPAINT,23.49497433803056,8.391062263582343,2311.0,2310.9,2,16,1.0,2025-01-31 13:31:52.869798,2025-01-31 14:59:32.520315
28,AMBUJACEM,7.28612643565365,2.602188012733447,519.45,514.8,1,9,0.5,2025-01-31 09:29:46.920500,2025-01-31 14:03:22.851224
29,SUPREMEIND,56.825228463921896,20.29472445140068,3968.9,3979.95,5,27,2.5,2025-01-31 11:28:50.433036,2025-01-31 15:00:33.458626
30,BANKINDIA,1.5452946146010182,0.551890933786078,113.6,113.51,1,11,0.5,2025-01-31 13:27:22.917254,2025-01-31 14:38:30.027793
31,KPITTECH,23.154897978947364,8.26960642105263,1415.9,1407.5,1,8,0.5,2025-01-31 09:16:51.766812,2025-01-31 12:51:41.179027
32,CUB,2.653174089881154,0.947562174957555,173.23741935483872,173.78,0,10,0.0,2025-01-31 09:10:17.779353,2025-01-31 13:53:53.031173
33,HDFCBANK,12.442487893803058,4.443745676358235,1701.3,1705.1,2,9,1.0,2025-01-31 14:16:01.960359,2025-01-31 14:32:25.273050
34,CUMMINSIND,44.64162464108659,15.94343737181664,2943.9,2918.1,2,12,1.0,2025-01-31 12:40:03.841649,2025-01-31 13:45:43.566682
35,BHARTIARTL,16.708499131578947,5.967321118421053,1632.4,1631.85,5,20,2.5,2025-01-31 14:14:20.707988,2025-01-31 15:05:59.388410
36,GODREJCP,12.64133832173175,4.514763686332768,1120.65,1120.65,2,15,1.0,2025-01-31 14:16:09.172948,2025-01-31 14:16:09.172948
37,BANDHANBNK,2.673442519227504,0.9548008997241088,151.94,151.55,1,14,0.5,2025-01-31 10:54:15.773059,2025-01-31 13:53:14.431927
38,CIPLA,15.163804369439728,5.415644417657046,1481.75,1486.05,5,15,2.5,2025-01-31 13:01:39.145233,2025-01-31 15:02:17.695684
39,GMRAIRPORT,1.1459258946519524,0.409259248089983,72.84,73.0,1,11,0.5,2025-01-31 12:01:19.704235,2025-01-31 15:04:58.172541
40,GODREJPROP,38.939780647538186,13.907064516977924,2344.0,2333.35,1,10,0.5,2025-01-31 10:24:20.462721,2025-01-31 12:30:01.949427
41,GLENMARK,19.61572312665535,7.005615402376911,1456.0,1463.05,2,15,1.0,2025-01-31 13:14:13.821738,2025-01-31 14:37:52.238292
42,ASTRAL,18.72204895925297,6.68644605687606,1530.6,1516.8,5,37,2.5,2025-01-31 10:10:00.209082,2025-01-31 13:53:58.796496
43,GNFC,7.596055118675722,2.7128768280984725,556.25,559.1,1,12,0.5,2025-01-31 11:02:53.122830,2025-01-31 15:05:53.179079
44,MARICO,8.364982721943973,2.987493829265705,668.9,670.6,8,55,4.0,2025-01-31 14:18:37.521013,2025-01-31 15:02:05.084770
45,MARUTI,118.2714063393888,42.23978797835314,12312.4,12335.5,4,26,2.0,2025-01-31 11:50:03.501713,2025-01-31 14:22:36.321289
46,LTIM,62.76218858285228,22.41506735101867,5880.5,5925.0,2,15,1.0,2025-01-31 10:09:26.233367,2025-01-31 14:38:03.852101
47,INDIAMART,27.785748764516125,9.923481701612902,2062.2,2071.4,1,6,0.5,2025-01-31 11:09:30.233980,2025-01-31 11:41:23.719791
48,ICICIGI,20.934023693590834,7.476437033425299,1876.0,1867.2,1,13,0.5,2025-01-31 09:34:24.340871,2025-01-31 13:54:52.926337
49,MPHASIS,39.18915051578947,13.996125184210529,2888.243548387097,2894.6,0,11,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:43:32.504779
50,M&M,39.01775042444821,13.93491086587436,3028.0,3003.0,1,11,0.5,2025-01-31 09:55:50.999752,2025-01-31 15:01:52.255910
51,LAURUSLABS,9.018311325127332,3.220825473259762,583.3,584.95,1,10,0.5,2025-01-31 13:39:48.021667,2025-01-31 14:35:50.300205
52,WIPRO,3.4960689503395583,1.2485960536926994,311.0,311.95,2,13,1.0,2025-01-31 13:04:31.551127,2025-01-31 12:40:38.484871
53,VOLTAS,20.90700615398981,7.46678791213922,1257.55,1267.35,1,19,0.5,2025-01-31 11:32:46.864339,2025-01-31 14:29:44.557733
54,LUPIN,27.19607744617996,9.712884802207128,2103.85,2084.8,1,13,0.5,2025-01-31 09:22:47.373695,2025-01-31 15:08:39.863041
55,CDSL,24.50953146264856,8.753404093803056,1303.9,1317.95,1,8,0.5,2025-01-31 10:01:31.770912,2025-01-31 15:09:31.796606
56,PVRINOX,16.75799975131579,5.984999911184211,1092.0,1094.9,1,11,0.5,2025-01-31 11:47:32.086750,2025-01-31 14:44:16.079428
57,BHEL,3.515765238964346,1.2556304424872666,207.95,208.99,3,11,1.5,2025-01-31 10:55:36.597699,2025-01-31 14:54:34.052403
58,ADANIENSOL,14.449817369057726,5.16064906037776,759.45,751.2,1,13,0.5,2025-01-31 12:44:22.978241,2025-01-31 15:02:36.212762
59,PNB,1.5091396744991508,0.5389784551782681,101.85,101.2,3,19,1.5,2025-01-31 13:23:27.948030,2025-01-31 14:16:41.941121
60,TRENT,99.71347027538197,35.611953669779275,5744.7,5768.65,2,14,1.0,2025-01-31 09:57:05.193644,2025-01-31 14:41:26.067013
61,MRF,1262.065764385738,450.7377729949065,114600.0,114379.85,1,8,0.5,2025-01-31 10:35:07.612925,2025-01-31 15:04:24.354634
62,COALINDIA,4.161334225976231,1.486190794991511,394.4,397.2,5,18,2.5,2025-01-31 13:21:53.148308,2025-01-31 15:04:37.176093
63,ALKEM,65.86107570118844,23.521812750424445,5025.327419354839,5060.0,0,8,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:43:14.865128
64,HUDCO,4.340829850415959,1.550296375148557,230.69,230.77,3,16,1.5,2025-01-31 14:35:37.109322,2025-01-31 14:35:48.659204
65,BPCL,3.4681256247877768,1.2386162945670631,261.7,262.45,1,13,0.5,2025-01-31 11:11:09.179563,2025-01-31 15:04:07.612605
66,TATAMOTORS,10.095777956918509,3.605634984613753,720.35,717.2,2,9,1.0,2025-01-31 15:00:44.800650,2025-01-31 14:42:32.914531
67,HINDCOPPER,4.098154432105263,1.4636265828947368,241.17,240.41,6,19,3.0,2025-01-31 13:35:23.671659,2025-01-31 14:42:08.415050
68,POLYCAB,87.08289127334464,31.10103259762309,5993.85,6064.95,4,28,2.0,2025-01-31 10:20:59.609477,2025-01-31 14:41:08.247825
69,RECLTD,7.985376831918505,2.851920297113752,448.4,448.5,1,13,0.5,2025-01-31 09:23:19.639544,2025-01-31 15:09:52.961766
70,IPCALAB,19.32041704579796,6.900148944927842,1440.3,1450.3,3,17,1.5,2025-01-31 14:00:33.499203,2025-01-31 14:43:50.236019
71,MOTHERSON,2.164142842105264,0.7729081578947369,141.8,141.85,1,7,0.5,2025-01-31 10:34:28.598917,2025-01-31 14:41:10.501675
72,TATACHEM,13.821767699490664,4.936345606960952,988.0,992.7,1,7,0.5,2025-01-31 10:57:00.697335,2025-01-31 15:03:12.084563
73,PAGEIND,514.9301784735995,183.9036351691427,44997.9,44762.75,1,10,0.5,2025-01-31 10:37:16.866087,2025-01-31 15:00:42.653719
74,NTPC,3.730432863921901,1.3322974514006791,326.15,325.1,1,12,0.5,2025-01-31 13:26:55.859625,2025-01-31 14:45:11.387459
75,JSWSTEEL,10.059285894736842,3.592602105263158,946.65,949.25,1,22,0.5,2025-01-31 14:12:04.062922,2025-01-31 14:06:15.656204
76,HAL,67.09028505611207,23.9608160914686,3925.0,3935.7,2,10,1.0,2025-01-31 10:34:24.303034,2025-01-31 14:50:43.553235
77,PAYTM,17.66320150415959,6.30828625148557,790.95,779.15,1,7,0.5,2025-01-31 10:23:22.193929,2025-01-31 14:00:06.999878
78,TCS,32.6429709085314,11.658203895904071,4124.082258064515,4134.7,0,9,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:50:11.002034
79,ESCORTS,48.400592996689305,17.28592607024618,3604.641935483871,3628.6,0,9,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:51:35.969997
80,ICICIPRULI,7.3845604175297135,2.637343006260612,614.95,618.7,2,17,1.0,2025-01-31 14:09:05.158119,2025-01-31 15:10:05.351650
81,ANGELONE,42.19066301103564,15.06809393251273,2248.6,2244.05,4,17,2.0,2025-01-31 11:12:02.326476,2025-01-31 13:56:39.211398
82,HFCL,1.9125366253820035,0.683048794779287,97.65,98.86,1,10,0.5,2025-01-31 11:28:02.067886,2025-01-31 14:51:50.701692
83,HINDUNILVR,19.29417123005093,6.890775439303905,2465.0,2480.5,2,23,1.0,2025-01-31 12:12:51.210798,2025-01-31 14:49:38.267036
84,NHPC,1.2071334203395585,0.4311190786926994,78.79,78.85,3,14,1.5,2025-01-31 15:01:52.255910,2025-01-31 15:04:54.010154
85,TVSMOTOR,28.364867648811543,10.130309874575552,2473.65,2465.85,4,16,2.0,2025-01-31 14:30:34.844627,2025-01-31 14:51:53.315622
86,POONAWALLA,6.041862471901528,2.157808025679117,302.1741935483871,302.3,0,12,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:01:57.224572
87,HCLTECH,16.642129571052635,5.94361770394737,1724.1,1736.3,2,8,1.0,2025-01-31 12:20:59.958438,2025-01-31 13:15:57.232575
88,ADANIPORTS,16.425163560865872,5.866129843166383,1101.0,1104.2,1,17,0.5,2025-01-31 09:27:57.997037,2025-01-31 14:41:52.695138
89,ZOMATO,3.816273826188456,1.3629549379244488,223.75,221.4,1,5,0.5,2025-01-31 12:54:16.778185,2025-01-31 14:32:30.508935
90,JUBLFOOD,9.626783250594226,3.438136875212224,704.6,705.2,3,13,1.5,2025-01-31 10:43:01.607034,2025-01-31 12:25:42.110070
91,IDEA,0.2610906792444821,0.0932466711587436,9.060000000000002,9.05,0,4,0.0,2025-01-31 09:10:17.779353,2025-01-31 13:03:19.561518
92,DELHIVERY,4.815223435568762,1.7197226555602725,321.35,321.0,1,16,0.5,2025-01-31 09:15:04.804825,2025-01-31 12:16:25.983233
93,IOC,1.4858595370458405,0.5306641203735145,129.4,129.04,1,10,0.5,2025-01-31 15:10:30.860470,2025-01-31 14:47:04.030839
94,ATGL,11.66847899796265,4.167313927843804,626.9,621.0,2,15,1.0,2025-01-31 14:21:27.995161,2025-01-31 14:25:33.901604
95,BIOCON,6.485919429541595,2.3163997962648555,364.2,366.0,7,35,3.5,2025-01-31 13:17:12.115885,2025-01-31 14:57:05.029080
96,LT,42.52549998629032,15.18767856653226,3568.0,3575.25,5,27,2.5,2025-01-31 09:48:18.706951,2025-01-31 14:18:53.162752
97,BOSCHLTD,246.5801254736841,88.06433052631579,28778.5,28897.35,2,14,1.0,2025-01-31 09:52:26.981590,2025-01-31 14:54:15.309567
98,NCC,4.766503353565365,1.7023226262733446,252.9,251.9,2,7,1.0,2025-01-31 15:00:59.528591,2025-01-31 13:50:05.337414
99,PIIND,45.941512925297104,16.40768318760611,3475.8,3493.2,4,20,2.0,2025-01-31 10:56:58.198023,2025-01-31 14:24:34.135549
100,LTTS,64.6063379476231,23.07369212415111,5445.0,5490.0,2,10,1.0,2025-01-31 14:32:16.585926,2025-01-31 15:00:22.935964
101,ABBOTINDIA,318.1205792020374,113.6144925721562,26212.08870967742,26248.7,0,15,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:29:29.062724
102,PERSISTENT,85.6118210137521,30.57565036205433,6070.0,6046.75,2,10,1.0,2025-01-31 10:17:01.390304,2025-01-31 14:26:53.230157
103,UNIONBANK,1.562587765314092,0.5580670590407472,114.97,115.2,2,14,1.0,2025-01-31 12:16:28.020204,2025-01-31 14:35:13.591767
104,ASHOKLEY,2.899153221239388,1.035411864728353,217.35,216.7,2,16,1.0,2025-01-31 11:59:23.693667,2025-01-31 14:52:10.063100
105,IGL,5.757036995755517,2.0560846413412563,197.2,199.5,34,102,17.0,2025-01-31 09:15:15.676886,2025-01-31 14:46:21.958016
106,METROPOLIS,26.70170720118846,9.53632400042445,1788.3,1801.15,1,12,0.5,2025-01-31 12:26:49.420307,2025-01-31 14:42:21.788203
107,JSL,10.220059032937185,3.650021083191851,649.25,650.3,4,20,2.0,2025-01-31 12:36:36.026638,2025-01-31 14:14:26.896482
108,BATAINDIA,13.752547771646856,4.911624204159592,1301.0,1300.8,2,15,1.0,2025-01-31 09:34:15.580353,2025-01-31 14:43:58.400985
109,TATACOMM,17.805123460526318,6.358972664473686,1633.65,1637.65,2,16,1.0,2025-01-31 14:51:41.846185,2025-01-31 15:04:01.152805
110,M&MFIN,3.69034869736842,1.3179816776315787,284.2,283.6,2,15,1.0,2025-01-31 12:26:58.926077,2025-01-31 14:32:20.794474
111,PIDILITIND,28.263771426400684,10.094204080857388,2904.95,2891.15,2,23,1.0,2025-01-31 12:48:55.978632,2025-01-31 13:43:43.485403
112,BEL,4.428316450764007,1.581541589558574,289.5,292.1,2,23,1.0,2025-01-31 10:21:12.655412,2025-01-31 14:39:30.392467
113,LALPATHLAB,37.13313073853989,13.26183240662139,2853.2,2863.6,3,26,1.5,2025-01-31 10:22:34.282198,2025-01-31 15:10:03.632886
114,SYNGENE,9.195525570118845,3.284116275042445,743.9,751.55,2,16,1.0,2025-01-31 14:17:44.457033,2025-01-31 15:09:52.961766
115,ITC,4.662019159380304,1.665006842635823,443.2,444.9,2,12,1.0,2025-01-31 14:12:49.869760,2025-01-31 14:50:23.931403
116,KALYANKJIL,13.915309054838708,4.969753233870968,488.75,494.6,3,33,1.5,2025-01-31 10:14:11.499980,2025-01-31 14:58:41.444938
117,BHARATFORG,16.925682044906626,6.04488644460951,1226.55,1220.65,2,8,1.0,2025-01-31 14:54:36.749281,2025-01-31 10:59:13.032417
118,ICICIBANK,10.184382321901529,3.637279400679118,1252.1,1255.2,1,10,0.5,2025-01-31 09:31:39.264574,2025-01-31 14:53:11.048734
119,COLPAL,28.131896666893045,10.047105952461802,2818.05,2828.1,5,26,2.5,2025-01-31 13:48:14.944043,2025-01-31 15:01:29.176058
120,CROMPTON,4.788535944482173,1.7101914087436332,344.9,343.7,2,13,1.0,2025-01-31 13:05:18.667435,2025-01-31 14:03:33.561256
121,UBL,26.94946395241935,9.624808554435482,2136.0,2153.9,2,12,1.0,2025-01-31 12:25:51.980440,2025-01-31 14:38:00.920721
122,NAUKRI,115.78455558425298,41.35162699437607,7657.032258064516,7770.0,0,5,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:34:58.739856
123,APLAPOLLO,18.82946357894737,6.724808421052632,1505.95,1516.0,1,18,0.5,2025-01-31 09:49:58.914971,2025-01-31 15:09:38.285917
124,BERGEPAINT,5.530797993463497,1.975284997665535,474.73870967741937,474.5,0,10,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:43:34.830509
125,SUNTV,10.130620812563668,3.618078861629882,614.0,617.2,1,8,0.5,2025-01-31 11:13:43.004330,2025-01-31 12:47:48.593949
126,CANBK,1.3426625823174871,0.479522350827674,92.8,93.43,5,14,2.5,2025-01-31 14:09:25.709614,2025-01-31 14:39:54.557253
127,HINDPETRO,5.314366998387095,1.8979882137096769,358.65,357.4,1,6,0.5,2025-01-31 14:46:48.339583,2025-01-31 11:06:53.011698
128,SIEMENS,91.4924225927419,32.67586521169354,6097.95,6079.25,2,13,1.0,2025-01-31 10:34:06.930792,2025-01-31 13:41:03.313875
129,ADANIGREEN,22.455428667487265,8.019795952674023,996.95,999.55,1,7,0.5,2025-01-31 12:30:07.595152,2025-01-31 12:59:02.552151
130,BAJAJFINSV,19.286743481027163,6.888122671795416,1731.0,1739.45,7,34,3.5,2025-01-31 12:32:47.947341,2025-01-31 14:57:17.934345
131,CYIENT,24.498346769949062,8.749409560696096,1450.05,1458.95,5,38,2.5,2025-01-31 10:45:28.418485,2025-01-31 14:05:29.222681
132,VBL,9.03292048408319,3.226043030029711,543.8064516129033,540.5,0,1,0.0,2025-01-31 09:10:17.779353,2025-01-31 11:56:58.416182
133,DALBHARAT,22.596253126655345,8.07009040237691,1868.95,1866.4,2,5,1.0,2025-01-31 14:42:48.420727,2025-01-31 14:41:17.270750
134,HINDALCO,7.937496869949066,2.834820310696095,598.4,599.25,1,11,0.5,2025-01-31 13:21:24.208101,2025-01-31 14:52:30.210654
135,CANFINHOME,8.563299993208828,3.05832142614601,667.35,666.05,1,16,0.5,2025-01-31 11:03:20.499866,2025-01-31 14:07:19.133981
136,CHOLAFIN,19.58311873344652,6.9939709762309,1281.3,1291.6,8,51,4.0,2025-01-31 15:04:20.246735,2025-01-31 15:06:39.686800
137,COFORGE,112.77479641426144,40.27671300509338,8252.45,8283.0,1,12,0.5,2025-01-31 13:44:30.745888,2025-01-31 14:42:37.403663
138,INDIGO,46.27648678293718,16.52731670819185,4332.95,4336.75,2,8,1.0,2025-01-31 13:00:26.495295,2025-01-31 13:42:43.455305
139,DIXON,253.5899924597623,90.56785444991512,14994.65,15017.35,3,19,1.5,2025-01-31 14:44:38.572462,2025-01-31 14:44:42.307880
140,IRB,1.0010150612903226,0.3575053790322581,57.1,57.25,3,18,1.5,2025-01-31 13:29:05.384494,2025-01-31 15:03:03.524944
141,NYKAA,2.850371271952461,1.017989739983022,168.76,167.72,2,7,1.0,2025-01-31 12:37:50.810565,2025-01-31 14:03:22.851224
142,LTF,1.836087164685908,0.655745415959253,145.56,144.33,1,13,0.5,2025-01-31 09:50:32.471138,2025-01-31 14:03:27.230674
143,DIVISLAB,74.7925716266129,26.711632723790323,5601.0,5612.0,2,11,1.0,2025-01-31 13:54:09.059744,2025-01-31 15:10:22.485244
144,ACC,25.203589783319185,9.001282065471138,2002.090322580645,2020.7,0,12,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:43:52.419145
145,IEX,2.644764601375212,0.9445587862054328,174.42,175.5,2,7,1.0,2025-01-31 13:43:55.673312,2025-01-31 15:00:59.528591
146,ABB,97.16719664800507,34.70257023143039,5852.15,5902.0,3,18,1.5,2025-01-31 14:18:53.162752,2025-01-31 14:39:28.106103
147,KEI,67.51773220874368,24.11347578883703,4067.95,4013.25,2,12,1.0,2025-01-31 10:34:39.462782,2025-01-31 13:53:35.108535
148,ULTRACEMCO,106.61102592190151,38.07536640067912,11555.250000000002,11562.9,0,18,0.0,2025-01-31 09:10:17.779353,2025-01-31 15:01:58.861851
149,TIINDIA,67.26020242920205,24.02150086757216,3309.9999999999995,3322.3,0,9,0.0,2025-01-31 09:10:17.779353,2025-01-31 13:44:14.563612
150,TORNTPHARM,34.0242459040747,12.151516394312392,3281.1,3289.95,2,19,1.0,2025-01-31 11:53:46.653182,2025-01-31 14:36:28.839571
151,GRASIM,25.353529124023773,9.05483183000849,2505.2145161290327,2516.0,0,19,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:43:17.011129
152,ADANIENT,38.26293949596774,13.665335534274192,2303.45,2305.05,1,13,0.5,2025-01-31 10:58:44.341250,2025-01-31 14:00:06.999878
153,AARTIIND,7.9116886899830225,2.825603103565365,448.85,447.35,1,14,0.5,2025-01-31 09:15:21.712370,2025-01-31 15:03:59.040183
154,OFSS,145.14925104028012,51.83901822867148,9198.0,9159.1,1,18,0.5,2025-01-31 09:22:56.101897,2025-01-31 14:34:50.560817
155,INDHOTEL,9.321489819609504,3.329103507003395,775.8,769.75,1,3,0.5,2025-01-31 09:49:52.798193,2025-01-31 12:26:04.650592
156,IRCTC,12.381081759337862,4.421814914049237,820.45,821.0,3,12,1.5,2025-01-31 14:57:56.355460,2025-01-31 15:04:22.053345
157,PEL,12.940471740237689,4.621597050084889,1022.95,1027.55,3,19,1.5,2025-01-31 13:19:44.206874,2025-01-31 15:02:03.035322
158,INFY,16.665891718166385,5.952104185059423,1889.0,1888.4,3,14,1.5,2025-01-31 10:07:28.057464,2025-01-31 14:42:35.183049
159,CONCOR,9.535898675721564,3.405678098471987,775.15,777.85,12,58,6.0,2025-01-31 14:54:06.969013,2025-01-31 15:04:24.354634
160,SUNPHARMA,19.83578472016129,7.084208828629032,1742.95,1736.0,2,15,1.0,2025-01-31 10:51:07.866178,2025-01-31 15:08:39.863041
161,EICHERMOT,63.58888011035653,22.71031432512733,5192.7,5219.7,2,13,1.0,2025-01-31 14:26:58.589758,2025-01-31 14:54:15.309567
162,HDFCAMC,46.55444753735144,16.626588406196944,3889.7,3873.9,2,18,1.0,2025-01-31 10:34:41.128593,2025-01-31 14:40:46.005802
163,INDUSTOWER,5.031313716044144,1.7968977557300514,348.0645161290322,347.85,0,10,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:32:40.051570
164,ABCAPITAL,2.623130796774193,0.936832427419355,181.05,180.63,1,10,0.5,2025-01-31 13:17:21.034708,2025-01-31 14:42:46.267398
165,DEEPAKNTR,29.83188345076401,10.654244089558576,2319.0,2332.85,1,10,0.5,2025-01-31 09:41:24.671384,2025-01-31 13:56:55.193705
166,TATACONSUM,12.14293938539898,4.336764066213921,1028.0,1031.0,8,53,4.0,2025-01-31 12:22:47.150670,2025-01-31 14:48:21.290256
167,KOTAKBANK,16.605766995500844,5.93063106982173,1911.68064516129,1910.6,0,8,0.0,2025-01-31 09:10:17.779353,2025-01-31 15:10:03.632886
168,DRREDDY,11.847592238073007,4.231282942168932,1213.8,1219.25,1,10,0.5,2025-01-31 10:01:59.445683,2025-01-31 10:34:19.997598
169,RELIANCE,11.19163247809847,3.9970115993208815,1260.151612903226,1268.4,0,6,0.0,2025-01-31 09:10:17.779353,2025-01-31 14:50:11.002034
170,BAJAJ-AUTO,92.67321237096776,33.0975758467742,8895.4,8903.0,3,15,1.5,2025-01-31 11:22:58.086120,2025-01-31 14:26:12.221495
171,NIFTY,144.06251857385396,51.45089949066213,23557.65,23617.3,1,6,0.5,2025-01-31 11:05:01.259127,2025-01-31 14:43:19.281962
172,MANAPPURAM,3.4787852467741938,1.242423302419355,196.24,196.96,1,10,0.5,2025-01-31 09:37:23.676784,2025-01-31 14:29:46.795587
173,BAJFINANCE,81.19329443259763,28.997605154499155,7942.0,7928.1,4,26,2.0,2025-01-31 11:23:00.364326,2025-01-31 14:20:44.703460
174,NATIONALUM,3.203789491808149,1.1442105327886247,199.9,199.46,2,9,1.0,2025-01-31 14:45:46.816068,2025-01-31 14:42:10.229257
175,DMART,38.54514265534805,13.76612237691002,3712.1,3681.05,7,21,3.5,2025-01-31 12:35:53.484914,2025-01-31 15:09:57.103997
176,PRESTIGE,28.874369547198647,10.312274838285232,1355.0,1354.8,6,36,3.0,2025-01-31 12:01:03.318096,2025-01-31 14:28:44.826409
177,LICI,10.880752270161288,3.885982953629032,840.5,850.9,1,5,0.5,2025-01-31 09:39:19.571067,2025-01-31 15:08:08.698857
178,CGPOWER,12.142972958658742,4.336776056663837,637.9,639.5,1,9,0.5,2025-01-31 10:54:27.954115,2025-01-31 13:54:56.510181
179,EXIDEIND,5.325509430220713,1.9019676536502548,372.35,374.4,2,8,1.0,2025-01-31 10:56:11.114432,2025-01-31 15:01:35.691225
180,CHAMBLFERT,8.451305639558575,3.018323442699491,504.9,499.35,1,7,0.5,2025-01-31 11:02:55.288614,2025-01-31 14:00:06.999878
181,TECHM,17.032295297113752,6.082962606112054,1678.4,1679.2,2,13,1.0,2025-01-31 11:41:54.862885,2025-01-31 14:15:26.744617
182,RAMCOCEM,11.909977365025462,4.253563344651951,918.0,920.6,1,6,0.5,2025-01-31 12:40:26.610993,2025-01-31 12:37:56.642124
183,UPL,7.590108209847199,2.710752932088285,610.3,609.1,13,56,6.5,2025-01-31 15:07:00.608258,2025-01-31 15:09:23.536274
184,JSWENERGY,8.596267747028861,3.070095623938879,505.35,508.5,2,13,1.0,2025-01-31 11:04:26.640043,2025-01-31 14:40:35.000592
