,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.251612025704584,239.15,5,2.5,2024-12-20 15:29:37.696108
1,GUJGASLTD,5.077971813157894,502.15,3,1.5,2024-12-20 15:00:54.098931
2,PFC,5.576779679626487,455.0,5,2.5,2024-12-20 15:00:54.098931
3,UNITDSPR,15.300338914855686,1553.4,2,1.0,2024-12-20 14:54:48.821415
4,DLF,7.869114633828522,830.0,7,3.5,2024-12-20 15:13:03.234768
5,GAIL,2.0389822466893035,193.55,5,2.5,2024-12-20 14:52:46.924061
6,TATAPOWER,4.129656013582343,403.1,5,2.5,2024-12-20 14:15:07.961574
7,ATUL,72.40985713921903,7072.8,5,2.5,2024-12-20 14:22:54.551445
8,AUROPHARMA,12.638039397920206,1242.65,2,1.0,2024-12-20 15:07:45.299764
9,BSOFT,6.141662495755519,576.0,3,1.5,2024-12-20 12:47:22.563988
10,SAIL,9999999.0,120.2016129032258,0,0.0,2024-12-20 09:09:29.244496
11,MFSL,9999999.0,1145.2725806451615,0,0.0,2024-12-20 09:09:29.244496
12,INDIANB,7.061303605263157,536.3,3,1.5,2024-12-20 15:01:08.287540
13,OBEROIRLTY,26.63748714219016,2268.35,3,1.5,2024-12-20 12:52:23.928141
14,LICHSGFIN,5.272980543633276,581.0,5,2.5,2024-12-20 15:26:29.381045
15,AXISBANK,8.896988977079797,1076.1,7,3.5,2024-12-20 13:48:38.248317
16,IRFC,2.300435112529711,147.11,3,1.5,2024-12-20 14:01:31.646146
17,SHRIRAMFIN,37.3374767779287,2890.25,2,1.0,2024-12-20 14:01:29.963827
18,BRITANNIA,40.388236950764,4680.25,6,3.0,2024-12-20 15:14:24.785660
19,POWERGRID,2.5135317236842107,316.5,9,4.5,2024-12-20 15:04:49.743072
20,APOLLOTYRE,4.806148246943974,526.25,4,2.0,2024-12-20 15:19:41.370512
21,ABFRL,3.4059492181663837,282.6,3,1.5,2024-12-20 15:09:54.366900
22,ZYDUSLIFE,9.217648498471986,974.95,2,1.0,2024-12-20 15:00:41.885184
23,GRANULES,9999999.0,603.0709677419354,0,0.0,2024-12-20 09:09:29.244496
24,APOLLOHOSP,56.85852303870966,7246.85,4,2.0,2024-12-20 15:09:08.673163
25,ASIANPAINT,18.99067813726655,2284.35,3,1.5,2024-12-20 14:56:44.731598
26,JKCEMENT,52.69257629999999,4550.0,1,0.5,2024-12-20 15:01:43.825583
27,SUPREMEIND,61.98755625263158,4862.4,5,2.5,2024-12-20 15:05:25.624890
28,AMBUJACEM,5.022754867147707,552.2,5,2.5,2024-12-20 15:00:54.098931
29,NMDC,2.3095785852631576,213.62,5,2.5,2024-12-20 15:12:32.697283
30,BANKINDIA,1.2426434732597624,103.5,3,1.5,2024-12-20 14:07:53.266533
31,KPITTECH,19.586519521222403,1463.55,3,1.5,2024-12-20 13:43:29.571316
32,CUB,1.7584853187096772,175.0,6,3.0,2024-12-20 15:00:25.374136
33,HDFCBANK,12.180370407258067,1775.6,3,1.5,2024-12-20 14:51:20.002568
34,CUMMINSIND,37.36740167156197,3313.75,2,1.0,2024-12-20 14:09:47.313381
35,BHARTIARTL,12.670876429711374,1576.25,7,3.5,2024-12-20 15:13:58.209418
36,GODREJCP,10.018462245331072,1068.95,2,1.0,2024-12-20 15:00:04.854230
37,BANDHANBNK,1.7226521052631574,159.16,15,7.5,2024-12-20 15:24:34.725248
38,CIPLA,12.850713863794567,1478.9,3,1.5,2024-12-20 13:20:45.684340
39,GODREJPROP,36.44344953480475,2858.45,4,2.0,2024-12-20 15:04:06.478903
40,GLENMARK,15.561555355517829,1535.6,3,1.5,2024-12-20 15:04:28.851941
41,ASTRAL,14.537795483022077,1739.1,4,2.0,2024-12-20 15:04:46.195154
42,MARUTI,87.39190793718167,10924.3,3,1.5,2024-12-20 14:32:36.118044
43,MARICO,5.351514451612903,628.75,3,1.5,2024-12-20 15:00:50.763104
44,GNFC,6.222909570458405,585.65,3,1.5,2024-12-20 15:04:58.342855
45,LTIM,62.32707594651953,5856.5,8,4.0,2024-12-20 13:54:22.575568
46,INDIAMART,26.222480248726654,2266.9,6,3.0,2024-12-20 14:56:18.727019
47,MPHASIS,33.993723205390495,2972.95,7,3.5,2024-12-20 13:41:45.188083
48,ICICIGI,13.346213042105264,1897.4,5,2.5,2024-12-20 15:26:20.673625
49,M&M,26.50695257724957,2929.3,4,2.0,2024-12-20 14:46:07.200886
50,LAURUSLABS,5.948369893421051,559.45,3,1.5,2024-12-20 15:25:04.887760
51,WIPRO,3.555807482173175,307.0,4,2.0,2024-12-20 13:05:11.850427
52,VOLTAS,15.403501901528012,1694.25,4,2.0,2024-12-20 15:01:32.413695
53,LUPIN,19.918937589134128,2158.05,3,1.5,2024-12-20 15:01:04.515272
54,CESC,2.535323974533107,183.51,2,1.0,2024-12-20 15:01:51.608272
55,CDSL,24.94557705398981,1875.6,4,2.0,2024-12-20 14:07:59.024226
56,PVRINOX,9999999.0,1409.0516129032253,0,0.0,2024-12-20 09:09:29.244496
57,BHEL,3.09692045704584,237.8,4,2.0,2024-12-20 13:06:45.121618
58,ADANIENSOL,14.479333562521218,775.25,2,1.0,2024-12-20 13:49:46.002856
59,PNB,1.1762942125551783,100.64,3,1.5,2024-12-20 15:03:08.917253
60,TRENT,86.27354227852292,6806.9,4,2.0,2024-12-20 15:09:05.202174
61,MRF,1247.8075657894728,128520.05,2,1.0,2024-12-20 14:10:54.265606
62,COALINDIA,3.697925733870969,383.1,5,2.5,2024-12-20 15:04:41.018359
63,ALKEM,51.2747386973684,5420.1,4,2.0,2024-12-20 15:10:53.336900
64,HUDCO,3.56378114687606,243.16,1,0.5,2024-12-20 14:41:06.364968
65,BPCL,2.964843562139219,289.65,6,3.0,2024-12-20 14:16:06.368703
66,TATAMOTORS,7.606796261842106,728.0,5,2.5,2024-12-20 14:04:57.719740
67,HINDCOPPER,9999999.0,281.283870967742,0,0.0,2024-12-20 09:09:29.244496
68,POLYCAB,79.7256771327674,7140.4,5,2.5,2024-12-20 14:35:23.842247
69,RECLTD,6.125316500424448,515.95,3,1.5,2024-12-20 15:02:13.022102
70,MOTHERSON,1.968214419363328,155.31,4,2.0,2024-12-20 14:54:07.897295
71,IPCALAB,16.35284378582343,1585.35,3,1.5,2024-12-20 15:00:16.309597
72,TATACHEM,11.103954823684212,1032.65,5,2.5,2024-12-20 15:00:25.374136
73,PAGEIND,430.79636467130734,48682.45,2,1.0,2024-12-20 13:21:45.531924
74,NTPC,3.158553569779287,333.4,6,3.0,2024-12-20 15:04:49.743072
75,JSWSTEEL,8.109458016935484,938.0,8,4.0,2024-12-20 15:29:42.971534
76,HAL,46.02909968845499,4190.0,5,2.5,2024-12-20 15:06:28.117086
77,PAYTM,15.952927670628178,957.8,5,2.5,2024-12-20 14:20:10.847166
78,TCS,33.52830608289474,4167.8,6,3.0,2024-12-20 13:20:50.736590
79,ESCORTS,35.775300499236,3167.1,4,2.0,2024-12-20 15:07:16.070788
80,ICICIPRULI,6.026299674363324,653.75,4,2.0,2024-12-20 15:05:16.678023
81,HINDUNILVR,16.991183162436332,2342.3,4,2.0,2024-12-20 15:00:38.323511
82,ANGELONE,45.77566532784379,2873.35,4,2.0,2024-12-20 15:09:40.612258
83,HFCL,1.7099926882173166,114.6,2,1.0,2024-12-20 13:43:14.117368
84,HCLTECH,16.945440178353138,1908.45,4,2.0,2024-12-20 12:44:33.161798
85,NHPC,0.9330664560950764,81.79,3,1.5,2024-12-20 15:08:44.715866
86,TVSMOTOR,20.802477893081484,2389.75,4,2.0,2024-12-20 15:05:57.851143
87,POONAWALLA,4.376999070458402,317.05,3,1.5,2024-12-20 15:21:40.655703
88,ADANIPORTS,14.29689268879457,1184.75,4,2.0,2024-12-20 15:01:23.553207
89,ZOMATO,4.35081635008489,277.65,3,1.5,2024-12-20 15:28:02.251959
90,JUBLFOOD,6.7309540492359945,676.0,1,0.5,2024-12-20 12:49:41.917043
91,IDEA,0.14805368926146,7.45,2,1.0,2024-12-20 14:37:16.519353
92,DELHIVERY,5.042853168505944,348.55,3,1.5,2024-12-20 15:15:27.562027
93,IOC,1.4135379922750424,137.95,6,3.0,2024-12-20 14:12:01.752074
94,ATGL,11.296503449915102,678.6,3,1.5,2024-12-20 15:05:25.624890
95,BIOCON,3.757019244821731,338.0,4,2.0,2024-12-20 15:00:47.204361
96,LT,27.468067490577244,3645.65,9,4.5,2024-12-20 12:59:37.913478
97,BOSCHLTD,283.1316222606113,34730.0,6,3.0,2024-12-20 15:00:55.871328
98,NCC,4.152132977928693,290.15,3,1.5,2024-12-20 13:51:41.418552
99,PIIND,39.95519847325976,3823.25,2,1.0,2024-12-20 14:10:02.720351
100,LTTS,48.26680877088285,4831.3,6,3.0,2024-12-20 15:01:18.297042
101,ABBOTINDIA,259.49903237096777,28770.6,4,2.0,2024-12-20 14:21:00.138640
102,PERSISTENT,86.07249426774193,6380.0,4,2.0,2024-12-20 15:00:36.053330
103,UNIONBANK,1.3390075562648558,116.87,4,2.0,2024-12-20 15:01:51.608272
104,ASHOKLEY,2.04576862475382,217.65,3,1.5,2024-12-20 12:56:53.532001
105,IGL,5.542886700509337,386.8,1,0.5,2024-12-20 14:02:45.945016
106,METROPOLIS,24.53596791162988,2065.55,3,1.5,2024-12-20 14:11:45.510990
107,JSL,9.01651910288625,725.65,2,1.0,2024-12-20 15:00:50.763104
108,BATAINDIA,11.718901894736838,1345.75,2,1.0,2024-12-20 15:02:19.867344
109,TATACOMM,16.092358965195235,1713.55,6,3.0,2024-12-20 15:12:42.813644
110,PIDILITIND,23.41925580806452,2985.2,3,1.5,2024-12-20 15:00:48.958681
111,M&MFIN,2.6159586977928693,268.6,3,1.5,2024-12-20 14:10:21.384238
112,BEL,3.087653551018676,291.15,5,2.5,2024-12-20 15:04:44.162764
113,LALPATHLAB,27.435642006791188,2959.1,3,1.5,2024-12-20 13:21:35.488954
114,SYNGENE,8.025820641595923,848.0,3,1.5,2024-12-20 11:40:46.068441
115,ITC,2.852591197580645,464.2,8,4.0,2024-12-20 14:56:04.930854
116,KALYANKJIL,11.316062652631576,726.35,2,1.0,2024-12-20 12:45:04.252897
117,BHARATFORG,12.694596146010188,1282.0,6,3.0,2024-12-20 15:05:21.249186
118,ICICIBANK,9.320153598641763,1287.8,3,1.5,2024-12-20 15:02:24.710790
119,CROMPTON,3.835483277589133,387.35,3,1.5,2024-12-20 15:05:23.841640
120,COLPAL,25.37856937665536,2747.5,2,1.0,2024-12-20 15:03:50.857381
121,UBL,17.2258450410017,2014.15,2,1.0,2024-12-20 15:00:25.374136
122,NAUKRI,93.7773757504244,8491.0,5,2.5,2024-12-20 15:04:26.905613
123,BERGEPAINT,3.932551107555178,444.4,5,2.5,2024-12-20 15:05:15.044210
124,APLAPOLLO,15.433169984889645,1559.55,2,1.0,2024-12-20 15:19:05.304787
125,SUNTV,6.130806579626488,695.9,5,2.5,2024-12-20 14:49:46.807270
126,CANBK,1.013834699898133,99.69,6,3.0,2024-12-20 15:02:33.698345
127,HINDPETRO,4.477030458573854,402.05,2,1.0,2024-12-20 15:01:13.118594
128,SIEMENS,74.35094888896435,6845.75,21,10.5,2024-12-20 15:06:31.600296
129,ADANIGREEN,24.84187218947368,1039.7,3,1.5,2024-12-20 15:09:35.415421
130,CYIENT,26.02455855263158,1928.25,4,2.0,2024-12-20 15:01:08.287540
131,BAJAJFINSV,12.96196241765704,1567.0,5,2.5,2024-12-20 14:59:05.045332
132,DALBHARAT,18.33845706332768,1793.6,6,3.0,2024-12-20 15:13:42.901983
133,VBL,7.687819141935486,616.8,4,2.0,2024-12-20 15:00:54.098931
134,HINDALCO,5.897133741935484,623.2,6,3.0,2024-12-20 15:13:24.782977
135,CANFINHOME,7.998918967741932,750.15,3,1.5,2024-12-20 14:52:50.452605
136,CHOLAFIN,13.088687604584042,1187.1,7,3.5,2024-12-20 15:13:12.984962
137,COFORGE,123.97530624422748,9435.55,2,1.0,2024-12-20 13:21:48.636764
138,INDIGO,38.372424231960935,4393.35,2,1.0,2024-12-20 15:16:24.828076
139,DIXON,254.32936236723256,17825.05,3,1.5,2024-12-20 14:37:24.944679
140,IRB,0.8254679071816636,55.07,2,1.0,2024-12-20 15:22:24.627947
141,NYKAA,2.5147201935483863,168.47,1,0.5,2024-12-20 10:01:17.756301
142,LTF,1.5720481907979629,135.0,5,2.5,2024-12-20 15:29:37.696108
143,DIVISLAB,56.06209343552632,5840.0,7,3.5,2024-12-20 15:29:56.475080
144,ACC,18.97520857105264,2077.6,5,2.5,2024-12-20 15:00:54.098931
145,IEX,2.0873651849235992,178.3,6,3.0,2024-12-20 14:59:13.756985
