,symbol,long_move_val,fut_benchmark,long_moves,days_theta,idv_updated_time
0,BANKBARODA,2.278386061035653,242.3858064516129,0,0.0,2025-01-01 09:33:57.196114
1,GUJGASLTD,4.813233985950765,505.9,1,0.5,2025-01-01 14:23:31.216751
2,PFC,5.117825237011885,451.0983870967742,0,0.0,2025-01-01 09:33:57.196114
3,UNITDSPR,13.042831831960951,1673.0,3,1.5,2025-01-01 14:22:43.605796
4,DLF,7.526911884210525,828.95,2,1.0,2025-01-01 13:05:19.397316
5,GAIL,2.010305929210526,192.49,2,1.0,2025-01-01 14:03:51.930550
6,TATAPOWER,3.739326850594227,395.27741935483874,0,0.0,2025-01-01 09:33:57.196114
7,ATUL,70.18436217317489,6915.0,1,0.5,2025-01-01 09:33:58.478287
8,AUROPHARMA,12.581010821307302,1356.8,1,0.5,2025-01-01 14:57:42.427303
9,BSOFT,6.395499766680814,564.6129032258066,0,0.0,2025-01-01 09:33:57.196114
10,SAIL,1.3292695242105266,112.59,1,0.5,2025-01-01 09:55:12.819929
11,MFSL,10.642793059422749,1106.5,4,2.0,2025-01-01 14:25:07.802949
12,INDIANB,6.3917793578947375,521.6,4,2.0,2025-01-01 13:24:56.416027
13,OBEROIRLTY,25.31294935301359,2293.15,1,0.5,2025-01-01 09:45:35.148626
14,LICHSGFIN,5.224605200339558,601.5451612903227,0,0.0,2025-01-01 09:33:57.196114
15,APOLLOTYRE,4.677678623174871,524.1,1,0.5,2025-01-01 09:36:00.063296
16,IRFC,1.9969575793548384,148.42,3,1.5,2025-01-01 13:44:24.472169
17,SHRIRAMFIN,32.09198287016129,2911.940322580646,0,0.0,2025-01-01 09:33:57.196114
18,BRITANNIA,33.803320372113745,4827.0,1,0.5,2025-01-01 10:35:54.013297
19,POWERGRID,2.257198508573854,312.55,3,1.5,2025-01-01 14:02:39.916906
20,AXISBANK,8.275043629286928,1081.7,3,1.5,2025-01-01 14:00:16.613599
21,ZYDUSLIFE,7.8996349894736815,984.55,1,0.5,2025-01-01 12:31:21.401223
22,GRANULES,5.875238561969439,601.6,1,0.5,2025-01-01 14:29:29.436556
23,APOLLOHOSP,51.88000980628182,7425.05,1,0.5,2025-01-01 09:33:58.478287
24,ABFRL,2.850389333022071,284.65,1,0.5,2025-01-01 14:07:16.044387
25,JKCEMENT,45.35730141561971,4610.0,2,1.0,2025-01-01 11:03:38.074425
26,NMDC,0.781358113777589,66.42,2,1.0,2025-01-01 11:32:15.377824
27,ASIANPAINT,17.690452620925296,2313.5,3,1.5,2025-01-01 14:44:24.880780
28,AMBUJACEM,5.057929982427844,544.05,3,1.5,2025-01-01 12:35:21.821053
29,SUPREMEIND,55.54533230687607,4734.301612903226,0,0.0,2025-01-01 09:33:57.196114
30,BANKINDIA,1.1423261438200338,103.47,1,0.5,2025-01-01 14:53:18.444361
31,KPITTECH,16.549955243208824,1489.0,3,1.5,2025-01-01 12:09:57.838555
32,CUB,1.4685241314091682,174.9,3,1.5,2025-01-01 15:10:12.158096
33,HDFCBANK,12.157755544991517,1798.25,3,1.5,2025-01-01 10:51:24.903169
34,CUMMINSIND,31.962492975891344,3260.5,1,0.5,2025-01-01 09:33:58.478287
35,BHARTIARTL,11.544738251825128,1610.6,1,0.5,2025-01-01 11:01:33.918150
36,GODREJCP,9.081785263157895,1090.1790322580646,0,0.0,2025-01-01 09:33:57.196114
37,BANDHANBNK,1.812090277504244,159.91580645161292,0,0.0,2025-01-01 09:33:57.196114
38,CIPLA,11.67372889367572,1536.5,2,1.0,2025-01-01 15:19:58.703317
39,GODREJPROP,30.23593233297962,2799.204838709677,0,0.0,2025-01-01 09:33:57.196114
40,GLENMARK,16.057329112691004,1621.3516129032262,0,0.0,2025-01-01 09:33:57.196114
41,GNFC,5.476333977079797,569.3,3,1.5,2025-01-01 14:43:39.539362
42,MARUTI,83.02125935823427,11264.9,4,2.0,2025-01-01 14:18:01.508314
43,MARICO,5.358714416001699,650.15,1,0.5,2025-01-01 13:30:36.735571
44,ASTRAL,13.94286420751273,1660.782258064516,0,0.0,2025-01-01 09:33:57.196114
45,LTIM,57.949828964346345,5680.0,1,0.5,2025-01-01 10:50:14.926525
46,ICICIGI,16.72219356583192,1813.9,1,0.5,2025-01-01 12:46:30.611387
47,INDIAMART,26.110582405942274,2285.0,1,0.5,2025-01-01 09:38:40.443061
48,MPHASIS,33.22972752461799,2863.95,2,1.0,2025-01-01 10:50:07.958528
49,M&M,28.329179026782683,3088.75,2,1.0,2025-01-01 12:24:02.797634
50,LAURUSLABS,6.70778156655348,620.15,2,1.0,2025-01-01 15:23:26.686733
51,WIPRO,3.203610009847198,303.47903225806454,0,0.0,2025-01-01 09:33:57.196114
52,VOLTAS,16.445759938370117,1817.2,5,2.5,2025-01-01 15:08:12.803240
53,LUPIN,20.878596743123936,2370.6516129032257,0,0.0,2025-01-01 09:33:57.196114
54,CESC,2.4078627852631582,187.44,2,1.0,2025-01-01 15:03:44.362010
55,CDSL,21.06755109932088,1813.35,2,1.0,2025-01-01 10:20:56.399314
56,PVRINOX,14.38111579983022,1311.95,2,1.0,2025-01-01 09:52:26.248277
57,BHEL,2.7259628421052637,233.7,1,0.5,2025-01-01 12:48:29.846629
58,ADANIENSOL,11.407780137181664,808.7,2,1.0,2025-01-01 12:08:29.632206
59,PNB,1.09906878040747,103.45,2,1.0,2025-01-01 10:50:50.356347
60,TRENT,79.46649463153649,7147.793548387096,0,0.0,2025-01-01 09:33:57.196114
61,MRF,898.0880712631576,130409.45,3,1.5,2025-01-01 12:57:22.334940
62,COALINDIA,3.2349496623089973,389.2,1,0.5,2025-01-01 12:27:29.527241
63,ALKEM,48.07256344151102,5628.595161290322,0,0.0,2025-01-01 09:33:57.196114
64,HUDCO,3.3151684134804755,238.9,1,0.5,2025-01-01 09:37:44.413099
65,BPCL,2.9533262945670624,296.8,1,0.5,2025-01-01 15:16:51.374138
66,TATAMOTORS,6.877231403225807,752.6,1,0.5,2025-01-01 13:59:54.813096
67,HINDCOPPER,3.027718883701188,249.56,2,1.0,2025-01-01 11:05:00.958829
68,POLYCAB,72.98452029117148,7377.15,1,0.5,2025-01-01 13:51:03.736965
69,RECLTD,6.035933970458403,504.5854838709677,0,0.0,2025-01-01 09:33:57.196114
70,MOTHERSON,1.6542357476485567,155.3,1,0.5,2025-01-01 09:45:09.713691
71,IPCALAB,16.13252600895586,1708.4,3,1.5,2025-01-01 11:22:28.367578
72,TATACHEM,11.28329027368421,1047.0,1,0.5,2025-01-01 09:33:58.478287
73,PAGEIND,378.2901569720713,48085.0,3,1.5,2025-01-01 15:25:46.110179
74,NTPC,2.697469961290322,334.9,2,1.0,2025-01-01 14:00:10.448220
75,JSWSTEEL,8.122037103989811,914.0,3,1.5,2025-01-01 11:06:23.625582
76,HAL,41.33580961774193,4208.95,2,1.0,2025-01-01 14:36:22.887612
77,PAYTM,15.270392292699494,999.95,4,2.0,2025-01-01 11:07:50.281649
78,TCS,32.94310387117997,4126.35,1,0.5,2025-01-01 11:17:39.402555
79,ESCORTS,32.07306133179117,3305.6,6,3.0,2025-01-01 12:33:21.330279
80,ICICIPRULI,6.692428893208829,659.25,2,1.0,2025-01-01 13:11:03.698915
81,HINDUNILVR,15.451639892529707,2344.4435483870966,0,0.0,2025-01-01 09:33:57.196114
82,ANGELONE,44.40748590407469,3029.3,4,2.0,2025-01-01 15:20:03.247721
83,HFCL,1.549274781859083,115.19,1,0.5,2025-01-01 14:40:20.002072
84,HCLTECH,16.551965132173173,1912.1,2,1.0,2025-01-01 14:57:13.369396
85,TVSMOTOR,21.86534743140917,2431.5,2,1.0,2025-01-01 14:37:06.042724
86,NHPC,0.9194140207130732,82.3,1,0.5,2025-01-01 09:33:58.478287
87,POONAWALLA,3.647117092232597,313.05,2,1.0,2025-01-01 12:37:56.496987
88,ADANIPORTS,12.389415360356535,1226.65,5,2.5,2025-01-01 12:10:04.558320
89,ZOMATO,3.600830353140916,278.6806451612904,0,0.0,2025-01-01 09:33:57.196114
90,JUBLFOOD,7.627033121901528,731.85,2,1.0,2025-01-01 13:35:09.831954
91,IDEA,0.1381948610356536,8.14,1,0.5,2025-01-01 10:48:48.374269
92,DELHIVERY,3.867921263327673,346.6,2,1.0,2025-01-01 12:43:44.216613
93,IOC,1.1991768531663836,137.42225806451617,0,0.0,2025-01-01 09:33:57.196114
94,ATGL,11.40620944651952,737.7,3,1.5,2025-01-01 14:40:52.798616
95,BIOCON,3.56481443803056,371.65,1,0.5,2025-01-01 14:36:18.893256
96,LT,25.433103952801357,3706.5,3,1.5,2025-01-01 14:00:43.126452
97,BOSCHLTD,252.9078137258913,34285.0,4,2.0,2025-01-01 14:12:49.839623
98,NCC,3.370183887606112,279.65,3,1.5,2025-01-01 15:17:49.361206
99,PIIND,34.65348514431239,3713.0,2,1.0,2025-01-01 13:31:22.067650
100,LTTS,48.27900507173175,4717.15,1,0.5,2025-01-01 11:55:30.110700
101,ABBOTINDIA,252.7552855222411,30200.0,1,0.5,2025-01-01 14:00:25.553247
102,PERSISTENT,76.45828799320883,6429.0,2,1.0,2025-01-01 14:20:44.950162
103,UNIONBANK,1.2672053492190154,123.75,2,1.0,2025-01-01 14:48:29.586929
104,ASHOKLEY,1.9156284064770797,223.6,1,0.5,2025-01-01 12:51:41.538121
105,IGL,4.992378585526316,406.65,1,0.5,2025-01-01 09:33:58.478287
106,METROPOLIS,20.250565873726654,2063.15,1,0.5,2025-01-01 15:04:18.620248
107,JSL,7.940608992996605,698.55,3,1.5,2025-01-01 10:49:27.221672
108,BATAINDIA,10.983504993548385,1395.55,2,1.0,2025-01-01 15:04:48.877316
109,TATACOMM,16.607224841765706,1733.0,1,0.5,2025-01-01 12:22:26.948945
110,M&MFIN,2.930354045755518,265.8,0,0.0,2025-01-01 09:33:57.196114
111,PIDILITIND,23.127216234422747,2896.0,1,0.5,2025-01-01 10:34:08.807986
112,BEL,2.90126577245331,294.45,2,1.0,2025-01-01 10:51:01.604932
113,LALPATHLAB,25.82854433276741,3069.35,4,2.0,2025-01-01 14:48:20.353933
114,SYNGENE,8.127040141850593,879.6,2,1.0,2025-01-01 14:19:12.396621
115,ITC,1.2346669376061117,483.5,6,3.0,2025-01-01 15:18:53.571458
116,KALYANKJIL,9.67429525263158,778.2,2,1.0,2025-01-01 13:43:18.598741
117,BHARATFORG,11.794770143887945,1307.9,2,1.0,2025-01-01 14:36:18.893256
118,COLPAL,24.214135074066213,2725.95,1,0.5,2025-01-01 10:24:34.094837
119,ICICIBANK,9.013821113327674,1298.5,3,1.5,2025-01-01 10:59:10.655036
120,CROMPTON,3.654246815067912,378.05,7,3.5,2025-01-01 12:59:05.824002
