,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
37,DIXON,0.5930356981706137,15000.0,246.75,14600.0,148.925,51.10000000000002
3,ADANIENT,-2.6012349469518643,2840.0,36.0,2760.0,25.375,14.75
120,TRENT,-2.169326729040543,7400.0,98.675,7200.0,56.525000000000006,14.375000000000014
122,ULTRACEMCO,-2.217676129180554,10500.0,99.45,10200.0,54.2,8.950000000000003
88,MPHASIS,-1.663588972594905,2950.0,25.35,2900.0,16.700000000000003,8.050000000000004
110,SRF,-2.6723359256240222,2200.0,25.6,2160.0,16.725,7.850000000000001
121,TVSMOTOR,0.19021838533855215,2660.0,31.675,2600.0,19.174999999999997,6.674999999999994
54,HEROMOTOCO,-0.6592477272290453,5000.0,37.0,4900.0,21.674999999999997,6.349999999999994
31,COFORGE,-2.977498133731471,6800.0,96.5,6600.0,50.8,5.099999999999994
60,ICICIPRULI,0.04014989293361885,720.0,7.25,710.0,5.199999999999999,3.1499999999999986
79,LTTS,2.3409181485206765,5100.0,34.225,5000.0,18.475,2.7250000000000014
100,POLYCAB,-2.9813360589069395,6700.0,58.2,6500.0,30.424999999999997,2.6499999999999915
85,MCX,-0.0,6400.0,101.5,6200.0,51.95,2.4000000000000057
83,MARICO,-1.1962982469340153,640.0,4.725,630.0,3.2,1.6750000000000007
39,DRREDDY,-0.8438095805529076,6500.0,21.65,6400.0,11.625,1.6000000000000014
23,BHEL,-2.80185446482564,240.0,4.05,235.0,2.775,1.5
14,BAJAJFINSV,-2.6597388007302345,1720.0,14.274999999999999,1680.0,7.800000000000001,1.3250000000000028
4,ADANIPORTS,-2.148005940522331,1340.0,12.925,1300.0,7.125,1.3249999999999993
98,PFC,-2.558842582595552,450.0,6.05,440.0,3.675,1.2999999999999998
56,HINDPETRO,-1.1314592324740465,415.0,6.025,405.0,3.55,1.0749999999999993
124,UPL,-0.017956545160711077,540.0,4.6,530.0,2.8,1.0
65,INDUSTOWER,-2.6991091610158224,365.0,5.85,355.0,3.4000000000000004,0.9500000000000011
125,VEDL,-1.438924482722403,460.0,4.95,450.0,2.95,0.9500000000000002
50,HCLTECH,-0.4552598775134139,1780.0,4.575,1760.0,2.75,0.9249999999999998
17,BANKBARODA,-1.1208121827411166,240.0,3.175,235.0,1.975,0.7750000000000004
68,IRCTC,-1.7405790441176472,840.0,5.35,820.0,3.05,0.75
61,IGL,-2.333183047790803,430.0,5.0,420.0,2.8499999999999996,0.6999999999999993
119,TITAN,-1.2305583695846494,3300.0,40.375,3200.0,20.450000000000003,0.5250000000000057
128,ZYDUSLIFE,-1.182382500738989,980.0,5.775,960.0,3.1500000000000004,0.5250000000000004
