,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
4,ALKEM,-0.14162035057716973,5800.0,91.6,5900.0,64.3,37.0
114,OFSS,0.46906476025346244,12500.0,152.95,12800.0,90.525,28.100000000000023
150,TRENT,3.2303003248002713,6900.0,117.375,7100.0,70.6,23.82499999999999
44,DIXON,-0.37083298277859394,16000.0,239.52499999999998,16500.0,131.275,23.025000000000034
64,HEROMOTOCO,0.02207691175542987,4900.0,72.975,5000.0,46.55,20.125
58,HAL,-2.413591622095375,4500.0,67.9,4600.0,43.625,19.349999999999994
26,BOSCHLTD,-2.9734012788914566,35000.0,557.125,36000.0,287.79999999999995,18.47499999999991
99,MCX,-1.6332040607711096,6500.0,115.175,6700.0,65.9,16.625000000000014
113,OBEROIRLTY,0.9078212290502794,2080.0,29.825,2120.0,19.15,8.474999999999998
100,METROPOLIS,3.428016284233901,2300.0,24.65,2340.0,15.325,6.0
22,BHARATFORG,-1.6984228930279028,1420.0,28.225,1460.0,16.525,4.824999999999996
108,NAUKRI,-0.42712527753735,8200.0,93.0,8400.0,48.8,4.599999999999994
0,ABB,-1.4108897229274755,7400.0,79.67500000000001,7600.0,42.075,4.474999999999994
157,ZYDUSLIFE,1.758819888590881,1020.0,14.45,1040.0,9.274999999999999,4.099999999999998
7,APOLLOTYRE,-0.3354297693920335,490.0,9.3,500.0,6.275,3.25
135,SIEMENS,-1.746400831148271,7200.0,80.775,7400.0,41.85,2.924999999999997
39,CROMPTON,0.2039255671679837,405.0,9.125,415.0,6.0,2.875
120,PFC,-0.8332465368190813,490.0,7.5,500.0,4.75,2.0
88,LAURUSLABS,1.1500050438817717,520.0,6.0,530.0,3.9000000000000004,1.8000000000000007
12,AUBANK,0.2686075730006065,600.0,5.075,610.0,3.4000000000000004,1.7250000000000005
153,UPL,4.763749031758327,560.0,5.475,570.0,3.55,1.625
155,VOLTAS,-2.589145066590291,1760.0,17.25,1800.0,9.425,1.6000000000000014
76,INDUSINDBK,-0.07986845196147521,1100.0,7.5,1120.0,4.5,1.5
138,SUNTV,-1.16081732401059,750.0,12.95,770.0,7.175,1.4000000000000004
