,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
33,MCX,0.22683878127192908,6200.0,54.875,6300.0,31.5,8.125
16,COFORGE,0.20959613553496365,8700.0,53.225,8800.0,27.525,1.8249999999999957
38,NAUKRI,0.3199190757080876,8300.0,60.775,8400.0,31.275,1.7749999999999986
25,INDIGO,-0.36120685584777373,4250.0,24.45,4300.0,12.625,0.8000000000000007
23,HINDUNILVR,0.521486033067874,2500.0,12.975,2520.0,6.85,0.7249999999999996
48,SBILIFE,0.918503674014696,1520.0,9.225000000000001,1540.0,4.925000000000001,0.625
52,TATACONSUM,0.7217950729640672,970.0,4.625,980.0,2.5,0.375
15,COALINDIA,-1.6515078985160363,415.0,3.2,420.0,1.775,0.34999999999999964
39,NESTLEIND,0.36685082872928176,2280.0,11.475,2300.0,5.9,0.32500000000000107
42,PEL,3.2201405152224827,1160.0,10.55,1180.0,5.4,0.25
47,POWERGRID,-1.0968119333138344,340.0,2.025,345.0,1.0750000000000002,0.12500000000000044
20,HDFCBANK,-0.38163654731170726,1780.0,7.35,1800.0,3.675,0.0
46,PNB,0.8251775091153329,106.0,0.775,108.0,0.375,-0.025000000000000022
28,JINDALSTEL,1.916495550992471,900.0,7.05,910.0,3.5,-0.04999999999999982
14,CANBK,1.4186507936507937,103.0,0.8,105.0,0.375,-0.050000000000000044
45,PFC,0.5287713841368584,490.0,4.05,500.0,1.975,-0.09999999999999964
24,ICICIBANK,0.16509252860324042,1310.0,5.4,1320.0,2.625,-0.15000000000000036
29,LICHSGFIN,-0.04785452225235285,630.0,4.5,640.0,2.1500000000000004,-0.1999999999999993
13,BSOFT,3.6654710873939287,600.0,4.55,610.0,2.1500000000000004,-0.2499999999999991
44,PETRONET,-0.0449842555105713,335.0,2.0999999999999996,340.0,0.8500000000000001,-0.39999999999999947
10,BATAINDIA,3.401463157100837,1380.0,8.75,1400.0,4.175,-0.40000000000000036
21,HINDALCO,0.7882968240733722,670.0,4.3,680.0,1.9,-0.5
11,BHARTIARTL,-0.816197405884214,1580.0,9.95,1600.0,4.725,-0.5
41,ONGC,-1.5894553207986044,255.0,1.725,260.0,0.575,-0.5750000000000002
27,INFY,1.7600422832980973,1940.0,10.475000000000001,1960.0,4.95,-0.5750000000000011
49,SUNPHARMA,-1.8695483082393465,1780.0,9.675,1800.0,4.525,-0.625
4,APOLLOTYRE,2.418955090710816,520.0,4.025,530.0,1.65,-0.7250000000000005
12,BIOCON,2.065378900445765,345.0,2.9749999999999996,355.0,1.0750000000000002,-0.8249999999999993
53,WIPRO,-0.23142195937258936,585.0,4.025,595.0,1.475,-1.0750000000000002
36,MPHASIS,0.5110961667787491,3000.0,25.55,3050.0,12.225000000000001,-1.0999999999999979
22,HINDPETRO,1.2851086380498147,385.0,3.4000000000000004,395.0,1.15,-1.1000000000000005
26,INDUSINDBK,0.6522605058753237,1020.0,6.85,1040.0,2.8,-1.25
51,TATACHEM,0.7606841547185469,1100.0,8.875,1120.0,3.8,-1.2750000000000004
8,BAJAJFINSV,-0.9235936188077246,1600.0,10.725,1620.0,4.675,-1.375
50,SUNTV,0.37199415437757405,760.0,5.85,780.0,1.9,-2.05
31,LUPIN,-1.957523637573051,2080.0,12.5,2120.0,5.15,-2.1999999999999993
37,MUTHOOTFIN,1.3235446179298935,1980.0,12.825,2020.0,5.1,-2.625
17,DIVISLAB,-1.3112002086185541,6100.0,34.45,6200.0,15.825,-2.8000000000000043
35,MFSL,0.4273504273504274,1180.0,10.3,1200.0,3.675,-2.950000000000001
1,ADANIENT,-3.9799677896176675,2220.0,32.375,2300.0,14.675,-3.0249999999999986
6,AXISBANK,-0.9299307958477508,1150.0,7.2,1170.0,1.85,-3.5
34,METROPOLIS,1.2078605298544436,2160.0,16.25,2200.0,6.325,-3.5999999999999996
2,ADANIPORTS,-3.1737169851835945,1140.0,14.524999999999999,1180.0,4.95,-4.624999999999998
5,ASIANPAINT,1.7286154844992696,2520.0,13.575,2560.0,4.4,-4.774999999999999
0,ACC,-0.6256711957790541,2140.0,19.825000000000003,2180.0,7.199999999999999,-5.425000000000004
19,HAL,1.9476276051998975,4400.0,38.224999999999994,4500.0,16.15,-5.924999999999997
7,BAJAJ-AUTO,-3.1543435777119893,9200.0,86.15,9400.0,39.4,-7.3500000000000085
9,BAJFINANCE,-0.3929273084479371,6700.0,44.7,6800.0,18.225,-8.25
3,APOLLOHOSP,-0.2540686267590724,7100.0,37.225,7200.0,13.75,-9.725000000000001
40,NIFTY,-0.43813211938945773,24250.0,83.1,24400.0,36.425,-10.25
30,LTIM,1.595775073258728,6250.0,42.425,6350.0,15.45,-11.524999999999999
43,PERSISTENT,0.5400342584232687,6000.0,43.375,6100.0,14.5,-14.375
32,M&M,-2.12186803095894,3000.0,32.400000000000006,3100.0,8.425,-15.550000000000004
18,DIXON,-1.4859886584709632,15600.0,137.95,16000.0,58.275000000000006,-21.399999999999977
