,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
16,COROMANDEL,-1.2853256343345731,1760.0,12.675,1740.0,7.800000000000001,2.9250000000000007
39,TATACOMM,-0.5787457712416473,1760.0,13.75,1740.0,8.175,2.6000000000000014
13,BRITANNIA,1.5856699404610455,4950.0,26.200000000000003,4900.0,13.9,1.5999999999999979
20,GRASIM,-0.6152911238558244,2600.0,10.625,2580.0,5.825,1.0250000000000004
43,VOLTAS,0.8148621119523245,1640.0,11.6,1620.0,6.300000000000001,1.0000000000000018
10,BAJAJFINSV,-0.9235936188077246,1580.0,9.1,1560.0,5.0,0.9000000000000004
40,TATAMOTORS,-1.1851758951526932,780.0,5.15,770.0,3.0,0.8499999999999996
24,ICICIBANK,0.16509252860324042,1300.0,5.5,1290.0,3.025,0.5499999999999998
25,ICICIGI,1.798296923035068,1860.0,13.425,1840.0,6.9,0.375
18,DABUR,1.0526315789473686,525.0,2.3499999999999996,520.0,1.1749999999999998,0.0
35,PNB,0.8251775091153329,104.0,0.775,102.0,0.32499999999999996,-0.1250000000000001
11,BANKBARODA,0.3040129712201054,245.0,1.625,240.0,0.6000000000000001,-0.4249999999999998
34,PFC,0.5287713841368584,480.0,4.0,470.0,1.775,-0.4500000000000002
14,BSOFT,3.6654710873939287,590.0,6.275,580.0,2.9000000000000004,-0.47499999999999964
30,M&MFIN,-0.11061946902654869,270.0,2.1500000000000004,265.0,0.775,-0.6000000000000003
19,GAIL,-1.7743471505187711,195.0,1.5750000000000002,190.0,0.475,-0.6250000000000002
5,ASTRAL,1.46363305627851,1800.0,10.175,1780.0,4.699999999999999,-0.7750000000000021
0,ABCAPITAL,0.12080466411051001,190.0,1.85,185.0,0.475,-0.9000000000000001
36,SBICARD,1.2576356449874238,700.0,5.0,690.0,2.05,-0.9000000000000004
17,CUMMINSIND,-1.2306515797374422,3450.0,25.7,3400.0,12.399999999999999,-0.9000000000000021
44,WIPRO,-0.23142195937258936,580.0,4.2,570.0,1.625,-0.9500000000000002
12,BHARTIARTL,-0.816197405884214,1560.0,10.725000000000001,1540.0,4.8,-1.1250000000000018
29,M&M,-2.12186803095894,2950.0,24.95,2900.0,11.9,-1.1499999999999986
21,GUJGASLTD,1.3406263406263406,470.0,3.4749999999999996,460.0,1.1,-1.2749999999999995
8,AXISBANK,-0.9299307958477508,1140.0,6.775,1120.0,2.6500000000000004,-1.4749999999999996
6,AUBANK,-0.7716178814056865,590.0,4.0,580.0,1.15,-1.7000000000000002
26,INDIGO,-0.36120685584777373,4200.0,27.299999999999997,4150.0,12.774999999999999,-1.75
3,ADANIPORTS,-3.1737169851835945,1120.0,17.700000000000003,1080.0,7.95,-1.8000000000000025
27,JINDALSTEL,1.916495550992471,890.0,9.25,870.0,3.7,-1.8499999999999996
7,AUROPHARMA,-1.3575025176233637,1220.0,10.15,1200.0,4.0,-2.1500000000000004
41,TCS,-0.015049780041676316,4300.0,22.725,4250.0,10.1,-2.525000000000002
28,KOTAKBANK,-0.22091722595078303,1780.0,8.875,1760.0,3.05,-2.7750000000000004
22,HDFCBANK,-0.38163654731170726,1770.0,7.65,1750.0,2.05,-3.5500000000000007
38,SRF,0.43600404539835935,2220.0,16.625,2180.0,6.5,-3.625
4,ASIANPAINT,1.7286154844992696,2500.0,16.2,2460.0,6.125,-3.9499999999999993
33,PERSISTENT,0.5400342584232687,5900.0,38.9,5800.0,17.225,-4.449999999999996
1,ACC,-0.6256711957790541,2120.0,23.45,2060.0,8.625,-6.199999999999999
23,HINDUNILVR,0.521486033067874,2480.0,15.25,2440.0,4.525,-6.199999999999999
2,ADANIENT,-3.9799677896176675,2140.0,37.3,2040.0,15.024999999999999,-7.25
32,NIFTY,-0.43813211938945773,24100.0,91.85,23900.0,40.025000000000006,-11.799999999999983
31,MARUTI,-0.5984578723712705,10900.0,74.3,10700.0,31.049999999999997,-12.200000000000003
42,ULTRACEMCO,-2.7174646868970207,11100.0,68.925,10900.0,23.525,-21.875
37,SIEMENS,-1.383640960121782,7200.0,98.975,7000.0,36.85,-25.27499999999999
15,COFORGE,0.20959613553496365,8600.0,69.5,8400.0,20.825,-27.85
9,BAJAJ-AUTO,-3.1543435777119893,9100.0,89.82499999999999,8900.0,29.125,-31.57499999999999
