,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
153,NIFTY,-0.014180282961100908,66.1363087686164,23000.0,154.14999999999998,-0.3388121739032399,23268.45,22450.0,48.2,-0.12796019785780188,-57.74999999999997,-0.002481901458842337
203,TITAN,-0.1961753298291328,62.950499948176876,3300.0,46.825,-0.40504557814847786,3332.3,3200.0,18.925,-0.19901307704608195,-8.975000000000001,-0.0026933349338294876
29,BANKNIFTY,-0.16918158789733936,96.059547881617,48200.0,404.82500000000005,-0.33967705934488934,48888.2,46800.0,128.125,-0.1301479851248568,-148.57500000000005,-0.003039076914265611
27,BANKBARODA,-0.5927708695458395,99.6985388237219,220.0,4.65,-0.4072245223873632,223.04,210.0,1.975,-0.20186796048685496,-0.7000000000000002,-0.0031384505021520813
17,ASTRAL,-1.100330099029709,88.2267214883732,1460.0,25.1,-0.3860497492398425,1483.05,1400.0,10.2,-0.1839007118960495,-4.700000000000003,-0.0031691446680826695
110,IRCTC,0.190664036817883,95.46735824494222,750.0,12.575,-0.3837232545841436,761.95,720.0,5.075,-0.18274764426821277,-2.424999999999999,-0.0031826235317278023
132,LUPIN,-1.402236185547958,67.2285189109225,2100.0,30.525,-0.37250652125273365,2134.05,2020.0,11.75,-0.16936260486028953,-7.024999999999999,-0.003291862889810453
213,VEDL,0.6231248557581353,80.14933251435758,430.0,9.2,-0.40721849177726677,436.0,410.0,3.875,-0.20022378346159908,-1.4499999999999993,-0.003325688073394494
199,TATASTEEL,-0.5175658720200753,94.87725629561706,125.0,2.275,-0.3939482531369669,126.86,120.0,0.925,-0.1923553358567348,-0.4249999999999998,-0.0033501497714015435
178,RELIANCE,1.027190332326284,94.79325340248025,1230.0,14.425,-0.3393488325516868,1254.0,1180.0,4.925000000000001,-0.13443684630481711,-4.574999999999999,-0.003648325358851674
189,SUNPHARMA,-0.9948850542409083,91.53476563022541,1740.0,21.6,-0.3834399552686465,1761.4,1680.0,7.575,-0.16194449660840415,-6.450000000000001,-0.0036618598841830366
10,ALKEM,-1.7616639199863615,60.57043324697127,5100.0,78.925,-0.3736763317296581,5186.1,4900.0,29.8,-0.17002434578210568,-19.324999999999996,-0.0037263068587184965
69,EICHERMOT,1.0074041725390555,55.9761500051094,5000.0,61.475,-0.3522327162651564,5088.45,4800.0,21.125,-0.141794283962568,-19.225,-0.003778164273993063
13,APOLLOHOSP,-0.27676782666765604,94.48294342343245,6600.0,86.1,-0.35429983605860815,6719.85,6350.0,29.975,-0.14965415719802722,-26.14999999999999,-0.0038914559104741907
91,HINDUNILVR,0.01473901417050934,99.99748952808962,2340.0,33.849999999999994,-0.3786833936656302,2375.0,2260.0,12.274999999999999,-0.17306332284531512,-9.299999999999997,-0.003915789473684209
16,ASIANPAINT,-0.5489254839211503,66.7335482099,2200.0,25.700000000000003,-0.3514253728805129,2237.5,2120.0,8.45,-0.1408892423986311,-8.800000000000004,-0.003932960893854751
200,TCS,0.34712662940042854,48.835033868042494,4150.0,50.75,-0.39757442610405214,4191.65,4000.0,17.1,-0.15858075424686424,-16.549999999999997,-0.003948325838273711
155,NTPC,3.291586384071934,77.19270136965073,315.0,4.525,-0.3487946585452957,321.65,300.0,1.625,-0.1424333096379684,-1.2750000000000004,-0.003963935955230842
137,MARUTI,1.6784805602593669,86.9555232673271,11700.0,131.8,-0.32775292099278863,11948.95,11200.0,41.25,-0.12075684965684241,-49.30000000000001,-0.00412588553805983
151,NESTLEIND,-0.7744411831113118,52.275417450574125,2160.0,19.475,-0.32953029501601616,2197.35,2080.0,5.15,-0.10703748919495226,-9.175,-0.00417548410585478
185,SIEMENS,-0.9970225435984686,93.22986309592822,5700.0,107.30000000000001,-0.3693603214829033,5818.9,5400.0,41.45,-0.16320761364682923,-24.400000000000006,-0.004193232397875888
165,PETRONET,0.1533742331288344,98.55428186048134,320.0,4.9,-0.35523027921586947,326.5,305.0,1.75,-0.14819138063817905,-1.4000000000000004,-0.0042879019908116395
30,BATAINDIA,-2.546201232032854,98.23986304670963,1280.0,17.85,-0.3528937067283341,1305.15,1230.0,6.125,-0.1498983441288031,-5.600000000000001,-0.004290694556181283
197,TATAMOTORS,-1.00820784592516,99.92676583958475,750.0,14.899999999999999,-0.37271505430935736,765.85,710.0,5.775,-0.16687500013279322,-3.349999999999998,-0.004374224717633999
207,UBL,-1.5561140304114947,60.78495021865634,1900.0,23.875,-0.34042177665604856,1939.0,1820.0,7.5,-0.1302354526912346,-8.875,-0.004577101598762248
112,ITC,-0.011398609369656903,82.26721953652783,430.0,4.0,-0.31660053595050863,438.6,410.0,0.975,-0.09094509286966834,-2.05,-0.004673962608299133
176,RAMCOCEM,-0.46283230795281366,79.72512946573593,860.0,11.25,-0.3239660716938976,881.75,820.0,3.55,-0.12295510653057318,-4.15,-0.0047065494754749086
7,ADANIENT,-0.1464251349203029,93.96434042931511,2320.0,52.0,-0.3550023745241223,2386.8,2160.0,20.375,-0.1526965731075126,-11.25,-0.00471342383107089
83,HCLTECH,0.5410054377982466,63.01094666278375,1780.0,21.375,-0.3482982135366447,1811.95,1700.0,6.4,-0.12320096150535964,-8.575,-0.004732470542785396
129,LT,0.7861680416223519,99.88402809769522,3450.0,51.724999999999994,-0.375426646758515,3506.25,3300.0,17.5,-0.1532322946018574,-16.724999999999994,-0.004770053475935827
84,HDFCAMC,4.481843251462592,64.87900357901324,3950.0,50.8,-0.31854006718455774,4054.0,3750.0,15.725,-0.11542285895677695,-19.349999999999998,-0.0047730636408485445
50,CIPLA,-0.3370593293207223,99.98580579827289,1420.0,22.625,-0.360239816364738,1448.85,1360.0,7.8,-0.1552746334365246,-7.025,-0.0048486730855506095
195,TATACONSUM,-0.8666320705760249,87.04433589008383,940.0,12.925,-0.3681268014301098,955.15,900.0,4.125,-0.14304840911288752,-4.675000000000001,-0.004894519185468252
103,INDIGO,1.7180545338935507,93.87740209341379,4000.0,63.65,-0.3623106119458763,4079.25,3800.0,21.825,-0.14536268850019052,-20.0,-0.004902862045719189
64,DIVISLAB,-2.239048675333773,81.56566774219965,5750.0,79.92500000000001,-0.3537325403170841,5861.6,5500.0,25.525,-0.13848063977110092,-28.875000000000014,-0.004926129384468406
118,JSWSTEEL,-0.22028857803722876,98.05112869559662,890.0,14.675,-0.3735350897245062,905.9,850.0,5.1,-0.1582935111835213,-4.475000000000001,-0.004939838834308425
54,CONCOR,-0.8490073145245559,68.11588611020815,740.0,9.225000000000001,-0.3177463371843413,759.1,700.0,2.7,-0.10723756690913278,-3.825000000000001,-0.005038861810038204
33,BHARATFORG,-0.6727394283804111,62.33487914445013,1160.0,16.975,-0.3361153543083626,1188.55,1100.0,5.475,-0.12756731551904943,-6.025000000000002,-0.005069201968785497
60,DABUR,0.21369596891695,64.19270235006636,505.0,5.075,-0.31654324449949334,515.85,480.0,1.225,-0.09079243710863794,-2.625,-0.005088688572259377
23,BAJAJFINSV,-2.6653905275675047,95.04273037105473,1640.0,20.4,-0.3280731014272993,1678.0,1560.0,5.925000000000001,-0.11389266087528349,-8.549999999999997,-0.0050953516090584015
117,JSWENERGY,2.3399799690430667,99.90583909635595,550.0,12.075,-0.3767577251378986,562.0,520.0,4.6,-0.1713246431040668,-2.875,-0.005115658362989324
93,ICICIBANK,-0.337173363304299,99.72473306425755,1220.0,16.325,-0.35946588344006414,1241.45,1170.0,4.975,-0.13791798819836742,-6.375,-0.005135124249869104
126,LICHSGFIN,0.16257225433526012,55.46798101834245,540.0,7.65,-0.32503650813623075,554.5,510.0,2.4000000000000004,-0.11769386908853907,-2.8499999999999996,-0.005139765554553651
20,AUROPHARMA,-2.252577100920545,98.60653215351212,1120.0,16.125,-0.3200688286834854,1152.1,1060.0,5.1,-0.1194851724975945,-5.925000000000001,-0.005142782744553425
14,APOLLOTYRE,1.031385161361872,75.47197895751859,450.0,8.55,-0.4095806490580228,455.5,430.0,3.0999999999999996,-0.18301961829761237,-2.3500000000000014,-0.005159165751920969
1,ABB,0.2775597400810831,84.1482396488269,6100.0,116.225,-0.38968492642406183,6196.0,5800.0,41.95,-0.16924990479294855,-32.32499999999999,-0.005217075532601677
218,ZYDUSLIFE,-1.4735165272799682,51.18524467286506,980.0,16.575,-0.4172709691861112,989.6,940.0,5.7,-0.17910158986933766,-5.174999999999999,-0.005229385610347614
152,NHPC,0.764364786505008,2.2322266949941548e-10,75.0,1.55,-0.3807479880998055,76.46,71.0,0.575,-0.16823208474174411,-0.40000000000000013,-0.005231493591420353
43,CANBK,1.389631213254944,94.27742335375123,92.0,1.55,-0.3258933707818419,94.85,86.0,0.525,-0.12280922143640849,-0.5,-0.005271481286241434
87,HEROMOTOCO,-0.12865014442799233,45.0966004213453,4000.0,44.275,-0.2961938525826737,4114.4,3800.0,11.25,-0.09279021964058864,-21.775,-0.005292387711452459
182,SBIN,0.5729131969888749,92.84996210421895,740.0,9.350000000000001,-0.34360377708983636,754.85,700.0,2.675,-0.11193274991328228,-4.000000000000002,-0.0052990660396105204
39,BRITANNIA,-0.26276892757431436,86.76019402584276,4750.0,52.05,-0.31838776713281525,4858.4,4500.0,12.95,-0.09362689247721478,-26.15,-0.0053824304297711185
85,HDFCBANK,-0.3264812575574365,99.37911076042947,1620.0,19.075,-0.34921859615500406,1648.6,1540.0,5.074999999999999,-0.10971374077824092,-8.925,-0.005413684338226374
67,DMART,2.5016477061065423,5.037331209437148,3500.0,45.725,-0.3371950269504358,3577.0,3300.0,13.1,-0.10944305525190223,-19.525000000000002,-0.005458484763768522
173,POWERGRID,2.637889688249401,97.07463439257263,295.0,4.4,-0.37576890415646136,299.6,280.0,1.375,-0.13719815426016013,-1.6500000000000004,-0.005507343124165555
86,HDFCLIFE,-1.3757666169401626,99.99998837531851,580.0,9.75,-0.3427986005590776,595.0,550.0,3.225,-0.13805125695214704,-3.3,-0.005546218487394958
9,ADANIPORTS,0.66815144766147,94.03910811494961,1100.0,19.825,-0.3434264439905338,1130.0,1040.0,6.775,-0.14122749182958616,-6.274999999999999,-0.005553097345132742
34,BHARTIARTL,0.5238867406760634,84.54962517873916,1580.0,17.575,-0.33188987058249486,1611.8,1500.0,4.3,-0.0975203938865643,-8.975,-0.005568308723166646
55,COROMANDEL,-0.6607031186274777,73.98425281070729,1780.0,26.225,-0.3304061415503845,1826.8,1680.0,8.0,-0.11837516719219399,-10.225000000000001,-0.005597219181081674
66,DLF,1.227332276080811,99.92233373674767,720.0,13.875,-0.3770762480460168,734.05,680.0,4.875,-0.15581729543821465,-4.125,-0.005619508207887747
146,MUTHOOTFIN,2.571616109522247,72.30069096372948,2140.0,31.2,-0.3449363530370182,2187.75,2040.0,9.425,-0.13048265388956481,-12.349999999999998,-0.005645069134956004
196,TATAELXSI,0.3296829781636411,0.35322490844909854,6000.0,89.275,-0.37057513757023575,6101.65,5700.0,27.325000000000003,-0.13529658735586847,-34.625,-0.005674694549834881
79,GRASIM,0.006460365656696169,84.53138262854927,2280.0,28.375,-0.3495673010846736,2322.0,2180.0,7.575,-0.1187113835042275,-13.225,-0.005695521102497846
183,SHREECEM,0.6870042855315339,97.56429182167125,25000.0,492.125,-0.4376309382621535,25186.25,24000.0,174.325,-0.20121593238110203,-143.47500000000002,-0.005696560623355999
122,KOTAKBANK,1.7755177409732679,99.999998860307,1760.0,29.125,-0.3741563798210268,1791.3,1680.0,9.45,-0.15253756045207512,-10.225000000000001,-0.005708144922681852
127,LICI,1.1490082244799227,6.7298793275213304,820.0,11.375,-0.351435020904006,836.3,780.0,3.3,-0.12454959770326779,-4.775,-0.005709673562118858
180,SBICARD,0.5934515688949522,99.96786016778438,720.0,11.7,-0.3481725880367814,737.35,685.0,3.725,-0.13850784621860102,-4.249999999999999,-0.005763884179833185
15,ASHOKLEY,-1.4414843006660323,89.29874875729273,205.0,3.8499999999999996,-0.4177227449810066,207.17,195.0,1.3250000000000002,-0.17321017926257465,-1.1999999999999993,-0.0057923444514167075
51,COALINDIA,1.0951865873445106,98.27149061530342,365.0,5.324999999999999,-0.33727077132555794,373.85,345.0,1.5750000000000002,-0.1187903616890773,-2.174999999999999,-0.005817841380232711
19,AUBANK,1.8583144302913979,99.73826557259551,570.0,10.775,-0.3580634498124372,583.75,540.0,3.675,-0.15010021501780013,-3.4250000000000007,-0.005867237687366168
89,HINDALCO,-0.1937984496124031,43.938616035909554,580.0,8.375,-0.3491675077856554,592.25,550.0,2.45,-0.12342670066394135,-3.4749999999999996,-0.005867454622203461
37,BOSCHLTD,-0.4559222665130133,85.0482968324986,31000.0,436.675,-0.3528271487232103,31615.0,29500.0,125.525,-0.12544262209622326,-185.625,-0.005871421793452475
198,TATAPOWER,2.3343584008946046,79.72669279184667,360.0,6.5,-0.384452359792647,366.05,340.0,2.175,-0.1501025206176969,-2.1500000000000004,-0.005873514547193007
106,INFY,0.549239021635911,99.88996277685892,1920.0,36.625,-0.3734839612625228,1958.85,1820.0,12.55,-0.15634493473385547,-11.524999999999999,-0.005883554126145442
113,JINDALSTEL,-0.16406890894175555,52.8804468442179,890.0,12.475000000000001,-0.328883152238612,912.75,840.0,3.55,-0.11123734020469356,-5.375000000000002,-0.005888797589701454
32,BERGEPAINT,0.32275416890801506,72.68688177363893,455.0,5.55,-0.3200463723113779,466.25,430.0,1.4,-0.09713888283162508,-2.75,-0.005898123324396783
201,TECHM,1.3896861122020483,99.99794484568125,1640.0,33.15,-0.3662018508842858,1678.05,1560.0,11.625,-0.1632738441193935,-9.899999999999999,-0.005899705014749262
167,PIDILITIND,-0.4394202487685602,99.9634226378696,2760.0,43.775000000000006,-0.3704632886522432,2809.5,2640.0,13.55,-0.14805337252802642,-16.675000000000004,-0.005935219789998222
208,ULTRACEMCO,0.27675714679047164,99.99999763607525,10300.0,139.2,-0.32628290226484236,10561.85,9800.0,38.225,-0.11368587136776087,-62.749999999999986,-0.005941194014306204
99,IGL,-1.826258637709773,95.74984868620518,390.0,9.475000000000001,-0.3895064269310252,397.8,370.0,3.55,-0.18497661659569442,-2.3750000000000018,-0.005970336852689798
133,M&M,-3.1300003265519383,88.48409783654701,2900.0,46.425,-0.3499721360451509,2966.45,2750.0,14.350000000000001,-0.1326798382124751,-17.724999999999994,-0.005975155488884018
175,PVRINOX,-0.686907542244814,98.48109327223304,1060.0,22.825000000000003,-0.3730312587975587,1084.35,1000.0,8.15,-0.16124985622772237,-6.525000000000002,-0.006017429796652375
148,NAUKRI,-0.2268148523702152,78.0852673999222,7300.0,125.15,-0.3496648883542278,7478.1,6900.0,40.075,-0.13543549220726014,-45.0,-0.006017571308220002
24,BAJFINANCE,-2.4689599023000204,97.17915818776692,7000.0,85.42500000000001,-0.31302891783390774,7187.55,6600.0,21.025,-0.09270403873739941,-43.375000000000014,-0.006034740627891286
136,MARICO,-0.0679399109232279,59.910366634380175,650.0,8.600000000000001,-0.3550259566151073,661.9,620.0,2.3,-0.1204405773876438,-4.000000000000002,-0.0060432089439492395
56,CROMPTON,1.8673355629877368,54.840881039173006,355.0,4.95,-0.3141608503759452,365.5,335.0,1.35,-0.10476682688032035,-2.25,-0.006155950752393981
3,ABCAPITAL,-0.6038853757192503,89.71486802129252,170.0,2.875,-0.34174751001162873,174.47,160.0,0.8999999999999999,-0.12708849000843858,-1.0750000000000002,-0.006161517739439446
134,M&MFIN,-0.14956066554496167,99.76525128643303,260.0,5.5,-0.3560816778635194,267.05,245.0,1.9249999999999998,-0.15211067119376387,-1.6500000000000004,-0.0061786182362853406
68,DRREDDY,-0.4854550207251952,99.9710974201335,1300.0,19.075,-0.33500843648964584,1332.45,1240.0,5.375,-0.12379766095210532,-8.325,-0.00624788922661263
72,FEDERALBNK,0.48621527957378574,99.66215353289073,190.0,3.375,-0.3596176922626735,194.27,180.0,1.0750000000000002,-0.14199401849741156,-1.2249999999999996,-0.00630565707520461
11,AMBUJACEM,0.764392839864538,95.63805996175448,510.0,9.5,-0.36887456816069253,520.7,480.0,3.0999999999999996,-0.14227358142731994,-3.3000000000000007,-0.006337622431342425
74,GLENMARK,-2.917240926691606,75.44352485790924,1440.0,21.775,-0.329147266851603,1479.25,1360.0,6.199999999999999,-0.11525102568398815,-9.375,-0.006337671117120162
5,ACC,1.1563213086172859,99.9858792438653,1920.0,34.35,-0.3422548155539358,1972.7,1800.0,10.875,-0.12751423378955296,-12.600000000000001,-0.006387185076291378
36,BIOCON,-1.2744593202883627,87.35554045810912,375.0,7.2,-0.36503502135140364,383.45,355.0,2.375,-0.14971385398186499,-2.45,-0.006389359760073022
73,GAIL,0.9956440572495333,97.99682885891194,175.0,3.4000000000000004,-0.37497361327846046,178.53,165.0,1.125,-0.14920515996993977,-1.1500000000000004,-0.006441494426706998
181,SBILIFE,-1.594169135021799,99.99073041266574,1440.0,21.925,-0.3318206418311378,1478.4,1360.0,6.2,-0.11576929368323485,-9.525,-0.006442775974025974
102,INDIANB,-0.3457814661134163,6.02219691967768,490.0,8.8,-0.33651590885630545,504.35,460.0,2.7750000000000004,-0.1270251895759541,-3.25,-0.006443937741647665
177,RECLTD,0.37649027400125495,96.17640394504484,470.0,11.350000000000001,-0.38534077787639753,479.9,440.0,4.125,-0.16538709981723176,-3.1000000000000014,-0.006459679099812464
76,GODREJCP,-1.259533667465679,99.97268062527091,1100.0,15.425,-0.3138538416151253,1132.8,1040.0,4.0,-0.1033373616604002,-7.425000000000001,-0.0065545550847457635
160,ONGC,-0.7239992338632446,39.58042524113045,255.0,3.75,-0.3728410944243793,259.16,240.0,1.025,-0.11773246638839019,-1.7000000000000002,-0.006559654267633894
4,ABFRL,-1.5881809787626964,97.1558510526539,260.0,5.2,-0.35975102744759047,266.45,245.0,1.725,-0.1460833176475823,-1.75,-0.006567836367048227
70,ESCORTS,0.9787975602672087,77.00082558449007,3400.0,52.099999999999994,-0.3479301565512598,3476.7,3200.0,14.6,-0.11630723286570221,-22.899999999999995,-0.0065867057842206676
46,CESC,0.4416444761966617,68.150333106186,150.0,2.375,-0.32056604707076697,154.65,140.0,0.675,-0.10636113585234996,-1.025,-0.006627869382476559
114,JIOFIN,-0.38286235186873296,48.98489688711649,265.0,4.574999999999999,-0.3280440744411951,273.2,250.0,1.375,-0.12359879632569926,-1.8249999999999993,-0.006680087847730598
188,SRF,-0.43431485834960354,98.34769814483117,2440.0,35.099999999999994,-0.33667820678065297,2498.8,2320.0,9.2,-0.11537587791511517,-16.699999999999996,-0.0066832079398111074
