,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
158,NIFTY,-0.6646213521519206,56.52242587298032,23700.0,163.55,0.36431134760241357,23458.0,24100.0,54.849999999999994,0.16411129516103568,-53.85000000000002,-0.002295592122090546
87,HDFCBANK,-0.7429377717626054,10.726964157370146,1740.0,15.775,0.39399753525969766,1723.45,1780.0,5.574999999999999,0.17746703188861518,-4.625000000000002,-0.0026835707447271473
36,BHARTIARTL,0.668171289422106,5.079724530697626,1720.0,13.925,0.3478856601637311,1694.95,1780.0,4.35,0.12551991964541964,-5.225000000000001,-0.0030826868049205
109,INFY,-1.145637162586315,22.687384944279184,1920.0,17.200000000000003,0.3504984216850401,1889.7,1980.0,5.65,0.14059690001769098,-5.900000000000002,-0.0031221887072022023
31,BANKNIFTY,-0.24536015116806728,76.89524435091751,50900.0,424.425,0.35991858986129455,50231.0,52100.0,132.9,0.14979673171946098,-158.625,-0.003157910453703888
185,RELIANCE,-1.1635677503046504,43.180731622933926,1280.0,11.375,0.3383908021437125,1257.15,1320.0,3.675,0.13553349340874388,-4.025,-0.0032016863540548068
18,ASTRAL,-1.7656609389798406,74.84303964889943,1480.0,23.0,0.3874340596146648,1452.1,1540.0,8.9,0.18366788331939735,-5.199999999999999,-0.003581020590868397
23,AXISBANK,-0.8922476840565577,21.566168832884834,1030.0,11.125,0.3829707513510008,1016.35,1060.0,3.725,0.1659058356419649,-3.675,-0.0036158803561765138
190,SHREECEM,0.09278573098204775,67.00528258370912,28500.0,424.6,0.3970119557575211,28047.55,29500.0,161.25,0.19115431652632078,-102.10000000000002,-0.003640246652559672
110,IOC,-1.5217910923432398,71.20113349303709,125.0,2.425,0.4401322121798969,123.6,130.0,0.975,0.2225568394767045,-0.47499999999999987,-0.00384304207119741
96,ICICIBANK,0.48362800285419805,27.782691919682286,1290.0,10.475,0.3310307865973771,1267.4,1330.0,2.775,0.11534418295975477,-4.925,-0.00388590815843459
107,INDUSINDBK,-1.0499537465309898,44.817985069410874,1090.0,14.3,0.3725000102202583,1069.65,1130.0,5.05,0.16580016679328927,-4.200000000000001,-0.003926518019913056
203,TATACONSUM,0.7092545490119351,72.99737186527113,1050.0,12.725000000000001,0.360823650793797,1029.45,1090.0,4.3,0.15199417129981257,-4.125000000000002,-0.004006994025936181
141,MARUTI,-1.1385713467814271,2.4516065456812584,13100.0,129.60000000000002,0.387280773146299,12950.6,13500.0,38.5,0.14915636149471934,-52.60000000000002,-0.004061587880098221
115,ITC,-0.8220786846741046,79.62966594211248,430.0,4.675000000000001,0.3575049569073534,422.25,450.0,1.475,0.12969584446873864,-1.7250000000000005,-0.004085257548845472
52,COALINDIA,-2.224562327234435,64.92705364434786,380.0,4.775,0.3515010337351824,371.4,395.0,1.625,0.14992162372786091,-1.5250000000000004,-0.004106085083467961
149,MRF,-1.5800597135093428,58.72629109582172,114000.0,1252.25,0.3401885321238796,111484.4,118500.0,396.85,0.13412289549509682,-458.54999999999995,-0.004113131523334207
54,COLPAL,-1.2111617616204773,68.93572432364248,2660.0,30.15,0.32655557032573446,2589.7,2780.0,9.55,0.1260840225771437,-11.049999999999997,-0.004266903502336177
61,DABUR,0.06610633676456701,37.85997399378886,540.0,5.6,0.34864584161343554,529.8,560.0,1.65,0.1309901479538172,-2.3,-0.004341260853152133
198,SUNTV,-4.1735962619783,89.131465403185,620.0,11.5,0.38663449820165074,605.0,650.0,4.425000000000001,0.1837109326932253,-2.6499999999999986,-0.004380165289256196
94,HINDUNILVR,0.07181025196950176,56.06339007196872,2400.0,26.375,0.38667911323776705,2369.05,2480.0,7.925,0.15119737558536805,-10.525,-0.004442709102804921
156,NESTLEIND,0.0089736399326977,80.32870615052232,2280.0,20.525,0.31826349839570933,2228.95,2380.0,5.3,0.10133491271224049,-9.924999999999999,-0.004452769241122502
45,CANBK,-0.9554140127388535,55.06053451544757,96.0,1.475,0.35240705793035754,93.3,101.0,0.525,0.1510302210362355,-0.42500000000000004,-0.004555198285101823
85,HCLTECH,0.5872653108456042,40.92946618335234,1780.0,14.774999999999999,0.30582903885709256,1738.5,1860.0,3.3499999999999996,0.08726045249937656,-8.075,-0.004644808743169399
187,SBICARD,-1.830201383362919,78.99828657114394,820.0,10.85,0.35887701193320404,801.9,855.0,3.55,0.1477645989611079,-3.75,-0.004676393565282455
41,BRITANNIA,0.8630397837793566,62.47994575905943,5050.0,47.425,0.31384945916378454,4926.05,5300.0,12.05,0.09662360280781576,-23.324999999999996,-0.004735031110118654
