,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
171,POWERGRID,-0.5167527921320221,94.08323936409596,295.0,4.55,-0.4020232199057636,298.4,285.0,1.975,-0.2019152800616072,-0.5999999999999996,-0.0020107238605898115
151,NIFTY,0.4523788033130032,78.68041909982395,23100.0,153.2,-0.33849717278716374,23371.15,22550.0,47.175,-0.12649799794194905,-58.849999999999994,-0.002518061798413856
28,BANKNIFTY,1.1679693532041182,92.57336466012988,48800.0,392.325,-0.3400050449370242,49463.6,47500.0,133.02499999999998,-0.13761156334374147,-126.27500000000003,-0.0025528873757672318
209,UPL,0.0,63.697554088605166,540.0,8.725000000000001,-0.3901974155482253,547.65,520.0,3.575,-0.18927785912025386,-1.575000000000001,-0.0028759244042728042
158,ONGC,1.918474484675365,35.3197949985386,260.0,3.625,-0.3731952031035315,264.03,250.0,1.4249999999999998,-0.168217942227469,-0.7750000000000004,-0.002935272506912095
77,GRASIM,1.3102409638554218,66.92447948697,2320.0,28.25,-0.36346031930557887,2354.45,2240.0,10.4,-0.15866544120598514,-7.449999999999999,-0.003164220943320096
84,HDFCLIFE,8.201680672268909,87.53098126978458,630.0,7.324999999999999,-0.3286728325861471,643.8,600.0,2.575,-0.12495716602235196,-2.174999999999999,-0.003378378378378377
135,MARUTI,0.882054974589114,89.62908574701393,11800.0,127.35,-0.32366000563907904,12049.05,11300.0,41.325,-0.1206390898317008,-44.69999999999999,-0.003709836045165386
67,EICHERMOT,-0.668074863683254,46.815583909886,4950.0,50.15,-0.3160336174507078,5055.25,4750.0,15.6,-0.11534987718788825,-18.95,-0.0037485782107709803
65,DMART,0.6044278176386834,12.027950500740504,3550.0,52.225,-0.3791787019184225,3603.55,3400.0,19.075,-0.1611473929150118,-14.075000000000003,-0.003905870599825173
23,BAJAJFINSV,1.4445271779597915,75.13423877749177,1680.0,23.375,-0.3829556274464627,1703.0,1620.0,8.350000000000001,-0.1680448351046846,-6.674999999999997,-0.003919553728714033
15,ASIANPAINT,-0.5941876828914155,75.42232203410938,2180.0,22.15,-0.32157276908617116,2225.05,2100.0,6.7,-0.11951387850815376,-8.749999999999998,-0.003932495898968561
187,SUNPHARMA,0.18451231974565685,83.01586354038125,1740.0,17.775,-0.35866040797768095,1764.65,1680.0,5.4,-0.13290858546963058,-6.974999999999998,-0.003952625166463603
131,LUPIN,-1.445946896018373,74.45961706195764,2060.0,25.75,-0.33906994219372266,2102.7,1980.0,8.675,-0.13896392334740437,-8.399999999999999,-0.0039948637466115
176,RELIANCE,1.1484169391498524,99.05453207426139,1250.0,17.0,-0.37561155630474663,1268.3,1200.0,5.95,-0.15548953347757388,-5.1,-0.0040211306473231885
195,TATAMOTORS,1.513767453999739,99.78220579417619,760.0,13.625,-0.35621398400223137,777.9,720.0,5.225,-0.15575411826295327,-3.1750000000000007,-0.00408150147833912
