,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
25,GODREJPROP,3.725294248278925,2850.0,29.525,2900.0,17.675,5.825000000000003
70,SUNTV,3.0640668523676884,750.0,6.125,760.0,3.9749999999999996,1.8249999999999993
75,TECHM,1.4386161042628933,1740.0,12.45,1760.0,7.075,1.700000000000001
28,HCLTECH,1.8167930601778606,1880.0,12.075,1900.0,6.825,1.575000000000001
73,TATAMOTORS,0.8665287118468703,790.0,6.35,800.0,3.8499999999999996,1.3499999999999996
1,ADANIPORTS,2.627678210483763,1180.0,22.549999999999997,1220.0,11.774999999999999,1.0
40,LAURUSLABS,4.717077662948941,520.0,5.75,530.0,3.3499999999999996,0.9499999999999993
66,SBIN,3.801525738829412,820.0,6.4,830.0,3.575,0.75
30,HDFCLIFE,1.4256014256014256,690.0,5.275,700.0,3.0,0.7249999999999996
52,NTPC,1.093969144460028,365.0,3.125,370.0,1.775,0.4249999999999998
57,PFC,4.70679870924669,480.0,5.65,490.0,3.025,0.39999999999999947
10,BEL,2.3082515448927663,285.0,3.125,290.0,1.725,0.3250000000000002
27,HAVELLS,1.5163996948893974,1680.0,11.399999999999999,1700.0,5.825,0.2500000000000018
41,LICHSGFIN,0.5980175309248792,620.0,6.375,630.0,3.3,0.22499999999999964
60,POWERGRID,1.9360786724031958,335.0,2.275,340.0,1.1,-0.07499999999999973
8,BANKBARODA,3.6809815950920246,240.0,2.525,245.0,1.1749999999999998,-0.17500000000000027
39,KOTAKBANK,0.587997924713207,1760.0,9.899999999999999,1780.0,4.85,-0.1999999999999993
36,ICICIPRULI,0.522558327813351,690.0,5.2,700.0,2.5,-0.20000000000000018
71,TATACHEM,1.570330771800869,1080.0,9.375,1100.0,4.575,-0.22499999999999964
16,CANBK,3.3026357573832965,99.0,0.975,102.0,0.375,-0.22499999999999998
79,VEDL,0.7230821376115694,450.0,5.2,460.0,2.45,-0.2999999999999998
44,M&MFIN,1.9527436047646944,265.0,2.25,270.0,0.975,-0.30000000000000004
12,BHARTIARTL,1.6899097621000818,1560.0,11.125,1580.0,5.4,-0.3249999999999993
59,PNB,3.6273188931495497,101.0,1.225,104.0,0.45,-0.32500000000000007
81,WIPRO,1.5499014513528042,570.0,5.4,580.0,2.525,-0.35000000000000053
56,PETRONET,0.12443614870119771,325.0,2.3,330.0,0.925,-0.44999999999999973
7,BAJAJFINSV,1.0764331210191083,1600.0,11.575,1620.0,5.55,-0.47499999999999964
23,GMRINFRA,3.1201248049921992,80.0,1.225,83.0,0.375,-0.4750000000000001
4,ASHOKLEY,1.6226071103008204,225.0,2.25,230.0,0.875,-0.5
74,TATAPOWER,1.3468838006611976,420.0,3.775,430.0,1.525,-0.7250000000000001
62,RBLBANK,1.0896737388628934,160.0,1.85,165.0,0.55,-0.75
33,HINDPETRO,0.02775464890369137,365.0,4.625,375.0,1.875,-0.875
3,APOLLOTYRE,2.214758056051223,490.0,5.325,500.0,2.2,-0.9249999999999998
21,DLF,3.460743801652893,810.0,8.399999999999999,830.0,3.7,-0.9999999999999982
20,DIVISLAB,0.40412660960365476,6050.0,45.05,6150.0,22.025,-1.0
17,CIPLA,1.6568168619547023,1500.0,10.1,1520.0,4.5,-1.0999999999999996
11,BERGEPAINT,1.6814822748206064,480.0,3.425,490.0,1.15,-1.125
29,HDFCBANK,0.025893319523562924,1750.0,10.45,1770.0,4.574999999999999,-1.3000000000000007
61,RAMCOCEM,4.0979127964156925,960.0,10.274999999999999,980.0,4.35,-1.5749999999999993
24,GODREJCP,0.9344206591913015,1200.0,8.675,1220.0,3.4749999999999996,-1.7250000000000014
9,BATAINDIA,0.7614213197969544,1300.0,7.4,1320.0,2.8,-1.8000000000000007
64,SBICARD,1.1433268569720518,680.0,5.675,695.0,1.9,-1.875
13,BPCL,0.12376237623762376,285.0,4.025,295.0,1.025,-1.9750000000000005
37,INDHOTEL,0.8401221995926682,800.0,8.425,820.0,3.225,-1.9750000000000005
5,ASIANPAINT,1.1404808959156787,2480.0,14.925,2520.0,6.35,-2.2250000000000014
32,HINDALCO,1.0506798516687268,660.0,6.6,680.0,1.975,-2.6499999999999995
2,AMBUJACEM,5.364540182270091,520.0,7.775,540.0,2.5,-2.7750000000000004
47,MGL,3.032848490207348,1180.0,15.95,1220.0,6.55,-2.8499999999999996
63,RECLTD,3.1065390099816663,510.0,8.25,530.0,2.7,-2.8499999999999996
15,BSOFT,1.9624025676295276,560.0,7.25,580.0,2.05,-3.1500000000000004
43,LUPIN,0.7444594098200074,2080.0,14.525,2120.0,5.625,-3.2750000000000004
80,VOLTAS,0.42358778856918095,1680.0,15.725000000000001,1720.0,6.225,-3.275000000000002
26,GRASIM,2.2836088507083327,2620.0,15.850000000000001,2660.0,6.15,-3.5500000000000007
72,TATACOMM,0.9728308501314635,1740.0,19.0,1780.0,7.675,-3.6500000000000004
46,MFSL,-0.464581024635581,1180.0,13.975,1220.0,5.025,-3.924999999999999
48,MUTHOOTFIN,1.478689475210206,1940.0,17.0,1980.0,6.525,-3.9499999999999993
0,ACC,4.7062898995397635,2140.0,30.775,2200.0,13.1,-4.574999999999999
50,NESTLEIND,1.0763896757234472,2240.0,16.0,2280.0,5.325,-5.35
34,HINDUNILVR,0.9915341470075415,2420.0,15.8,2460.0,5.225,-5.350000000000001
35,ICICIGI,2.063281336431021,1860.0,15.75,1900.0,4.925,-5.9
53,OBEROIRLTY,0.158102766798419,1920.0,23.95,1980.0,8.875,-6.199999999999999
65,SBILIFE,0.9737625101433596,1500.0,14.675,1540.0,4.175,-6.325000000000001
14,BRITANNIA,0.8566022828866666,4900.0,32.425,5000.0,12.725000000000001,-6.974999999999994
77,TRENT,2.571903084110699,6700.0,74.875,6900.0,33.875,-7.125
31,HEROMOTOCO,0.30385549515828875,4800.0,49.125,4900.0,20.625,-7.875
58,PIDILITIND,0.253850347553496,2960.0,25.55,3020.0,8.775,-8.0
19,CUMMINSIND,0.5466144921357552,3350.0,33.099999999999994,3450.0,11.775,-9.549999999999994
69,SRF,1.0822662281622466,2180.0,24.875,2240.0,7.050000000000001,-10.774999999999999
76,TORNTPHARM,2.2212922126001997,3200.0,31.5,3300.0,9.100000000000001,-13.299999999999997
38,INDIGO,1.593625498007968,4150.0,39.325,4250.0,12.925,-13.475000000000001
22,EICHERMOT,0.5594877669585141,4950.0,40.224999999999994,5050.0,13.15,-13.924999999999994
78,ULTRACEMCO,2.4814720396234318,11300.0,103.275,11500.0,44.3,-14.675000000000011
49,NAUKRI,4.503499475410707,8000.0,74.1,8200.0,29.55,-14.999999999999993
67,SHRIRAMFIN,0.9086365096933129,2850.0,36.825,2950.0,10.725,-15.375000000000004
68,SIEMENS,3.3230584166604022,7000.0,86.875,7200.0,35.725,-15.424999999999997
6,BAJAJ-AUTO,0.3139122099208899,9600.0,87.05000000000001,9800.0,35.025,-17.000000000000014
45,MCX,1.0355782989353188,6300.0,89.92500000000001,6500.0,34.35,-21.22500000000001
42,LTIM,2.4346197014320796,6100.0,53.675,6250.0,16.025,-21.625
18,COFORGE,0.38816758131441575,8300.0,77.275,8500.0,26.325,-24.625000000000007
51,NIFTY,1.3238424409067744,23800.0,133.375,24050.0,51.525000000000006,-30.32499999999999
55,PERSISTENT,0.5546785742318662,5800.0,78.925,6000.0,21.5,-35.925
54,OFSS,2.5832115968086304,11500.0,168.4,12000.0,56.474999999999994,-55.45000000000002
