,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
34,BHARTIARTL,-0.9853890587835541,17.23196117215964,1600.0,6.35,-0.4414677314321793,1602.7,1580.0,3.375,-0.20828099498992647,0.40000000000000036,0.0002495788357147316
205,ULTRACEMCO,2.1334680600242866,0.28296630452368504,11500.0,41.5,-0.4284857380507301,11522.8,11400.0,20.6,-0.22045197571438924,-0.29999999999999716,-2.6035338632970908e-05
193,TATACONSUM,-0.010452051215050953,80.61219083268551,950.0,4.449999999999999,-0.35453268453840747,956.65,930.0,2.025,-0.14791332188474327,-0.39999999999999947,-0.00041812575131970885
39,BRITANNIA,-0.4210568128779829,23.515396387693556,5000.0,22.875,-0.42272065410770365,5013.75,4950.0,9.725,-0.21097410637817815,-3.4250000000000007,-0.0006831214161057094
92,HINDUNILVR,-0.16930022573363432,0.015085714986245502,2380.0,7.800000000000001,-0.3855892300532895,2388.15,2360.0,3.0250000000000004,-0.1789571937854081,-1.75,-0.0007327847915750685
191,TATACHEM,2.038757632067959,1.7316918850808485e-14,960.0,6.725,-0.47524435316397895,960.95,940.0,3.0,-0.20340845561380883,-0.7249999999999996,-0.000754461730579114
2,ABCAPITAL,4.042490410150487,99.99999999999987,175.0,2.05,-0.41502136203037443,176.3,170.0,0.95,-0.20563828447676813,-0.1499999999999999,-0.0008508224617129887
85,HDFCBANK,0.41339644119585406,91.8018531898397,1670.0,7.775,-0.40680978881426944,1676.0,1650.0,3.1500000000000004,-0.1891305963229748,-1.4749999999999996,-0.0008800715990453458
12,APOLLOHOSP,0.9691498489200581,0.16351984889629034,6750.0,20.325,-0.4035722403576001,6766.7,6700.0,7.175000000000001,-0.1793227919539374,-5.974999999999998,-0.0008830005763518404
41,BSOFT,2.2467594815170426,23.400907322980167,530.0,3.625,-0.4141110033538282,532.45,520.0,1.575,-0.19175875863794412,-0.4750000000000001,-0.0008921025448398912
23,BAJAJFINSV,1.196348585360322,99.99765283846817,1780.0,12.425,-0.44409383978511485,1784.8,1760.0,5.325,-0.24381804523748407,-1.7750000000000004,-0.000994509188704617
79,GRASIM,1.6513685431904357,0.591486091980028,2440.0,8.0,-0.34804301677758187,2453.0,2400.0,2.75,-0.12034699785826564,-2.5,-0.0010191602119853241
