,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
93,OFSS,0.0058070971661365834,10800.0,233.125,10500.0,152.475,71.82499999999999
95,PERSISTENT,0.11106891968862731,5100.0,91.67500000000001,5000.0,63.974999999999994,36.27499999999998
30,COFORGE,0.5004006118435429,6700.0,123.4,6500.0,71.4,19.400000000000006
45,GODREJPROP,-2.7197676970607603,2850.0,39.375,2800.0,29.3,19.225
3,ADANIENT,-2.5031834911996094,2780.0,44.325,2700.0,29.275,14.224999999999994
118,TRENT,-0.9118621603711068,7300.0,85.475,7100.0,48.775,12.075000000000003
72,LALPATHLAB,1.1051954655579816,3250.0,57.75,3150.0,33.25,8.75
108,SRF,-2.208655054767463,2160.0,29.924999999999997,2100.0,17.625,5.325000000000003
54,HEROMOTOCO,-0.8957834741404996,5000.0,32.075,4900.0,18.700000000000003,5.325000000000003
98,PIDILITIND,-0.10776545166402535,3060.0,27.25,3000.0,15.625,4.0
26,CANFINHOME,-1.60336054904745,820.0,15.825,800.0,9.9,3.9750000000000014
36,DIXON,-1.9359313077939235,14700.0,269.54999999999995,14200.0,136.725,3.900000000000034
83,MCX,-2.546702426130172,6300.0,110.975,6100.0,57.3,3.625
48,HAL,-3.688293776219757,4200.0,37.15,4100.0,20.05,2.950000000000003
74,LICHSGFIN,-1.0373443983402488,580.0,7.050000000000001,570.0,4.875,2.6999999999999993
102,RECLTD,-2.533718689788054,500.0,6.55,490.0,4.3,2.05
4,ADANIPORTS,-0.7784234184848152,1320.0,13.1,1280.0,7.425,1.75
85,MGL,-2.3450477152069835,1480.0,19.15,1440.0,10.425,1.7000000000000028
88,MUTHOOTFIN,-0.7285692140753371,1860.0,11.775,1820.0,6.725,1.674999999999999
13,BAJFINANCE,-0.22545830869308103,6600.0,100.425,6400.0,51.05,1.6749999999999972
96,PETRONET,-0.02880599164626242,335.0,3.25,330.0,2.45,1.6500000000000004
106,SHRIRAMFIN,0.46226811550699404,3250.0,55.925,3150.0,28.725,1.5250000000000057
64,INDUSTOWER,-1.293800539083558,360.0,6.35,350.0,3.9000000000000004,1.450000000000001
