,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
158,NIFTY,-0.32221969830813624,47.884909805171134,23400.0,183.675,-0.3455882434249633,23696.0,22800.0,60.575,-0.13793004913159113,-62.525000000000006,-0.0026386309925725865
31,BANKNIFTY,0.17583230921155488,78.38093365549926,49900.0,512.95,-0.3559302738575969,50619.95,48400.0,181.22500000000002,-0.15169171551237082,-150.5,-0.0029731360856737315
17,ASIANPAINT,-0.4877942077172106,54.671058210090486,2240.0,31.875,-0.3734265045985391,2274.65,2160.0,12.4,-0.17340957386782851,-7.074999999999999,-0.0031103686281405926
141,MARUTI,-0.12471814839178229,1.3125585511977365,12900.0,137.60000000000002,-0.3384152655636802,13133.25,12400.0,48.075,-0.13367829873083492,-41.45000000000002,-0.0031561113966459193
23,AXISBANK,0.771764243228629,20.802667585014902,1010.0,13.875,-0.37588139564598655,1025.0,970.0,5.25,-0.16310903719201808,-3.375,-0.003292682926829268
109,INFY,0.925683117428017,11.854222959943977,1900.0,24.825,-0.38377447822310007,1924.35,1820.0,9.2,-0.156525215121872,-6.425000000000001,-0.003338789721204563
132,LT,-0.9044117647058824,86.75281878356874,3300.0,43.95,-0.344271445983356,3369.25,3150.0,16.175,-0.1416952823301263,-11.600000000000001,-0.0034429027231579735
185,RELIANCE,0.2023976335045929,10.460348544986722,1270.0,14.5,-0.36960082663193616,1287.2,1220.0,4.975,-0.14312284714866685,-4.550000000000001,-0.003534804226227471
96,ICICIBANK,0.5383527192706696,23.752753483796493,1260.0,15.100000000000001,-0.36308660220090117,1279.25,1210.0,5.15,-0.14324682239312447,-4.800000000000001,-0.0037521985538401413
94,HINDUNILVR,-0.9239028653473998,33.51558804021451,2340.0,24.799999999999997,-0.3416042986647463,2380.65,2260.0,7.8,-0.13319010015098898,-9.199999999999998,-0.003864490790330371
11,AMBUJACEM,-1.6218278954398015,60.515132996880475,505.0,9.024999999999999,-0.3658958927093292,515.6,480.0,3.5,-0.1633207920026758,-2.0249999999999986,-0.003927463149728469
217,ULTRACEMCO,-0.5792295600869921,88.24110125669404,11300.0,165.075,-0.34957006296258264,11543.0,10800.0,59.525000000000006,-0.14808162155426896,-46.02499999999998,-0.00398726500909642
97,ICICIGI,-1.4895729890764648,43.715578542524305,1800.0,29.775,-0.3662759895683172,1835.2,1720.0,11.225000000000001,-0.1634616079833877,-7.324999999999996,-0.003991390584132518
204,TATAELXSI,0.15697238535549168,6.456115170920312,6300.0,124.375,-0.3855345991402539,6412.45,6000.0,48.974999999999994,-0.17967384948551712,-26.42500000000001,-0.0041208898314996625
87,HDFCBANK,0.48528356066044515,22.158826934413664,1720.0,17.475,-0.33887691824689115,1749.7,1640.0,5.1,-0.10964620299522065,-7.275000000000002,-0.004157855632394126
25,BAJAJFINSV,-0.38543659706624517,28.97776786119724,1760.0,24.65,-0.34912484021439716,1796.2,1680.0,8.375,-0.139694993565588,-7.899999999999999,-0.0043981739227257535
188,SBILIFE,-0.1932924141205195,15.483704772624032,1440.0,17.9,-0.3332190173454246,1471.6,1380.0,5.7,-0.1292591845226374,-6.499999999999998,-0.004416961130742049
61,DABUR,-0.9177748642067803,45.68731346919364,520.0,6.7,-0.3578937117712545,529.0,500.0,2.175,-0.14381201163862078,-2.3500000000000005,-0.004442344045368621
156,NESTLEIND,-0.2968286205280425,78.16537289223098,2200.0,28.875,-0.369751388933506,2233.7,2120.0,9.4,-0.15183122081195488,-10.075,-0.0045104535076330755
160,NTPC,-1.748906933166771,61.14273891862959,310.0,5.7,-0.39475575356837755,314.6,295.0,2.125,-0.17233442473138116,-1.4500000000000002,-0.004609027336300064
173,PIDILITIND,0.091324200913242,83.51257731504099,2840.0,40.725,-0.34209440472061137,2904.4,2720.0,13.649999999999999,-0.14182761373132957,-13.425000000000004,-0.004622297204241841
