,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
158,NIFTY,-0.32642622178474373,47.92421084297156,24000.0,161.475,0.3422735416664308,23695.0,24500.0,43.224999999999994,0.12767755204616962,-75.025,-0.0031662798058662168
31,BANKNIFTY,0.17583230921155488,78.5463071655831,51400.0,451.775,0.3521699974780509,50619.95,52700.0,140.525,0.14604430668805052,-170.72499999999997,-0.0033726821144627757
96,ICICIBANK,0.5383527192706696,23.752753483796493,1300.0,13.350000000000001,0.36268411881812745,1279.25,1340.0,4.45,0.15336170808743652,-4.450000000000001,-0.0034786007426226315
94,HINDUNILVR,-0.9239028653473998,33.51558804021451,2420.0,25.4,0.36315073129095926,2380.65,2500.0,8.55,0.1517946948192588,-8.299999999999997,-0.0034864427782328343
85,HCLTECH,0.4386601981233478,16.895377027999963,1760.0,18.875,0.35735678499526996,1728.7,1820.0,6.35,0.14963326914358044,-6.175000000000001,-0.0035720483600393364
141,MARUTI,-0.12471814839178229,1.2722275218863262,13400.0,112.3,0.32211308799891947,13133.25,13900.0,32.150000000000006,0.11224113555007965,-47.999999999999986,-0.003654845525669578
61,DABUR,-0.9177748642067803,45.68731346919364,540.0,6.55,0.35738292498466817,529.0,560.0,2.3,0.1556464389016121,-1.9500000000000002,-0.003686200378071834
87,HDFCBANK,0.47954055994257,22.162240098782675,1780.0,15.149999999999999,0.3381705159270833,1749.6,1840.0,4.3,0.12043075378386016,-6.549999999999999,-0.00374371284865112
227,ZYDUSLIFE,3.4542578702995055,61.1701891667189,1040.0,15.3,0.3577904524713476,1013.8,1090.0,5.65,0.15740880950667832,-4.0,-0.0039455513908068654
132,LT,-0.9279411764705883,87.17116899163517,3450.0,40.75,0.3412597641714664,3368.45,3600.0,13.6,0.13762406126860668,-13.55,-0.0040226216805949325
25,BAJAJFINSV,-0.38543659706624517,28.97776786119724,1840.0,20.725,0.33572677083542435,1796.2,1920.0,6.725,0.1316182924089423,-7.275000000000002,-0.004050217125041756
211,TITAN,-2.064947305286608,89.85000837929975,3500.0,50.85,0.37519718926016393,3429.0,3650.0,18.3,0.16582782317290004,-14.25,-0.004155730533683289
69,DRREDDY,0.9879970605046134,53.67027550000994,1260.0,14.95,0.36409611875832665,1236.8,1310.0,4.8,0.14547589558162638,-5.35,-0.004325679172056921
207,TATASTEEL,-1.454437518551499,66.9719169429958,136.0,2.125,0.36968822760267206,132.8,142.0,0.775,0.16791057164462644,-0.575,-0.004329819277108433
185,RELIANCE,0.2023976335045929,10.460348544986722,1310.0,11.600000000000001,0.34038528237294946,1287.2,1360.0,2.975,0.11038824997366106,-5.650000000000001,-0.004389372280919827
197,SUNPHARMA,0.2488558352402746,85.99091426760117,1780.0,21.299999999999997,0.37925940188978846,1752.35,1840.0,6.8,0.15849423076445063,-7.6999999999999975,-0.004394099352298341
