,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
102,OFSS,-1.4008634802006348,11800.0,204.575,12000.0,145.45,86.32499999999999
10,ATUL,-2.512358281854169,7800.0,125.275,8000.0,76.375,27.474999999999994
129,TRENT,-2.169326729040543,7900.0,98.325,8100.0,61.575,24.825000000000003
98,NAVINFLUOR,-1.5180379509487738,3450.0,39.75,3500.0,28.2,16.65
62,HEROMOTOCO,-0.6592477272290453,5400.0,37.175,5500.0,24.05,10.925000000000004
105,PERSISTENT,-0.3079019073569482,5650.0,96.275,5800.0,52.599999999999994,8.924999999999983
56,HAL,-0.1321716910266436,4700.0,35.825,4800.0,21.325,6.824999999999996
128,TITAN,-1.2305583695846494,3480.0,16.275,3520.0,11.45,6.625
16,BAJFINANCE,-2.6894068487264216,7000.0,66.85,7200.0,36.724999999999994,6.599999999999994
108,PIIND,-0.6193619361936193,4700.0,38.95,4800.0,22.75,6.549999999999997
46,ESCORTS,-1.1717353599279747,3900.0,34.5,4000.0,20.25,6.0
53,GODREJPROP,0.15585241730279897,3250.0,52.2,3350.0,29.1,6.0
119,SIEMENS,-2.761148522382286,7900.0,72.175,8100.0,39.075,5.9750000000000085
104,PEL,-1.0765783320342945,1060.0,22.6,1090.0,14.15,5.699999999999999
109,POLYCAB,-2.9813360589069395,7200.0,62.425,7400.0,33.8,5.174999999999997
14,BAJAJ-AUTO,2.4106741871459683,10700.0,83.025,11000.0,43.8,4.574999999999989
118,SHRIRAMFIN,-2.0537964115486202,3400.0,46.55,3500.0,25.475,4.400000000000006
71,INDIGO,-1.8161032173771026,4750.0,38.35,4850.0,20.975,3.6000000000000014
35,COROMANDEL,-1.6995220094348464,1640.0,26.200000000000003,1680.0,14.775,3.349999999999998
120,SRF,-2.6723359256240222,2340.0,25.700000000000003,2400.0,14.2,2.6999999999999957
29,CANFINHOME,-1.2461791676463674,880.0,10.774999999999999,900.0,6.65,2.525000000000002
5,AMBUJACEM,-1.2226229219808251,590.0,5.05,600.0,3.45,1.8500000000000005
81,LAURUSLABS,-1.3850415512465375,485.0,6.800000000000001,495.0,4.3,1.799999999999999
134,VEDL,-1.438924482722403,490.0,6.1,500.0,3.925,1.75
47,EXIDEIND,-1.333061972117635,510.0,4.55,520.0,3.0,1.4500000000000002
106,PFC,-2.558842582595552,480.0,5.175000000000001,490.0,3.275,1.3749999999999991
