,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
178,RELIANCE,-1.6148136449778898,2.3453409351856522,1240.0,7.95,-0.4077323937649845,1245.95,1220.0,3.125,-0.18775397384776882,-1.7000000000000002,-0.0013644207231429833
52,CONCOR,-2.1187261804792974,28.829739072177624,750.0,7.125,-0.3791010204156926,757.65,730.0,3.025,-0.17691927768616655,-1.0750000000000002,-0.0014188609516267408
189,SUNPHARMA,-0.4370748763897615,32.78149586349949,1800.0,6.05,-0.26733033564331543,1822.35,1740.0,1.625,-0.06528914553550935,-2.8,-0.0015364776250445852
16,ASIANPAINT,-0.6939427770845648,3.085202382696105,2240.0,11.45,-0.3066404986780905,2268.2,2180.0,3.75,-0.10584124038622167,-3.9499999999999993,-0.0017414690062604707
152,NIFTY,-0.5899749394980163,60.05400671809,22950.0,98.375,-0.33811100577700137,23126.45,22600.0,29.05,-0.12454231051079045,-40.275,-0.001741512424085841
131,LTTS,-0.3260006026901899,0.46319744249104755,5400.0,43.475,-0.36321697344219184,5457.6,5200.0,16.9,-0.13474609806129778,-9.675000000000004,-0.0017727572559366762
159,ONGC,-2.384121069242177,6.33007032736442,255.0,2.225,-0.4040362928413499,256.72,250.0,0.875,-0.19393192128251613,-0.4750000000000001,-0.00185026488002493
105,INFY,0.5785301049925006,10.146541993513683,1860.0,10.774999999999999,-0.34562189989841907,1877.6,1820.0,3.625,-0.133259919248491,-3.5249999999999986,-0.0018773966766084357
29,BANKNIFTY,-0.6108304583538688,82.73164997609021,48000.0,265.325,-0.3530284462693172,48398.55,47200.0,86.85,-0.14443123923749945,-91.625,-0.0018931352282248123
53,COROMANDEL,-1.8962722852512155,1.4997027771366545,1800.0,17.075,-0.3901620775101746,1815.9,1760.0,6.800000000000001,-0.18708135031860906,-3.474999999999998,-0.0019136516327991617
144,MRF,-0.6048788146123594,13.720631441884892,110000.0,644.525,-0.32134912322984555,111427.0,107000.0,213.6,-0.11496045363973739,-217.325,-0.001950380069462518
160,PAGEIND,-1.0036082512734532,0.06130787451851014,46000.0,299.17499999999995,-0.36719010677131636,46380.75,45000.0,104.3,-0.1472106986787287,-90.57499999999996,-0.0019528575971712394
