,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
44,DIXON,-1.9359313077939235,15600.0,283.125,16000.0,173.27499999999998,63.424999999999955
12,ATUL,-0.7533181080991627,7800.0,98.025,8000.0,58.224999999999994,18.424999999999983
136,TRENT,-0.9118621603711068,7800.0,86.775,8000.0,51.7,16.625
108,PERSISTENT,0.11106891968862731,5450.0,84.925,5600.0,48.525,12.125
40,CUMMINSIND,-0.33454647256438974,3700.0,30.4,3750.0,21.225,12.050000000000004
35,COFORGE,0.5004006118435429,7100.0,101.75,7300.0,56.875,12.0
0,ABB,-1.025628532449815,8500.0,73.225,8700.0,41.175,9.125
98,MPHASIS,1.3258012451002998,3150.0,25.8,3200.0,17.4,8.999999999999996
89,LTTS,-0.19550435354816562,5400.0,35.125,5500.0,21.424999999999997,7.724999999999994
64,HEROMOTOCO,-0.8957834741404996,5400.0,32.575,5500.0,20.1,7.625
55,GODREJPROP,-2.7197676970607603,3050.0,55.475,3150.0,31.175,6.875
58,HAL,-3.688293776219757,4500.0,39.725,4600.0,23.1,6.475000000000001
73,INDIGO,-0.9763821084575802,4700.0,39.85,4800.0,22.875,5.899999999999999
95,MCX,-2.546702426130172,6700.0,87.7,6900.0,46.8,5.8999999999999915
135,TITAN,-0.6206361520558572,3480.0,13.85,3520.0,9.7,5.549999999999999
127,TATACHEM,-2.433016421780467,1200.0,12.3,1220.0,8.175,4.050000000000001
121,SHRIRAMFIN,0.46226811550699404,3450.0,45.925,3550.0,24.775,3.625
18,BAJFINANCE,-0.22545830869308103,7000.0,81.55000000000001,7200.0,42.275,2.999999999999986
104,OBEROIRLTY,-1.9094784673116691,2020.0,18.025,2060.0,10.325,2.625
118,SBILIFE,-0.5549194045626706,1760.0,15.5,1800.0,8.975000000000001,2.450000000000003
96,MGL,-2.3450477152069835,1580.0,23.4,1620.0,12.875,2.3500000000000014
31,CANFINHOME,-1.60336054904745,880.0,10.95,900.0,6.65,2.3500000000000014
123,SRF,-2.208655054767463,2300.0,26.25,2360.0,14.1,1.9499999999999993
94,MARUTI,-1.2236169300986466,12400.0,84.3,12700.0,42.974999999999994,1.6499999999999915
110,PFC,-2.1276595744680855,470.0,5.425000000000001,480.0,3.525,1.6249999999999991
11,ASTRAL,0.15644386901871932,1900.0,16.325000000000003,1940.0,8.925,1.5249999999999986
26,BHEL,-4.187710437710438,245.0,4.0,250.0,2.75,1.5
131,TATAPOWER,-2.190272941705043,460.0,4.5,470.0,2.8,1.0999999999999996
49,EXIDEIND,-3.3828207847295864,490.0,4.3,500.0,2.6500000000000004,1.0000000000000009
32,CHOLAFIN,-0.9130024136845419,1480.0,16.525,1520.0,8.7,0.875
82,JUBLFOOD,-0.728922005345428,640.0,3.6500000000000004,650.0,2.25,0.8499999999999996
20,BANKBARODA,-3.403163385495541,245.0,2.975,250.0,1.8250000000000002,0.6750000000000003
144,ZYDUSLIFE,-1.3589691966982083,1020.0,6.699999999999999,1040.0,3.6500000000000004,0.6000000000000014
70,ICICIPRULI,-0.29437345286679606,770.0,9.6,790.0,5.075,0.5500000000000007
85,LAURUSLABS,-1.5713662156263641,470.0,8.0,485.0,4.275,0.5500000000000007
71,IGL,0.10178692603483375,460.0,3.7,470.0,2.0999999999999996,0.4999999999999991
13,AUBANK,-2.648394795596274,670.0,10.3,690.0,5.375,0.4499999999999993
57,GUJGASLTD,-1.153030163269071,560.0,3.675,570.0,2.05,0.4249999999999998
137,TVSMOTOR,-1.2118756446147045,2800.0,32.9,2880.0,16.625,0.3500000000000014
106,ONGC,-0.5257432922407542,285.0,1.725,290.0,1.025,0.32499999999999973
105,OFSS,0.0058070971661365834,11500.0,265.45000000000005,12000.0,132.85000000000002,0.25
100,NATIONALUM,-1.6630640963430234,235.0,2.0,240.0,1.125,0.25
1,ABCAPITAL,-1.7816742081447967,220.0,1.975,225.0,1.0750000000000002,0.17500000000000027
30,CANBK,-3.4777364559252186,102.0,1.525,105.0,0.825,0.125
38,CROMPTON,-0.65707909744607,415.0,4.375,425.0,2.25,0.125
24,BHARATFORG,-1.9270062706968225,1460.0,12.95,1500.0,6.525,0.10000000000000142
92,M&MFIN,-0.4541484716157206,295.0,4.55,305.0,2.3,0.04999999999999982
103,NTPC,-1.2838972882169426,430.0,2.325,440.0,1.1749999999999998,0.024999999999999467
9,ASHOKLEY,-0.6128467422357388,225.0,1.1749999999999998,230.0,0.575,-0.02499999999999991
28,BPCL,-1.7003676470588234,335.0,4.275,345.0,2.125,-0.025000000000000355
50,FEDERALBNK,-0.7538341564855732,200.0,1.525,205.0,0.725,-0.07499999999999996
22,BEL,-2.1534563879840753,285.0,3.325,295.0,1.625,-0.07500000000000018
27,BIOCON,-1.6563770516488483,340.0,4.425,350.0,2.1500000000000004,-0.12499999999999911
52,GLENMARK,-0.7713514781792585,1760.0,11.35,1800.0,5.6,-0.15000000000000036
66,HINDPETRO,-2.820385947550718,415.0,6.675,430.0,3.25,-0.17499999999999982
132,TATASTEEL,-2.086899275839368,155.0,1.525,160.0,0.675,-0.17499999999999982
53,GMRINFRA,-2.8341584158415842,83.0,1.3250000000000002,86.0,0.575,-0.17500000000000027
90,LUPIN,-0.08372677163523037,2220.0,14.625,2280.0,7.225,-0.1750000000000007
109,PETRONET,-0.02880599164626242,360.0,2.5,370.0,1.125,-0.25
72,INDHOTEL,-1.4994405072734054,690.0,7.475,710.0,3.5999999999999996,-0.27500000000000036
25,BHARTIARTL,0.5288051940421282,1760.0,8.05,1800.0,3.875,-0.3000000000000007
65,HINDALCO,-0.7542298022694843,760.0,5.3,780.0,2.45,-0.39999999999999947
8,APOLLOTYRE,-0.8466978782747285,515.0,4.5,530.0,2.05,-0.40000000000000036
33,CIPLA,-0.7565246118268913,1560.0,11.5,1600.0,5.55,-0.40000000000000036
63,HDFCLIFE,-0.8791506052613782,760.0,3.3,780.0,1.4249999999999998,-0.4500000000000002
23,BERGEPAINT,-1.6053999817568183,565.0,2.8,580.0,1.15,-0.5
79,ITC,0.5342099856174235,500.0,2.95,515.0,1.225,-0.5
143,WIPRO,-0.10924981791697014,565.0,3.25,580.0,1.375,-0.5
129,TATACONSUM,-1.112545942187345,1040.0,5.35,1070.0,2.4000000000000004,-0.5499999999999989
124,SUNPHARMA,0.08948074848014317,1960.0,5.2,2000.0,2.3,-0.6000000000000005
6,AMBUJACEM,-1.6217653314427507,580.0,6.625,600.0,3.0,-0.625
16,BAJAJ-AUTO,0.08515456266709799,10800.0,76.525,11100.0,37.95,-0.625
140,UPL,-1.7797241893402906,550.0,5.25,565.0,2.25,-0.75
51,GAIL,-1.9890068939817405,220.0,2.2,230.0,0.725,-0.7500000000000002
93,MARICO,0.1430399759090567,685.0,5.475,705.0,2.3499999999999996,-0.7750000000000004
75,INDUSTOWER,-1.293800539083558,380.0,7.1,395.0,3.1500000000000004,-0.7999999999999989
117,SBICARD,-1.3964313421256789,730.0,5.95,750.0,2.575,-0.7999999999999998
34,COALINDIA,-1.3871506049228202,495.0,3.8499999999999996,510.0,1.475,-0.8999999999999995
78,IRCTC,-1.3358553020451591,870.0,5.3,900.0,2.1500000000000004,-0.9999999999999991
97,MOTHERSON,-1.7780721418381902,200.0,2.8499999999999996,210.0,0.925,-0.9999999999999996
113,POWERGRID,-1.3618974751338946,335.0,2.45,350.0,0.725,-1.0000000000000002
115,RECLTD,-2.533718689788054,530.0,9.075,550.0,4.025,-1.0249999999999986
130,TATAMOTORS,-1.9160326852634544,910.0,7.45,940.0,3.2,-1.0499999999999998
86,LICHSGFIN,-1.0373443983402488,620.0,7.5,640.0,3.2,-1.0999999999999996
19,BALRAMCHIN,-3.4302515517804646,630.0,7.800000000000001,650.0,3.3499999999999996,-1.1000000000000014
141,VEDL,-1.1166648941827078,480.0,6.65,500.0,2.725,-1.2000000000000002
81,JSWSTEEL,-0.7953612479474549,1000.0,9.024999999999999,1030.0,3.9000000000000004,-1.2249999999999979
102,NESTLEIND,1.091932300197388,2460.0,6.825,2520.0,2.8,-1.2250000000000005
84,LALPATHLAB,1.1051954655579816,3400.0,67.125,3500.0,32.925,-1.2750000000000057
41,DABUR,-0.45977011494252873,580.0,4.05,600.0,1.375,-1.2999999999999998
101,NAUKRI,-2.243968931639319,8000.0,67.57499999999999,8200.0,33.125,-1.3249999999999886
62,HDFCBANK,-0.47028768833280116,1770.0,4.824999999999999,1830.0,1.725,-1.3749999999999991
39,CUB,12.45136186770428,175.0,3.25,185.0,0.875,-1.5
80,JINDALSTEL,-2.046296793597938,960.0,7.7,990.0,3.0999999999999996,-1.5000000000000009
21,BATAINDIA,-1.0085476198991452,1440.0,8.85,1480.0,3.5999999999999996,-1.6500000000000004
45,DLF,-3.8769972867048543,850.0,9.375,880.0,3.8499999999999996,-1.6750000000000007
2,ABFRL,-2.5402335121489426,325.0,4.025,340.0,1.15,-1.7250000000000005
4,ADANIENT,-2.5031834911996094,2960.0,31.025,3040.0,14.649999999999999,-1.7250000000000014
60,HCLTECH,0.3042899448474475,1900.0,5.45,1940.0,1.85,-1.75
77,IPCALAB,-0.6996051117813501,1660.0,9.05,1700.0,3.6500000000000004,-1.75
74,INDUSINDBK,-1.0775945309180797,1340.0,10.475000000000001,1380.0,4.35,-1.7750000000000021
15,AXISBANK,-0.3283933984506568,1220.0,4.35,1260.0,1.275,-1.7999999999999998
68,ICICIBANK,1.1458169832051484,1310.0,8.45,1350.0,3.25,-1.9499999999999993
125,SUNTV,-0.4997667755047645,770.0,4.9,800.0,1.4,-2.1000000000000005
119,SBIN,-1.9962453066332917,820.0,4.4,850.0,1.125,-2.1500000000000004
37,CONCOR,-0.40115627396613773,870.0,8.274999999999999,900.0,3.05,-2.174999999999999
126,SYNGENE,-2.2831594634873325,860.0,10.925,890.0,4.375,-2.1750000000000007
54,GODREJCP,-0.22514787254340776,1340.0,19.3,1380.0,8.5,-2.3000000000000007
69,ICICIGI,-0.9706315342964794,2060.0,15.100000000000001,2120.0,6.35,-2.400000000000002
83,KOTAKBANK,-1.119751166407465,1820.0,6.55,1880.0,1.875,-2.8
128,TATACOMM,-0.7757194390951748,1900.0,12.100000000000001,1960.0,4.65,-2.8000000000000007
76,INFY,0.6237288135593221,1900.0,7.0,1960.0,2.075,-2.8499999999999996
43,DIVISLAB,-0.45826569264069267,6100.0,24.6,6250.0,10.875,-2.8500000000000014
10,ASIANPAINT,-1.122701116067727,3100.0,11.625,3200.0,4.375,-2.875
88,LTIM,0.5604167890131463,6150.0,34.974999999999994,6300.0,15.975000000000001,-3.0249999999999915
99,MUTHOOTFIN,-0.7285692140753371,2000.0,11.5,2060.0,4.225,-3.0500000000000007
114,PVRINOX,-1.699107085501381,1600.0,15.2,1660.0,6.0,-3.1999999999999993
87,LT,-1.0306955787102225,3650.0,21.0,3750.0,8.899999999999999,-3.200000000000003
112,POLYCAB,-2.519479936227067,6900.0,59.85,7100.0,28.3,-3.25
47,EICHERMOT,-0.4801033107341103,4950.0,25.275,5100.0,10.9,-3.474999999999998
134,TECHM,0.2984809976948992,1740.0,10.975000000000001,1800.0,3.75,-3.4750000000000014
116,RELIANCE,-0.592530085118873,2800.0,12.100000000000001,2880.0,4.1,-3.900000000000002
14,AUROPHARMA,0.020498103925386903,1500.0,12.8,1560.0,4.225,-4.350000000000001
59,HAVELLS,-1.0050391157883014,1840.0,10.825,1900.0,3.225,-4.374999999999999
61,HDFCAMC,-0.7849568164425496,4700.0,33.55,4850.0,14.55,-4.449999999999996
142,VOLTAS,0.6937237122412192,1880.0,14.9,1940.0,5.225,-4.450000000000001
67,HINDUNILVR,0.7115207373271889,2800.0,16.775,2880.0,6.025,-4.724999999999998
17,BAJAJFINSV,-0.5505791065213671,1800.0,16.700000000000003,1860.0,5.85,-5.0000000000000036
139,UNITDSPR,-0.8315658351008316,1520.0,16.65,1580.0,5.800000000000001,-5.049999999999997
42,DEEPAKNTR,-1.9293901879871618,2800.0,26.1,2900.0,10.5,-5.100000000000001
91,M&M,-2.2407388474252805,3000.0,31.375,3100.0,13.1,-5.175000000000001
133,TCS,0.0024491495328247265,4200.0,13.850000000000001,4350.0,4.3,-5.250000000000002
56,GRASIM,-0.6346915362125755,2780.0,14.425,2860.0,4.575,-5.275
111,PIDILITIND,-0.10776545166402535,3240.0,29.424999999999997,3340.0,11.725,-5.974999999999998
5,ADANIPORTS,-0.7784234184848152,1400.0,13.95,1460.0,3.95,-6.049999999999999
3,ACC,-1.3025809994508513,2340.0,22.7,2420.0,8.275,-6.149999999999999
7,APOLLOHOSP,-0.3256184239781391,7200.0,20.95,7400.0,7.375,-6.199999999999999
138,ULTRACEMCO,0.6160624105955423,11300.0,47.675,11600.0,20.575000000000003,-6.5249999999999915
122,SIEMENS,-2.741577041264267,7500.0,61.775000000000006,7700.0,27.6,-6.575000000000003
29,BRITANNIA,0.1309825414059942,6000.0,20.0,6200.0,6.65,-6.699999999999999
36,COLPAL,0.1345150731612537,3400.0,44.65,3500.0,18.375,-7.899999999999999
46,DRREDDY,0.1900304793984604,6900.0,28.75,7100.0,10.4,-7.949999999999999
48,ESCORTS,-0.701264156266373,3800.0,43.275000000000006,3950.0,17.6,-8.075000000000003
120,SHREECEM,0.4463428185485287,25000.0,154.55,26000.0,48.925,-56.70000000000002
107,PAGEIND,-0.9170880955931866,45000.0,461.125,47000.0,111.25,-238.625
