,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
28,BOSCHLTD,-2.9734012788914566,33000.0,533.425,32000.0,295.07500000000005,56.725000000000136
44,DIXON,-0.37083298277859394,15000.0,294.1,14500.0,159.3,24.5
64,HEROMOTOCO,0.02207691175542987,4600.0,70.175,4500.0,44.875,19.575000000000003
58,HAL,-2.413591622095375,4200.0,69.475,4100.0,43.0,16.525000000000006
103,NAUKRI,-0.42712527753735,7700.0,103.85,7500.0,59.425,15.0
47,EICHERMOT,-0.7575678632834888,4600.0,51.575,4500.0,32.325,13.075000000000003
96,MCX,-1.6332040607711096,6100.0,111.775,5900.0,60.1,8.424999999999997
19,BALKRISIND,-0.1400962712838566,2700.0,30.0,2650.0,19.125,8.25
24,BHARATFORG,-1.6984228930279028,1340.0,30.825000000000003,1300.0,19.075,7.324999999999996
37,COFORGE,0.8325956556458652,7900.0,86.0,7700.0,46.575,7.150000000000006
97,METROPOLIS,3.428016284233901,2140.0,18.275,2100.0,12.125,5.975000000000001
52,GLENMARK,-1.413470618698023,1560.0,25.049999999999997,1520.0,14.775,4.5000000000000036
111,PEL,-0.019262255610131944,1000.0,13.75,980.0,9.025,4.300000000000001
14,AUROPHARMA,-0.29042750929368033,1240.0,10.35,1220.0,6.949999999999999,3.549999999999999
9,APOLLOTYRE,-0.3354297693920335,460.0,9.075,450.0,6.075,3.075000000000001
143,TRENT,3.2303003248002713,6500.0,98.8,6300.0,50.825,2.8500000000000085
122,RECLTD,-0.5182323565438612,510.0,7.625,500.0,5.175000000000001,2.7250000000000014
101,MUTHOOTFIN,-0.2500549571334359,1760.0,32.675,1700.0,17.65,2.625
115,PIDILITIND,-0.09479434447300772,3000.0,19.7,2940.0,11.075,2.4499999999999993
39,CROMPTON,0.2039255671679837,380.0,8.65,370.0,5.425,2.1999999999999993
98,MGL,-0.7894736842105263,1360.0,21.475,1320.0,11.575,1.6749999999999972
114,PFC,-0.8332465368190813,460.0,6.55,450.0,4.05,1.5499999999999998
128,SIEMENS,-1.746400831148271,6700.0,82.3,6500.0,41.925,1.5499999999999972
123,RELIANCE,0.7234475207257938,1240.0,6.3,1220.0,3.875,1.4500000000000002
147,UPL,4.763749031758327,520.0,4.725,510.0,3.0250000000000004,1.325000000000001
149,VOLTAS,-2.589145066590291,1640.0,16.200000000000003,1600.0,8.75,1.2999999999999972
33,CHAMBLFERT,2.1321289780485246,470.0,6.075,460.0,3.675,1.2749999999999995
35,CIPLA,-0.6254610770760497,1500.0,13.725000000000001,1460.0,7.5,1.2749999999999986
113,PETRONET,-0.8074344911639245,315.0,2.8499999999999996,310.0,2.05,1.25
26,BHEL,-1.1484172721957737,230.0,4.324999999999999,225.0,2.725,1.1250000000000009
93,M&MFIN,-0.4284649776453055,260.0,3.4000000000000004,255.0,2.25,1.0999999999999996
66,HINDPETRO,-0.013066771200836273,370.0,6.0,360.0,3.55,1.0999999999999996
0,ABB,-1.4108897229274755,6900.0,79.05,6700.0,40.05,1.0499999999999972
89,LTIM,0.6324736469313779,5850.0,47.475,5700.0,24.25,1.0249999999999986
99,MOTHERSON,-0.5492619292825266,170.0,4.1,165.0,2.525,0.9500000000000002
129,SRF,-0.11535531613886167,2220.0,21.775,2160.0,11.225,0.6750000000000007
106,NMDC,-2.0464080828838087,220.0,2.825,215.0,1.725,0.625
148,VEDL,-0.5033924272269643,440.0,5.15,430.0,2.875,0.5999999999999996
45,DLF,0.6853263306219176,760.0,8.625,740.0,4.6,0.5749999999999993
109,ONGC,1.345553822152886,250.0,2.025,245.0,1.275,0.5249999999999999
69,ICICIGI,-1.0816278888802429,1840.0,14.2,1800.0,7.325,0.45000000000000107
76,INDUSTOWER,0.5681818181818182,320.0,5.575,310.0,3.0,0.4249999999999998
136,TATAMOTORS,-1.8312298935906954,770.0,8.3,750.0,4.324999999999999,0.34999999999999787
102,NATIONALUM,-0.6639075702707363,225.0,5.7,215.0,3.0,0.2999999999999998
12,ASTRAL,1.8514199078663478,1700.0,16.125,1660.0,8.15,0.1750000000000007
53,GMRINFRA,-0.1252661906551422,77.0,0.975,75.0,0.575,0.17499999999999993
150,WIPRO,0.3733611183467917,560.0,5.2,545.0,2.675,0.14999999999999947
50,FEDERALBNK,0.22132409545804468,200.0,1.525,195.0,0.825,0.125
32,CANBK,-0.786495300211011,100.0,1.1749999999999998,97.0,0.625,0.07500000000000018
117,PNB,-0.3696332101222633,102.0,1.375,99.0,0.725,0.07499999999999996
29,BPCL,0.30303030303030304,305.0,4.0,295.0,2.025,0.04999999999999982
48,ESCORTS,0.4621923875813308,3550.0,43.25,3450.0,21.65,0.04999999999999716
71,IDFCFIRSTB,-0.07517666516313336,64.0,0.625,62.0,0.32499999999999996,0.02499999999999991
10,ASHOKLEY,-0.4308603743099502,215.0,1.5750000000000002,210.0,0.8,0.02499999999999991
59,HAVELLS,-0.8401832024022566,1580.0,12.45,1540.0,6.225,0.0
40,CUB,0.447170784842057,170.0,1.9,165.0,0.925,-0.04999999999999982
27,BIOCON,-0.028608210556429696,340.0,4.65,330.0,2.3,-0.05000000000000071
119,POWERGRID,-0.42944785276073616,315.0,2.325,305.0,1.1,-0.125
73,INDHOTEL,0.7730724498871178,710.0,6.475,690.0,3.1500000000000004,-0.17499999999999893
138,TATASTEEL,0.4200812616211005,140.0,1.125,135.0,0.475,-0.17500000000000004
3,ACC,0.29195477993634067,2200.0,14.899999999999999,2140.0,7.35,-0.1999999999999993
41,CUMMINSIND,-2.913132657020899,3400.0,41.0,3300.0,20.375,-0.25
23,BERGEPAINT,1.3327907213348256,485.0,5.0,470.0,2.3499999999999996,-0.3000000000000007
120,PVRINOX,1.4486331719953645,1440.0,16.725,1400.0,8.175,-0.375
22,BEL,-1.0809911857641776,290.0,4.175000000000001,280.0,1.875,-0.4250000000000007
31,BSOFT,0.28808380619816676,560.0,9.075,540.0,4.3,-0.47499999999999964
83,JUBLFOOD,8.06625258799172,630.0,7.175,610.0,3.3499999999999996,-0.47500000000000053
20,BANKBARODA,-1.0215882806476486,250.0,3.2,240.0,1.3250000000000002,-0.5499999999999998
146,UNITDSPR,-0.39220989991885313,1420.0,9.975,1380.0,4.7,-0.5749999999999993
70,ICICIPRULI,0.8435528461047708,690.0,6.175,670.0,2.8,-0.5750000000000002
42,DABUR,-0.3246133282413596,510.0,3.9000000000000004,495.0,1.65,-0.6000000000000005
80,ITC,-0.3454412226525699,460.0,1.775,445.0,0.575,-0.625
5,ADANIPORTS,-0.0148214021046391,1300.0,11.125,1260.0,5.25,-0.625
87,LICHSGFIN,0.3107817355964619,610.0,6.925,590.0,3.0999999999999996,-0.7250000000000005
137,TATAPOWER,-2.492499423032541,410.0,4.95,395.0,2.0999999999999996,-0.7500000000000009
36,COALINDIA,-0.47231078049356484,410.0,4.35,395.0,1.725,-0.8999999999999995
94,MARICO,-3.059412334517275,580.0,4.9,560.0,2.0,-0.9000000000000004
65,HINDALCO,0.53963669529528,640.0,6.775,620.0,2.9000000000000004,-0.9749999999999996
82,JSWSTEEL,-0.7044770023993058,940.0,8.524999999999999,910.0,3.725,-1.0749999999999984
63,HDFCLIFE,0.3185840707964602,690.0,6.475,670.0,2.675,-1.125
62,HDFCBANK,-1.3788426763110309,1690.0,9.85,1640.0,4.35,-1.1500000000000004
51,GAIL,-2.629771366892356,195.0,3.0999999999999996,185.0,0.925,-1.2499999999999996
13,AUBANK,0.2686075730006065,560.0,5.45,540.0,2.0999999999999996,-1.2500000000000009
7,AMBUJACEM,0.12447763848137282,550.0,5.775,530.0,2.25,-1.2750000000000004
131,SUNTV,-1.16081732401059,710.0,15.425,680.0,7.050000000000001,-1.3249999999999993
86,LAURUSLABS,1.1500050438817717,490.0,7.725,470.0,3.2,-1.3249999999999993
132,SYNGENE,1.2494397131331243,880.0,10.45,850.0,4.550000000000001,-1.3499999999999979
2,ABCAPITAL,-0.459655258556083,195.0,3.0,185.0,0.8,-1.4
75,INDUSINDBK,-0.07986845196147521,1040.0,12.125,1000.0,5.35,-1.4250000000000007
108,OBEROIRLTY,0.9078212290502794,1960.0,26.299999999999997,1900.0,12.425,-1.4499999999999957
79,IRCTC,-1.3295801641013356,800.0,8.125,770.0,3.325,-1.4749999999999996
107,NTPC,-1.2807506974384988,380.0,4.525,365.0,1.525,-1.4750000000000005
135,TATACONSUM,-0.38773531962654967,950.0,8.025,920.0,3.2,-1.625
11,ASIANPAINT,-1.2925089648106554,2420.0,16.975,2360.0,7.675,-1.6250000000000018
104,NESTLEIND,-0.3113898513223104,2200.0,11.725,2140.0,5.025,-1.674999999999999
