,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
100,OFSS,3.1375350293972195,11500.0,286.725,11900.0,156.825,26.924999999999955
92,MPHASIS,5.005531900626949,3250.0,23.425,3300.0,15.925,8.425
12,AUBANK,1.040362953692115,670.0,9.7,680.0,6.825,3.950000000000001
99,OBEROIRLTY,0.9633615167819626,2020.0,18.725,2060.0,10.675,2.625
115,SHRIRAMFIN,-0.8380316215222453,3350.0,41.075,3450.0,21.775,2.4749999999999943
88,MCX,4.241982846118683,6900.0,75.2,7100.0,38.8,2.3999999999999915
52,HAL,-1.268508748536113,4400.0,32.8,4500.0,17.475,2.1500000000000057
95,NAUKRI,2.5880511348812942,8100.0,60.475,8300.0,31.3,2.125
49,GRANULES,2.7104649075569918,590.0,5.85,600.0,3.925,2.0
33,COFORGE,10.522374362174663,7800.0,62.75,8000.0,32.2,1.6500000000000057
6,AMBUJACEM,-0.25895169211536745,580.0,4.625,590.0,3.05,1.4749999999999996
24,BHEL,-3.1270079246091242,235.0,3.775,240.0,2.575,1.3750000000000004
25,BIOCON,1.2425218591808558,340.0,3.3499999999999996,345.0,2.225,1.1000000000000005
61,HINDPETRO,-0.895188362551287,410.0,5.5,420.0,3.275,1.0499999999999998
20,BEL,-0.3861713865391688,280.0,2.875,285.0,1.875,0.875
125,TATAPOWER,0.9059633027522936,455.0,3.975,465.0,2.3,0.6249999999999996
114,SHREECEM,1.3688327627280785,25500.0,87.375,26000.0,43.95,0.5250000000000057
67,IGL,-0.16101207590569294,450.0,4.075,460.0,2.25,0.4249999999999998
8,APOLLOTYRE,0.922453117080588,515.0,3.3,525.0,1.85,0.40000000000000036
138,ZYDUSLIFE,1.8715225088517955,1040.0,4.2,1060.0,2.3,0.39999999999999947
94,NATIONALUM,2.5789259744365656,235.0,2.45,240.0,1.4249999999999998,0.39999999999999947
77,JUBLFOOD,-0.36680795565699387,630.0,3.6500000000000004,640.0,2.0,0.34999999999999964
120,SYNGENE,0.8827388762972682,880.0,5.85,900.0,3.075,0.3000000000000007
124,TATAMOTORS,0.07957710453021088,910.0,4.55,930.0,2.425,0.2999999999999998
123,TATACONSUM,0.6148770245950811,1040.0,4.25,1060.0,2.25,0.25
28,CANBK,0.878189895650377,101.0,1.125,103.0,0.675,0.2250000000000001
41,DLF,-0.5880551301684532,840.0,6.625,860.0,3.425,0.22499999999999964
71,INDUSTOWER,-1.4543971727606362,375.0,3.9000000000000004,385.0,2.05,0.1999999999999993
0,ABB,-1.514012407933743,8300.0,67.4,8500.0,33.8,0.19999999999998863
111,SBICARD,0.6248668607541008,730.0,4.325,745.0,2.2,0.07500000000000018
46,GMRINFRA,1.7217886783104177,85.0,0.975,87.0,0.525,0.07500000000000007
91,MOTHERSON,1.8011973575557394,205.0,1.475,210.0,0.775,0.07499999999999996
44,GAIL,0.216287380101561,220.0,1.6,225.0,0.825,0.04999999999999982
66,IDFCFIRSTB,-2.1526128266033258,68.0,0.725,70.0,0.375,0.025000000000000022
1,ABCAPITAL,2.6314521181743697,220.0,1.775,225.0,0.8999999999999999,0.02499999999999991
80,LAURUSLABS,2.3995535714285716,475.0,5.975,490.0,2.9749999999999996,-0.025000000000000355
22,BHARATFORG,0.6178977272727273,1460.0,9.825,1500.0,4.875,-0.07499999999999929
118,SUNPHARMA,-0.6936538614280798,1940.0,5.1,1960.0,2.5,-0.09999999999999964
126,TATASTEEL,-0.40534254767758654,155.0,0.975,160.0,0.42500000000000004,-0.12499999999999989
117,SRF,5.779603828585857,2380.0,15.9,2440.0,7.875,-0.15000000000000036
103,PETRONET,-0.028914269191846174,355.0,3.925,365.0,1.875,-0.17499999999999982
35,CUB,-1.897611728541026,170.0,1.775,175.0,0.775,-0.22499999999999987
9,ASHOKLEY,0.9698681732580037,220.0,1.275,225.0,0.525,-0.22499999999999987
36,CUMMINSIND,-1.2813645334085144,3600.0,33.325,3700.0,16.549999999999997,-0.22500000000000853
134,UPL,-0.09429514380009431,550.0,2.775,565.0,1.225,-0.32499999999999973
98,NTPC,-1.9235422211468667,420.0,2.375,430.0,1.025,-0.3250000000000002
57,HDFCLIFE,-1.0142543859649122,745.0,2.1500000000000004,765.0,0.8999999999999999,-0.35000000000000053
107,POWERGRID,-0.5731990704879939,330.0,1.625,340.0,0.625,-0.375
121,TATACHEM,-0.30303030303030304,1160.0,14.925,1200.0,7.275,-0.375
68,INDHOTEL,0.2280675079823628,680.0,6.225,700.0,2.9000000000000004,-0.42499999999999893
