,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
116,JIOFIN,-0.18290655138011308,2.959356424433018,290.0,5.15,-0.31840808195960135,270.0,1.225,-0.09840609813973333,-2.7
174,POONAWALLA,1.3438735177865613,99.92362544403859,310.0,6.75,-0.33811066139015744,290.0,2.0,-0.1295409614562374,-2.75
38,BIOCON,-3.0705178246161853,30.112337611194175,365.0,7.6,-0.37807050748087445,345.0,2.3499999999999996,-0.15156446593647477,-2.9000000000000004
4,ABFRL,-1.031497513354209,76.1648905668142,260.0,4.975,-0.3295398666439149,240.0,1.0,-0.08942753446707641,-2.9749999999999996
11,AMBUJACEM,0.2695918936506461,47.851143746577975,530.0,10.625,-0.38776390021511764,500.0,3.8,-0.16145092299931962,-3.0250000000000004
92,HINDPETRO,1.2622359608449252,56.11762904067273,380.0,8.025,-0.33406268196056743,355.0,2.5,-0.12940327681724206,-3.0250000000000004
218,WIPRO,0.9323614171893542,99.19389575102583,290.0,6.975,-0.36681875530188446,270.0,1.9249999999999998,-0.1338832819074931,-3.125
128,LICHSGFIN,-0.24701873935264054,23.965157620837342,570.0,9.225000000000001,-0.33472762079767016,540.0,2.95,-0.13049788513228477,-3.325000000000001
214,UPL,-0.5870482480278849,29.673971271359644,530.0,8.825,-0.35483295973458473,500.0,2.475,-0.12411861698010895,-3.874999999999999
138,MARICO,-0.7965970610982211,38.24606009969842,630.0,10.125,-0.371035648784267,600.0,3.125,-0.1432806143928801,-3.875
82,GUJGASLTD,-1.2090828664110882,21.579234899597513,490.0,7.925,-0.3409645156601041,460.0,2.025,-0.10931211145491437,-3.875
15,APOLLOTYRE,-2.990766760337214,19.692972724564235,470.0,6.825,-0.32205785258405895,440.0,1.475,-0.08928824087738763,-3.875
216,VEDL,-0.49922343021965837,25.229724023238788,440.0,9.149999999999999,-0.3832318157633965,410.0,2.525,-0.13064862515647668,-4.099999999999999
161,OIL,3.7387103549674436,99.38741801418446,480.0,11.925,-0.36171018111375175,450.0,3.9000000000000004,-0.15264007101848742,-4.125
80,GRANULES,-1.325573876495312,65.69629987279222,590.0,12.25,-0.33243421624270164,550.0,4.050000000000001,-0.1306998441558338,-4.149999999999999
88,HDFCLIFE,-0.3852327447833066,80.76614612331525,610.0,11.225000000000001,-0.38311501268632786,580.0,3.525,-0.15387735337923303,-4.175000000000002
77,GNFC,0.6293266205160478,50.98090797074205,550.0,12.1,-0.3932650096995596,520.0,3.8,-0.16101640281546592,-4.5
0,AARTIIND,-1.7673048600883652,51.43729722979021,390.0,7.75,-0.35423765823412534,360.0,1.575,-0.09620963222903967,-4.6
112,IRCTC,-0.7971200822833634,32.11700041145302,750.0,10.425,-0.31652477384265065,710.0,2.9000000000000004,-0.10895302757223146,-4.625
102,INDHOTEL,-1.9844744061168504,34.15617970850725,820.0,13.45,-0.3480619946611484,780.0,4.4,-0.14077296025842545,-4.649999999999999
91,HINDALCO,0.20437707570467512,20.1343499035112,570.0,7.65,-0.30225294155210736,530.0,1.5,-0.07446694462002501,-4.65
215,VBL,-1.9790828640386164,0.03227763098767827,590.0,10.35,-0.32450163982497315,550.0,2.8,-0.10778597015656255,-4.75
56,CONCOR,0.1254539451964345,59.80065803719277,740.0,13.524999999999999,-0.3538472147498848,700.0,4.375,-0.141458166149096,-4.774999999999999
168,PFC,-2.4022346368715084,39.358690903543305,420.0,8.3,-0.3145009438243589,380.0,1.725,-0.08077480773663837,-4.8500000000000005
50,CHAMBLFERT,-0.3179966212858989,23.758107779473438,490.0,10.375,-0.36808950919750627,460.0,2.75,-0.13150710694977752,-4.875
46,CANFINHOME,-1.3937282229965158,78.45991121450166,690.0,15.475,-0.3659223886940943,650.0,5.275,-0.15613690426544524,-4.924999999999999
21,AUBANK,-0.6393180607352158,70.45606475390073,540.0,8.975000000000001,-0.30961580829005797,500.0,2.025,-0.088105797617821,-4.925000000000002
183,SBICARD,0.6465663921595317,94.67990897443666,720.0,11.475000000000001,-0.3346348178254135,680.0,3.2,-0.11761433668605958,-5.075000000000001
43,BSOFT,-0.7084468664850136,50.893809676878746,530.0,11.45,-0.3447417576968812,490.0,3.175,-0.11810514674935568,-5.1
185,SBIN,-0.9135628952916374,37.903758306302706,760.0,10.525,-0.35016110175681603,720.0,2.675,-0.11139479360552185,-5.175000000000001
180,RECLTD,-2.0708341397329204,75.89422274331929,490.0,12.149999999999999,-0.3511333079200948,450.0,3.475,-0.12413571034469872,-5.199999999999998
101,IGL,-3.55366027007818,72.6847583966205,400.0,10.675,-0.4026641208441033,370.0,2.725,-0.13809500788821527,-5.2250000000000005
181,RELIANCE,1.887550200803213,52.43869934370916,1250.0,16.825,-0.3746489770258201,1200.0,5.675000000000001,-0.15167917567571443,-5.474999999999998
193,SUNTV,-0.007474400179385604,26.931837192411894,650.0,10.475,-0.32828488613703377,610.0,2.475,-0.10130661823187004,-5.5249999999999995
23,AXISBANK,0.853504967119071,96.52583308066019,1060.0,18.55,-0.3682471394569362,1010.0,6.5,-0.1577369599076337,-5.550000000000001
22,AUROPHARMA,-1.2761065338187392,53.05173720491509,1260.0,22.25,-0.35984673503521847,1200.0,8.274999999999999,-0.15973440175046094,-5.700000000000003
200,TATAMOTORS,0.12568340350656695,97.78158318750731,780.0,16.85,-0.37650058385551555,730.0,5.525,-0.14774430456589438,-5.800000000000001
68,DLF,-1.2825233186057927,70.81388246659547,780.0,12.649999999999999,-0.3219292276812151,730.0,3.4000000000000004,-0.10610306237669198,-5.849999999999998
121,JUBLFOOD,-1.0947230416256966,55.141104278411035,730.0,12.149999999999999,-0.3174311425858356,680.0,3.1500000000000004,-0.10096229591227146,-5.849999999999998
129,LICI,-0.5137572782281082,0.004963903616942566,850.0,12.225000000000001,-0.33251768014790595,800.0,3.1500000000000004,-0.10475533148848659,-5.925000000000001
198,TATACONSUM,0.5793319415448852,62.46022280739513,940.0,12.225000000000001,-0.32437711171561734,890.0,3.1500000000000004,-0.10339161441575118,-5.925000000000001
95,ICICIBANK,-0.9780999142701271,85.51273690076668,1250.0,18.7,-0.37343572458213137,1200.0,6.375,-0.1583321007830728,-5.949999999999999
97,ICICIPRULI,-1.5247108307045216,91.90435836275587,640.0,13.45,-0.3650405032516181,600.0,3.75,-0.13271530639807283,-5.949999999999999
115,JINDALSTEL,-0.11637133033588999,20.328541956818565,920.0,14.95,-0.3386829546358454,870.0,4.5,-0.12585929369690763,-5.949999999999999
213,UNITDSPR,-3.0015313935681474,51.38012175660591,1560.0,26.5,-0.38880823896090977,1500.0,10.25,-0.1843817019769487,-6.0
106,INDUSINDBK,0.015228426395939087,99.89416532062332,960.0,24.6,-0.3720364231415161,900.0,9.25,-0.16890563218601895,-6.100000000000001
190,SONACOMS,-1.992846193152785,0.0,560.0,13.325,-0.3631502487889744,520.0,3.6,-0.12878784226531048,-6.124999999999999
184,SBILIFE,-1.0501435083572515,88.33630407930907,1440.0,26.25,-0.38196033262064566,1380.0,9.975000000000001,-0.1794524937550841,-6.299999999999997
120,JSWSTEEL,-1.0001093015630123,64.54991102024591,880.0,13.125,-0.32108851599446986,830.0,3.4000000000000004,-0.10567549243092522,-6.324999999999999
178,RAMCOCEM,-1.648123115316627,53.61963699799991,920.0,14.45,-0.32942265784672253,870.0,4.0,-0.11620519637301918,-6.449999999999999
127,LAURUSLABS,-0.19520130134200894,65.25680026880025,600.0,14.1,-0.37836454295656063,560.0,3.8,-0.1360261343681196,-6.5
36,BHARTIARTL,0.580046403712297,30.36357680526865,1580.0,22.4,-0.3762006616611371,1520.0,7.925,-0.1622991649985288,-6.549999999999999
70,DRREDDY,1.4033149171270718,96.55020419314295,1350.0,23.1,-0.36824139708789394,1290.0,8.175,-0.16092752099911534,-6.75
35,BHARATFORG,-1.7653981953707334,28.25499334137479,1220.0,20.125,-0.3399735450705099,1160.0,6.65,-0.13892089176412825,-6.824999999999999
49,CGPOWER,-3.6585365853658542,19.782522860245965,670.0,14.675,-0.3286488388283799,620.0,3.925,-0.11300500632159616,-6.825000000000001
192,SUNPHARMA,-1.0580021482277122,54.10055614588158,1820.0,22.85,-0.3845109978180594,1760.0,7.9750000000000005,-0.16548828895942802,-6.9
119,JSWENERGY,-2.9055690072639226,99.97154488981911,560.0,11.825,-0.32394538538902906,500.0,2.45,-0.07962470710187275,-6.924999999999999
143,MFSL,-1.9066846119336025,9.844197704611087,1060.0,16.75,-0.3192367525895421,1000.0,4.9,-0.11552539415297314,-6.949999999999999
221,ZYDUSLIFE,-1.918285999003488,29.877716940380683,960.0,14.425,-0.33586035481706555,900.0,3.6500000000000004,-0.10336109409903216,-7.125
196,TATACHEM,-0.7370645177141173,41.05900268683899,980.0,15.7,-0.3226372769711614,920.0,4.125,-0.10648054329006451,-7.449999999999999
195,SYNGENE,-0.7786302926967889,71.47751219223231,850.0,15.475000000000001,-0.3453412026292364,800.0,3.875,-0.11642866887384828,-7.725000000000001
122,KALYANKJIL,-1.9310919699916644,22.836789988202945,680.0,19.775,-0.3482705748087901,620.0,5.975,-0.13067550106928938,-7.824999999999999
32,BATAINDIA,-1.254833040421793,38.16555712328369,1380.0,21.325000000000003,-0.3689218285704723,1320.0,6.675,-0.1470124381909883,-7.975000000000003
9,ADANIPORTS,-1.5845369583687343,64.90915041273485,1120.0,18.1,-0.3124967121410349,1040.0,5.05,-0.10114707224892416,-8.000000000000002
78,GODREJCP,0.2548045778449579,52.81755896357894,1140.0,20.549999999999997,-0.37833417550320037,1080.0,6.175,-0.14362632674497666,-8.199999999999998
118,JSL,-3.4109568592327215,10.845678947121442,630.0,14.975,-0.3644283588849633,580.0,3.25,-0.10875033464736461,-8.475
25,BAJAJFINSV,0.5557854904511322,24.89500604439031,1660.0,19.975,-0.31967071141249936,1580.0,5.7,-0.10989302091976538,-8.575000000000001
87,HDFCBANK,-0.9997674959311788,87.77322616073673,1670.0,20.075,-0.33954631860409934,1600.0,5.675000000000001,-0.12078296520962761,-8.724999999999998
177,PVRINOX,-3.6307138768501104,94.62013310110768,1140.0,23.424999999999997,-0.3338428367880444,1060.0,7.025,-0.12206927604151285,-9.374999999999996
153,NESTLEIND,0.3260278934975548,27.280746562799195,2180.0,23.55,-0.34888409772911255,2100.0,7.025,-0.12858140892176817,-9.5
144,MGL,0.9057390189163194,79.79556662244171,1220.0,28.05,-0.34777690318735355,1140.0,9.225000000000001,-0.14172614478190682,-9.599999999999998
210,UBL,-4.076159180418973,91.22421878577853,1940.0,38.45,-0.3648387726275897,1840.0,14.425,-0.16371746924145425,-9.600000000000001
18,ASTRAL,-2.012471655328798,33.365908666723065,1520.0,23.225,-0.3441428695383213,1440.0,6.550000000000001,-0.12152695558610571,-10.125
19,ATGL,0.6723539618276461,6.354651572260715e-05,670.0,18.125,-0.3409206621048807,600.0,3.925,-0.09572202192301682,-10.275
7,ADANIENT,-0.36362199122564326,52.09578852339156,2460.0,54.575,-0.3671992903590442,2300.0,22.05,-0.16193836927131156,-10.475000000000001
124,KOTAKBANK,-0.32282514106055077,99.34009396820953,1740.0,26.125,-0.35384895389022764,1660.0,7.8,-0.1344476169109673,-10.525
17,ASIANPAINT,1.4983713355048862,40.97559596377096,2300.0,32.075,-0.3701474643715694,2200.0,10.75,-0.1468330447735997,-10.575000000000003
51,CHOLAFIN,-0.1248829222603809,30.23546729822528,1240.0,19.25,-0.3138303767787767,1160.0,4.3,-0.09154964177408553,-10.65
140,MAXHEALTH,0.4455177582545697,13.508178206870127,1160.0,26.475,-0.3264098661092376,1080.0,7.800000000000001,-0.12448039327139726,-10.875
197,TATACOMM,0.8025255952556576,93.82157672286112,1660.0,32.4,-0.3438013210035866,1560.0,10.625,-0.136801755313685,-11.149999999999999
8,ADANIGREEN,-1.7818037029663547,1.2581325456173888e-17,940.0,25.174999999999997,-0.31747292291767004,860.0,7.0,-0.11475738225803589,-11.174999999999997
110,IPCALAB,-2.305434031775271,33.43914703547273,1660.0,29.825,-0.36082058654630855,1580.0,9.25,-0.14605511715378483,-11.325
165,PEL,-1.2417685794920037,76.9817038263744,1020.0,25.375,-0.3610492886933129,940.0,7.025,-0.12683663390547228,-11.325
13,APLAPOLLO,-3.377427526034337,0.27286156767470476,1500.0,26.775,-0.3340642085725307,1400.0,7.625,-0.11485778395629764,-11.524999999999999
57,COROMANDEL,-0.7790350182626243,12.104313659900336,1900.0,30.3,-0.35225772313107906,1800.0,9.325,-0.1318136758892059,-11.650000000000002
85,HCLTECH,1.1781066330814443,91.94149579644713,1880.0,31.075,-0.3425402666204944,1780.0,9.675,-0.13124589499626804,-11.724999999999998
108,INFY,0.3562577447335812,94.21560841539286,1900.0,35.625,-0.3615868378478191,1800.0,11.875,-0.14896656468560554,-11.875
125,KPITTECH,-3.3506546092590095,99.99999999999999,1380.0,33.875,-0.337056078557054,1280.0,11.0,-0.13522547151322495,-11.875
52,CIPLA,-0.2131131164463388,98.4887055551867,1460.0,22.25,-0.33333493828840743,1380.0,5.125,-0.10385730428143702,-12.0
148,MUTHOOTFIN,-1.2007674077417898,19.658666418118692,2140.0,32.95,-0.34761017439180963,2040.0,10.475000000000001,-0.13766311699243872,-12.0
63,DALBHARAT,0.06095702529716549,99.47699561858192,1760.0,42.375,-0.36882078843057076,1640.0,15.075,-0.15412144370460457,-12.225000000000001
135,LUPIN,-4.342138577095114,27.912180758782124,2220.0,33.95,-0.3536706131804044,2120.0,10.8,-0.14116044939605055,-12.350000000000001
130,LODHA,0.32311977715877443,2.9576205079892266,1300.0,31.4,-0.3330410940023849,1200.0,9.5,-0.12515698153597632,-12.399999999999999
217,VOLTAS,-2.085196779964222,47.8111995188531,1700.0,27.125,-0.3215979731324383,1600.0,7.35,-0.10982688181180711,-12.425
47,CDSL,-1.7029972752043598,0.012895132637534633,1680.0,35.150000000000006,-0.3440933821482528,1580.0,11.3,-0.13958344915006826,-12.550000000000004
76,GLENMARK,-1.152388172858226,34.85388459875493,1580.0,25.725,-0.32142191786809804,1480.0,6.375,-0.1018074087192744,-12.975000000000001
96,ICICIGI,-1.0464962246655185,89.10103151491757,1820.0,32.95,-0.345246486645707,1720.0,9.975000000000001,-0.13273924100936219,-13.0
93,HINDUNILVR,0.26703383819418364,87.84873926614061,2360.0,31.125,-0.3549916128384537,2260.0,9.05,-0.130689024983911,-13.024999999999999
164,PAYTM,-8.262122667745361,2.2802859041433705,880.0,29.975,-0.37603895041222324,800.0,8.399999999999999,-0.13964108232021588,-13.175000000000004
84,HAVELLS,0.3020963656891764,98.32036275520485,1600.0,33.95,-0.3560716669085029,1500.0,10.274999999999999,-0.13667581721079147,-13.400000000000006
204,TECHM,-0.2659574468085107,95.3141303974267,1620.0,28.975,-0.3324563352431542,1520.0,7.675,-0.11370500817422302,-13.625000000000002
6,ADANIENSOL,-1.5791149315504616,6.972492898715098e-05,740.0,19.0,-0.3251781224030066,640.0,2.675,-0.06030919651828626,-13.65
81,GRASIM,-1.0767648660093159,23.860277675332252,2400.0,29.65,-0.33217995026094416,2280.0,7.9,-0.10782385387238591,-13.849999999999998
5,ACC,-0.7586767495135109,73.9711529017403,1960.0,32.875,-0.33594230935664626,1840.0,9.15,-0.1152855799881416,-14.575
191,SRF,1.6211089074760716,79.0204824690158,2300.0,40.525,-0.35037212732103273,2180.0,12.95,-0.13963476682771736,-14.625
131,LT,-1.219545541549315,78.50400325674798,3550.0,53.95,-0.36758825237664483,3400.0,19.299999999999997,-0.15790035370048772,-15.350000000000009
72,ESCORTS,0.15821840109857305,21.556304205610544,3300.0,64.6,-0.38998237013928816,3150.0,24.325,-0.18007858362371876,-15.949999999999996
136,M&M,-0.2375144434458852,28.59429327302625,3050.0,51.375,-0.37020061181855723,2900.0,16.9,-0.14860313228009725,-17.575000000000003
169,PIDILITIND,-0.5985376636626424,93.32811873661828,2860.0,48.25,-0.3586938790294918,2720.0,15.3,-0.1428459774739832,-17.65
60,CUMMINSIND,0.10237510237510238,30.861063078632377,3100.0,56.575,-0.3518794853908549,2950.0,19.35,-0.151347780792638,-17.875
207,TORNTPHARM,-2.4393097396899677,8.543288990587717e-24,3250.0,45.475,-0.3258426635890279,3100.0,13.6,-0.12318343313824309,-18.275000000000002
172,POLICYBZR,-3.9007940304218893,0.27804480441888807,1950.0,51.325,-0.3618043266719311,1800.0,16.075,-0.13992621316256004,-19.175000000000004
79,GODREJPROP,-3.111662624325493,58.96252768238406,2500.0,53.75,-0.3463209899800137,2350.0,17.225,-0.14096232289979382,-19.299999999999997
206,TITAN,-0.34729141165418886,38.9808586656332,3450.0,53.075,-0.3842513196227758,3300.0,16.525,-0.15072413398739015,-20.025000000000006
209,TVSMOTOR,-0.888415067519545,74.54223265598594,2300.0,38.15,-0.32540642957459953,2150.0,9.05,-0.09950362341069696,-20.049999999999997
71,EICHERMOT,-0.022164188453421475,27.34994663653151,5100.0,74.3,-0.36807969307889643,4900.0,26.925,-0.16126849739167426,-20.449999999999996
126,LALPATHLAB,-3.2553948151843337,39.38071421471413,2950.0,56.25,-0.37855695959810465,2800.0,17.425,-0.1514387698550177,-21.4
64,DEEPAKNTR,-0.9607783520826999,18.69170139426869,2400.0,44.75,-0.38151898386690253,2250.0,11.375,-0.12377210608568556,-22.0
142,METROPOLIS,-0.5886519625802986,58.686755905309454,1960.0,35.05,-0.3101307466859844,1800.0,6.5,-0.07703758648359749,-22.049999999999997
159,OBEROIRLTY,-0.10101231911109158,95.10634598935349,2200.0,47.8,-0.3397957958486011,2040.0,12.75,-0.11656638241298789,-22.299999999999997
203,TCS,1.8415518807470728,99.68870084827,4000.0,68.25,-0.353703833565737,3800.0,22.925,-0.14510474236507642,-22.4
103,INDIAMART,0.04121206862893955,59.4713880378118,2250.0,53.150000000000006,-0.37079938083925623,2100.0,14.925,-0.13724870960177116,-23.300000000000004
55,COLPAL,1.38548863863047,94.99802530718652,2750.0,54.974999999999994,-0.39214263486989,2600.0,15.8,-0.14781032266066463,-23.374999999999993
105,INDIGO,-1.6586613220912958,39.49238029005854,4150.0,61.4,-0.3224986722974472,3900.0,17.75,-0.10978350883358734,-25.9
151,NAVINFLUOR,0.45169709049715356,32.93184921006256,3400.0,54.25,-0.32385370203386254,3200.0,13.899999999999999,-0.1068771309888058,-26.450000000000003
187,SHRIRAMFIN,-2.1296327521667284,86.5722345969516,2800.0,57.4,-0.327407125533556,2600.0,15.425,-0.11226077286266678,-26.549999999999997
170,PIIND,1.0505308091027523,46.588397560968694,3550.0,58.175,-0.3369720173828812,3350.0,15.2,-0.11448597529636406,-27.775
89,HEROMOTOCO,-0.6467685526757054,8.950103136780124,4100.0,74.375,-0.4104369496948448,3900.0,22.275,-0.1574345579485621,-29.825000000000003
146,MPHASIS,0.27072874008327474,62.023321451209476,2850.0,62.9,-0.3606168486883652,2650.0,16.525,-0.12337199376299457,-29.85
205,TIINDIA,1.1298059712178705,5.109918296455131,3400.0,79.975,-0.33180815189481805,3150.0,24.975,-0.1281060560860312,-30.02499999999999
41,BRITANNIA,0.5355721212998481,49.63639819372272,4750.0,59.4,-0.3285858843243812,4500.0,14.5,-0.09988648462767102,-30.4
188,SIEMENS,-2.7357822458970964,42.08547804525828,6200.0,130.47500000000002,-0.3835708334006518,5900.0,49.8,-0.179295192543671,-30.87500000000003
86,HDFCAMC,-0.42640015638745,93.14822302883866,3950.0,72.825,-0.3313392427564491,3700.0,20.575000000000003,-0.11775039516758745,-31.674999999999997
69,DMART,0.11306042884990256,100.0,3750.0,86.825,-0.36233501687170566,3500.0,26.925,-0.14107707169451433,-32.975
10,ALKEM,-0.4497024423958998,13.784017973000223,5400.0,72.25,-0.31987673619054624,5100.0,19.475,-0.10435160334952076,-33.3
83,HAL,-1.2409884867831142,19.995021397800915,4000.0,64.1,-0.3167582978326663,3700.0,15.075,-0.08983355789688674,-33.949999999999996
194,SUPREMEIND,1.7041266488442963,99.99999999999888,4500.0,138.95,-0.3802875887640411,4200.0,52.150000000000006,-0.17860298224689208,-34.64999999999998
123,KEI,-1.1854967300626258,0.6693114194576296,4200.0,122.1,-0.4054268471483877,3900.0,43.275,-0.17334281263665174,-35.55
134,LTTS,0.7610863894429952,94.21796416794874,4800.0,112.725,-0.36686708588587646,4500.0,38.3,-0.15408559830866597,-36.125
66,DIVISLAB,-0.751328723162319,30.456795456917483,5750.0,78.625,-0.33024919296425626,5450.0,19.775,-0.10617795149698361,-39.075
12,ANGELONE,-4.06509972027464,9.58772027548857,2500.0,63.599999999999994,-0.3007340058214,2200.0,11.5,-0.0713823046168367,-40.599999999999994
