,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
157,NIFTY,-0.28663213572601515,28.34352547274395,23350.0,169.775,-0.3465968082284254,23621.0,22800.0,55.9,-0.1387002339234965,-57.97500000000001,-0.002454383811015622
36,BHARTIARTL,3.665937586642433,4.121101790157489,1660.0,19.4,-0.37110128395713393,1682.55,1600.0,7.625,-0.16095849092228065,-4.149999999999999,-0.0024664943092330086
23,AXISBANK,0.1463343251548705,10.33713863830976,1010.0,12.25,-0.357146089298237,1026.55,970.0,4.65,-0.15066993761435055,-2.9499999999999993,-0.0028737031805562314
114,ITC,-2.739413308982993,81.54608817430118,420.0,5.574999999999999,-0.3756244491968759,426.05,405.0,2.175,-0.17018202553657125,-1.2249999999999996,-0.002875249383875131
86,HDFCBANK,-0.6633878531396546,9.169366551297179,1720.0,18.5,-0.3894242752200865,1737.0,1660.0,6.65,-0.15590347262831916,-5.199999999999999,-0.0029936672423719053
31,BANKNIFTY,-0.4649398225996716,59.837813404847196,49700.0,455.85,-0.3519735907189556,50373.4,48300.0,152.175,-0.14364585952613962,-151.5,-0.003007539693568431
108,INFY,-0.4004160166406656,11.938242307093054,1880.0,20.35,-0.3361258309039583,1915.3,1800.0,7.25,-0.13021033408497917,-5.850000000000001,-0.003054351798673838
205,TATASTEEL,4.213060487511285,27.67221192209951,136.0,2.2,-0.36917361448560637,138.52,130.0,0.875,-0.16794142066978746,-0.4500000000000002,-0.00324862835691597
183,RELIANCE,-1.1537565068759226,11.894044799673242,1250.0,12.55,-0.3346727325933361,1272.25,1200.0,4.025,-0.12205947496901648,-4.5,-0.0035370406759677735
140,MARUTI,-0.18664960156023833,0.32926628405657365,12900.0,129.375,-0.3466553270346122,13101.7,12400.0,41.4,-0.1263537884507704,-46.575,-0.003554882190860728
52,COALINDIA,-0.02629157355067701,13.353619056615134,375.0,6.1,-0.3914922084280128,380.25,360.0,2.3499999999999996,-0.17945321259666724,-1.4000000000000004,-0.0036817882971729135
95,ICICIBANK,-1.2518582270557859,18.819713882108328,1240.0,13.350000000000001,-0.34055422027099347,1262.1,1190.0,4.35,-0.12757855286383724,-4.650000000000002,-0.0036843356310910405
17,ASIANPAINT,0.120895063085242,30.206788596015667,2240.0,27.675,-0.3576326062241899,2277.45,2160.0,9.6,-0.15085286663600506,-8.475000000000001,-0.0037212672067443863
11,AMBUJACEM,-0.2615265401007361,70.758709183684,505.0,9.475,-0.375322381122287,514.85,480.0,3.75,-0.1709102101865001,-1.9749999999999996,-0.0038360687578906467
215,ULTRACEMCO,1.0499427540505846,81.34999569405623,11400.0,152.52499999999998,-0.3393950449012977,11650.25,10900.0,52.75,-0.1378884930587233,-47.02499999999998,-0.004036394068796805
180,RAMCOCEM,0.6896551724137931,30.285942067806204,880.0,13.775,-0.358798303060443,897.9,840.0,5.050000000000001,-0.15435146114314824,-3.674999999999999,-0.004092883394587369
159,NTPC,1.0022271714922049,28.306445245409673,310.0,4.05,-0.32879149692514087,317.45,295.0,1.375,-0.12728287893094758,-1.2999999999999998,-0.004095133091825484
26,BAJFINANCE,-0.3991922227962241,22.608602290293195,8300.0,110.175,-0.33822308724616423,8483.2,7900.0,37.7,-0.13131021561637457,-34.77499999999999,-0.004099278574122971
96,ICICIGI,-0.06263787140172662,30.48853665852576,1800.0,27.1,-0.35951075635612184,1834.8,1720.0,9.75,-0.15227923232725227,-7.600000000000001,-0.004142140832788316
155,NESTLEIND,0.06950516804555952,72.41696613990513,2200.0,28.225,-0.37339348358754587,2231.6,2120.0,9.475,-0.15404674464559343,-9.275000000000002,-0.004156210790464242
131,LT,-0.7034102038999199,84.05754589069723,3300.0,49.325,-0.38704078320185975,3345.6,3150.0,17.65,-0.15783646085044645,-14.025000000000006,-0.004192073170731709
69,DRREDDY,0.11730917034100562,33.73254263116778,1220.0,16.700000000000003,-0.3776945278133249,1237.5,1170.0,5.725,-0.15327324191531444,-5.2500000000000036,-0.0042424242424242455
