,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
87,HINDUNILVR,0.05816006480692936,2440.0,22.15,2600.0,18.05,13.950000000000003
46,CIPLA,0.3318281335522715,1480.0,20.6,1600.0,14.75,8.899999999999999
157,PIIND,-0.3244355668543067,4200.0,55.2,4300.0,28.85,2.5
130,MARUTI,0.7877726306804542,11500.0,111.625,11700.0,56.95,2.2750000000000057
131,MAXHEALTH,1.0154782141898542,1160.0,21.7,1200.0,11.65,1.6000000000000014
174,SUNPHARMA,0.5350543328368912,1840.0,11.75,1860.0,6.55,1.3499999999999996
28,BEL,0.07921419518377693,320.0,5.2,350.0,3.275,1.3499999999999996
74,GODREJPROP,0.6132966844184848,3000.0,49.25,3100.0,25.075,0.8999999999999986
29,BERGEPAINT,0.6790639364814042,490.0,5.275,500.0,2.8499999999999996,0.42499999999999893
83,HFCL,-0.36098250019618616,130.0,2.825,135.0,1.525,0.22499999999999964
53,CUB,-0.021382370235740633,190.0,2.675,195.0,1.375,0.07500000000000018
69,GAIL,-0.7437619961612284,210.0,2.9000000000000004,215.0,1.475,0.04999999999999982
92,IDEA,-0.617283950617284,9.0,0.375,10.0,0.175,-0.025000000000000022
158,PNB,-1.1170164850013513,112.0,1.975,116.0,0.925,-0.125
68,FEDERALBNK,0.3810585993772945,220.0,2.425,225.0,1.125,-0.17499999999999982
71,GMRINFRA,0.023386342376052385,87.0,1.3250000000000002,90.0,0.575,-0.17500000000000027
104,IRB,-0.017015484090522375,60.0,1.3250000000000002,63.0,0.575,-0.17500000000000027
2,ABFRL,0.2564102564102564,320.0,5.025,330.0,2.4000000000000004,-0.22499999999999964
144,NHPC,-0.034786641929499075,88.0,1.6749999999999998,92.0,0.725,-0.22499999999999987
59,DELHIVERY,-0.3978779840848806,385.0,7.050000000000001,400.0,3.4000000000000004,-0.25
200,YESBANK,-0.2770083102493075,23.0,0.8,26.0,0.275,-0.25
