,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
62,DABUR,1.7565993788819876,36.800299149969554,535.0,6.15,0.35329455680819455,555.0,2.125,0.1497136840988379,-1.9000000000000004
151,NATIONALUM,-2.288139727765039,37.898041990012665,210.0,3.075,0.3006918369460361,230.0,0.575,0.07256790740113427,-1.9250000000000003
48,CESC,-2.0938794293603316,99.99996946688611,180.0,3.3,0.3104129597975726,200.0,0.6499999999999999,0.07969233481822514,-2.0
221,ZOMATO,-1.8913000199084213,4.207390261486556,255.0,5.574999999999999,0.37270050641949215,275.0,1.775,0.14652036820127895,-2.0249999999999995
169,PETRONET,-0.8588217568178393,93.62197725321008,340.0,4.25,0.317712778199442,360.0,1.1,0.1037244953835333,-2.05
154,NCC,-2.8903903903903903,1.2685156988024955,270.0,4.65,0.3281247842905498,290.0,1.3,0.11611044699930335,-2.0500000000000003
117,JIOFIN,-3.081792437114776,16.20297076493716,300.0,4.925000000000001,0.35246897383709913,320.0,1.375,0.12380586463820199,-2.1750000000000007
219,WIPRO,-1.579035780278851,99.90699290530429,305.0,5.2,0.33238097561613256,325.0,1.475,0.12261189541628008,-2.25
53,COALINDIA,-2.065899581589958,41.16937817273314,385.0,4.5,0.3268093300505066,405.0,1.125,0.10539724241761085,-2.25
34,BERGEPAINT,1.4013150803061334,57.60179504430197,480.0,7.25,0.37960506685509865,500.0,2.4749999999999996,0.16635842306383344,-2.3000000000000007
202,TATAPOWER,-1.8903088391906284,35.297839914911236,380.0,5.125,0.33211516651768724,405.0,1.4,0.10913660071412222,-2.325
138,M&MFIN,1.3601741022850926,82.65790158987475,290.0,4.75,0.33569178274085204,310.0,1.1749999999999998,0.11003187435336523,-2.4000000000000004
133,LTF,-1.304098595586128,1.6082803069596028e-35,140.0,3.125,0.4288592693007527,155.0,0.35,0.07286920623674213,-2.425
176,POONAWALLA,-2.5935704301910234,93.09427867158186,325.0,6.1,0.3534793227345866,345.0,1.8,0.13857239465618315,-2.4999999999999996
58,CROMPTON,0.21598272138228944,34.89088884827063,380.0,6.6,0.3812136837103586,400.0,2.05,0.15417334276299985,-2.5
38,BIOCON,0.04028467839398416,33.2261256398971,385.0,6.05,0.3417460245992286,410.0,1.725,0.12190258489021455,-2.5999999999999996
186,SBIN,-1.3609391124871002,70.33228242569703,780.0,10.55,0.3709443575707346,810.0,3.975,0.17027386076096815,-2.6000000000000005
108,INDUSTOWER,0.31707685338970254,49.566670716424646,340.0,6.7,0.3937824922698804,360.0,2.025,0.15680199406011294,-2.6500000000000004
93,HINDPETRO,-1.8819938962360123,60.31485486973591,400.0,7.375,0.3505297001665581,425.0,2.325,0.14144769264064325,-2.7249999999999996
170,PFC,-3.09997712194006,56.279004976965616,440.0,8.05,0.3450438981669535,470.0,2.625,0.13830422173091353,-2.8000000000000007
91,HINDALCO,0.790749085962078,27.580377308544673,610.0,7.825,0.3329071465445684,640.0,2.5,0.1304851155000613,-2.825
21,AUBANK,0.9021884769986601,88.4702086209199,580.0,9.975,0.36994543043063033,610.0,3.45,0.16045166569482908,-3.0749999999999993
129,LICHSGFIN,-1.6129032258064515,33.596673844102604,590.0,9.55,0.3751562930155544,620.0,3.175,0.15600258785046217,-3.200000000000001
15,APOLLOTYRE,-1.356669428334714,21.772973229532788,490.0,6.15,0.3316101556747794,520.0,1.45,0.09929795429457726,-3.2500000000000004
120,JSWENERGY,-3.552688172043011,89.63620732252781,580.0,11.100000000000001,0.35970786161140517,620.0,3.7,0.1458577468138038,-3.700000000000001
73,EXIDEIND,-1.6105237275633146,59.101413153163364,410.0,7.775,0.38657200572565087,440.0,2.025,0.12918631375809994,-3.7250000000000005
113,IRCTC,-0.6412747765254567,38.00657144413959,790.0,9.2,0.32001258548754924,830.0,2.725,0.11607682420492171,-3.749999999999999
88,HDFCLIFE,-0.9346547417613408,87.17778435113142,630.0,8.649999999999999,0.35438825882636965,660.0,2.425,0.1310021038962179,-3.799999999999999
102,IGL,3.257929677895255,96.85209299698782,440.0,8.850000000000001,0.33731006062118896,480.0,2.5,0.11786740996203436,-3.8500000000000014
216,VBL,-0.4425141358682291,1.0021275122111142,630.0,9.024999999999999,0.32278334791041624,670.0,2.575,0.11422367502614127,-3.8749999999999982
0,AARTIIND,4.138017252156519,87.95007718644311,430.0,7.925000000000001,0.3613539381865888,460.0,2.025,0.12306405007564349,-3.875000000000001
184,SBICARD,-0.7847381951021513,95.10725680161164,755.0,9.95,0.33449437831439427,790.0,3.0,0.13035333808929586,-3.9499999999999993
215,UPL,1.2275034610059992,46.097673797626534,560.0,9.05,0.3834885844147773,590.0,2.55,0.141672325682577,-3.950000000000001
82,GUJGASLTD,-0.9154228855721394,50.14868760904609,510.0,8.225000000000001,0.37206996359864253,540.0,2.125,0.1274154378795176,-3.9750000000000014
103,INDHOTEL,-1.54890980579054,34.551840452659654,850.0,10.95,0.3349383152129824,890.0,3.475,0.13266127413704787,-3.999999999999999
217,VEDL,-1.850406866570059,26.324398364091984,450.0,8.350000000000001,0.3926895830956719,480.0,2.175,0.1340517895268564,-4.000000000000002
163,OIL,-5.354251012145749,96.71568177516271,490.0,8.350000000000001,0.3184806333061086,530.0,2.125,0.10354935486233059,-4.100000000000001
50,CHAMBLFERT,-1.3058213716108455,86.88741973707575,520.0,8.600000000000001,0.3107956564987586,560.0,2.25,0.10455427377385915,-4.100000000000001
46,CANFINHOME,-1.4373716632443532,89.941801053894,720.0,12.675,0.351301736914003,760.0,4.25,0.14980852010010914,-4.175000000000001
43,BSOFT,-0.21060342459481735,73.78441417590244,570.0,9.149999999999999,0.31561507273142125,610.0,2.45,0.10925866586428908,-4.249999999999998
80,GRANULES,-0.06557914583162555,61.479604922518995,630.0,11.375,0.35630349014981055,670.0,3.55,0.14042371677426355,-4.275
122,JUBLFOOD,-0.5968961400716276,81.72305373515191,770.0,12.975000000000001,0.36614973856665495,810.0,4.35,0.15524495116555748,-4.275000000000002
77,GNFC,2.0933977455716586,58.51692110086195,590.0,8.95,0.3368479045146033,630.0,2.325,0.11084513069879523,-4.299999999999999
194,SUNTV,-0.12706480304955528,62.278395987953495,690.0,10.65,0.34193273262324686,730.0,3.0999999999999996,0.12751551888680274,-4.450000000000001
11,AMBUJACEM,-2.3260124177555372,77.61029664533883,540.0,8.625,0.36988945008794627,570.0,1.975,0.12031243325429156,-4.675
191,SONACOMS,-1.3888888888888888,30.062778233054,590.0,10.275,0.3400004938460175,630.0,2.8,0.12120676693842666,-4.675000000000001
119,JSL,-1.8767377201112143,4.3229055973239884e-39,660.0,10.675,0.3315169813337068,710.0,3.0,0.1134745225153313,-4.675000000000001
181,RECLTD,-2.5782870690506767,88.74288665843962,510.0,11.100000000000001,0.3737209678079467,550.0,3.175,0.1378024098969183,-4.750000000000002
105,INDIANB,-1.824423737126042,2.648481082870763,520.0,8.825,0.3364712096708073,560.0,2.025,0.10260269369735403,-4.7749999999999995
56,CONCOR,0.4415738482831345,43.02452346473055,780.0,11.25,0.3635036282007402,820.0,3.2,0.13343829309687102,-4.85
19,ATGL,-3.420523138832998,2.1976684788035836,700.0,15.774999999999999,0.36126122985101367,750.0,5.375,0.15540524117989826,-5.024999999999999
199,TATACONSUM,0.9755591302994138,67.84699205325741,1000.0,10.625,0.3175287736188462,1050.0,2.7,0.10198615099593074,-5.225
98,ICICIPRULI,-0.8232334781614453,92.16341904748919,670.0,10.95,0.3559181805094699,710.0,2.825,0.12353789359780658,-5.299999999999999
140,MARICO,4.152060450260963,66.95770774190069,690.0,7.725,0.3094983584213782,740.0,1.1749999999999998,0.06354392391077329,-5.375
68,DLF,-2.6472781506338556,92.61236443763853,810.0,11.600000000000001,0.33049567279701886,860.0,3.0999999999999996,0.11260037580845281,-5.400000000000002
180,RAMCOCEM,-0.5446853516657854,76.63740444297527,970.0,12.649999999999999,0.3276189136069673,1020.0,3.6,0.11939935887066971,-5.449999999999998
201,TATAMOTORS,-1.4863593603010348,91.80154322948599,810.0,12.725,0.34779343671611335,860.0,3.625,0.12546724160751802,-5.475
130,LICI,-3.319383133635269,5.07764956644193,870.0,11.475000000000001,0.32809136579856246,920.0,3.0,0.10982082198054771,-5.475000000000001
23,AXISBANK,-1.0733287069164932,99.9014493797951,1100.0,14.375,0.3358934698472338,1150.0,4.4,0.13234735730001532,-5.574999999999999
182,RELIANCE,-0.6148752512711364,57.38834013404768,1290.0,13.100000000000001,0.3295883051835965,1340.0,3.75,0.12095737508565936,-5.600000000000001
107,INDUSINDBK,0.21866259852529873,99.49388329548758,1020.0,19.175,0.3566133175397985,1080.0,6.75,0.15633470283422574,-5.675000000000001
121,JSWSTEEL,-0.9502762430939227,73.75275567246233,920.0,13.524999999999999,0.35611733707962767,970.0,3.9000000000000004,0.13088006931005128,-5.724999999999998
9,ADANIPORTS,-1.7006215469613264,69.00016316512115,1180.0,17.85,0.3307495521836822,1260.0,6.05,0.12835158811496808,-5.750000000000002
49,CGPOWER,-1.7876373034675856,26.433847728435968,710.0,13.25,0.349025384767981,760.0,3.725,0.12739475134229392,-5.8
22,AUROPHARMA,-2.663250252348785,81.94826752190207,1280.0,22.275,0.39066413193765853,1340.0,8.2,0.17874233299099931,-5.875
18,ASTRAL,0.08029548739360849,40.15144466031917,1600.0,20.775,0.34134260996521004,1680.0,7.425,0.14132940303513358,-5.924999999999999
196,SYNGENE,0.9329212454212454,79.12100217217815,910.0,14.025,0.3438023142068984,960.0,3.9749999999999996,0.1282553299550529,-6.075000000000001
123,KALYANKJIL,-5.203345007504825,63.43550292735256,700.0,16.6,0.3425203536526743,770.0,5.25,0.13161427852050023,-6.100000000000001
128,LAURUSLABS,0.040726561863647474,67.66770177933775,640.0,9.625,0.31644666728320736,700.0,1.725,0.07404774138286747,-6.175
70,DRREDDY,-0.189042789108227,96.31332714557895,1410.0,16.525,0.33009361507082363,1470.0,5.15,0.1298633788981088,-6.224999999999998
87,HDFCBANK,-1.491222920213703,94.35102137855479,1710.0,19.85,0.36029096216777184,1770.0,6.75,0.15421323273957485,-6.350000000000001
116,JINDALSTEL,-1.1115816218505188,24.148999357870398,960.0,13.375,0.3461044025944664,1010.0,3.5,0.1205694036635542,-6.375
222,ZYDUSLIFE,2.906208718626156,30.09766147406743,1040.0,13.350000000000001,0.3401590638221795,1100.0,3.45,0.11025908301385182,-6.450000000000001
51,CHOLAFIN,1.0244779854539767,21.2815198307556,1320.0,22.575,0.3862766460422643,1380.0,8.05,0.17505488412250522,-6.474999999999998
36,BHARTIARTL,0.6416645900822326,34.24421489319593,1640.0,18.675,0.37794925885313496,1700.0,6.074999999999999,0.15232425251796605,-6.525000000000002
78,GODREJCP,2.357961893266661,98.6307478909064,1220.0,18.85,0.35712654935799637,1280.0,6.15,0.14829381706955092,-6.550000000000001
32,BATAINDIA,0.5372327178282991,51.705651636873995,1450.0,16.075,0.3272983579313042,1510.0,4.75,0.12381096295396843,-6.574999999999999
197,TATACHEM,0.856647685070562,57.35439707532299,1060.0,14.0,0.3051708509520161,1140.0,3.7,0.09572927752504885,-6.6
6,ADANIENSOL,-2.633111211748722,0.2592697352535529,780.0,17.275,0.37027802532801646,840.0,5.325,0.14491451870834776,-6.624999999999998
35,BHARATFORG,-1.4584249011068047,30.78930498255561,1260.0,20.025,0.37945958447892475,1320.0,6.65,0.15961498688358336,-6.724999999999998
96,ICICIBANK,-0.03148738536623765,93.00692071769457,1300.0,13.775,0.332170379197114,1350.0,3.525,0.11592830077333446,-6.7250000000000005
111,IPCALAB,-2.22071687332489,38.33038980038716,1700.0,27.3,0.37225041314276547,1780.0,9.9,0.16638605242086738,-7.5
145,MFSL,-0.21478841056576187,4.567677237998588,1120.0,16.725,0.35918276225659973,1180.0,4.575,0.12910884990429744,-7.575000000000001
166,PAYTM,-1.019620811287478,10.272975276903061,940.0,21.675,0.3539312243108101,1020.0,6.7,0.13829454705490332,-8.275
179,PVRINOX,-1.1106871847047353,88.46776306255292,1200.0,24.424999999999997,0.3808729011115107,1280.0,8.05,0.1558535998668694,-8.324999999999996
25,BAJAJFINSV,-0.31708749266001174,9.75076932000737,1740.0,17.425,0.32129407121867487,1820.0,4.55,0.10527864637716984,-8.325000000000001
8,ADANIGREEN,-1.4178651002633178,0.000853598043158458,1020.0,28.225,0.37184315836711385,1120.0,9.875,0.15690483923716678,-8.475000000000001
142,MAXHEALTH,0.315104274638252,7.054740142935352,1260.0,20.875,0.3283914851968539,1340.0,6.15,0.12434392884079352,-8.575
185,SBILIFE,0.47393364928909953,90.49834245827186,1520.0,18.925,0.3224127248262654,1600.0,5.175,0.11251683604967988,-8.575000000000001
193,SUNPHARMA,-0.30386890227359054,63.70434381088806,1860.0,20.700000000000003,0.3920845426265403,1920.0,6.05,0.1529843036089655,-8.600000000000003
85,HCLTECH,-0.5029294343340074,93.1208907694206,1960.0,30.299999999999997,0.37852455663065604,2040.0,10.725000000000001,0.17174106374584125,-8.849999999999994
205,TECHM,-1.0900488126254004,98.31539726606823,1700.0,27.4,0.3559455664473081,1780.0,9.125,0.15397385009679165,-9.149999999999999
52,CIPLA,-0.30033036339973973,90.07567833634565,1540.0,16.525,0.3087186842196085,1620.0,3.6500000000000004,0.09078404301109817,-9.224999999999998
131,LODHA,-2.2674311078231923,5.102943494580268,1380.0,27.175,0.34095525944691857,1480.0,8.925,0.13875440047575652,-9.325
214,UNITDSPR,-0.14516994350995677,62.16566511610816,1620.0,21.6,0.3543641155890967,1700.0,6.05,0.12779292748433957,-9.500000000000002
155,NESTLEIND,1.9603419883146473,34.96656296236929,2300.0,22.549999999999997,0.3503472756326638,2380.0,6.45,0.12937561951020285,-9.649999999999997
76,GLENMARK,-1.9398731267812817,34.581060651014624,1640.0,26.35,0.3691457779945901,1720.0,8.35,0.15192936304496316,-9.650000000000002
218,VOLTAS,-2.1803484003187976,80.97239020797625,1780.0,24.9,0.32325322792008365,1880.0,7.575,0.12271407183311725,-9.749999999999998
167,PEL,-0.9905705305267168,72.53136509580935,1080.0,19.674999999999997,0.34431212675977607,1160.0,4.85,0.11358532098298958,-9.974999999999998
57,COROMANDEL,0.892650425745376,34.134101002552164,2020.0,28.1,0.338668058026143,2120.0,8.7,0.13324353396243607,-10.700000000000003
125,KOTAKBANK,1.428169014084507,99.99717312311158,1840.0,25.275,0.36465935876109284,1920.0,7.25,0.13986206672899493,-10.774999999999999
17,ASIANPAINT,0.3934903017471825,15.610949292195173,2400.0,22.9,0.3260886439067895,2500.0,6.05,0.1089265861899472,-10.799999999999999
94,HINDUNILVR,1.7410454583229453,77.64896642093724,2500.0,25.125,0.33751557444220615,2600.0,7.125,0.12044565933472094,-10.875
13,APLAPOLLO,0.6894542629636824,5.364960452873533,1600.0,26.725,0.3616078889471483,1700.0,7.85,0.13365252328389685,-11.025000000000002
126,KPITTECH,-0.6441728472439848,99.99945918447199,1480.0,33.375,0.3703409405182793,1580.0,11.1,0.15878999251476233,-11.175
211,UBL,0.3526004281576628,80.50711066383082,2040.0,33.675,0.37546008365986183,2140.0,11.2,0.15920144994748367,-11.274999999999999
136,LUPIN,-0.1590281612368857,45.20126920159336,2320.0,30.875,0.3454720436277372,2440.0,9.675,0.13180867256695736,-11.524999999999999
150,MUTHOOTFIN,-1.8032001095615258,30.59136584260815,2200.0,32.225,0.36816541921857404,2300.0,10.325,0.15107096683239768,-11.575000000000003
109,INFY,-1.0082823190493337,94.8020917732826,1980.0,25.975,0.3360129437576871,2080.0,7.175,0.12049591093164341,-11.625000000000002
97,ICICIGI,1.3433594690786481,95.22629682027328,1940.0,32.125,0.3738684980120155,2040.0,10.100000000000001,0.1514832602618178,-11.924999999999997
146,MGL,1.38690192338261,95.73735662168697,1320.0,28.975,0.3734271420480157,1420.0,8.525,0.1421652703151095,-11.925
144,METROPOLIS,-1.4271677720461804,95.62914461027272,2060.0,41.974999999999994,0.3870995504202485,2180.0,15.0,0.17225893550847168,-11.974999999999994
178,PRESTIGE,-3.6618732501908893,95.58907336388813,1600.0,25.175,0.2944718313042329,1750.0,6.425000000000001,0.09112095442963287,-12.325
61,CYIENT,-1.106531301004177,97.46803920097466,1860.0,33.375,0.33909194728703745,2000.0,10.375,0.12771612481298117,-12.625
84,HAVELLS,-0.7385344801385892,99.99596216761827,1680.0,32.775000000000006,0.37690076788761995,1780.0,10.05,0.15206092396888635,-12.675000000000004
63,DALBHARAT,0.0942193648506346,99.99327671243925,1860.0,36.15,0.37343206434021764,1980.0,11.725,0.15147876334613714,-12.7
198,TATACOMM,0.19301631865239516,96.2634290539845,1760.0,32.025,0.3739213960079746,1860.0,9.65,0.14823289598390726,-12.724999999999998
47,CDSL,-2.6442029823141833,4.982108380414493,1740.0,33.1,0.3631477451609495,1860.0,10.125,0.13944104568125837,-12.850000000000001
81,GRASIM,-0.969902397190346,56.001027117451486,2480.0,28.525,0.34432833718759437,2580.0,7.35,0.12117231680539743,-13.825
7,ADANIENT,-0.9771664156029494,56.96210821800653,2580.0,44.125,0.35248965695191586,2720.0,15.0,0.15093515347683462,-14.125
5,ACC,-1.7053493856274047,98.25420027959916,2040.0,32.224999999999994,0.35110336801380404,2160.0,8.9,0.1263855202564388,-14.424999999999994
174,POLICYBZR,-4.185652747690546,5.686185749696549,2000.0,40.125,0.35341218368257205,2150.0,12.8,0.13917402953461602,-14.524999999999999
161,OBEROIRLTY,-1.634044424895536,98.36185075228843,2320.0,44.0,0.35212451027617575,2460.0,14.65,0.1494642248055416,-14.7
64,DEEPAKNTR,0.8329581269698334,66.00280129475884,2550.0,36.05,0.3263712650664025,2700.0,10.625,0.11983145472844993,-14.799999999999997
171,PIDILITIND,1.7290622701852203,99.83267307868967,3060.0,45.075,0.34824239760453296,3200.0,14.85,0.14736388935809705,-15.375000000000004
127,LALPATHLAB,0.3428362208131543,56.73526557206202,3100.0,46.5,0.3518553238930578,3250.0,14.875,0.14435548808873191,-16.75
192,SRF,12.775050778605282,99.99988717005685,2760.0,46.85,0.3446675518813786,2920.0,14.95,0.1399943706317831,-16.950000000000003
208,TORNTPHARM,-0.1902023333483099,25.251724583966805,3400.0,49.525000000000006,0.3768665437595691,3550.0,15.925,0.15514719422381212,-17.675000000000004
83,HAL,-0.5591731015952167,37.34634880151967,4200.0,78.6,0.39262113861715797,4400.0,30.4,0.18774775456216866,-17.799999999999997
41,BRITANNIA,1.4050512001479003,61.36502754126446,5050.0,55.8,0.33913705660777843,5250.0,18.375,0.13698722734494456,-19.049999999999997
137,M&M,1.3393288850207912,41.092808872138484,3250.0,37.650000000000006,0.30862884139304225,3450.0,8.925,0.0919447422604335,-19.800000000000004
188,SHRIRAMFIN,-2.6609294320137695,96.61568841940762,2950.0,49.974999999999994,0.32720458945272174,3150.0,14.65,0.12206284452153769,-20.674999999999994
207,TITAN,-0.015707329611172195,43.259589628373696,3600.0,34.825,0.3059776056743849,3800.0,7.05,0.07967753782631601,-20.725
132,LT,-1.8191627701076278,97.51239369391544,3650.0,38.75,0.31483671987885875,3850.0,8.625,0.09017245950953992,-21.5
69,DMART,-0.9295150187329038,99.99999998115837,3950.0,76.4,0.362886664025412,4200.0,27.325,0.15757092381135124,-21.750000000000007
210,TVSMOTOR,-1.3717392220489697,87.14386200927652,2400.0,39.7,0.37061301458845336,2550.0,8.875,0.11518168286105576,-21.950000000000003
55,COLPAL,3.3611642500849235,99.26807634488043,3000.0,39.625,0.31226548103653196,3200.0,8.7,0.09039813911434776,-22.225
79,GODREJPROP,-2.2531542215050835,54.14750018899287,2600.0,46.825,0.3543709086961467,2800.0,12.2,0.11748990153181536,-22.425000000000004
148,MPHASIS,-1.6301100964410686,88.04467996432518,3000.0,48.325,0.326230401136225,3200.0,12.925,0.11377217827253043,-22.475
60,CUMMINSIND,-1.759909328463936,46.79835198237835,3200.0,57.525000000000006,0.3786426127000908,3400.0,17.525,0.14479970136786532,-22.47500000000001
72,ESCORTS,1.2962466886924429,19.339477382803256,3500.0,46.8,0.3396245394514143,3700.0,11.875,0.11117055443121746,-23.049999999999997
27,BALKRISIND,0.16344271422670043,99.30795486755254,2900.0,42.8,0.31916178293626773,3100.0,9.775,0.09713557743859602,-23.249999999999996
106,INDIGO,-0.06437944071824045,32.98923632384285,4400.0,50.325,0.3160160411693633,4650.0,13.2,0.10188761400242344,-23.925000000000004
71,EICHERMOT,-0.48852402150661967,34.61895081785511,5300.0,56.45,0.32265037856607487,5550.0,15.525,0.11058888008185912,-25.400000000000002
89,HEROMOTOCO,0.15548725366118243,15.876934344449149,4300.0,42.875,0.28913849560990706,4600.0,8.575,0.07067205311653914,-25.725
172,PIIND,0.7614735542292653,47.134849045875434,3750.0,63.275,0.3871605014691455,3950.0,18.424999999999997,0.14801036184474986,-26.425000000000004
86,HDFCAMC,-2.4290851959592987,98.50229465999853,4100.0,68.3,0.353243109201622,4350.0,20.75,0.13520640177571824,-26.799999999999997
153,NAVINFLUOR,9.868806121429285,99.70763662965207,4000.0,69.7,0.33839026743178535,4250.0,21.35,0.13298627398809995,-27.0
66,DIVISLAB,-1.1056375645449845,36.09422264178996,5950.0,81.975,0.3719419892757754,6200.0,27.275,0.15602566044953886,-27.424999999999997
12,ANGELONE,-1.6818818894655103,31.62216852974663,2750.0,61.875,0.3306865308193203,3050.0,16.8,0.11170471345276184,-28.275
204,TCS,-1.9057392069192995,99.22005093627227,4100.0,64.875,0.38135253790794643,4300.0,18.125,0.14414405941453057,-28.625
104,INDIAMART,1.3455153106621238,65.16029023197012,2400.0,48.224999999999994,0.3823909471092991,2600.0,9.5,0.10564586872887102,-29.224999999999994
206,TIINDIA,1.398333900034002,5.2360962236954345,3700.0,77.15,0.37015585668228057,3950.0,23.15,0.1456663618024121,-30.85000000000001
26,BAJFINANCE,-0.8678052379695254,25.301645104619208,7500.0,90.6,0.34336689550688737,7800.0,29.525,0.14132702727119267,-31.549999999999997
10,ALKEM,-2.0112637981527373,26.42318327910187,5600.0,67.375,0.3237841516974905,5900.0,17.625,0.1077145860504686,-32.125
134,LTIM,-0.7284537953375566,95.66763673867584,6050.0,101.69999999999999,0.34861391259919766,6400.0,34.575,0.1458745854508703,-32.54999999999998
44,CAMS,-1.4109702140271396,94.71258545320566,4800.0,100.225,0.37844067662377456,5100.0,32.349999999999994,0.15825020028781187,-35.525000000000006
14,APOLLOHOSP,-0.5657560621703827,78.07103689693145,7300.0,87.275,0.3421814123387033,7650.0,25.575,0.12415616048719046,-36.12500000000001
143,MCX,-1.0647477192953063,70.81124475282117,6100.0,136.025,0.3791562059721121,6500.0,48.775,0.16916897149056542,-38.47500000000001
175,POLYCAB,-2.2413830393125176,99.44450396370137,7000.0,137.55,0.36781270489516,7400.0,49.525,0.16575793664495594,-38.500000000000014
124,KEI,-2.026553223318218,6.903776945756557e-07,4300.0,96.07499999999999,0.3980795844028025,4600.0,27.5,0.15147433027975862,-41.07499999999999
118,JKCEMENT,-0.032596923271048676,99.07058506868105,4900.0,95.575,0.3713116501603284,5200.0,26.65,0.1412401571329278,-42.275000000000006
141,MARUTI,-0.6172449121564363,13.433110641982138,12000.0,124.875,0.3541480620952376,12400.0,41.150000000000006,0.14652097737625805,-42.57499999999999
