,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
153,NIFTY,0.4923992211414336,86.64378665357223,23000.0,169.475,-0.3447299711240228,23276.15,22450.0,55.775000000000006,-0.13801191285290737,-57.92499999999998,-0.002488598844740216
182,SBIN,2.8946828166700884,95.49763883146181,740.0,11.100000000000001,-0.37609791727643016,751.8,710.0,4.574999999999999,-0.1741249927878158,-1.9500000000000028,-0.002593774940143659
30,BANKNIFTY,1.623805454121669,97.5228616088895,48400.0,453.2,-0.35470004765636887,49050.0,47100.0,160.5,-0.15284563130476236,-132.2,-0.002695208970438328
25,BAJAJFINSV,2.9264363701449794,65.53945130474293,1700.0,24.65,-0.3792458210744927,1725.15,1640.0,9.575,-0.1771931783497801,-5.5,-0.0031881285685302725
18,ASTRAL,1.693021365929638,78.51676200438796,1480.0,24.675,-0.3903193929325557,1501.65,1420.0,9.75,-0.18190178241677724,-5.175000000000001,-0.0034462091699130957
189,SUNPHARMA,1.5964422144934147,89.33035556174144,1760.0,22.450000000000003,-0.3851159112672573,1781.9,1700.0,8.125,-0.1674845631073496,-6.200000000000003,-0.0034794320668948887
70,EICHERMOT,1.6612903225806452,46.92220318531257,4950.0,60.25,-0.3465459578676682,5042.4,4750.0,21.075,-0.140446704377708,-18.1,-0.0035895605267333023
10,ALKEM,1.2539605050302003,43.78792627731636,5200.0,82.15,-0.3740627483904484,5288.95,5000.0,31.55,-0.17405553219190262,-19.050000000000004,-0.003601849138297773
98,IDFCFIRSTB,4.247817327065144,92.56834359259737,61.0,1.275,-0.3889476418548621,62.09,58.0,0.525,-0.18606240816982855,-0.22499999999999987,-0.0036237719439523247
40,BRITANNIA,-1.1466542412025689,85.37388755776323,4800.0,63.575,-0.3638912719178158,4879.5,4600.0,22.925,-0.15044549652760442,-17.725,-0.003632544318065376
61,DABUR,0.4876621476640983,80.26790515157558,505.0,5.775,-0.33440998668382527,515.15,485.0,1.95,-0.13239995652605452,-1.8750000000000004,-0.0036397165874017287
