,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
157,NTPC,-1.4836341388803915,34.62759901888075,315.0,4.275,-0.3387711382050458,300.0,1.375,-0.12877541882224008,-1.5250000000000004
112,IRFC,-2.2877657327889622,4.570030476389792,135.0,3.2,-0.3606865723941104,125.0,0.825,-0.12268776588849295,-1.5500000000000003
175,POWERGRID,-0.2923976608187135,49.233487166197996,300.0,3.95,-0.3336526085902376,285.0,1.125,-0.11528535707199261,-1.7000000000000002
28,BANKBARODA,-0.74930421751231,76.8871751387104,225.0,3.6500000000000004,-0.3251080856503463,210.0,0.975,-0.10460836637912141,-1.7000000000000004
36,BHEL,-1.8926591861565498,30.209607532262662,210.0,3.9000000000000004,-0.31747061614707506,195.0,1.05,-0.10576627241050618,-1.8000000000000003
32,BEL,0.0,54.04654480507061,275.0,4.975,-0.3389087369746189,260.0,1.5750000000000002,-0.13446381785814443,-1.8249999999999993
162,ONGC,-2.611638343264916,24.855562536910497,260.0,4.125,-0.36877698654970026,245.0,1.1,-0.12031184838086983,-1.9249999999999998
219,ZOMATO,-1.8913000199084213,4.207390261486556,240.0,6.0,-0.3690089115553534,225.0,2.025,-0.15782391964252107,-1.9500000000000002
0,AARTIIND,4.163020377547193,87.90886123302622,410.0,9.8,-0.4045753970339193,390.0,3.9000000000000004,-0.19837668312008905,-2.0
4,ABFRL,3.1633792333457387,79.17859648814648,270.0,5.375,-0.3530840363580887,255.0,1.6749999999999998,-0.14134536651226415,-2.0250000000000004
39,BPCL,-1.8454038997214484,27.867296818997772,275.0,4.7,-0.3468837689015114,260.0,1.3250000000000002,-0.12573360049702842,-2.05
115,JIOFIN,-3.081792437114776,16.20297076493716,285.0,5.8,-0.37598406116115124,270.0,1.8,-0.15241839959841785,-2.1999999999999997
167,PETRONET,-0.8588217568178393,93.62197725321008,320.0,4.9,-0.3271886986394674,300.0,1.35,-0.10754343867771565,-2.2
52,COALINDIA,-2.065899581589958,41.16937817273314,365.0,5.05,-0.32602692223996943,345.0,1.4249999999999998,-0.11066984113514866,-2.2
113,ITC,0.07739938080495357,57.608317919173516,445.0,5.15,-0.3510827198601836,425.0,1.45,-0.11781870118029969,-2.2500000000000004
61,DABUR,1.7565993788819876,36.800299149969554,515.0,6.324999999999999,-0.35077700130065614,495.0,2.025,-0.13768187180989622,-2.2749999999999995
72,EXIDEIND,-1.6105237275633146,58.56532519482437,390.0,7.375,-0.35138925851240277,370.0,2.55,-0.15057438731436712,-2.2750000000000004
15,APOLLOTYRE,-1.356669428334714,21.772973229532788,470.0,8.7,-0.40271257921023584,450.0,3.2,-0.18339618524908263,-2.299999999999999
149,NATIONALUM,-2.288139727765039,37.898041990012665,195.0,4.55,-0.36312703595923523,180.0,1.125,-0.11759141877760293,-2.3
200,TATAPOWER,-1.8903088391906284,35.297839914911236,360.0,5.975,-0.35009464603823015,340.0,1.775,-0.12778902198640307,-2.425
57,CROMPTON,0.21598272138228944,34.89088884827063,360.0,5.625,-0.3190773939935966,340.0,1.6,-0.11404068276272017,-2.425
64,DELHIVERY,-0.2989983555090447,75.775460174032,325.0,6.699999999999999,-0.35787552726476557,305.0,2.05,-0.1373523154860964,-2.5999999999999996
136,M&MFIN,1.3601741022850926,82.65790158987475,270.0,5.05,-0.32275933996481565,250.0,1.2,-0.09818054884208371,-2.65
47,CESC,-2.0938794293603316,99.99996946688611,165.0,4.95,-0.36690157851669447,150.0,1.125,-0.1161929696951981,-2.7
152,NCC,-2.8903903903903903,1.2685156988024955,250.0,5.125,-0.3308031878849751,230.0,1.2,-0.0992491409522841,-2.725
37,BIOCON,0.04028467839398416,31.85899933102029,365.0,7.25,-0.37496967562802497,345.0,2.225,-0.1473578292682597,-2.8
174,POONAWALLA,-2.5935704301910234,93.09427867158186,305.0,7.050000000000001,-0.35901230104463533,285.0,2.125,-0.13892712280718555,-2.8000000000000007
93,HUDCO,-4.5858914922941985,10.784138525447998,220.0,5.65,-0.34059036254130814,200.0,1.4249999999999998,-0.10933956626218266,-2.8000000000000007
184,SBIN,-1.3544891640866874,70.32222309061748,750.0,10.600000000000001,-0.3544734435845358,720.0,3.825,-0.15370947884252262,-2.950000000000001
33,BERGEPAINT,1.4013150803061334,57.010224158837076,460.0,6.9,-0.34646381730236664,435.0,1.9,-0.11793085692456351,-3.1000000000000005
217,WIPRO,-1.579035780278851,99.90699290530429,285.0,6.65,-0.36059464299669375,265.0,1.725,-0.12532289400569074,-3.2
106,INDUSTOWER,0.31707685338970254,49.566670716424646,320.0,5.55,-0.30786348295836585,290.0,1.0750000000000002,-0.07252660401216326,-3.3999999999999995
179,RECLTD,-2.5782870690506767,88.74288665843962,480.0,12.149999999999999,-0.3679148052324398,450.0,4.35,-0.16284857482563386,-3.4499999999999993
199,TATAMOTORS,-1.4863593603010348,91.80154322948599,770.0,15.7,-0.3788355520048008,730.0,6.125,-0.17273458957192633,-3.4499999999999993
91,HINDPETRO,-1.8819938962360123,61.30187488568244,375.0,8.100000000000001,-0.35229044860403,350.0,2.325,-0.12912297688064012,-3.450000000000001
90,HINDALCO,0.8332624776804693,28.23065405262249,580.0,9.2,-0.35332255727255735,550.0,2.8499999999999996,-0.1332583279296824,-3.5
21,AUBANK,0.9021884769986601,88.4702086209199,550.0,10.45,-0.34875077179920577,520.0,3.45,-0.14296085099520073,-3.549999999999999
42,BSOFT,-0.21060342459481735,73.78441417590244,530.0,11.7,-0.3560016986929391,500.0,4.074999999999999,-0.1551516911262858,-3.5500000000000007
103,INDIANB,-1.824423737126042,2.648481082870763,490.0,12.125,-0.3858456156680349,460.0,4.275,-0.1675017104151153,-3.5749999999999993
215,VEDL,-1.850406866570059,26.324398364091984,430.0,8.125,-0.3590664046137064,400.0,2.175,-0.11679499244601854,-3.7750000000000004
168,PFC,-3.09997712194006,56.279004976965616,410.0,8.625,-0.3377293651095308,380.0,2.375,-0.11633458330281388,-3.875
118,JSWENERGY,-3.552688172043011,90.51122739077448,540.0,10.8,-0.3198888968053941,500.0,3.4000000000000004,-0.11768712365743939,-4.0
11,AMBUJACEM,-2.3260124177555372,77.61029664533883,510.0,8.175,-0.3144631521689524,470.0,2.0,-0.08963012259905667,-4.175000000000001
49,CHAMBLFERT,-1.3058213716108455,86.88741973707575,480.0,11.375,-0.3514898729632523,450.0,3.5999999999999996,-0.14433182477273654,-4.175000000000001
87,HDFCLIFE,-0.9346547417613408,87.17778435113142,600.0,9.100000000000001,-0.3391801182559584,570.0,2.425,-0.11870158977115863,-4.250000000000002
76,GNFC,2.0933977455716586,58.169466379947586,560.0,11.35,-0.38272261440287314,530.0,3.5250000000000004,-0.15314138105105168,-4.299999999999999
55,CONCOR,0.4415738482831345,43.02452346473055,740.0,10.3,-0.3134934352759241,700.0,3.0,-0.1105571025319112,-4.300000000000001
79,GRANULES,-0.06557914583162555,62.158970141587986,590.0,11.625,-0.33229458596214334,550.0,3.65,-0.12461213213420164,-4.325
81,GUJGASLTD,-0.9353233830845772,49.57270680716748,490.0,9.825,-0.39393950027399716,460.0,2.7,-0.13755439359490185,-4.424999999999999
182,SBICARD,-0.7847381951021513,95.10725680161164,715.0,11.65,-0.3412565241087846,680.0,3.5999999999999996,-0.13404909322591618,-4.450000000000001
213,UPL,1.2275034610059992,43.73975575983574,540.0,10.274999999999999,-0.3934164213316914,510.0,2.9000000000000004,-0.14258176996811356,-4.474999999999998
100,IGL,3.2702237521514634,96.66624901766014,410.0,11.774999999999999,-0.3847379039771811,380.0,3.5999999999999996,-0.15291626309276618,-4.574999999999999
127,LICHSGFIN,-1.6129032258064515,33.596673844102604,560.0,8.524999999999999,-0.322468404398373,520.0,1.875,-0.08738184809510297,-4.774999999999999
138,MARICO,4.152060450260963,66.95770774190069,650.0,8.75,-0.31487421939672267,610.0,1.975,-0.0889428267829343,-4.8
214,VBL,-0.4425141358682291,1.0021275122111142,590.0,10.05,-0.33126591558454477,550.0,2.55,-0.10406912927536116,-4.950000000000001
220,ZYDUSLIFE,2.906208718626156,30.09766147406743,1000.0,17.325,-0.40210876843721,960.0,6.175000000000001,-0.18047406952116118,-4.974999999999998
101,INDHOTEL,-1.54890980579054,34.551840452659654,810.0,13.575,-0.36480813737073925,770.0,4.275,-0.14321370396021638,-5.024999999999999
119,JSWSTEEL,-0.9502762430939227,74.06434449572637,880.0,15.675,-0.37545524785307305,840.0,5.3,-0.16050841773328595,-5.075000000000001
120,JUBLFOOD,-0.5968961400716276,81.72305373515191,730.0,13.225000000000001,-0.34620559211977286,690.0,4.025,-0.1335766994454406,-5.175000000000001
161,OIL,-5.354251012145749,96.71568177516271,450.0,9.625,-0.32323366331284675,410.0,2.1500000000000004,-0.09199431578623607,-5.324999999999999
45,CANFINHOME,-1.4373716632443532,89.941801053894,680.0,15.1,-0.3714429399165379,640.0,4.875,-0.1521549762781741,-5.35
111,IRCTC,-0.6412747765254567,38.00657144413959,750.0,10.600000000000001,-0.3412211350183283,710.0,2.625,-0.10809103951673249,-5.350000000000001
117,JSL,-1.8767377201112143,4.3229055973239884e-39,620.0,14.7,-0.37214227801870425,580.0,4.65,-0.14872938380098388,-5.399999999999999
19,ATGL,-3.420523138832998,2.1976684788035836,650.0,18.8,-0.35857943735155096,600.0,6.675,-0.1534857054576637,-5.450000000000001
96,ICICIPRULI,-0.8232334781614453,92.16341904748919,630.0,10.7,-0.32155223773699304,590.0,2.575,-0.10166093765401496,-5.549999999999999
192,SUNTV,-0.12706480304955528,62.278395987953495,650.0,11.25,-0.3382674635554117,610.0,2.825,-0.1103811096625249,-5.6
180,RELIANCE,-0.6069922352291988,56.81544616789069,1240.0,15.600000000000001,-0.35897591274762364,1190.0,4.975,-0.138807489305393,-5.650000000000002
197,TATACONSUM,0.9755591302994138,67.61655032832115,950.0,12.4,-0.32821179232155395,900.0,3.325,-0.10732558020263094,-5.75
94,ICICIBANK,0.003935923170779706,91.40466038902034,1250.0,18.6,-0.3754616968104627,1200.0,6.4,-0.15939399914783026,-5.800000000000001
114,JINDALSTEL,-1.1115816218505188,24.148999357870398,910.0,14.575,-0.3366700483761864,860.0,4.25,-0.12191174961812457,-6.074999999999999
126,LAURUSLABS,0.08145312372729495,67.6073768303584,600.0,13.075,-0.3702892693534705,560.0,3.45,-0.12833834231962893,-6.174999999999999
105,INDUSINDBK,0.23900330536486145,99.4941854678635,960.0,22.799999999999997,-0.3662677514657755,900.0,8.125,-0.15827714294292272,-6.549999999999997
177,PVRINOX,-1.1106871847047353,88.46776306255292,1140.0,26.15,-0.3749981459634526,1080.0,9.7,-0.17352556918124828,-6.75
143,MFSL,-0.21478841056576187,4.567677237998588,1060.0,14.9,-0.31361740358594603,1000.0,4.025,-0.10423402607782328,-6.85
31,BATAINDIA,0.5372327178282991,51.705651636873995,1380.0,17.625,-0.32760804266363786,1320.0,5.325,-0.12316899680103488,-6.975
178,RAMCOCEM,-0.5499735589635114,76.6261682625668,920.0,15.899999999999999,-0.35895637972116756,870.0,4.4,-0.128329814423352,-7.099999999999998
189,SONACOMS,-1.3888888888888888,30.062778233054,550.0,12.0,-0.34145715937037957,500.0,2.425,-0.08970247606744786,-7.15
34,BHARATFORG,-1.4584249011068047,30.123345283923353,1200.0,17.775,-0.3262482075954287,1140.0,5.25,-0.12112834553076257,-7.274999999999999
194,SYNGENE,0.9329212454212454,79.12100217217815,860.0,15.85,-0.3519969983641902,810.0,4.275,-0.12430406436098584,-7.299999999999999
50,CHOLAFIN,1.0244779854539767,21.2815198307556,1260.0,21.525,-0.34631614196822746,1200.0,7.1,-0.14426058559918753,-7.324999999999999
69,DRREDDY,-0.189042789108227,96.31332714557895,1340.0,19.325,-0.3355609865912593,1280.0,5.85,-0.129678142267033,-7.625
121,KALYANKJIL,-5.217639911371597,63.11492380528858,640.0,19.775,-0.3571998958909709,580.0,6.05,-0.1334855551775127,-7.674999999999999
128,LICI,-3.273519463395058,5.0754169149810915,820.0,11.95,-0.3223826062300834,760.0,2.05,-0.07252780148053772,-7.85
67,DLF,-2.6472781506338556,93.64947868355648,760.0,12.375,-0.324033756404432,700.0,2.25,-0.07642075146743033,-7.875
23,AXISBANK,-1.0779551237566507,99.90176542069177,1040.0,15.825,-0.32698601787496795,980.0,3.925,-0.10451680069676339,-7.975
77,GODREJCP,2.3838261919130956,98.46617928995033,1160.0,20.9,-0.3568158400933966,1100.0,6.35,-0.13942896386869807,-8.2
216,VOLTAS,-2.174655584652169,81.27476674476894,1680.0,30.9,-0.3609450245992005,1600.0,11.225000000000001,-0.16048812652410227,-8.449999999999996
17,ASIANPAINT,0.39990590449306046,15.745797286892929,2300.0,25.6,-0.329983681028269,2200.0,8.5,-0.12394584041509404,-8.600000000000001
48,CGPOWER,-1.7876373034675856,26.433847728435968,660.0,13.850000000000001,-0.32846653982057616,600.0,2.55,-0.0811391339246551,-8.750000000000002
212,UNITDSPR,-0.14516994350995677,62.16566511610816,1540.0,19.075,-0.3115939439778945,1460.0,5.15,-0.10242763573422997,-8.774999999999999
195,TATACHEM,0.856647685070562,57.35439707532299,1000.0,20.549999999999997,-0.38573717994089607,940.0,5.825,-0.14056128531678413,-8.899999999999997
142,METROPOLIS,-1.4271677720461804,95.62914461027272,1980.0,53.75,-0.42030731282939326,1880.0,22.299999999999997,-0.2145768985710378,-9.150000000000006
86,HDFCBANK,-1.4882874420243057,94.45244231369315,1650.0,21.275,-0.3599857474352839,1580.0,6.025,-0.12886554164706532,-9.224999999999998
153,NESTLEIND,1.931015813575763,34.98504009197362,2220.0,23.25,-0.3374086208112601,2140.0,6.925,-0.1249089672921736,-9.4
18,ASTRAL,0.08029548739360849,40.15144466031917,1520.0,20.424999999999997,-0.3274089221315364,1440.0,5.5,-0.10866034376856704,-9.424999999999997
191,SUNPHARMA,-0.3608443214498888,63.97514695572551,1800.0,17.625,-0.31775674633493467,1720.0,4.1,-0.09243469469897292,-9.425
25,BAJAJFINSV,-0.3258954785672343,9.784868182905656,1660.0,19.375,-0.32471626834594836,1580.0,4.975,-0.1031933490757646,-9.425
123,KOTAKBANK,1.419718309859155,99.99715639750708,1760.0,27.4,-0.34772186974084496,1680.0,8.8,-0.14052784309223498,-9.799999999999997
75,GLENMARK,-1.9398731267812817,33.89346046344184,1560.0,26.1,-0.3434417817562061,1480.0,8.15,-0.13426447926819352,-9.8
35,BHARTIARTL,0.6260902068278096,33.623472215065775,1580.0,17.950000000000003,-0.32312366429452877,1500.0,4.025,-0.09175357138151075,-9.900000000000002
13,APLAPOLLO,0.7185861332297534,5.351532232550302,1520.0,28.9,-0.36164541932096994,1440.0,9.399999999999999,-0.14783622501538984,-10.100000000000001
22,AUROPHARMA,-2.663250252348785,81.94826752190207,1220.0,19.4,-0.3323687231234921,1140.0,4.45,-0.09703192783746772,-10.499999999999998
6,ADANIENSOL,-2.633111211748722,0.2592697352535529,720.0,14.774999999999999,-0.305260267214414,640.0,2.0999999999999996,-0.058411739533213325,-10.575
9,ADANIPORTS,-1.6747237569060776,68.8814659982328,1100.0,17.025,-0.3059962422809035,1000.0,3.225,-0.06872513492121213,-10.575
80,GRASIM,-0.969902397190346,55.04136372792425,2380.0,32.9,-0.35571821604118026,2280.0,10.825,-0.14292032415472522,-11.25
144,MGL,1.3392147512319188,95.80212749168074,1240.0,29.525,-0.359409613075524,1160.0,9.0,-0.14240025477835516,-11.524999999999999
183,SBILIFE,0.47393364928909953,90.49834245827186,1440.0,22.75,-0.3478299725993018,1360.0,5.525,-0.1113727356572638,-11.7
109,IPCALAB,-2.22071687332489,38.33038980038716,1620.0,25.75,-0.34270026494074113,1540.0,7.0,-0.1237734339685923,-11.75
165,PEL,-0.9905705305267168,72.53136509580935,1000.0,19.25,-0.3132440986237681,920.0,3.7,-0.08262135943440463,-11.85
107,INFY,-1.0082823190493337,94.94501801784423,1880.0,33.825,-0.3564410144789426,1780.0,10.925,-0.14219676099436274,-11.975000000000001
56,COROMANDEL,0.892650425745376,34.134101002552164,1920.0,33.099999999999994,-0.36181518564149173,1820.0,10.524999999999999,-0.14149385042265594,-12.049999999999997
92,HINDUNILVR,1.7514335577162803,78.28759740740261,2400.0,27.549999999999997,-0.33422209035997563,2300.0,7.625,-0.1162081597105058,-12.299999999999997
209,UBL,0.365193300591865,79.5201549145009,1940.0,29.5,-0.3307611073315645,1840.0,8.600000000000001,-0.12114011997948526,-12.299999999999997
95,ICICIGI,1.3433594690786481,95.22629682027328,1840.0,29.2,-0.3269066219124608,1740.0,8.45,-0.11895856890426904,-12.3
83,HAVELLS,-0.7385344801385892,99.99601732742886,1580.0,31.5,-0.3320732195874547,1480.0,9.525,-0.12609414624988946,-12.45
196,TATACOMM,0.19301631865239516,96.2634290539845,1660.0,29.174999999999997,-0.32650708117960836,1560.0,8.3,-0.11724631050335688,-12.574999999999996
51,CIPLA,-0.31034137551306434,90.10248363673313,1460.0,21.549999999999997,-0.34240537576250274,1380.0,4.475,-0.09829104497083341,-12.599999999999998
148,MUTHOOTFIN,-1.8032001095615258,30.59136584260815,2100.0,30.9,-0.3377351659807868,2000.0,9.15,-0.12656232551311675,-12.599999999999998
8,ADANIGREEN,-1.4178651002633178,0.000853598043158458,940.0,30.200000000000003,-0.3612022298245152,860.0,8.725,-0.13848593287807098,-12.750000000000004
134,LUPIN,-0.1590281612368857,46.070769844488204,2220.0,36.175,-0.3717000854015118,2120.0,11.55,-0.15022035006761025,-13.074999999999996
140,MAXHEALTH,0.315104274638252,7.054740142935352,1180.0,26.700000000000003,-0.36701961559515583,1100.0,6.725,-0.12529874210034375,-13.250000000000004
7,ADANIENT,-0.9454531039403792,56.88705555936616,2420.0,47.0,-0.3338251310040832,2240.0,16.700000000000003,-0.1277985719856658,-13.599999999999994
124,KPITTECH,-0.6441728472439848,99.99945918447199,1380.0,33.349999999999994,-0.34606063639840534,1280.0,9.875,-0.13051784203324734,-13.599999999999994
84,HCLTECH,-0.48478249598174944,93.15040763765698,1880.0,32.4,-0.3642652056588882,1780.0,9.375,-0.13397473971846263,-13.649999999999999
46,CDSL,-2.6442029823141833,4.982108380414493,1640.0,35.625,-0.35803094962962934,1540.0,10.95,-0.14103107491280353,-13.725000000000001
203,TECHM,-1.0900488126254004,98.31539726606823,1600.0,27.175,-0.32294944483288623,1500.0,6.35,-0.10092501992374003,-14.475000000000001
159,OBEROIRLTY,-1.693424235759842,98.40127347675876,2180.0,50.85,-0.36699709398816127,2060.0,18.1,-0.16541625180571662,-14.649999999999999
164,PAYTM,-1.019620811287478,10.272975276903061,860.0,22.475,-0.32712186205077987,760.0,3.7,-0.0733918796519597,-15.075000000000001
62,DALBHARAT,0.0942193648506346,99.99327671243925,1760.0,39.2,-0.36291304487758635,1640.0,12.05,-0.1371449636107941,-15.100000000000001
5,ACC,-1.7053493856274047,98.26678206738771,1920.0,32.974999999999994,-0.32682029526759404,1800.0,8.9,-0.11114863225768346,-15.174999999999994
172,POLICYBZR,-4.185652747690546,5.686185749696549,1850.0,39.4,-0.3204080673576455,1700.0,12.1,-0.11444928779742924,-15.2
206,TORNTPHARM,-0.1902023333483099,25.251724583966805,3250.0,45.275,-0.3293752919899193,3100.0,13.9,-0.12577533556043585,-17.474999999999998
125,LALPATHLAB,0.3428362208131543,56.73526557206202,2950.0,52.125,-0.3613993765939836,2800.0,17.3,-0.14737772522499282,-17.525
169,PIDILITIND,1.7290622701852203,99.83267307868967,2900.0,46.45,-0.3400271975766703,2760.0,14.0,-0.13179202862788408,-18.450000000000003
130,LT,-1.801178651467781,97.43631787971849,3500.0,58.150000000000006,-0.3934733834201676,3350.0,19.85,-0.16651636800309,-18.450000000000003
59,CUMMINSIND,-1.7048137770361744,46.74117702251442,3050.0,57.025,-0.3610742692976514,2900.0,18.875,-0.15214177871602863,-19.275
54,COLPAL,3.3611642500849235,99.26807634488043,2800.0,40.125,-0.3075506732774219,2650.0,10.375,-0.10324969325300293,-19.375
40,BRITANNIA,1.4040241159372657,61.36987797149932,4850.0,66.625,-0.36019979906405153,4650.0,23.549999999999997,-0.15049221705469895,-19.525000000000006
63,DEEPAKNTR,0.89640211207073,66.09912113274342,2400.0,40.6,-0.34126672315719164,2250.0,10.525,-0.11130459031980366,-19.55
102,INDIAMART,1.3455153106621238,65.16029023197012,2250.0,38.175,-0.30693356106396463,2100.0,9.2,-0.09626921213771367,-19.775
205,TITAN,-0.015707329611172195,43.259589628373696,3450.0,51.3,-0.38150448863550346,3300.0,15.35,-0.14489424091074676,-20.599999999999998
190,SRF,12.813134732566015,99.99986619156661,2580.0,50.95,-0.3329108624731061,2420.0,14.95,-0.12486539152151244,-21.050000000000004
104,INDIGO,-0.06437944071824045,32.98923632384285,4200.0,72.7,-0.38367936944526604,4000.0,25.799999999999997,-0.16221374529533827,-21.10000000000001
78,GODREJPROP,-2.222049417756955,53.31883338492865,2450.0,51.925,-0.35946084996184924,2300.0,14.8,-0.13440877613902524,-22.324999999999996
60,CYIENT,-1.106531301004177,97.46803920097466,1740.0,42.7,-0.3659300511360928,1600.0,10.175,-0.11582403100745842,-22.35
71,ESCORTS,1.2962466886924429,20.943694604815907,3300.0,46.55,-0.3095772173270316,3100.0,12.025,-0.09784724614022167,-22.499999999999996
135,M&M,1.344164007349386,41.04415233528733,3050.0,41.825,-0.30873767364833304,2850.0,9.625,-0.08693288429842227,-22.575000000000003
208,TVSMOTOR,-1.3612035905432172,87.10012247644585,2300.0,47.05,-0.38900692294971173,2150.0,11.175,-0.1233013250089896,-24.699999999999996
202,TCS,-1.8898580468616384,99.2204052253544,3950.0,70.57499999999999,-0.38549690581384055,3750.0,22.0,-0.1503338258242014,-26.57499999999999
146,MPHASIS,-1.6301100964410686,87.97009118278308,2800.0,62.275000000000006,-0.3534872681197392,2600.0,17.725,-0.12646677701203268,-26.825000000000003
70,EICHERMOT,-0.5415197240369235,35.007782489008534,5050.0,62.025,-0.32969422600767184,4800.0,17.575,-0.11139499719988633,-26.875
65,DIVISLAB,-1.1056375645449845,36.09422264178996,5700.0,76.6,-0.33484116319507073,5450.0,23.125,-0.12701796748225835,-30.349999999999994
170,PIIND,0.7614735542292653,47.134849045875434,3600.0,64.35,-0.3699426649498636,3400.0,16.3,-0.12543194495804233,-31.749999999999993
88,HEROMOTOCO,0.2157536310492376,15.57790811381162,4100.0,69.05,-0.3970699802265132,3900.0,18.575,-0.14095727440711792,-31.9
204,TIINDIA,1.398333900034002,5.542280332833329,3450.0,69.775,-0.3231041217974724,3200.0,18.75,-0.10989150800786085,-32.275000000000006
26,BAJFINANCE,-0.8678052379695254,25.816555887977827,7200.0,111.025,-0.37288920906298617,6900.0,39.150000000000006,-0.16010532705738723,-32.724999999999994
68,DMART,-0.9295150187329038,99.99999998115837,3700.0,74.325,-0.3350844457952388,3450.0,20.625,-0.118131644075682,-33.075
116,JKCEMENT,-0.032596923271048676,99.13782923190304,4600.0,100.07499999999999,-0.3394346998630692,4300.0,33.150000000000006,-0.1372507782662309,-33.77499999999998
85,HDFCAMC,-2.4290851959592987,98.50229465999853,3850.0,66.475,-0.32370789849149983,3600.0,16.05,-0.10201442037343789,-34.37499999999999
10,ALKEM,-2.0112637981527373,26.42318327910187,5300.0,75.0,-0.3285137242481647,5000.0,20.225,-0.10780032713534238,-34.55
1,ABB,-2.4357573671371058,31.281122829877607,6400.0,123.07499999999999,-0.3807676450683074,6100.0,44.225,-0.1698231746897958,-34.624999999999986
14,APOLLOHOSP,-0.5657560621703827,77.96587652962424,7000.0,101.6,-0.3630676328769823,6700.0,32.075,-0.14337619986351624,-37.44999999999999
151,NAVINFLUOR,9.868806121429285,99.70763662965207,3750.0,84.25,-0.3634371872294242,3500.0,22.775,-0.12988817387888918,-38.7
139,MARUTI,-0.5948992971671663,13.112743801693188,11600.0,139.3,-0.35907850254515505,11200.0,50.075,-0.15460671384215618,-39.150000000000006
43,CAMS,-1.4109702140271396,94.71258545320566,4500.0,96.025,-0.33371775505543577,4200.0,28.325,-0.12532465271800275,-39.37500000000001
82,HAL,-0.5591731015952167,37.34634880151967,4000.0,71.42500000000001,-0.3436199247862848,3700.0,15.524999999999999,-0.09474088603582798,-40.375000000000014
24,BAJAJ-AUTO,2.0726372740877177,81.7893535790907,8700.0,158.725,-0.37468563825130685,8300.0,58.650000000000006,-0.168186979043091,-41.42499999999998
