,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
107,NIFTY,-0.5778806601495495,24000.0,130.675,25500.0,159.2,187.72499999999997
9,ANGELONE,-2.8232211577826907,3000.0,36.224999999999994,3400.0,43.8,51.375
91,LT,-1.2452596756407843,3700.0,28.049999999999997,3950.0,26.55,25.050000000000004
12,ASIANPAINT,0.4819750070878677,2320.0,16.125,2480.0,19.525,22.924999999999997
73,INFY,-1.1074083568315816,1940.0,15.125,2100.0,15.625,16.125
105,NESTLEIND,0.4145437702640111,2180.0,14.65,2300.0,15.05,15.450000000000001
57,HDFCBANK,-0.38106364040943486,1800.0,11.425,1910.0,11.65,11.875
118,POLICYBZR,-1.1673967750955356,2150.0,26.625,2200.0,15.75,4.875
81,JIOFIN,-0.7960515841426525,315.0,2.775,340.0,3.7,4.625
27,BHEL,-0.08250825082508251,245.0,2.925,270.0,3.05,3.175
111,ONGC,0.08245722531436818,245.0,2.125,265.0,2.425,2.7249999999999996
92,LTF,-0.6582242255133434,140.0,1.525,150.0,2.0,2.475
21,BANKINDIA,-1.9120817321210986,106.0,1.1,115.0,1.4249999999999998,1.7499999999999996
25,BHARATFORG,0.36933020428576924,1320.0,10.825,1340.0,5.925,1.0250000000000004
126,SBILIFE,-0.028431302864453764,1420.0,10.1,1440.0,5.425,0.75
142,TITAN,0.28554856556462765,3400.0,24.725,3450.0,12.7,0.6749999999999972
58,HDFCLIFE,-0.11989449284629528,630.0,4.95,640.0,2.7,0.4500000000000002
87,LAURUSLABS,-0.14814814814814814,580.0,5.075,590.0,2.75,0.4249999999999998
15,AUROPHARMA,0.6152746903778977,1280.0,9.95,1300.0,5.15,0.3500000000000014
116,PIDILITIND,0.7692307692307693,3040.0,17.15,3080.0,8.65,0.15000000000000213
66,IDEA,-1.0403120936280885,8.0,0.42500000000000004,10.0,0.275,0.125
151,YESBANK,-0.4894762604013706,21.0,0.675,23.0,0.275,-0.125
103,NATIONALUM,0.8151066431191416,225.0,2.8499999999999996,230.0,1.35,-0.14999999999999947
96,MARICO,-0.9278752436647173,640.0,5.65,650.0,2.75,-0.15000000000000036
100,MOTHERSON,-0.14551436163482223,165.0,4.8,175.0,2.3,-0.20000000000000018
152,ZOMATO,-1.0200553250345783,290.0,3.55,300.0,1.6749999999999998,-0.20000000000000018
106,NHPC,-1.1714589989350372,84.0,0.875,87.0,0.32499999999999996,-0.2250000000000001
72,INDUSTOWER,-0.17318516380430077,360.0,9.075,380.0,4.4,-0.2749999999999986
22,BATAINDIA,-0.5045519359438412,1370.0,9.925,1390.0,4.75,-0.4250000000000007
84,KALYANKJIL,-2.020948032764872,740.0,7.35,760.0,3.45,-0.4499999999999993
67,IDFCFIRSTB,-2.6760996616425716,65.0,1.6749999999999998,69.0,0.6000000000000001,-0.47499999999999964
32,CHAMBLFERT,-0.8724513987671884,550.0,13.775,580.0,6.625,-0.5250000000000004
79,ITC,-0.4712939160239932,475.0,7.225,490.0,3.3499999999999996,-0.5250000000000004
8,AMBUJACEM,0.3902092940759134,570.0,5.35,580.0,2.4000000000000004,-0.5499999999999989
63,HUDCO,0.4154278499572354,260.0,8.425,280.0,3.875,-0.6750000000000007
34,CIPLA,-1.107978105821861,1540.0,32.35,1600.0,15.825,-0.7000000000000028
102,MUTHOOTFIN,-2.0699817560929974,2120.0,15.55,2160.0,7.4,-0.75
48,FEDERALBNK,-1.5358616233411204,205.0,4.5,215.0,1.85,-0.7999999999999998
26,BHARTIARTL,0.024951656166178032,1660.0,29.375,1720.0,14.274999999999999,-0.8250000000000028
68,IGL,-0.10259040779687101,410.0,12.475,440.0,5.75,-0.9749999999999996
89,LICI,0.5132733594569238,920.0,7.800000000000001,940.0,3.4000000000000004,-1.0
78,IRFC,-0.019878081102570902,155.0,5.975,170.0,2.45,-1.0749999999999993
115,PFC,-2.8675324675324676,490.0,13.274999999999999,520.0,6.05,-1.174999999999999
71,INDUSINDBK,-1.7317136210907211,960.0,8.875,980.0,3.8499999999999996,-1.1750000000000007
74,IOC,0.8662037368458729,145.0,3.95,155.0,1.375,-1.2000000000000002
24,BERGEPAINT,0.08956560680698612,450.0,3.5999999999999996,460.0,1.15,-1.2999999999999998
76,IRB,0.6559120723276015,60.0,1.85,59.0,0.275,-1.3
65,ICICIGI,0.9530077662235095,1940.0,13.65,1980.0,6.125,-1.4000000000000004
144,UBL,1.147459727385378,2060.0,13.9,2100.0,6.25,-1.4000000000000004
