,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
120,NIFTY,-0.578113830633388,24600.0,354.775,23700.0,198.975,43.17500000000001
37,CDSL,1.0841150238351531,1940.0,29.025,1800.0,26.65,24.275
34,CAMS,0.17503702706341728,5100.0,76.45,5000.0,45.075,13.700000000000003
38,CHOLAFIN,-1.6466722701917937,1280.0,23.3,1200.0,18.45,13.599999999999998
32,BSE,1.3976431899150452,5600.0,103.525,5400.0,55.349999999999994,7.174999999999983
69,HDFCLIFE,0.33162258191867355,630.0,7.8,600.0,7.4,7.000000000000001
105,LTTS,-0.8811509514211219,5300.0,65.625,5200.0,35.925,6.224999999999994
158,TORNTPHARM,-0.14482583573465518,3300.0,35.9,3250.0,20.55,5.200000000000003
0,AARTIIND,-0.5934718100890208,430.0,6.0,400.0,4.9,3.8000000000000007
88,ITC,-0.22264631043257002,465.0,3.75,450.0,3.45,3.1500000000000004
87,IRFC,-0.8886367933446777,155.0,3.275,140.0,3.0,2.725
130,PETRONET,-1.1001906997212851,335.0,3.75,320.0,3.1500000000000004,2.5500000000000007
42,COLPAL,-1.2307050479766375,2800.0,27.6,2750.0,15.0,2.3999999999999986
46,DABUR,-0.3211053809477474,510.0,5.475,480.0,3.875,2.2750000000000004
108,M&MFIN,-0.7078039927404719,270.0,3.4000000000000004,250.0,2.75,2.0999999999999996
103,LTF,-0.6525285481239804,145.0,2.1500000000000004,135.0,2.05,1.9499999999999993
23,BANKINDIA,0.759180790960452,113.0,1.6749999999999998,105.0,1.375,1.0750000000000002
78,IDFCFIRSTB,-0.6528835690968444,63.0,0.625,60.0,0.775,0.925
10,ASHOKLEY,-0.42121550760766785,230.0,2.9000000000000004,215.0,1.9,0.8999999999999995
169,WIPRO,-0.5635163419739172,305.0,3.3,300.0,1.875,0.4500000000000002
155,TATASTEEL,-1.0596204144591241,145.0,3.6500000000000004,140.0,2.05,0.4499999999999993
165,UPL,-0.46317319044591776,540.0,5.65,530.0,3.0,0.34999999999999964
22,BANKBARODA,-0.057948618891249755,255.0,3.0,250.0,1.6749999999999998,0.34999999999999964
109,MARICO,-0.6073820277215387,630.0,6.325,620.0,3.3,0.27499999999999947
125,ONGC,-1.2920908379013312,250.0,3.025,245.0,1.5750000000000002,0.12500000000000044
116,MUTHOOTFIN,0.2336003051106026,2080.0,23.65,2040.0,11.825,0.0
119,NHPC,-0.7582827811479235,84.0,1.1749999999999998,82.0,0.55,-0.07499999999999973
134,PNB,-0.02772387025228722,107.0,1.5750000000000002,104.0,0.725,-0.12500000000000022
35,CANBK,0.08413573899224082,106.0,1.375,103.0,0.575,-0.2250000000000001
2,ABCAPITAL,-0.6533299569511269,195.0,3.0999999999999996,190.0,1.4249999999999998,-0.25
160,TVSMOTOR,-0.19172991777356105,2500.0,29.925,2450.0,14.8,-0.3249999999999993
163,UNIONBANK,0.925925925925926,127.0,1.725,123.0,0.7,-0.3250000000000002
77,IDEA,-0.24968789013732834,8.0,0.725,7.0,0.175,-0.375
151,TATACONSUM,-1.101144115593275,910.0,9.875,890.0,4.75,-0.375
85,IRB,-1.2470508931580722,58.0,1.025,56.0,0.32499999999999996,-0.375
26,BERGEPAINT,-0.07337526205450734,470.0,4.625,460.0,2.05,-0.5250000000000004
117,NAUKRI,1.0090116962754332,8700.0,112.825,8500.0,56.125,-0.5750000000000028
40,COALINDIA,-0.9838454998178064,405.0,5.425000000000001,395.0,2.375,-0.6750000000000007
149,SYNGENE,-0.6499482342114344,850.0,9.3,830.0,4.300000000000001,-0.6999999999999993
29,BIOCON,-0.028236622899901174,350.0,4.95,340.0,2.125,-0.7000000000000002
56,FEDERALBNK,-0.10287584755669862,210.0,4.675,200.0,1.9,-0.875
106,LUPIN,-0.8468477113520775,2040.0,21.6,2000.0,10.35,-0.9000000000000021
170,ZOMATO,1.7894371091035441,290.0,11.95,270.0,5.5,-0.9499999999999993
148,SUNTV,1.5070860698237125,730.0,11.375,710.0,5.1,-1.1750000000000007
141,SBICARD,0.17846111606836434,725.0,7.4,710.0,3.0999999999999996,-1.200000000000001
118,NESTLEIND,-0.9668263260599611,2220.0,21.425,2180.0,10.0,-1.4250000000000007
74,HUDCO,1.2449652142072503,245.0,4.4,235.0,1.475,-1.4500000000000002
43,CONCOR,-1.2187028657616894,810.0,9.55,790.0,4.0,-1.5500000000000007
66,HCLTECH,-0.4414786999213458,1940.0,17.85,1900.0,8.100000000000001,-1.6499999999999986
94,JUBLFOOD,1.082504388531305,680.0,8.625,660.0,3.45,-1.7249999999999996
