,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
87,HDFCBANK,2.044868565332069,30.151434996333688,1700.0,21.8,-0.3829748382028584,1721.65,1640.0,8.899999999999999,-0.174989585960017,-4.0000000000000036,-0.002323352597798625
158,NIFTY,1.4539676445809473,41.184344275377505,23500.0,198.25,-0.35434496502139023,23783.6,22900.0,71.4,-0.15130759777441005,-55.44999999999999,-0.0023314384702063603
184,RELIANCE,2.768911586338972,15.72981321995691,1270.0,15.8,-0.37501005928372655,1287.9,1220.0,5.875,-0.15585310592997437,-4.050000000000001,-0.0031446540880503146
31,BANKNIFTY,1.631850423642793,74.07028410292025,49500.0,508.125,-0.3443551747373377,50313.0,47900.0,172.825,-0.1411646446116055,-162.47500000000002,-0.0032292846779162446
96,ICICIBANK,1.2134473841257212,42.418564213643506,1250.0,16.15,-0.35683702494149383,1272.0,1200.0,5.975,-0.1514884076491545,-4.199999999999999,-0.0033018867924528295
207,TCS,0.6822433334555992,29.78827116915501,4050.0,50.2,-0.3583569978391734,4117.35,3900.0,18.299999999999997,-0.15304098449068038,-13.600000000000009,-0.0033030954375994287
156,NESTLEIND,-0.8099876881871396,84.28656923171809,2260.0,31.95,-0.37172812242735376,2296.1,2180.0,12.1,-0.17073977470823365,-7.75,-0.0033752885327294107
196,SUNPHARMA,1.3034470852275999,82.58659955664555,1720.0,21.549999999999997,-0.3282237707596545,1760.35,1640.0,7.35,-0.12751215985245756,-6.849999999999998,-0.0038912716221206
216,ULTRACEMCO,2.695020293961711,95.16135669474562,11300.0,190.875,-0.3684254357540504,11525.0,10800.0,71.875,-0.16556594693053261,-47.125,-0.004088937093275488
141,MARUTI,0.325255272068037,5.613413164371615,12900.0,147.47500000000002,-0.3296569403264352,13170.85,12300.0,46.75,-0.11855157586382425,-53.97500000000002,-0.0040980650451565405
36,BHARTIARTL,0.8784110118328905,99.75536245131092,1640.0,29.425,-0.3742902909608259,1670.95,1560.0,11.1,-0.16490672681670837,-7.225000000000001,-0.004323887608845269
24,BAJAJ-AUTO,0.09705813447571873,35.995127955656066,8800.0,149.275,-0.36794111813130126,8972.4,8400.0,55.125,-0.16237292864765007,-39.025000000000006,-0.004349449422673979
54,COLPAL,-1.2618638705595229,81.9340306688167,2680.0,50.125,-0.3773145201800474,2730.85,2560.0,19.025,-0.17453318586237798,-12.075000000000003,-0.004421700203233426
125,KOTAKBANK,2.279803683571693,88.75451062606723,1900.0,26.4,-0.3507803810947627,1938.1,1820.0,8.875,-0.1432603992747966,-8.649999999999999,-0.004463133997213766
186,SBICARD,1.188823848892644,79.6006467270994,820.0,14.375,-0.3587724437210813,838.4,780.0,5.3,-0.15682691956775918,-3.7750000000000004,-0.004502624045801527
17,ASIANPAINT,2.548670258995307,98.16526931433664,2300.0,36.325,-0.33693874439268123,2359.85,2180.0,12.675,-0.13668976542179312,-10.975000000000001,-0.004650719325380851
81,GRASIM,0.5261672445770503,97.04944799816036,2440.0,43.675,-0.3627051739866205,2493.25,2320.0,15.925,-0.1578633203752009,-11.824999999999996,-0.00474280557505264
94,HINDUNILVR,-0.2529476561543797,44.38305961638472,2400.0,28.049999999999997,-0.34297277578240104,2444.9,2300.0,8.175,-0.12269538701202609,-11.699999999999996,-0.004785471798437562
107,INDUSINDBK,3.6345776031434185,49.061342513810956,1030.0,18.15,-0.3522448486795857,1055.0,970.0,6.525,-0.14257888054376266,-5.099999999999998,-0.004834123222748813
202,TATACONSUM,-0.3167594547897869,79.29751083880903,1020.0,17.950000000000003,-0.37702082809523496,1038.5,970.0,6.45,-0.16032616930171661,-5.0500000000000025,-0.004862782859894081
98,ICICIPRULI,0.8724279835390947,37.611619240300996,600.0,11.075,-0.36684011698630403,612.8,570.0,4.025,-0.159633684218642,-3.0249999999999986,-0.004936357702349867
61,DABUR,1.1270491803278688,49.458520598908365,530.0,6.35,-0.3203849358170867,542.85,505.0,1.8250000000000002,-0.11132259548127299,-2.6999999999999993,-0.004973749654600717
