,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
10,BAJAJFINSV,-0.9927034728963767,1560.0,13.775,1540.0,8.725000000000001,3.6750000000000025
15,BHARTIARTL,-0.7522731732844902,1500.0,13.175,1480.0,7.625,2.0749999999999993
85,UPL,2.2480124280361875,550.0,6.525,540.0,3.95,1.375
23,DIVISLAB,1.1778662825184307,5900.0,52.45,5800.0,26.775,1.0999999999999943
24,DIXON,2.7977381703893736,15000.0,217.0,14500.0,108.775,0.5500000000000114
69,SBICARD,-1.5862524785194978,665.0,6.15,655.0,3.325,0.5
12,BATAINDIA,-0.19074311962318502,1270.0,9.675,1250.0,4.975,0.2749999999999986
35,HINDPETRO,-0.2350988798229844,355.0,5.25,345.0,2.7,0.15000000000000036
33,HDFCBANK,0.3247593044977727,1730.0,11.2,1700.0,5.65,0.10000000000000142
13,BERGEPAINT,-1.8539855451974445,465.0,5.449999999999999,455.0,2.75,0.05000000000000071
19,CANBK,-2.7198364008179956,94.0,1.375,91.0,0.675,-0.02499999999999991
61,OBEROIRLTY,0.8034756209270068,1900.0,24.75,1860.0,12.350000000000001,-0.04999999999999716
51,MANAPPURAM,-1.9894070533522803,150.0,2.475,145.0,1.1749999999999998,-0.12500000000000044
28,GMRINFRA,-3.802186878727634,76.0,1.225,73.0,0.525,-0.17500000000000004
40,IDFCFIRSTB,-1.3037404935589014,63.0,0.825,61.0,0.32499999999999996,-0.17500000000000004
41,INDHOTEL,5.170925987387985,780.0,10.274999999999999,760.0,5.0,-0.2749999999999986
43,INDUSTOWER,1.5401036901494358,330.0,5.6,320.0,2.6500000000000004,-0.29999999999999893
60,NTPC,-1.8957992362247684,355.0,4.35,345.0,2.025,-0.2999999999999998
77,TATAMOTORS,-0.5997192803368636,770.0,8.75,750.0,4.175000000000001,-0.3999999999999986
45,IOC,-1.2838801711840229,130.0,1.625,125.0,0.575,-0.4750000000000001
70,SBIN,-2.659938952220769,770.0,8.0,750.0,3.725,-0.5499999999999998
16,BPCL,-1.7522553782095767,280.0,4.25,270.0,1.8250000000000002,-0.5999999999999996
11,BANKBARODA,-3.8081211866189775,225.0,3.45,215.0,1.4249999999999998,-0.6000000000000005
79,TATASTEEL,0.9589923423745795,140.0,1.775,135.0,0.575,-0.625
46,IRCTC,-0.45045045045045046,790.0,9.825,770.0,4.575,-0.6749999999999989
67,RECLTD,-4.049210500823404,490.0,9.399999999999999,470.0,4.3,-0.7999999999999989
78,TATAPOWER,0.33088235294117646,405.0,5.6,390.0,2.275,-1.0499999999999998
76,TATACONSUM,-0.09799118079372857,910.0,8.9,890.0,3.925,-1.0500000000000007
63,PFC,-4.511921308671015,440.0,7.9750000000000005,420.0,3.45,-1.0750000000000002
49,KOTAKBANK,0.715423606082549,1720.0,12.825,1680.0,5.85,-1.125
8,AXISBANK,1.1533213012281551,1140.0,11.25,1110.0,5.0,-1.25
73,SUNPHARMA,-0.19142527376629226,1760.0,15.825,1720.0,7.25,-1.3249999999999993
34,HINDALCO,1.3887805258640866,640.0,6.925,620.0,2.8,-1.3250000000000002
88,WIPRO,-0.6316725978647687,555.0,6.55,540.0,2.55,-1.4500000000000002
3,ADANIPORTS,-17.141305191278033,1040.0,34.650000000000006,980.0,16.55,-1.5500000000000043
75,TATACOMM,-0.9599584882815879,1700.0,20.95,1660.0,9.675,-1.5999999999999979
66,RAMCOCEM,1.0479867622724766,910.0,10.9,890.0,4.65,-1.5999999999999996
42,INDIGO,1.0770771761039732,4050.0,43.0,3950.0,20.7,-1.6000000000000014
39,ICICIPRULI,-0.13132934481249087,680.0,8.725,660.0,3.55,-1.625
32,HDFCAMC,0.8794434566781618,4200.0,60.6,4100.0,29.450000000000003,-1.6999999999999957
38,ICICIGI,-0.5509567105441716,1820.0,21.5,1780.0,9.8,-1.8999999999999986
27,GLENMARK,-1.2571658453183143,1460.0,20.45,1420.0,9.25,-1.9499999999999993
74,SUNTV,-0.5973633617138149,720.0,9.175,700.0,3.575,-2.0250000000000004
4,AMBUJACEM,-10.964272694130514,480.0,14.5,440.0,6.2,-2.0999999999999996
18,BSOFT,-0.9788815372065622,540.0,7.5,520.0,2.6500000000000004,-2.1999999999999993
86,VEDL,0.14652840396753833,440.0,6.575,420.0,2.1500000000000004,-2.2749999999999995
37,ICICIBANK,0.5329379708286585,1250.0,13.024999999999999,1220.0,5.3,-2.424999999999999
