,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
115,ITC,-2.2358925825150835,65.66308687134512,420.0,4.175000000000001,0.3583126573901065,413.2,435.0,1.525,0.15010093048653042,-1.1250000000000009,-0.00272265246853824
158,NIFTY,-1.3263481413435696,73.35126232989322,23400.0,158.125,0.357795641526859,23148.0,23850.0,45.925,0.14240881934646335,-66.275,-0.0028630983238292725
188,SBILIFE,-2.269132916179605,22.222465905113864,1440.0,18.525,0.399610994133492,1421.3,1480.0,7.075,0.19747891450258534,-4.374999999999998,-0.003078167874481108
31,BANKNIFTY,-1.192714517912615,83.9696013932903,50300.0,417.1,0.3583459655743633,49635.0,51500.0,129.825,0.14793551941259417,-157.45000000000005,-0.003172156744232901
87,HDFCBANK,-0.8210514100034814,22.331872613383887,1740.0,10.850000000000001,0.3029852282240013,1709.25,1800.0,2.575,0.08793237570180755,-5.700000000000001,-0.0033347959631417293
36,BHARTIARTL,0.25658418615625095,5.067046667737005,1720.0,15.524999999999999,0.3768410610987575,1699.7,1780.0,4.824999999999999,0.13747050592230653,-5.875,-0.0034564923221745013
85,HCLTECH,-0.6734781983019139,35.69456585573481,1760.0,15.625,0.32964805658644775,1725.55,1820.0,4.8,0.12543952698724614,-6.025,-0.0034916403465561708
61,DABUR,-2.0489094514210175,38.96783110605661,530.0,4.875,0.3251833463069826,518.7,550.0,1.525,0.12284596496195067,-1.8250000000000002,-0.003518411413148255
27,BALKRISIND,-0.9206284127546172,79.27377360737987,2700.0,47.3,0.4125194007979824,2658.25,2800.0,18.95,0.2095700464339121,-9.399999999999999,-0.0035361610081820743
185,RELIANCE,-1.3881707171552444,65.755710439112,1260.0,12.75,0.36045836001549286,1239.6,1300.0,4.175000000000001,0.1488244492484335,-4.399999999999999,-0.003549532107131332
203,TATACONSUM,-1.214004758898655,71.80090478645234,1040.0,11.425,0.3406025848528694,1017.15,1080.0,3.8499999999999996,0.1402765333415486,-3.7250000000000014,-0.003662193383473432
25,BAJAJFINSV,-2.6423272484787867,59.64392676745942,1780.0,23.575,0.38739281365745387,1752.0,1840.0,8.575,0.17872763760628305,-6.425000000000001,-0.003667237442922375
84,HAVELLS,-2.9434740493078775,74.86686831258024,1580.0,22.424999999999997,0.38716447508615065,1553.05,1640.0,8.35,0.17814489611875117,-5.724999999999998,-0.00368629471040855
156,NESTLEIND,-1.2228504756776164,79.29002397560735,2240.0,22.625,0.35373975018062936,2201.15,2320.0,7.15,0.13811216895060632,-8.325,-0.0037821138950094265
201,TATACHEM,-3.081891832712941,43.044353640383,900.0,15.950000000000001,0.40940238019096203,885.25,940.0,6.3,0.19608678193908585,-3.3500000000000014,-0.0037842417396215773
141,MARUTI,-1.3738384119045415,3.161158809905914,13000.0,95.775,0.32371784539269655,12778.4,13400.0,23.700000000000003,0.10530919507936222,-48.375,-0.0037856852188067366
81,GRASIM,0.8926047093986025,82.72283091877965,2540.0,30.674999999999997,0.3749297647535723,2498.0,2620.0,10.6,0.16820559426428408,-9.474999999999998,-0.003793034427542033
209,TECHM,-1.7239857609367186,69.98596288815133,1700.0,24.025,0.38472945141030035,1670.25,1760.0,8.825,0.1800270714788441,-6.375,-0.003816793893129771
88,HDFCLIFE,-2.6202243665176117,29.554956592117453,630.0,7.95,0.3877057212216362,620.65,650.0,2.775,0.17558848126717977,-2.4000000000000004,-0.0038669137194876344
197,SUNPHARMA,-1.8927717438276055,90.7309585855929,1740.0,15.399999999999999,0.3206723028061974,1702.7,1800.0,4.35,0.11652362251025838,-6.699999999999999,-0.003934926880836318
23,AXISBANK,-0.728131457246876,18.13156467657891,1030.0,7.775,0.30846936923610596,1008.9,1070.0,1.875,0.0928147378284786,-4.025,-0.003989493507780752
219,UNITDSPR,-2.217232669099074,97.73084750713451,1420.0,22.5,0.39028756496526046,1393.6,1480.0,8.45,0.18062193752680578,-5.600000000000001,-0.004018369690011482
107,INDUSINDBK,-1.1270108492330715,47.47569034267038,1080.0,13.100000000000001,0.35400971289768846,1057.15,1120.0,4.4,0.15087171187155365,-4.300000000000001,-0.004067540084188621
165,ONGC,-1.7234304472712352,70.36153340488107,245.0,3.325,0.35990091779445266,239.5,255.0,1.1749999999999998,0.15815557499872,-0.9750000000000005,-0.004070981210855952
94,HINDUNILVR,-2.091423265237211,77.78927249929126,2360.0,22.700000000000003,0.35023101277703905,2319.65,2440.0,6.6,0.1308290464784158,-9.500000000000004,-0.004095445433578343
17,ASIANPAINT,-1.3986936728904138,55.51779081064462,2280.0,25.125,0.3650832796476855,2241.75,2360.0,7.95,0.14684917446977058,-9.225,-0.004115088658414185
