,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,ltp,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val,sort_val
70,EICHERMOT,-1.4312310914591575,24.177570627232363,5000.0,65.925,-0.3637125917562216,5082.6,4800.0,22.3,-0.1476244954821453,-21.324999999999996,-0.004195687246684766
81,GUJGASLTD,-1.8592964824120601,47.20266026731493,480.0,9.05,-0.38550266873627614,488.25,460.0,3.475,-0.18373594051448716,-2.1000000000000005,-0.004301075268817205
61,DABUR,-0.8302318923561409,48.20174772223954,510.0,6.15,-0.3450095990627622,519.6,490.0,1.9,-0.13201384530906346,-2.3500000000000005,-0.004522709776751348
94,ICICIBANK,-1.1156226593605867,97.12088713185149,1230.0,17.225,-0.35329207903564996,1254.2,1180.0,5.75,-0.14586525403346395,-5.725000000000001,-0.0045646627332163936
26,BAJFINANCE,0.060879260693202736,45.71220919634645,7200.0,115.0,-0.3803317912371731,7314.0,6900.0,40.425,-0.1642807361011982,-34.150000000000006,-0.004669127700300793
192,SUNTV,-0.4645586692641991,46.77288064188314,650.0,11.625,-0.3625559999199467,664.2,620.0,4.25,-0.1618688012979005,-3.125,-0.004704908160192713
185,SHREECEM,-1.7008484848484848,1.7999732727601554e-33,25000.0,473.0,-0.4018717049841374,25342.75,24000.0,176.60000000000002,-0.1903437637213674,-119.79999999999995,-0.004727190222055616
146,MRF,-1.567594309726072,9.298037863848131e-16,115000.0,1455.525,-0.3361329340031869,117487.0,110000.0,444.025,-0.12569496043685424,-567.4750000000001,-0.00483010886310826
17,ASIANPAINT,-1.4057507987220448,25.378057688678123,2280.0,29.9,-0.369869677305407,2314.5,2180.0,9.3,-0.1371324634649207,-11.299999999999997,-0.004882263987902353
104,INDIGO,-0.8572432369129874,43.636128786865044,4150.0,67.1,-0.3627942440264613,4232.9,3950.0,23.075000000000003,-0.1488306586738758,-20.94999999999999,-0.004949325521510074
166,PETRONET,-2.176560121765601,98.69318585213269,315.0,5.8,-0.3713609502101074,321.35,300.0,2.0999999999999996,-0.16371591474121727,-1.6000000000000005,-0.004978994865411547
169,PIIND,-1.2725315748600081,42.024367880164256,3550.0,60.349999999999994,-0.36383837898129023,3623.15,3400.0,21.1,-0.1611846447854366,-18.14999999999999,-0.0050094531002028595
80,GRASIM,-2.112777766315225,78.11140349728666,2320.0,30.85,-0.33920966127326413,2372.15,2220.0,9.475,-0.12981446778488936,-11.900000000000002,-0.005016546171194908
44,CANBK,-3.1902733035435933,87.9720115772485,91.0,1.9249999999999998,-0.3674469296375831,93.16,86.0,0.725,-0.16459613701092812,-0.47499999999999987,-0.005098754830399311
137,MARICO,0.8447966507177034,68.30938394262193,660.0,10.024999999999999,-0.34994065463535184,674.45,630.0,3.25,-0.1406274248049444,-3.5249999999999986,-0.005226480836236932
180,RELIANCE,-0.9886444850313666,78.80665230452027,1220.0,14.575,-0.3306029471029699,1246.85,1160.0,4.025,-0.1090488719914876,-6.524999999999999,-0.005233187632834743
113,ITC,-1.237432327919567,66.09740034148186,440.0,5.3,-0.3606036432467523,446.95,420.0,1.475,-0.12052064785442063,-2.3499999999999996,-0.005257858820897191
14,APOLLOHOSP,-1.119968562285971,74.98906739608209,6900.0,87.825,-0.33904721557267314,7045.4,6600.0,25.325,-0.12285500260006144,-37.175000000000004,-0.005276492463167457
212,UNITDSPR,-2.478581138756284,69.40057317851452,1500.0,18.9,-0.3097881897676683,1542.35,1420.0,5.375,-0.10470556701952627,-8.149999999999999,-0.005284144325218011
92,HINDUNILVR,-0.004084800457497651,91.84289489982966,2400.0,28.85,-0.339124575417284,2448.0,2300.0,7.925,-0.11902937717040418,-13.000000000000002,-0.00531045751633987
7,ADANIENT,-4.26393902928199,76.75829776828029,2320.0,52.6,-0.3559568807126803,2386.7,2160.0,19.95,-0.15112063259517683,-12.700000000000003,-0.005321154732475805
67,DLF,-3.5064188541866255,98.85779327958471,740.0,14.925,-0.37496905649791423,755.4,700.0,5.45,-0.162775695907992,-4.025,-0.005328302885888272
187,SIEMENS,-2.2790132536091705,59.09680654194413,6000.0,118.4,-0.38161387762788845,6112.35,5700.0,42.849999999999994,-0.1679877935369971,-32.70000000000002,-0.005349824535571428
55,CONCOR,-1.281208935611038,39.921156768126444,730.0,9.850000000000001,-0.3128450007480639,751.25,690.0,2.875,-0.10862828892449494,-4.100000000000001,-0.005457570715474211
101,INDHOTEL,-2.2097106187189732,41.96781901110212,790.0,12.3,-0.350065543392848,807.65,750.0,3.925,-0.1347699236665224,-4.450000000000001,-0.005509812418745745
206,TORNTPHARM,-1.512420774383467,29.241458228059635,3200.0,43.9,-0.3306935352720105,3278.75,3050.0,12.7,-0.12059758285796973,-18.5,-0.005642394205108654
23,AXISBANK,-2.070063694267516,99.99605750914367,1020.0,17.200000000000003,-0.3454434126283531,1045.5,970.0,5.6,-0.14076517000471367,-6.0000000000000036,-0.005738880918220951
35,BHARTIARTL,0.22613921501812212,43.84112819069375,1580.0,16.575,-0.3100334162203935,1617.7,1500.0,3.625,-0.0849938650333707,-9.325,-0.005764356802868269
22,AUROPHARMA,-3.9581837044130554,99.1646293857989,1180.0,24.525,-0.3803983012738461,1203.5,1120.0,8.75,-0.16847763127521775,-7.024999999999999,-0.00583714167012879
145,MPHASIS,1.4358386721530636,81.15763561956439,2850.0,62.175,-0.36546735977246003,2921.2,2700.0,22.55,-0.16538017280818385,-17.074999999999996,-0.005845200602492126
123,KOTAKBANK,-1.9531032949936102,99.99972384119114,1720.0,24.925,-0.33044435876312706,1764.55,1640.0,7.3,-0.12424011686253189,-10.325000000000001,-0.005851350202601231
38,BOSCHLTD,-3.109473084660317,63.83912209504348,31500.0,564.925,-0.3912076090369194,31980.85,30000.0,188.875,-0.16181296394490352,-187.17499999999995,-0.005852721237865784
197,TATACONSUM,0.174915114723737,62.01452358327555,950.0,11.274999999999999,-0.3163218066964133,973.6,900.0,2.775,-0.09575310748321131,-5.724999999999999,-0.00588023829087921
128,LICI,-0.6556796030480242,1.9515976567116031,820.0,11.100000000000001,-0.3261729242228003,840.9,780.0,3.075,-0.11405043598720754,-4.950000000000001,-0.005886550124866216
1,ABB,-1.4839026486204463,55.30230239168136,6300.0,123.6,-0.38021940587533043,6419.9,6000.0,42.900000000000006,-0.1669684075634843,-37.79999999999998,-0.00588794217978473
69,DRREDDY,-0.9511661807580176,98.4035735600408,1330.0,20.525,-0.35171242472484665,1358.95,1270.0,6.25,-0.13772425008500055,-8.024999999999999,-0.005905294528864196
216,VOLTAS,-2.6463652508078837,80.11828163786765,1640.0,31.275,-0.37638558089261887,1672.0,1560.0,10.7,-0.16128926578903358,-9.875,-0.005906100478468899
65,DIVISLAB,-1.2006816994527565,47.23505902434933,5650.0,79.85,-0.3482722691637299,5768.25,5400.0,22.825,-0.12881913659447863,-34.199999999999996,-0.005929007931348328
31,BATAINDIA,1.0239512471655328,69.20983566514695,1400.0,20.125,-0.3613930451708547,1425.65,1340.0,5.825,-0.1358951185489633,-8.475,-0.00594465682320345
34,BHARATFORG,-1.6450708802144685,39.770384722485815,1180.0,18.125,-0.33489663474087084,1210.7,1120.0,5.425,-0.12521654045174868,-7.275,-0.006008920459238457
56,COROMANDEL,-1.9995415064061746,26.556471389635117,1880.0,29.200000000000003,-0.3462785989135482,1923.7,1780.0,8.775,-0.1266668648017285,-11.650000000000002,-0.0060560378437386295
73,FEDERALBNK,-2.407531251607593,98.77078366752396,185.0,3.5999999999999996,-0.35548541504852804,189.71,175.0,1.225,-0.1491067133332764,-1.1499999999999995,-0.0060618839281007825
134,LUPIN,-2.7308739239161706,51.00364383541173,2160.0,35.25,-0.3748116470274234,2197.65,2060.0,10.95,-0.14740910265247964,-13.350000000000001,-0.0060746706709439635
32,BEL,-3.9617969579059067,73.42947175410615,265.0,5.2,-0.35412543237085736,271.5,250.0,1.775,-0.14667077075805612,-1.6500000000000004,-0.006077348066298344
209,UBL,-0.05019702331651734,72.94140751336289,1940.0,28.924999999999997,-0.3311414466509247,1991.15,1840.0,8.4,-0.120082450180787,-12.124999999999996,-0.00608944579765462
120,JUBLFOOD,-1.114894185192603,74.79497260519265,720.0,11.675,-0.3303536557110518,740.6,680.0,3.575,-0.12358988024572992,-4.525,-0.0061099108830677835
115,JIOFIN,-2.9067767457860336,24.982478126405756,275.0,5.475,-0.3578101529646158,282.25,260.0,1.875,-0.15102929135959298,-1.7249999999999996,-0.006111603188662532
90,HINDALCO,-2.634690086134099,44.438861299215326,560.0,7.9750000000000005,-0.3163937743178389,576.5,530.0,2.225,-0.10991102185695678,-3.5250000000000004,-0.006114483954900261
156,NTPC,-3.865259236262031,74.11339831250892,305.0,5.45,-0.39107641361249823,309.65,290.0,1.775,-0.15726682938387104,-1.9000000000000004,-0.0061359599547876655
135,M&M,-1.2912779033850268,53.98826545360672,3050.0,56.2,-0.38769041125449366,3099.75,2900.0,18.5,-0.15904917345161662,-19.200000000000003,-0.006194047907089282
149,NAUKRI,-1.5414535312730593,69.05312882638486,7700.0,152.47500000000002,-0.36788736889777796,7872.45,7300.0,51.8,-0.15624390612362982,-48.87500000000003,-0.006208359532293001
179,RECLTD,-6.282350553131026,99.90592300290973,450.0,13.575,-0.3823326043844659,461.7,420.0,5.35,-0.18196139909499376,-2.875,-0.006226987221139268
205,TITAN,-1.3032667409757355,39.55859766535947,3400.0,46.724999999999994,-0.37121640612535745,3453.3,3250.0,12.55,-0.1290304120171113,-21.624999999999993,-0.006262126082298089
84,HCLTECH,2.9451520665453605,92.63037099856737,1940.0,32.5,-0.3623872715159424,1980.15,1840.0,10.024999999999999,-0.1384536078023224,-12.450000000000003,-0.006287402469509887
52,COALINDIA,-1.2697139802191928,61.54431587108677,360.0,5.074999999999999,-0.32783767727635893,369.35,340.0,1.375,-0.1086763905018936,-2.3249999999999993,-0.006294842290510354
143,MGL,1.1418033430118497,80.93870920503394,1260.0,29.775,-0.37763350977289967,1288.85,1180.0,10.825,-0.162089295858599,-8.125,-0.006304069519338946
190,SRF,-2.3493896836855233,99.9835307759174,2540.0,49.825,-0.3598147016508635,2604.0,2420.0,16.6,-0.1572100459069179,-16.625,-0.006384408602150538
103,INDIANB,-1.5181781861765882,7.912089094685279,480.0,11.6,-0.36548602129777596,493.0,450.0,4.225,-0.16074007471104101,-3.1500000000000004,-0.006389452332657202
182,SBICARD,-1.4601528384279476,99.22701998565542,705.0,12.325,-0.3516980615339812,722.1,670.0,3.8499999999999996,-0.14071102249119505,-4.625,-0.006404930065087938
75,GLENMARK,-3.4259433076778674,47.63631193815106,1500.0,23.7,-0.32721271230229787,1543.35,1420.0,6.9,-0.1201649096755858,-9.899999999999999,-0.006414617552726212
174,POWERGRID,-1.9553527782304059,62.414389471073214,295.0,4.1,-0.3518011652728258,300.85,280.0,1.0750000000000002,-0.11570826166483006,-1.9499999999999993,-0.006481635366461689
147,MUTHOOTFIN,-0.3095831102627965,30.998182734449287,2100.0,33.45,-0.36281183082796997,2141.4,2000.0,9.75,-0.1362730139572852,-13.950000000000003,-0.006514429812272346
59,CUMMINSIND,-3.5599327408119144,43.354922449971724,2950.0,55.025000000000006,-0.37003411681407394,3011.1,2800.0,17.7,-0.15056111756473134,-19.625000000000007,-0.006517551725283122
74,GAIL,-1.8810315686167602,89.56434359165154,175.0,3.225,-0.3416300625865907,179.96,165.0,1.025,-0.13394747906219595,-1.1750000000000003,-0.006529228717492778
168,PIDILITIND,-1.992400295917681,99.7762308073696,2840.0,43.3,-0.3334333506010454,2914.55,2700.0,12.100000000000001,-0.12131205630577868,-19.099999999999994,-0.006553327271791526
183,SBILIFE,0.7030533573345108,86.59758068086742,1440.0,19.175,-0.311713773521772,1482.5,1360.0,4.725,-0.09703676033784236,-9.725000000000001,-0.0065598650927487364
184,SBIN,-2.3287760842545953,92.02460601263263,730.0,10.350000000000001,-0.341188764373348,746.55,690.0,2.725,-0.11077448455884964,-4.900000000000001,-0.0065635255508673255
162,PAGEIND,-2.1582340842578955,80.0525129241072,46000.0,868.325,-0.4081727385699214,46571.8,44000.0,279.1,-0.17346215954808908,-310.125,-0.006659072657702729
5,ACC,-2.1173379150032847,94.02939549431558,1900.0,36.275,-0.3766200499520693,1937.0,1800.0,11.675,-0.15174357607361255,-12.924999999999997,-0.006672689726381
220,ZYDUSLIFE,-0.7550708187336524,30.39697099620957,980.0,12.225,-0.3170071907176297,1005.5,920.0,2.75,-0.08650727991092066,-6.725,-0.006688214818498259
136,M&MFIN,-1.0737294201861132,87.49337754645573,270.0,6.15,-0.372519688532849,276.4,255.0,2.1500000000000004,-0.16389239145936696,-1.8499999999999996,-0.006693198263386396
150,NAVINFLUOR,-5.29696276263782,95.37988255689956,3550.0,70.6,-0.35562839142463376,3641.9,3350.0,23.049999999999997,-0.14474581587502466,-24.5,-0.00672725775007551
199,TATAMOTORS,-0.7463638683337586,93.08031427305039,760.0,14.2,-0.3590410296635771,777.95,710.0,4.475,-0.13068109708132658,-5.25,-0.006748505688026222
130,LT,-0.10009868884816016,97.7337418534666,3450.0,42.55,-0.31254381047076396,3542.95,3250.0,9.3,-0.08596871818779861,-23.949999999999996,-0.0067599034702719475
77,GODREJCP,-0.8765645412786042,99.73480411774797,1140.0,17.75,-0.3171667000497759,1176.05,1080.0,4.9,-0.11392104206059084,-7.949999999999999,-0.0067599166702096
58,CUB,-2.2540862689561574,29.1801249790283,160.0,2.025,-0.28744754705859865,165.65,150.0,0.45,-0.08002380400139264,-1.125,-0.006791427709025052
132,LTIM,4.812432187678875,97.32711490274836,5950.0,111.7,-0.3344930008482043,6134.2,5600.0,34.925,-0.13008977273410094,-41.85000000000001,-0.00682240552965342
107,INFY,2.614141309149495,89.18341329060686,1920.0,28.575,-0.3234257474276938,1974.45,1800.0,7.55,-0.10296861301637572,-13.475,-0.006824685355415432
111,IRCTC,2.2589279885094995,88.52174629623877,770.0,14.35,-0.38525148075868,783.15,730.0,4.5,-0.15159715668439755,-5.35,-0.006831386069079997
93,HUDCO,-5.6362758439050085,14.63311610445144,210.0,6.425000000000001,-0.38994805146508593,214.97,195.0,2.475,-0.17867052834014652,-1.4750000000000005,-0.006861422524073129
33,BERGEPAINT,-1.7642682537995538,61.84713847151656,450.0,5.975,-0.31887005301223237,462.15,425.0,1.4,-0.09553701487329602,-3.175,-0.0068700638320891485
29,BANKINDIA,-3.6882322975038213,99.36340078074309,92.0,2.0999999999999996,-0.3602832299844997,94.53,87.0,0.7250000000000001,-0.16004179604171354,-0.6499999999999995,-0.006876123981804713
21,AUBANK,1.0097431355181576,95.89342687967776,560.0,12.325,-0.3906004725351532,570.2,530.0,4.2,-0.16806968837921143,-3.924999999999999,-0.00688354963170817
11,AMBUJACEM,-2.7342637425234977,87.38219452281821,500.0,9.55,-0.3574730511896722,512.25,470.0,3.0,-0.13659448188479317,-3.5500000000000007,-0.006930209858467547
39,BPCL,-1.2257949902291703,35.492006212031626,270.0,4.2,-0.3228650948759515,278.0,255.0,1.125,-0.11097203932115018,-1.9500000000000002,-0.0070143884892086335
87,HDFCLIFE,-0.4396320117235204,92.86936864073134,600.0,10.225000000000001,-0.3704507170739947,611.45,570.0,2.95,-0.13840982905330224,-4.325000000000001,-0.0070733502330525815
114,JINDALSTEL,-1.4618473895582331,22.029488303608538,900.0,14.825,-0.3544789634290224,920.1,850.0,4.15,-0.12438259049382616,-6.524999999999999,-0.007091620476035212
13,APLAPOLLO,-1.7942122186495175,14.290929474617187,1480.0,26.35,-0.3278924919669808,1527.1,1380.0,7.75,-0.11465252622614042,-10.850000000000001,-0.0071049702049636575
18,ASTRAL,0.7479215484865022,45.532999064193575,1540.0,23.8,-0.36360246355956516,1569.3,1460.0,6.324999999999999,-0.12345261953046538,-11.150000000000002,-0.007105078697508445
54,COLPAL,-2.195109324037483,99.10448353138766,2750.0,40.5,-0.31605625597793363,2833.75,2600.0,10.125,-0.10359605188882914,-20.25,-0.007146007940008822
24,BAJAJ-AUTO,-0.7636603771455018,90.02883399903037,8600.0,145.875,-0.3565136059069367,8791.0,8100.0,41.400000000000006,-0.1248040792202254,-63.07499999999999,-0.007174951655101808
172,POLYCAB,-2.866079925636845,99.84654797698612,6400.0,142.9,-0.3551925639480915,6583.3,6000.0,47.7,-0.14635886870102122,-47.5,-0.007215226406209652
204,TIINDIA,-3.3402689530937986,9.197820152757354,3400.0,94.925,-0.40416944088072015,3460.95,3200.0,34.95,-0.18810850446313454,-25.02499999999999,-0.007230673658966466
45,CANFINHOME,-2.078837577327003,95.54112330241206,660.0,13.3,-0.3394794601413168,680.65,620.0,4.175,-0.1336272755040696,-4.950000000000001,-0.007272460148387573
200,TATAPOWER,-2.9735234215885953,59.28241185680232,350.0,6.25,-0.36637390001128334,357.3,330.0,1.8250000000000002,-0.13290818832969475,-2.5999999999999996,-0.007276798208788132
42,BSOFT,1.431980906921241,68.69180144384828,540.0,12.225000000000001,-0.3724354800885449,552.5,510.0,4.1,-0.16018563886187698,-4.025000000000002,-0.007285067873303171
119,JSWSTEEL,0.6308619919606967,67.5752123969433,880.0,13.675,-0.3428192300070291,901.25,830.0,3.55,-0.1126283399121839,-6.575000000000001,-0.007295423023578365
170,PNB,-3.246943765281173,77.63101342057394,96.0,1.875,-0.3393368096576058,98.93,90.0,0.575,-0.1287652386021455,-0.7250000000000001,-0.007328414030122309
63,DEEPAKNTR,-1.954020656210052,42.697684232625,2350.0,32.675,-0.3172544307258567,2416.0,2200.0,7.449999999999999,-0.0896459933957432,-17.775,-0.007357201986754967
95,ICICIGI,-0.7636008138029435,99.04467477882393,1840.0,35.125,-0.3720872271096163,1877.9,1740.0,10.6,-0.14351511609088585,-13.925,-0.00741519782736035
210,ULTRACEMCO,-3.5085000199271112,99.9999951166951,10600.0,164.72500000000002,-0.32944805552318346,10895.0,10000.0,41.7,-0.10811350010403153,-81.32500000000002,-0.007464433226250575
157,NYKAA,-0.11755025273304338,0.06083499263545031,165.0,3.2249999999999996,-0.3411795079123656,169.94,155.0,0.975,-0.1299713455383953,-1.2749999999999997,-0.007502647993409437
211,UNIONBANK,-4.594619580290284,99.99369576903842,100.0,2.125,-0.3426699446134126,103.2,94.0,0.675,-0.13858402210771747,-0.7749999999999999,-0.007509689922480619
144,MOTHERSON,-2.7956126270733015,33.18329756970279,140.0,2.25,-0.30113984910616887,145.34,130.0,0.575,-0.09342496665179256,-1.1,-0.007568460162377873
151,NCC,-3.1346749226006194,1.0882327124871747,245.0,5.949999999999999,-0.3836744785332372,250.3,230.0,2.025,-0.16279002845742951,-1.8999999999999995,-0.007590890930882938
207,TRENT,-0.9162667387663446,29.69436144423705,6400.0,122.625,-0.3372146353090597,6596.45,6000.0,36.099999999999994,-0.12447289244654147,-50.42500000000001,-0.007644263202176931
116,JKCEMENT,-5.085387796331955,97.31676356073228,4400.0,94.125,-0.36371649359968883,4510.2,4150.0,29.799999999999997,-0.14830323793292233,-34.525000000000006,-0.007654871180878898
109,IPCALAB,-1.8528561099060017,30.450963036719074,1600.0,27.125,-0.37471757346156553,1628.85,1520.0,7.324999999999999,-0.13439350614366208,-12.475000000000001,-0.007658777665223933
161,ONGC,0.12500947041442534,27.02131110572099,260.0,4.275,-0.3797037351720576,264.31,245.0,1.125,-0.12365860185844746,-2.0250000000000004,-0.00766145813627937
9,ADANIPORTS,-2.0116835771072163,71.65988886058365,1080.0,17.325,-0.3160561241593631,1115.45,1000.0,4.375,-0.0942062781120242,-8.575,-0.007687480389080639
215,VEDL,-1.6119877398115565,43.06264874570799,420.0,6.824999999999999,-0.3203323045596105,433.35,390.0,1.725,-0.09723599667980187,-3.374999999999999,-0.007788161993769468
127,LICHSGFIN,-3.176807568787432,49.267238408292684,540.0,7.8,-0.3081536111500609,557.75,500.0,1.725,-0.08177355408452258,-4.35,-0.007799193186911698
213,UPL,0.3373142492478804,77.55171117158503,540.0,10.350000000000001,-0.3785209799978533,550.3,510.0,3.025,-0.1417564880255774,-4.300000000000002,-0.007813919680174454
177,RAMCOCEM,-2.0106382978723403,82.799555028887,900.0,15.3,-0.3525835536988502,921.1,850.0,4.05,-0.1216335122598452,-7.200000000000001,-0.007816740853327545
57,CROMPTON,-2.9641606036108867,54.008643565292346,350.0,5.925,-0.33309982035404717,360.1,330.0,1.55,-0.11434988566021809,-2.8249999999999997,-0.007845043043598999
98,IDFCFIRSTB,-3.229932842980493,90.79313154824456,59.0,1.125,-0.3529197393713863,60.52,55.0,0.32499999999999996,-0.12245732554858946,-0.4750000000000001,-0.007848645076007932
28,BANKBARODA,-2.5074446506408874,93.10304168801335,220.0,3.925,-0.34417312183944426,225.9,205.0,1.0750000000000002,-0.11348423131082708,-1.7749999999999995,-0.007857459052678173
142,MFSL,-1.308684908941155,7.849658794693886,1060.0,19.825,-0.3842378003901348,1078.4,1000.0,5.675,-0.13911033547031293,-8.475,-0.007858864985163205
203,TECHM,3.5724025088628304,96.97967336433324,1660.0,28.35,-0.3314745115517801,1709.1,1560.0,7.375,-0.11145287121443825,-13.600000000000001,-0.007957404481891054
165,PERSISTENT,2.4822203937989293,97.53951457091334,6100.0,143.2,-0.35139621116360886,6290.0,5700.0,46.35,-0.14272609894914268,-50.499999999999986,-0.008028616852146262
167,PFC,-4.017487888455631,85.39551086192498,390.0,7.95,-0.3133574915121622,406.15,360.0,2.325,-0.11029313792005968,-3.3,-0.008125076942016496
198,TATAELXSI,-7.116023132920765,0.9706530036027432,5800.0,91.875,-0.332729389332288,5958.6,5400.0,21.7,-0.09632254571613708,-48.475,-0.008135300238311013
88,HEROMOTOCO,-0.26490385194282895,13.148381804208867,4100.0,71.875,-0.4171463101915518,4141.45,3900.0,19.049999999999997,-0.14729347142810822,-33.775000000000006,-0.008155356215818133
196,TATACOMM,0.5959336293526525,97.97141520370833,1680.0,33.55,-0.35938859657337907,1721.8,1580.0,9.75,-0.13428865064607576,-14.049999999999997,-0.008160065048205364
64,DELHIVERY,-0.18012608826178325,91.49432305029234,325.0,7.199999999999999,-0.3728620785017769,332.5,305.0,2.2249999999999996,-0.14626233002171052,-2.75,-0.008270676691729323
105,INDUSINDBK,-4.3129693525471895,99.71102503194767,920.0,22.825,-0.3740916150424518,942.9,860.0,7.5,-0.154176230136153,-7.824999999999999,-0.008298865203096828
133,LTTS,0.933584473016133,99.27863180113108,4800.0,107.775,-0.359650665932159,4930.0,4500.0,33.425,-0.1424908452062258,-40.92500000000001,-0.008301217038539557
15,APOLLOTYRE,-2.9300567107750473,41.28399879819848,450.0,6.55,-0.32682305621390584,462.15,420.0,1.35,-0.08587799453520495,-3.8499999999999996,-0.00833062858379314
53,COFORGE,0.893869153456491,88.37861548244206,9100.0,189.95,-0.3386238792595231,9391.05,8500.0,55.650000000000006,-0.12576859083599445,-78.64999999999998,-0.00837499534130901
91,HINDPETRO,0.712896953985742,77.26999078292252,375.0,7.45,-0.3249965545481963,388.5,350.0,2.075,-0.11591368147346359,-3.3,-0.008494208494208493
153,NHPC,-1.9025581694305178,3.567117438293906,74.0,1.2,-0.32191752301381893,76.31,68.0,0.275,-0.08636801403074368,-0.6499999999999999,-0.008517887563884155
51,CIPLA,-1.188602805772257,96.91185074244804,1440.0,20.725,-0.33377460959810157,1475.6,1360.0,4.025,-0.09114019505469295,-12.675,-0.008589726213065873
16,ASHOKLEY,-2.0206723158580875,79.25192103128116,205.0,3.175,-0.3337096462925837,210.44,190.0,0.675,-0.08711199466038377,-1.8249999999999997,-0.008672305645314578
78,GODREJPROP,-4.30859328313613,89.77603220423833,2350.0,57.8,-0.3827926540180251,2401.95,2200.0,18.45,-0.15544506473109232,-20.9,-0.00870126355669352
140,MCX,-3.8237866014653323,73.78022167791045,5500.0,131.64999999999998,-0.3564896152018242,5664.25,5100.0,40.825,-0.13603795880572034,-49.99999999999997,-0.008827293993026432
158,OBEROIRLTY,-4.393861549802311,99.0155082093273,2080.0,47.4,-0.3560298596243223,2140.0,1940.0,14.225000000000001,-0.13550100398061615,-18.949999999999996,-0.008855140186915886
3,ABCAPITAL,-3.4176271575205,77.67681712072256,165.0,3.4000000000000004,-0.376473065340339,168.43,155.0,0.95,-0.13660142461919222,-1.5000000000000004,-0.00890577688060322
37,BIOCON,-2.7535258562793823,46.306021292960835,355.0,7.275,-0.3797147952967177,362.0,335.0,2.025,-0.14138450773491051,-3.2250000000000005,-0.008908839779005527
102,INDIAMART,-0.3063082360501232,78.88777386247888,2250.0,42.075,-0.3248026224318259,2327.1,2100.0,10.575,-0.10679032335720862,-20.925000000000004,-0.008991878303467838
72,EXIDEIND,-2.051538653990493,53.06575671045817,380.0,6.5,-0.3294137938827917,391.5,350.0,1.475,-0.09048088390405296,-3.55,-0.009067688378033205
194,SYNGENE,-2.0745947171522507,99.78972735347077,840.0,17.55,-0.35128470579206283,863.8,790.0,4.85,-0.13072151496090734,-7.850000000000001,-0.009087751794396854
96,ICICIPRULI,-0.6919351118628432,94.43330162395411,630.0,12.024999999999999,-0.3550965559803737,645.85,590.0,3.075,-0.1184847329772949,-5.874999999999998,-0.009096539444143374
50,CHOLAFIN,-2.6749767729947354,43.56591306965274,1220.0,18.775,-0.32014332247079147,1257.05,1140.0,3.6500000000000004,-0.08437427647508888,-11.474999999999998,-0.00912851517441629
214,VBL,-1.6711945336297027,1.1325741659865984,580.0,9.475000000000001,-0.327529202930835,597.2,540.0,2.0,-0.09028591187198232,-5.475000000000001,-0.009167782987273946
99,IEX,-2.82665128353043,56.40509144770025,165.0,3.7,-0.38141574596238925,168.45,155.0,1.0750000000000002,-0.14569216951245578,-1.5499999999999998,-0.009201543484713564
