,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
76,GLENMARK,1.1509069146487432,39.31563602188144,1600.0,28.85,-0.334765343701391,1500.0,7.75,-0.11494107961055833,-13.350000000000001
144,MGL,-2.6542099914002035,74.44363490307934,1200.0,25.65,-0.3266626850868066,1100.0,5.9,-0.0972071465954032,-13.849999999999998
5,ACC,1.650363681966391,80.5243919813879,1980.0,39.35,-0.3641671319557165,1860.0,12.575,-0.14122949758755665,-14.200000000000003
84,HAVELLS,-0.8219593569912041,94.33150757839206,1600.0,34.55,-0.3755915796337925,1500.0,10.15,-0.1408281304604958,-14.249999999999996
165,PEL,1.1567572713857286,79.46333221783976,1020.0,22.35,-0.31756858175226643,920.0,4.05,-0.07705400703675269,-14.250000000000002
136,M&M,0.09318915792348849,56.98501855833893,3050.0,58.45,-0.36968623099994147,2900.0,21.975,-0.16652955328355157,-14.5
148,MUTHOOTFIN,0.8640539862754485,24.32199991344107,2160.0,35.375,-0.3471162358502914,2040.0,10.2,-0.12429877702103653,-14.975000000000001
142,METROPOLIS,-0.12204051745179399,78.29823348887743,1980.0,43.8,-0.34081484550363084,1860.0,14.1,-0.1404303099709605,-15.599999999999998
191,SRF,1.8411235461926707,76.60000731515153,2260.0,39.2,-0.34218401459460024,2140.0,11.8,-0.13118812582653272,-15.600000000000001
159,OBEROIRLTY,2.6303906073605785,87.62269457019933,2200.0,48.05,-0.34057856953981824,2060.0,16.125,-0.1401001068340023,-15.799999999999997
8,ADANIGREEN,2.537656369670666,1.3445526436698577e-12,960.0,31.075000000000003,-0.34071132184118536,860.0,7.575,-0.11062888813075933,-15.925000000000002
47,CDSL,1.5140591204037492,0.0173263478011045,1700.0,35.175,-0.33019928124097997,1580.0,9.3,-0.11289441678767043,-16.574999999999996
169,PIDILITIND,1.095951688660255,92.86085362870229,2880.0,50.85,-0.36849844252421393,2740.0,16.525,-0.15053010705181935,-17.800000000000004
206,TITAN,0.6387437561003618,53.38894325755697,3450.0,55.35,-0.3798242962552538,3300.0,18.475,-0.1574567477215998,-18.4
207,TORNTPHARM,1.0411421462634403,21.801084396016012,3350.0,56.974999999999994,-0.3738141775527577,3200.0,19.25,-0.1581294261093874,-18.474999999999994
71,EICHERMOT,-1.700183854887318,36.55293880127422,5100.0,81.175,-0.3755565630173241,4900.0,31.275,-0.17405336323935083,-18.625
79,GODREJPROP,1.066418279283732,43.29825463364316,2600.0,62.575,-0.38032619977949456,2450.0,21.85,-0.16723426272801356,-18.875
64,DEEPAKNTR,1.506482815394114,23.448938339920563,2400.0,39.9,-0.3360330404248193,2250.0,10.45,-0.10998428893252155,-19.0
83,HAL,1.5689613232790074,19.707048175671936,4100.0,86.85,-0.3875288228417988,3900.0,33.099999999999994,-0.18042109364118097,-20.650000000000006
126,LALPATHLAB,3.1996813595326614,55.131881154959906,3050.0,65.375,-0.38430235363337906,2900.0,22.175,-0.16972838545185476,-21.025
61,CYIENT,4.560055064815877,100.0,1760.0,42.55,-0.3390567593284405,1600.0,10.35,-0.10411694607164368,-21.849999999999998
103,INDIAMART,5.157206836669409,55.21506946243666,2250.0,55.775000000000006,-0.3812802831032247,2100.0,16.825,-0.1482594184361794,-22.125000000000007
209,TVSMOTOR,-1.311881188118812,82.8735866540008,2350.0,52.7,-0.3927023995579504,2200.0,14.850000000000001,-0.1430872806569956,-23.0
72,ESCORTS,0.04634613084559264,37.38189999458059,3250.0,56.45,-0.33303967104390253,3050.0,16.175,-0.1178069213605557,-24.1
187,SHRIRAMFIN,-0.5121230438578818,94.50159130106772,2850.0,58.475,-0.31859930335224784,2650.0,16.924999999999997,-0.11562539219026591,-24.625000000000007
170,PIIND,-0.19374749166193828,46.90923037534624,3500.0,54.125,-0.31922132540825054,3300.0,14.600000000000001,-0.10896229993836737,-24.924999999999997
89,HEROMOTOCO,-0.9458705688278088,19.683729536786153,4100.0,72.05000000000001,-0.3779630533446374,3900.0,23.450000000000003,-0.15297229865608986,-25.150000000000006
41,BRITANNIA,0.6457189872626723,36.01499188805821,4750.0,63.25,-0.3608363698428887,4550.0,18.7,-0.1342794914243437,-25.85
172,POLICYBZR,-1.669374396647124,0.4093667626493369,2000.0,47.474999999999994,-0.31973195693048573,1800.0,10.725,-0.0907273386372549,-26.024999999999995
105,INDIGO,1.7123608122017402,64.74799909397917,4250.0,78.85,-0.3617453332860764,4000.0,26.075,-0.14114777101844722,-26.699999999999996
151,NAVINFLUOR,3.8411700749169664,51.515925664192416,3400.0,66.425,-0.35635095038090736,3200.0,19.775,-0.13472707463405775,-26.875
60,CUMMINSIND,-0.32193727719584786,40.791336779525544,3100.0,63.525,-0.36380126649062106,2900.0,16.775,-0.1254517365237129,-29.975
146,MPHASIS,0.5549045288481423,66.50959799127789,2850.0,69.55000000000001,-0.37699110839662664,2650.0,19.225,-0.13644929773218206,-31.10000000000001
