,symbol,pct_change,strike_price_near,opt_ltp_near,strike_price_far,opt_ltp_far,bcrs_val
119,LT,-0.9692598501199846,3750.0,55.025000000000006,4000.0,41.525,28.02499999999999
155,PIIND,-0.9262843185670623,3800.0,59.025000000000006,3900.0,32.95,6.875
168,SBIN,-0.37855281122005713,820.0,12.100000000000001,880.0,7.5,2.8999999999999986
25,BANKBARODA,0.5815871968322059,250.0,4.25,270.0,2.9749999999999996,1.6999999999999993
80,HDFCBANK,-1.961274550656999,1790.0,27.675,1900.0,14.3,0.9250000000000007
31,BHARATFORG,-1.5583141531147418,1340.0,21.6,1380.0,11.175,0.75
32,BHARTIARTL,-0.7105344454742045,1640.0,19.875,1680.0,10.175,0.4750000000000014
156,PNB,0.8097165991902834,109.0,2.425,120.0,1.375,0.3250000000000002
3,ABFRL,0.8097165991902834,295.0,5.35,305.0,2.8,0.25
131,MGL,2.394819526400491,1380.0,30.275,1440.0,15.225000000000001,0.17500000000000426
171,SJVN,1.1188554658840795,115.0,2.5,120.0,1.3250000000000002,0.15000000000000036
54,CUB,0.01697120552129886,180.0,3.0,185.0,1.5750000000000002,0.15000000000000036
120,LTF,0.11416339636104174,145.0,2.55,150.0,1.3250000000000002,0.10000000000000053
197,YESBANK,2.3338406900050734,21.0,0.475,22.0,0.275,0.07500000000000007
91,IDEA,1.7094017094017095,9.0,0.42500000000000004,10.0,0.225,0.024999999999999967
185,TITAN,1.9762672135950776,3550.0,55.15,3650.0,27.575,0.0
43,CESC,-0.5616797900262467,195.0,5.45,205.0,2.7,-0.04999999999999982
33,BHEL,-0.4267668146124957,240.0,5.4,250.0,2.6500000000000004,-0.09999999999999964
143,NTPC,1.148409893992933,350.0,4.85,360.0,2.325,-0.1999999999999993
35,BPCL,-0.08404773911581778,305.0,5.0,315.0,2.4000000000000004,-0.1999999999999993
140,NHPC,0.6632899179932465,85.0,1.975,89.0,0.875,-0.2250000000000001
30,BERGEPAINT,-0.11942242970361525,470.0,7.425,485.0,3.575,-0.27499999999999947
102,IPCALAB,-0.4895185441142594,1760.0,33.625,1820.0,16.674999999999997,-0.2750000000000057
190,UNIONBANK,2.5155686660111436,129.0,3.05,135.0,1.375,-0.2999999999999998
116,LICHSGFIN,0.7046869878728286,630.0,9.825,650.0,4.7,-0.42499999999999893
147,ONGC,4.536441260976893,265.0,4.125,275.0,1.8250000000000002,-0.47499999999999964
40,CANBK,0.8941731355016214,105.0,2.125,110.0,0.825,-0.4750000000000001
92,IDFCFIRSTB,0.030764497769573906,66.0,1.525,70.0,0.475,-0.575
81,HDFCLIFE,0.12815378454144974,640.0,9.475000000000001,660.0,4.4,-0.6750000000000007
182,TATAPOWER,0.6027122049221496,410.0,7.1,425.0,3.2,-0.6999999999999993
164,RELIANCE,1.217363447060708,1300.0,27.925,1400.0,13.600000000000001,-0.7249999999999979
87,HUDCO,3.231494771375846,260.0,6.725,275.0,3.0,-0.7249999999999996
142,NMDC,0.8521892447840141,70.0,1.6749999999999998,75.0,0.475,-0.7249999999999999
26,BANKINDIA,0.5364498515183447,107.0,3.0,114.0,1.1,-0.7999999999999998
53,CROMPTON,0.24060954417858574,385.0,6.75,400.0,2.95,-0.8499999999999996
14,ASHOKLEY,-0.7515305045387376,240.0,4.0,250.0,1.5750000000000002,-0.8499999999999996
198,ZOMATO,-1.7014558849324684,290.0,6.35,305.0,2.725,-0.8999999999999995
110,JUBLFOOD,1.8180616157609415,790.0,14.649999999999999,820.0,6.85,-0.9499999999999993
24,BANDHANBNK,-0.8520096314132247,165.0,3.675,175.0,1.35,-0.9749999999999996
13,APOLLOTYRE,-2.1345223413338394,530.0,8.575,550.0,3.8,-0.9749999999999996
84,HINDCOPPER,2.0921167767082967,265.0,5.85,280.0,2.425,-1.0
75,GUJGASLTD,1.5279138099902057,530.0,8.8,550.0,3.9000000000000004,-1.0
68,GAIL,-0.2286070556450356,195.0,4.75,205.0,1.8250000000000002,-1.0999999999999996
93,IEX,-0.5152661294743189,185.0,4.125,195.0,1.475,-1.1749999999999998
132,MOTHERSON,0.16771228026585502,165.0,3.475,175.0,1.15,-1.1750000000000003
178,TATACOMM,0.11687904444254396,1800.0,31.55,1860.0,15.15,-1.25
125,M&MFIN,0.38258334851521225,285.0,5.9,300.0,2.3,-1.3000000000000007
67,EXIDEIND,-0.4295333178546552,440.0,8.625,460.0,3.6500000000000004,-1.3249999999999993
85,HINDPETRO,-0.6621719239104262,425.0,8.5,445.0,3.575,-1.3499999999999996
2,ABCAPITAL,1.022837969477216,190.0,3.75,200.0,1.1749999999999998,-1.4000000000000004
48,COALINDIA,0.5441660339154645,405.0,5.95,420.0,2.275,-1.4000000000000004
117,LICI,0.4077809004243126,930.0,13.975,960.0,6.225,-1.5250000000000004
9,AMBUJACEM,-0.47872820883389033,560.0,10.575,580.0,4.5,-1.5749999999999993
192,UPL,2.7980891098761824,540.0,8.524999999999999,560.0,3.45,-1.6249999999999982
41,CANFINHOME,-0.694539016750647,750.0,13.975,780.0,6.125,-1.7249999999999996
152,PETRONET,1.6102081118031293,340.0,6.074999999999999,355.0,2.125,-1.8249999999999993
96,INDIANB,0.6929283341243474,550.0,11.725,580.0,4.949999999999999,-1.825000000000001
59,DELHIVERY,-1.3623978201634876,350.0,8.4,370.0,3.2,-2.0
159,POONAWALLA,0.046787273861509666,330.0,7.275,350.0,2.5999999999999996,-2.075000000000001
101,IOC,0.5327957376340989,145.0,3.55,150.0,0.725,-2.0999999999999996
103,IRCTC,0.2625984744279105,820.0,12.225000000000001,850.0,5.05,-2.1250000000000018
56,DABUR,1.3066202090592336,530.0,8.725000000000001,550.0,3.3,-2.1250000000000018
90,ICICIPRULI,1.3877428549996251,690.0,14.55,720.0,6.199999999999999,-2.150000000000002
193,VBL,0.05361930294906167,670.0,12.5,700.0,5.15,-2.1999999999999993
34,BIOCON,-0.5739455419113721,380.0,8.2,400.0,3.0,-2.1999999999999993
115,LAURUSLABS,-1.0210696920583469,630.0,12.05,660.0,4.925,-2.200000000000001
0,AARTIIND,1.3306161591944377,430.0,9.100000000000001,450.0,3.45,-2.200000000000001
51,CONCOR,-0.11345729593444691,810.0,14.2,840.0,5.975,-2.25
71,GODREJCP,-0.02270869288763739,1120.0,19.1,1160.0,8.4,-2.3000000000000007
136,NATIONALUM,-1.00606394707828,220.0,5.5,235.0,1.5750000000000002,-2.3499999999999996
17,ATGL,1.1408421489317568,760.0,20.75,810.0,9.175,-2.3999999999999986
126,MARICO,0.7073857153723283,680.0,11.375,710.0,4.45,-2.4749999999999996
165,SAIL,1.1088797694927095,120.0,4.475,125.0,0.975,-2.5249999999999995
162,RAMCOCEM,0.33348491738669095,1010.0,18.1,1050.0,7.75,-2.6000000000000014
18,AUBANK,1.4315826453539435,590.0,12.9,620.0,5.1,-2.700000000000001
16,ASTRAL,-0.7481597683118137,1680.0,29.6,1740.0,13.45,-2.700000000000003
38,BSOFT,-1.6542014958205016,570.0,13.975000000000001,600.0,5.6,-2.775000000000002
123,LUPIN,-1.720809548521017,2420.0,38.724999999999994,2500.0,17.9,-2.924999999999997
175,SUNTV,-0.24534564872275944,700.0,14.025,730.0,5.525,-2.9749999999999996
104,IRFC,0.7182393252503954,160.0,6.925,170.0,1.975,-2.9749999999999996
184,TECHM,-1.8461981566820278,1740.0,30.525,1800.0,13.774999999999999,-2.9750000000000014
176,SYNGENE,-2.136873895948487,880.0,16.675,920.0,6.85,-2.9750000000000014
146,OIL,4.890604890604891,500.0,14.3,530.0,5.65,-3.0
46,CHOLAFIN,4.064212999216915,1360.0,29.575,1420.0,13.175,-3.224999999999998
196,WIPRO,-3.0372681004761124,310.0,8.1,320.0,2.425,-3.25
163,RECLTD,3.0070867649875503,550.0,12.725000000000001,580.0,4.725,-3.275000000000002
70,GNFC,-0.03463203463203463,590.0,12.375,620.0,4.5,-3.375
94,IGL,5.0,450.0,11.600000000000001,480.0,4.1,-3.400000000000002
29,BEL,-0.7206301323948383,310.0,8.7,315.0,2.625,-3.4499999999999993
161,PVRINOX,-0.27920313914880773,1360.0,23.9,1420.0,10.175,-3.549999999999997
199,ZYDUSLIFE,-1.2830793905372897,1000.0,18.625,1040.0,7.525,-3.5749999999999993
105,JINDALSTEL,0.9597131406876187,980.0,16.675,1020.0,6.525,-3.625
108,JSWENERGY,-0.7746533426291734,660.0,16.15,700.0,6.225,-3.6999999999999993
166,SBICARD,1.1129226625079747,725.0,13.775,760.0,5.025,-3.7249999999999996
83,HINDALCO,-0.3405032804584337,610.0,12.0,640.0,4.125,-3.75
153,PFC,2.0639723362870113,480.0,12.350000000000001,510.0,4.25,-3.8500000000000014
191,UNITDSPR,-0.7154423671426469,1720.0,26.525,1780.0,11.325,-3.875
45,CHAMBLFERT,-0.2549769540060802,520.0,10.95,550.0,3.5,-3.9499999999999993
20,AXISBANK,0.2795984782509053,1110.0,18.175,1150.0,7.05,-4.075000000000001
109,JSWSTEEL,0.724400871459695,940.0,18.0,980.0,6.95,-4.1
88,ICICIBANK,-1.5532259307793108,1300.0,18.8,1340.0,7.35,-4.100000000000001
106,JIOFIN,0.32599837000814996,320.0,9.2,330.0,2.475,-4.249999999999999
139,NESTLEIND,0.9693785105997464,2260.0,27.725,2320.0,11.575,-4.575000000000003
107,JSL,0.6025408348457351,710.0,15.024999999999999,750.0,5.175,-4.674999999999999
172,SONACOMS,-0.5587989991659716,610.0,17.2,650.0,6.25,-4.699999999999999
128,MAXHEALTH,1.6203206257790002,1200.0,33.5,1260.0,14.4,-4.699999999999999
64,DRREDDY,-1.5354530310711958,1380.0,23.85,1430.0,9.575,-4.700000000000003
5,ADANIENSOL,2.0261558298029105,860.0,22.825000000000003,920.0,8.975000000000001,-4.875
95,INDHOTEL,-0.9314666365586542,890.0,17.450000000000003,930.0,6.2,-5.0500000000000025
179,TATACONSUM,0.4179168452636091,950.0,16.075,990.0,5.4,-5.274999999999999
73,GRANULES,-0.39983680130558963,620.0,14.775,660.0,4.75,-5.275
62,DLF,-0.4820854660159505,850.0,17.15,890.0,5.85,-5.449999999999999
4,ACC,-0.6503011542245579,2120.0,36.675,2200.0,15.55,-5.574999999999996
167,SBILIFE,1.7777155655095185,1480.0,25.925,1540.0,10.1,-5.725000000000001
19,AUROPHARMA,-1.846255896226415,1360.0,23.450000000000003,1420.0,8.85,-5.7500000000000036
47,CIPLA,-1.9202746025063957,1540.0,25.675,1600.0,9.75,-6.175000000000001
44,CGPOWER,-0.732795949636933,760.0,19.549999999999997,810.0,6.6,-6.349999999999998
150,PEL,-0.27834231686842803,1160.0,23.225,1220.0,8.399999999999999,-6.425000000000004
177,TATACHEM,-0.038502262007892966,1060.0,22.6,1120.0,8.075,-6.450000000000003
15,ASIANPAINT,0.05953140281498491,2400.0,34.0,2480.0,13.75,-6.5
98,INDUSINDBK,2.322431781701445,1040.0,23.925,1100.0,8.7,-6.525000000000002
11,APLAPOLLO,2.162993658567213,1660.0,34.1,1740.0,13.65,-6.800000000000001
194,VEDL,2.7152317880794703,480.0,14.975,500.0,4.025,-6.924999999999999
100,INFY,-1.3535862402361143,2000.0,45.375,2100.0,19.1,-7.174999999999997
99,INDUSTOWER,-0.9174311926605505,360.0,13.3,370.0,3.05,-7.200000000000001
58,DEEPAKNTR,-1.0818829113924051,2550.0,47.45,2650.0,20.125,-7.200000000000003
97,INDIGO,-1.4710067202241535,4600.0,73.875,4750.0,33.325,-7.224999999999994
28,BATAINDIA,1.8893149913802203,1470.0,25.625,1530.0,9.2,-7.225000000000001
111,KALYANKJIL,-3.9252808279692033,780.0,22.9,840.0,7.825,-7.249999999999998
42,CDSL,-0.349515631880229,1860.0,44.9,1960.0,18.8,-7.299999999999997
7,ADANIGREEN,0.23292294528687552,1100.0,35.625,1200.0,14.075,-7.475000000000001
130,MFSL,-0.5223550243470563,1140.0,24.6,1200.0,8.55,-7.5
154,PIDILITIND,-0.15280135823429541,3000.0,47.75,3100.0,20.0,-7.75
195,VOLTAS,-0.4647117971573769,1860.0,36.525,1940.0,14.3,-7.924999999999997
160,PRESTIGE,-0.4351218341135519,1700.0,46.55,1800.0,19.275,-8.0
188,TVSMOTOR,-0.8437729555877623,2550.0,44.725,2650.0,18.325,-8.075000000000003
74,GRASIM,-1.0243978730059433,2560.0,40.45,2640.0,15.950000000000001,-8.55
113,KPITTECH,-0.6273062730627307,1520.0,41.724999999999994,1620.0,16.424999999999997,-8.875
78,HCLTECH,-0.8069853877093836,1980.0,34.875,2060.0,12.975000000000001,-8.924999999999997
69,GLENMARK,-0.1457725947521866,1680.0,31.575000000000003,1760.0,11.275,-9.025000000000002
174,SUNPHARMA,-1.2151536812008579,1880.0,26.575,1940.0,8.649999999999999,-9.275000000000002
86,HINDUNILVR,0.3548407415961535,2420.0,34.0,2500.0,12.3,-9.399999999999999
22,BAJAJFINSV,0.5243116578793204,1740.0,29.775,1820.0,10.125,-9.524999999999999
151,PERSISTENT,-1.561742689428618,6600.0,142.775,6900.0,66.575,-9.625
149,PAYTM,1.8504474442590628,1040.0,30.175,1120.0,10.225000000000001,-9.724999999999998
181,TATAMOTORS,3.887913659710032,830.0,23.85,850.0,6.9,-10.05
77,HAVELLS,-0.11678832116788322,1740.0,31.9,1820.0,10.825,-10.25
57,DALBHARAT,0.5833219224976037,1880.0,39.8,1980.0,14.625,-10.549999999999997
36,BRITANNIA,0.5524919363229633,4900.0,71.275,5050.0,30.225,-10.825000000000003
8,ADANIPORTS,-1.3002268308489955,1240.0,29.875,1320.0,9.45,-10.975000000000001
169,SHRIRAMFIN,0.15141401149444003,3150.0,73.25,3300.0,31.125,-11.0
135,MUTHOOTFIN,-0.20312637993464633,2300.0,42.900000000000006,2400.0,15.875,-11.150000000000006
157,POLICYBZR,0.5567953833322062,2300.0,60.875,2450.0,24.700000000000003,-11.474999999999994
55,CUMMINSIND,-1.2781256188778698,3300.0,74.575,3450.0,31.55,-11.475000000000001
144,OBEROIRLTY,-0.5203344073848297,2340.0,52.475,2460.0,20.450000000000003,-11.574999999999996
52,COROMANDEL,0.0025398760540485624,2000.0,40.75,2100.0,14.35,-12.05
89,ICICIGI,-0.9882760674735331,1860.0,40.400000000000006,1960.0,14.149999999999999,-12.100000000000009
158,POLYCAB,-1.916082974137931,7500.0,139.025,7800.0,63.175,-12.675000000000011
133,MPHASIS,-1.3739145387326972,2950.0,62.724999999999994,3100.0,24.95,-12.824999999999996
138,NAVINFLUOR,1.1929117275407666,3450.0,60.75,3600.0,23.825,-13.100000000000001
72,GODREJPROP,-1.6466509842763402,2850.0,65.525,3000.0,26.05,-13.425000000000004
173,SRF,2.120670391061453,2320.0,44.525,2420.0,15.475,-13.575
6,ADANIENT,-0.3848731450454763,2660.0,60.625,2800.0,23.4,-13.825000000000003
66,ESCORTS,0.8031771435345723,3450.0,74.2,3600.0,30.049999999999997,-14.100000000000009
121,LTIM,-0.8997806676683419,5850.0,124.19999999999999,6100.0,54.675,-14.849999999999994
65,EICHERMOT,0.6816945783245504,5450.0,93.75,5650.0,39.075,-15.599999999999994
186,TORNTPHARM,-1.4206890559151932,3450.0,69.69999999999999,3600.0,26.85,-15.999999999999986
170,SIEMENS,-1.235108879712427,6800.0,136.65,7100.0,60.0,-16.650000000000006
124,M&M,-0.5778197759980171,3250.0,69.75,3400.0,26.549999999999997,-16.650000000000006
112,KOTAKBANK,-0.26024017999945787,1900.0,37.349999999999994,1940.0,10.325,-16.699999999999996
118,LODHA,1.532234749927725,1440.0,42.7,1560.0,12.975,-16.750000000000004
183,TCS,-1.3217504458046172,4200.0,101.65,4400.0,42.125,-17.400000000000006
79,HDFCAMC,-1.9067673371569505,4300.0,91.775,4500.0,37.099999999999994,-17.575000000000017
63,DMART,11.82317081599646,4150.0,99.225,4400.0,40.05,-19.125
114,LALPATHLAB,-1.961758132604917,3000.0,62.425,3150.0,20.924999999999997,-20.575000000000003
60,DIVISLAB,-1.4988237386517054,6200.0,101.65,6450.0,40.400000000000006,-20.849999999999994
122,LTTS,0.4430517654627142,4950.0,110.05,5200.0,44.55,-20.950000000000003
12,APOLLOHOSP,-1.2579880229894296,7500.0,107.05000000000001,7750.0,42.675,-21.700000000000017
137,NAUKRI,0.5229832980948865,9200.0,172.325,9600.0,75.1,-22.125
10,ANGELONE,-4.036796172119823,2950.0,105.2,3200.0,41.35,-22.5
50,COLPAL,0.9087324347576715,2850.0,60.225,3000.0,18.025,-24.175000000000004
39,CAMS,-0.697350069735007,5300.0,124.125,5600.0,48.375,-27.375
127,MARUTI,1.4238515120267683,12200.0,182.925,12600.0,77.525,-27.875
23,BAJFINANCE,0.8878851210139553,7600.0,132.8,7900.0,51.175,-30.450000000000017
189,ULTRACEMCO,-0.26288805526134784,12000.0,194.3,12400.0,81.725,-30.850000000000023
