,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
8,ADANIGREEN,2.4559611947919326,1.3703167047416316e-12,1060.0,27.925,0.3528841182379919,1160.0,9.95,0.15228417935873612,-8.025000000000002
32,BATAINDIA,0.207892882311487,52.577440003831285,1460.0,19.075,0.3426434991495242,1530.0,5.5,0.12734112767725408,-8.075
165,PAYTM,1.4992041895569133,0.24087407256577295,1040.0,22.25,0.3364657159902007,1120.0,7.075,0.13641191161348462,-8.1
78,GODREJCP,1.1885514529167576,60.438708213435,1180.0,20.275,0.3959325379001157,1240.0,5.9,0.15400150624701933,-8.474999999999998
144,MFSL,2.0510003204688,19.32980427253444,1160.0,16.0,0.3100674917489731,1240.0,3.7,0.09347809866766077,-8.6
185,SBILIFE,2.6653230010077493,94.47544628102052,1520.0,22.425,0.34812658442349625,1600.0,6.9,0.13547827027506407,-8.625
35,BHARATFORG,0.8590317089584736,34.21439523034847,1320.0,17.5,0.31675212471809844,1400.0,4.4,0.10298608361209417,-8.7
196,SYNGENE,1.6544223983340083,75.31205904128812,910.0,14.65,0.3388679882860772,980.0,2.95,0.09285414998121912,-8.75
84,HAVELLS,-0.8219593569912041,94.33150757839206,1680.0,30.275,0.3726186572615082,1760.0,10.725,0.1704030376403304,-8.825
193,SUNPHARMA,0.4204851752021564,51.39342220060972,1900.0,17.275,0.33042937447891385,1980.0,4.2,0.10201695954016209,-8.874999999999998
205,TECHM,-0.8081944403327511,95.72407765341715,1720.0,30.275,0.3729405088826178,1800.0,10.55,0.16892783829534902,-9.174999999999997
87,HDFCBANK,0.034891835310537335,91.30194636092932,1760.0,19.6,0.33932834564537506,1830.0,4.975,0.11797306677864862,-9.650000000000002
51,CHOLAFIN,-1.3486956186659473,34.202140765434336,1320.0,21.25,0.3506439713503748,1400.0,5.725,0.12404272005597079,-9.8
6,ADANIENSOL,1.800689072352597,8.455591311461987e-05,820.0,19.8,0.3581821185179964,900.0,4.975,0.11985553385406934,-9.850000000000001
125,KOTAKBANK,-0.20460788160771345,99.5779339261071,1820.0,25.925,0.36823608788895085,1900.0,8.0,0.14815822497473577,-9.925
22,AUROPHARMA,-1.1170011359333587,61.670327045843095,1340.0,22.299999999999997,0.36882416066306145,1420.0,6.15,0.1325483341622473,-9.999999999999996
